sample_index,candidate,global_shift_tv
1127,partition_sum,1.2728533504979822e-16
1128,mean_q_softmax,1.4072944198861848e-16
1128,mass_times_exp_mean_q,7.573152174811248e-17
1128,partition_sum,1.704365815147213e-16
1129,mean_q_softmax,8.326672684688674e-17
1129,mass_times_exp_mean_q,9.71445146547012e-17
1129,partition_sum,6.938893903907228e-17
1130,mean_q_softmax,5.637851296924623e-17
1130,mass_times_exp_mean_q,1.9884267843384151e-16
1130,partition_sum,6.179952383167375e-17
1131,mean_q_softmax,8.638380809278257e-17
1131,mass_times_exp_mean_q,7.117787262367337e-17
1131,partition_sum,9.389190813724468e-17
1132,mean_q_softmax,1.240327285323417e-16
1132,mass_times_exp_mean_q,2.984266479766351e-16
1132,partition_sum,1.1145598333150986e-16
1133,mean_q_softmax,9.020562075079397e-17
1133,mass_times_exp_mean_q,1.345494896054511e-16
1133,partition_sum,1.0050554138940626e-16
1134,mean_q_softmax,3.65376132127615e-17
1134,mass_times_exp_mean_q,8.02851708725516e-17
1134,partition_sum,1.951563910473908e-18
1135,mean_q_softmax,3.2959746043559335e-17
1135,mass_times_exp_mean_q,1.3877787807814457e-17
1135,partition_sum,1.5612511283791264e-17
1136,mean_q_softmax,1.8133281334820062e-16
1136,mass_times_exp_mean_q,9.8879238130678e-17
1136,partition_sum,1.2522535092207576e-16
1137,mean_q_softmax,8.213932599409127e-17
1137,mass_times_exp_mean_q,1.3931997916438732e-16
1137,partition_sum,7.32920668600201e-17
1138,mean_q_softmax,1.0581813203458523e-16
1138,mass_times_exp_mean_q,1.0364972768961422e-16
1138,partition_sum,1.3335686721571705e-16
1139,mean_q_softmax,1.109138822452671e-16
1139,mass_times_exp_mean_q,6.163689350580093e-17
1139,partition_sum,5.795060611935021e-17
1140,mean_q_softmax,1.3211014059647712e-16
1140,mass_times_exp_mean_q,2.1293730667615307e-16
1140,partition_sum,1.702197410802242e-16
1141,mean_q_softmax,9.69276742202041e-17
1141,mass_times_exp_mean_q,5.074066167232161e-17
1141,partition_sum,1.0126448291014611e-16
1142,mean_q_softmax,6.48623949689453e-17
1142,mass_times_exp_mean_q,1.1319070680748666e-16
1142,partition_sum,1.494030593685025e-16
1143,mean_q_softmax,1.497774479311889e-16
1143,mass_times_exp_mean_q,1.6764476092057112e-16
1143,partition_sum,1.5894403848637495e-16
1144,mean_q_softmax,2.3201926491189795e-17
1144,mass_times_exp_mean_q,4.2934406030425976e-17
1144,partition_sum,3.426078865054194e-17
1145,mean_q_softmax,1.345494896054511e-16
1145,mass_times_exp_mean_q,2.0548341674031523e-16
1145,partition_sum,9.996344030316351e-17
1146,mean_q_softmax,5.898059818321144e-17
1146,mass_times_exp_mean_q,3.599551212651875e-17
1146,partition_sum,9.237402509576498e-17
1147,mean_q_softmax,8.440513912799652e-17
1147,mass_times_exp_mean_q,2.216109240560371e-16
1147,partition_sum,7.892991815694472e-17
1148,mean_q_softmax,2.0816681711721685e-17
1148,mass_times_exp_mean_q,1.5265566588595902e-16
1148,partition_sum,1.2576745200831851e-16
1149,mean_q_softmax,1.1913348996542283e-16
1149,mass_times_exp_mean_q,1.0733601507606494e-16
1149,partition_sum,1.216474837528736e-16
1150,mean_q_softmax,5.0149432675138106e-17
1150,mass_times_exp_mean_q,1.3672128208221113e-16
1150,partition_sum,5.2814198327200135e-17
1151,mean_q_softmax,1.8518173106052416e-16
1151,mass_times_exp_mean_q,1.6067876196235176e-16
1151,partition_sum,8.164042358815848e-17
1152,mean_q_softmax,1.0278236595162582e-16
1152,mass_times_exp_mean_q,1.4127154307486123e-16
1152,partition_sum,1.7032816129747275e-16
1153,mean_q_softmax,1.9765005604410746e-16
1153,mass_times_exp_mean_q,1.0018028073766061e-16
1153,partition_sum,1.5720931501039814e-16
1154,mean_q_softmax,7.418653365232064e-17
1154,mass_times_exp_mean_q,5.421010862427522e-17
1154,partition_sum,6.228741480929223e-17
1155,mean_q_softmax,1.4311468676808659e-16
1155,mass_times_exp_mean_q,7.632783294297951e-17
1155,partition_sum,1.194790794079026e-16
1156,mean_q_softmax,9.099166732584596e-17
1156,mass_times_exp_mean_q,1.3300450150965926e-16
1156,partition_sum,8.4893030105615e-17
1157,mean_q_softmax,3.008661028647275e-17
1157,mass_times_exp_mean_q,7.762887554996212e-17
1157,partition_sum,1.227316859253591e-16
1158,mean_q_softmax,1.9933056941146e-16
1158,mass_times_exp_mean_q,2.8319360745321376e-16
1158,partition_sum,1.739060284666749e-16
1159,mean_q_softmax,8.410698353056301e-17
1159,mass_times_exp_mean_q,1.1514227071796057e-16
1159,partition_sum,1.1297386637298956e-16
1160,mean_q_softmax,1.9081958235744878e-17
1160,mass_times_exp_mean_q,8.760353553682876e-17
1160,partition_sum,1.1796119636642288e-16
1161,mean_q_softmax,7.611099250848241e-17
1161,mass_times_exp_mean_q,1.4295205644221376e-16
1161,partition_sum,1.1514227071796057e-16
1162,mean_q_softmax,4.185020385794047e-17
1162,mass_times_exp_mean_q,6.906367838732663e-17
1162,partition_sum,7.48099499014998e-17
1163,mean_q_softmax,1.7520707107365752e-16
1163,mass_times_exp_mean_q,1.5959455978986625e-16
1163,partition_sum,1.5178830414797062e-16
1164,mean_q_softmax,9.73613550891983e-17
1164,mass_times_exp_mean_q,9.128982292327947e-17
1164,partition_sum,8.142358315366138e-17
1165,mean_q_softmax,2.0773313624822265e-16
1165,mass_times_exp_mean_q,1.9255430583342559e-16
1165,partition_sum,2.1337098754514727e-16
1166,mean_q_softmax,2.0101108277881252e-16
1166,mass_times_exp_mean_q,9.12356128146552e-17
1166,partition_sum,1.3910313872989022e-16
1167,mean_q_softmax,7.155734338404329e-17
1167,mass_times_exp_mean_q,1.1796119636642288e-16
1167,partition_sum,1.7867651802561113e-16
1168,mean_q_softmax,7.583994196536104e-17
1168,mass_times_exp_mean_q,1.251169307048272e-16
1168,partition_sum,6.917209860457518e-17
1169,mean_q_softmax,1.334652874329656e-16
1169,mass_times_exp_mean_q,1.220811646218678e-16
1169,partition_sum,9.877081791342945e-17
1170,mean_q_softmax,6.245004513516506e-17
1170,mass_times_exp_mean_q,4.597017211338539e-17
1170,partition_sum,2.3852447794681098e-17
1171,mean_q_softmax,1.0863705768304754e-16
1171,mass_times_exp_mean_q,1.4452414959231774e-16
1171,partition_sum,1.0229447497400734e-16
1172,mean_q_softmax,1.1129335300563703e-16
1172,mass_times_exp_mean_q,4.551616245365708e-17
1172,partition_sum,1.4351448631919062e-16
1173,mean_q_softmax,8.695301423333746e-17
1173,mass_times_exp_mean_q,2.7538735181131813e-16
1173,partition_sum,1.194790794079026e-16
1174,mean_q_softmax,7.28583859910259e-17
1174,mass_times_exp_mean_q,8.847089727481716e-17
1174,partition_sum,7.979727989493313e-17
1175,mean_q_softmax,2.0532586861212593e-16
1175,mass_times_exp_mean_q,2.413434035952733e-16
1175,partition_sum,1.6263032587282567e-16
1176,mean_q_softmax,1.9662006398024623e-16
1176,mass_times_exp_mean_q,1.5395670849294163e-16
1176,partition_sum,8.814563662307151e-17
1177,mean_q_softmax,1.7257788080538017e-16
1177,mass_times_exp_mean_q,3.2764589652511944e-16
1177,partition_sum,2.0491421059976034e-16
1178,mean_q_softmax,4.7027269231558755e-17
1178,mass_times_exp_mean_q,8.337514706413529e-17
1178,partition_sum,1.0343288725511712e-16
1179,mean_q_softmax,4.663424594403276e-17
1179,mass_times_exp_mean_q,1.5346881751532315e-16
1179,partition_sum,1.8669961410200386e-16
1180,mean_q_softmax,1.1774435593192578e-16
1180,mass_times_exp_mean_q,1.6675029412827058e-16
1180,partition_sum,1.3010426069826053e-16
1181,mean_q_softmax,1.0506596677742341e-16
1181,mass_times_exp_mean_q,1.1413938370841148e-16
1181,partition_sum,1.2896584841715075e-16
1182,mean_q_softmax,7.46320729825764e-17
1182,mass_times_exp_mean_q,7.14218181124826e-17
1182,partition_sum,7.383416794626285e-17
1183,mean_q_softmax,4.9981720151581754e-17
1183,mass_times_exp_mean_q,1.2284010614260765e-16
1183,partition_sum,6.982261990806649e-17
1184,mean_q_softmax,1.4842727741326556e-16
1184,mass_times_exp_mean_q,1.235990476633475e-16
1184,partition_sum,9.302454639925628e-17
1185,mean_q_softmax,9.856753000608842e-17
1185,mass_times_exp_mean_q,5.274643569141979e-17
1185,partition_sum,5.616167253474913e-17
1186,mean_q_softmax,9.812029660993815e-17
1186,mass_times_exp_mean_q,1.5672142403277967e-16
1186,partition_sum,4.575333167888829e-17
1187,mean_q_softmax,9.020562075079397e-17
1187,mass_times_exp_mean_q,1.8388068845354155e-16
1187,partition_sum,1.1275702593849246e-16
1188,mean_q_softmax,3.0330555775281987e-17
1188,mass_times_exp_mean_q,8.00276728565863e-17
1188,partition_sum,5.006303531451817e-17
1189,mean_q_softmax,8.239936510889834e-17
1189,mass_times_exp_mean_q,9.974659986866641e-17
1189,partition_sum,4.0332320816460765e-17
1190,mean_q_softmax,1.1709383462843448e-16
1190,mass_times_exp_mean_q,1.5525775109992423e-16
1190,partition_sum,8.370040771588094e-17
1191,mean_q_softmax,1.0516761073109393e-16
1191,mass_times_exp_mean_q,5.640561802355837e-17
1191,partition_sum,1.0581813203458523e-16
1192,mean_q_softmax,1.208614371778216e-16
1192,mass_times_exp_mean_q,8.998878031629687e-17
1192,partition_sum,5.4752209710517974e-17
1193,mean_q_softmax,1.8545278160364553e-16
1193,mass_times_exp_mean_q,2.863513462805778e-16
1193,partition_sum,1.522761951255891e-16
1194,mean_q_softmax,7.502679033599691e-17
1194,mass_times_exp_mean_q,1.3357370765021415e-16
1194,partition_sum,5.074066167232161e-17
1195,mean_q_softmax,6.815565906787002e-17
1195,mass_times_exp_mean_q,1.4688228931747371e-16
1195,partition_sum,1.7770073607037418e-16
1196,mean_q_softmax,1.5639616338103401e-16
1196,mass_times_exp_mean_q,1.4517467089580904e-16
1196,partition_sum,1.4815622687014418e-16
1197,mean_q_softmax,1.6479873021779667e-16
1197,mass_times_exp_mean_q,2.749536709423239e-16
1197,partition_sum,3.3046482217358175e-16
1198,mean_q_softmax,9.259086553026208e-17
1198,mass_times_exp_mean_q,6.570265165262157e-17
1198,partition_sum,8.066464163292153e-17
1199,mean_q_softmax,1.030534164947472e-16
1199,mass_times_exp_mean_q,9.334980705100193e-17
1199,partition_sum,2.5457067009959644e-16
1200,mean_q_softmax,3.69712940817557e-17
1200,mass_times_exp_mean_q,1.975416358268589e-16
1200,partition_sum,4.0766001685454967e-17
1201,mean_q_softmax,1.313578694601969e-16
1201,mass_times_exp_mean_q,1.6666897896533417e-16
1201,partition_sum,6.35613523619627e-17
1202,mean_q_softmax,1.612208630485945e-16
1202,mass_times_exp_mean_q,2.846030702774449e-16
1202,partition_sum,2.0144476364780672e-16
1203,mean_q_softmax,8.744090521095593e-17
1203,mass_times_exp_mean_q,1.6111244283134596e-16
1203,partition_sum,9.6710833785707e-17
1204,mean_q_softmax,7.659888348610089e-17
1204,mass_times_exp_mean_q,1.0018028073766061e-16
1204,partition_sum,8.760353553682876e-17
1205,mean_q_softmax,1.5655879370690684e-16
1205,mass_times_exp_mean_q,2.1553939189011828e-16
1205,partition_sum,1.478851763270228e-16
1206,mean_q_softmax,1.487525380650112e-16
1206,mass_times_exp_mean_q,7.39425881635114e-17
1206,partition_sum,8.565197162635485e-17
1207,mean_q_softmax,3.469446951953614e-17
1207,mass_times_exp_mean_q,2.7972416050126014e-17
1207,partition_sum,1.231653667943533e-16
1208,mean_q_softmax,8.153200337090993e-17
1208,mass_times_exp_mean_q,5.4969050145015075e-17
1208,partition_sum,1.2663481374630692e-16
1209,mean_q_softmax,9.530137096147584e-17
1209,mass_times_exp_mean_q,1.3877787807814457e-16
1209,partition_sum,1.6740081543176188e-16
1210,mean_q_softmax,1.3086320221900039e-16
1210,mass_times_exp_mean_q,3.9627589404345187e-16
1210,partition_sum,1.691355389077387e-16
1211,mean_q_softmax,1.0108830005711722e-16
1211,mass_times_exp_mean_q,1.2340931228316254e-16
1211,partition_sum,1.2454772456427232e-16
1212,mean_q_softmax,7.66598698583032e-17
1212,mass_times_exp_mean_q,6.16911036144252e-17
1212,partition_sum,9.540979117872439e-17
1213,mean_q_softmax,9.627715291671279e-17
1213,mass_times_exp_mean_q,1.9212062496443139e-16
1213,partition_sum,7.031051088568496e-17
1214,mean_q_softmax,1.1275702593849246e-16
1214,mass_times_exp_mean_q,6.787105599759258e-17
1214,partition_sum,5.4860629927766524e-17
1215,mean_q_softmax,9.356664748549903e-17
1215,mass_times_exp_mean_q,1.1080546202801855e-16
1215,partition_sum,3.707971429900425e-17
1216,mean_q_softmax,1.711260663337863e-16
1216,mass_times_exp_mean_q,3.2599248821207905e-16
1216,partition_sum,1.050049804052211e-16
1217,mean_q_softmax,1.1403096349116293e-16
1217,mass_times_exp_mean_q,2.46601784131828e-16
1217,partition_sum,1.6772607608350754e-16
1218,mean_q_softmax,2.8541622190680904e-16
1218,mass_times_exp_mean_q,2.4822808739055624e-16
1218,partition_sum,2.512096433648914e-16
1219,mean_q_softmax,5.767955557622884e-17
1219,mass_times_exp_mean_q,1.0148132334464322e-16
1219,partition_sum,1.3877787807814457e-17
1220,mean_q_softmax,3.0791341698588326e-17
1220,mass_times_exp_mean_q,4.683753385137379e-17
1220,partition_sum,5.811323644522304e-17
1221,mean_q_softmax,1.9857162789072014e-16
1221,mass_times_exp_mean_q,1.6328084717631697e-16
1221,partition_sum,1.85940672581264e-16
1222,mean_q_softmax,1.9125326322644298e-16
1222,mass_times_exp_mean_q,1.7780915628762273e-16
1222,partition_sum,1.1666015375944028e-16
1223,mean_q_softmax,1.64466693302473e-16
1223,mass_times_exp_mean_q,2.0656761891280073e-16
1223,partition_sum,1.334652874329656e-16
1224,mean_q_softmax,1.8366384801904445e-16
1224,mass_times_exp_mean_q,1.5276408610320757e-16
1224,partition_sum,1.6414820891430537e-16
1225,mean_q_softmax,3.7730235602495554e-17
1225,mass_times_exp_mean_q,1.6523241108679088e-16
1225,partition_sum,1.227316859253591e-16
1226,mean_q_softmax,1.123504501238104e-16
1226,mass_times_exp_mean_q,1.0863705768304754e-16
1226,partition_sum,9.587057710203073e-17
1227,mean_q_softmax,7.027324143600577e-17
1227,mass_times_exp_mean_q,9.177771390089795e-17
1227,partition_sum,9.877081791342945e-17
1228,mean_q_softmax,5.898059818321144e-17
1228,mass_times_exp_mean_q,1.8214596497756474e-16
1228,partition_sum,5.0306980803327406e-17
1229,mean_q_softmax,6.40356908124251e-17
1229,mass_times_exp_mean_q,1.49890950346121e-16
1229,partition_sum,1.7900177867735678e-16
1230,mean_q_softmax,6.938893903907228e-17
1230,mass_times_exp_mean_q,1.3877787807814457e-16
1230,partition_sum,1.2327378701160185e-16
1231,mean_q_softmax,8.982614999042404e-17
1231,mass_times_exp_mean_q,9.107298248878237e-17
1231,partition_sum,9.93129189996722e-17
1232,mean_q_softmax,1.9896465117824613e-16
1232,mass_times_exp_mean_q,9.629070544386886e-17
1232,partition_sum,6.478107980600889e-17
1233,mean_q_softmax,1.6311652278454963e-16
1233,mass_times_exp_mean_q,1.835554278017959e-16
1233,partition_sum,2.001979311494484e-16
1234,mean_q_softmax,2.92300905702092e-16
1234,mass_times_exp_mean_q,1.2576745200831851e-16
1234,partition_sum,1.947227101783966e-16
1235,mean_q_softmax,1.1175413892894337e-16
1235,mass_times_exp_mean_q,1.4799359654427136e-16
1235,partition_sum,1.8167162652710234e-16
1236,mean_q_softmax,8.196568423990414e-17
1236,mass_times_exp_mean_q,4.607859233063394e-17
1236,partition_sum,7.43762690325056e-17
1237,mean_q_softmax,4.830120678422922e-17
1237,mass_times_exp_mean_q,1.6881027825599304e-16
1237,partition_sum,2.6020852139652106e-18
1238,mean_q_softmax,7.155734338404329e-17
1238,mass_times_exp_mean_q,1.7867651802561113e-16
1238,partition_sum,1.209969624493823e-16
1239,mean_q_softmax,5.5348520905385e-17
1239,mass_times_exp_mean_q,1.450662506785605e-16
1239,partition_sum,8.749511531958021e-17
1240,mean_q_softmax,1.1237755517812253e-16
1240,mass_times_exp_mean_q,5.865533753146579e-17
1240,partition_sum,6.006480035569695e-17
1241,mean_q_softmax,1.2639086825749768e-16
1241,mass_times_exp_mean_q,2.0090266256156397e-16
1241,partition_sum,1.0888100317185678e-16
1242,mean_q_softmax,1.748868926195954e-16
1242,mass_times_exp_mean_q,2.266524641580947e-16
1242,partition_sum,1.793812494377267e-16
1243,mean_q_softmax,7.26415455565288e-17
1243,mass_times_exp_mean_q,6.548581121812447e-17
1243,partition_sum,7.112366251504909e-17
1244,mean_q_softmax,7.849623728795052e-17
1244,mass_times_exp_mean_q,1.8323016715005025e-17
1244,partition_sum,4.445228907190568e-18
1245,mean_q_softmax,1.0506596677742341e-16
1245,mass_times_exp_mean_q,1.1806961658367143e-16
1245,partition_sum,1.5590827240341554e-16
1246,mean_q_softmax,1.729980091472183e-16
1246,mass_times_exp_mean_q,9.877081791342945e-17
1246,partition_sum,9.128982292327947e-17
1247,mean_q_softmax,6.914499355026305e-17
1247,mass_times_exp_mean_q,6.982261990806649e-17
1247,partition_sum,1.1438332919722072e-16
1248,mean_q_softmax,7.152346206615312e-18
1248,mass_times_exp_mean_q,7.94178091345632e-17
1248,partition_sum,9.031404096804252e-17
1249,mean_q_softmax,1.1324830504789996e-16
1249,mass_times_exp_mean_q,1.4934884925987824e-16
1249,partition_sum,1.4433441421213278e-16
1250,mean_q_softmax,1.7705021476688287e-16
1250,mass_times_exp_mean_q,8.044780119842443e-17
1250,partition_sum,1.1362438767648086e-16
1251,mean_q_softmax,8.540124987396758e-17
1251,mass_times_exp_mean_q,8.657354347296753e-17
1251,partition_sum,1.454999315475547e-16
1252,mean_q_softmax,1.4381941818020216e-16
1252,mass_times_exp_mean_q,3.0613803592843825e-16
1252,partition_sum,1.0401564592282808e-16
1253,mean_q_softmax,8.207410445715269e-17
1253,mass_times_exp_mean_q,7.730361489821647e-17
1253,partition_sum,8.413408858487514e-17
1254,mean_q_softmax,1.5769720598801662e-16
1254,mass_times_exp_mean_q,2.3044717176179397e-16
1254,partition_sum,2.2892928872031426e-16
1255,mean_q_softmax,8.11118750290718e-17
1255,mass_times_exp_mean_q,6.696303667813597e-17
1255,partition_sum,1.5238461534283765e-16
1256,mean_q_softmax,8.120674271916428e-17
1256,mass_times_exp_mean_q,1.1622647289044608e-16
1256,partition_sum,1.5785983631388945e-16
1257,mean_q_softmax,9.118140270603092e-17
1257,mass_times_exp_mean_q,1.708702623837155e-16
1257,partition_sum,1.0299920638612292e-16
1258,mean_q_softmax,1.564503734896583e-16
1258,mass_times_exp_mean_q,2.5131806358213993e-16
1258,partition_sum,1.4203048459560108e-16
1259,mean_q_softmax,2.0003530082357557e-16
1259,mass_times_exp_mean_q,7.422719123378885e-17
1259,partition_sum,8.891813067096743e-17
1260,mean_q_softmax,2.165990301071334e-17
1260,mass_times_exp_mean_q,1.229485263598562e-16
1260,partition_sum,1.2327378701160185e-16
1261,mean_q_softmax,1.7071779645320972e-16
1261,mass_times_exp_mean_q,1.0061396160665481e-16
1261,partition_sum,1.5607090272928836e-16
1262,mean_q_softmax,2.1347940776239582e-16
1262,mass_times_exp_mean_q,2.6385415120150357e-16
1262,partition_sum,1.379782789759365e-16
1263,mean_q_softmax,9.618906149019835e-17
1263,mass_times_exp_mean_q,1.892474892073448e-16
1263,partition_sum,7.714098457234364e-17
1264,mean_q_softmax,1.4311468676808659e-16
1264,mass_times_exp_mean_q,1.1194387430912833e-16
1264,partition_sum,1.4512046078718477e-16
1265,mean_q_softmax,9.73613550891983e-17
1265,mass_times_exp_mean_q,7.43762690325056e-17
1265,partition_sum,2.3353714795337766e-16
1266,mean_q_softmax,1.1839487723541708e-16
1266,mass_times_exp_mean_q,5.399326818977812e-17
1266,partition_sum,2.1640675362810669e-16
1267,mean_q_softmax,3.0056794726729397e-16
1267,mass_times_exp_mean_q,2.8411517929982644e-16
1267,partition_sum,1.8518173106052416e-16
1268,mean_q_softmax,9.974659986866641e-18
1268,mass_times_exp_mean_q,6.418476861114186e-17
1268,partition_sum,2.0816681711721685e-17
1269,mean_q_softmax,9.410874857174178e-17
1269,mass_times_exp_mean_q,1.0495077029659683e-16
1269,partition_sum,8.586881206085195e-17
1270,mean_q_softmax,7.228917985047101e-17
1270,mass_times_exp_mean_q,2.1315414711065017e-16
1270,partition_sum,9.573505183047004e-17
1271,mean_q_softmax,6.249070271663326e-17
1271,mass_times_exp_mean_q,5.068645156369733e-17
1271,partition_sum,3.550762114890027e-17
1272,mean_q_softmax,1.8458880799744615e-16
1272,mass_times_exp_mean_q,1.8266096100949536e-16
1272,partition_sum,1.3709736471079204e-16
1273,mean_q_softmax,2.4015078120553923e-17
1273,mass_times_exp_mean_q,1.0343288725511712e-16
1273,partition_sum,7.887570804832045e-17
1274,mean_q_softmax,1.618214094081978e-16
1274,mass_times_exp_mean_q,2.9502496366046183e-16
1274,partition_sum,1.8954564480477831e-16
1275,mean_q_softmax,8.273140202422202e-17
1275,mass_times_exp_mean_q,1.0158974356189177e-16
1275,partition_sum,7.903833837419327e-17
1276,mean_q_softmax,1.43982048506075e-16
1276,mass_times_exp_mean_q,4.90059381963448e-17
1276,partition_sum,1.1882855810441129e-16
1277,mean_q_softmax,9.367506770274758e-17
1277,mass_times_exp_mean_q,7.112366251504909e-17
1277,partition_sum,3.2959746043559335e-17
1278,mean_q_softmax,1.0733601507606494e-16
1278,mass_times_exp_mean_q,3.2742905609062234e-17
1278,partition_sum,5.572799166575493e-17
1279,mean_q_softmax,2.334287277361291e-16
1279,mass_times_exp_mean_q,2.0860049798621105e-16
1279,partition_sum,1.0641444322945226e-16
1280,mean_q_softmax,5.898059818321144e-17
1280,mass_times_exp_mean_q,7.28583859910259e-17
1280,partition_sum,9.71445146547012e-17
1281,mean_q_softmax,1.1037178115902435e-16
1281,mass_times_exp_mean_q,6.526897078362737e-17
1281,partition_sum,1.9629480332850058e-16
1282,mean_q_softmax,1.0950441942103595e-16
1282,mass_times_exp_mean_q,3.0791341698588326e-17
1282,partition_sum,9.194034422677078e-17
1283,mean_q_softmax,1.438465232345143e-16
1283,mass_times_exp_mean_q,1.2419535885821453e-16
1283,partition_sum,1.7499023063916042e-16
1284,mean_q_softmax,7.296680620827445e-17
1284,mass_times_exp_mean_q,1.968911145233676e-16
1284,partition_sum,1.1449174941446927e-16
1285,mean_q_softmax,3.5778671692021646e-17
1285,mass_times_exp_mean_q,1.5482407023093003e-16
1285,partition_sum,1.1622647289044608e-16
1286,mean_q_softmax,3.7743788129651623e-17
1286,mass_times_exp_mean_q,7.703256435509509e-17
1286,partition_sum,1.0690233420707074e-16
1287,mean_q_softmax,1.2024479719222048e-16
1287,mass_times_exp_mean_q,1.5664010886984325e-16
1287,partition_sum,8.00276728565863e-17
1288,mean_q_softmax,1.4357547269139292e-16
1288,mass_times_exp_mean_q,1.7387892341236277e-16
1288,partition_sum,1.3592168298000307e-16
1289,mean_q_softmax,5.1228552649940085e-17
1289,mass_times_exp_mean_q,7.719519468096792e-17
1289,partition_sum,1.0603497246908233e-16
1290,mean_q_softmax,7.979727989493313e-17
1290,mass_times_exp_mean_q,1.3357370765021415e-16
1290,partition_sum,1.5265566588595902e-16
1291,mean_q_softmax,7.600257229123386e-17
1291,mass_times_exp_mean_q,1.2555061157382141e-16
1291,partition_sum,9.584347204771859e-17
1292,mean_q_softmax,5.0523821237824507e-17
1292,mass_times_exp_mean_q,7.654467337747661e-17
1292,partition_sum,2.949029909160572e-17
1293,mean_q_softmax,1.1222847737940578e-16
1293,mass_times_exp_mean_q,2.7182303716927203e-16
1293,partition_sum,1.5471565001368148e-16
1294,mean_q_softmax,9.584347204771859e-17
1294,mass_times_exp_mean_q,1.1058862159352145e-16
1294,partition_sum,9.150666335777657e-17
1295,mean_q_softmax,8.246373961288966e-17
1295,mass_times_exp_mean_q,9.282125849191525e-17
1295,partition_sum,1.209969624493823e-16
1296,mean_q_softmax,1.0245710529988017e-16
1296,mass_times_exp_mean_q,2.1467203015212988e-16
1296,partition_sum,1.205632815803881e-16
1297,mean_q_softmax,1.0857607131084523e-16
1297,mass_times_exp_mean_q,8.131516293641283e-17
1297,partition_sum,6.440160904563896e-17
1298,mean_q_softmax,2.029355416349743e-16
1298,mass_times_exp_mean_q,1.761286429202702e-16
1298,partition_sum,9.150666335777657e-17
1299,mean_q_softmax,1.5726352511902242e-16
1299,mass_times_exp_mean_q,2.023663354944194e-16
1299,partition_sum,1.0310762660337147e-16
1300,mean_q_softmax,1.1210650463500116e-16
1300,mass_times_exp_mean_q,8.922983879555701e-17
1300,partition_sum,9.952975943416931e-17
1301,mean_q_softmax,5.614812000759306e-17
1301,mass_times_exp_mean_q,1.2736665021273463e-16
1301,partition_sum,2.1033522146218786e-16
1302,mean_q_softmax,1.1844908734404136e-16
1302,mass_times_exp_mean_q,7.784571598445922e-17
1302,partition_sum,8.261620554339544e-17
1303,mean_q_softmax,6.396792817664476e-17
1303,mass_times_exp_mean_q,1.251169307048272e-16
1303,partition_sum,2.3635607360183997e-16
1304,mean_q_softmax,1.5048726154098802e-16
1304,mass_times_exp_mean_q,1.8648277366750676e-16
1304,partition_sum,1.715207836872068e-16
1305,mean_q_softmax,7.047314121155779e-17
1305,mass_times_exp_mean_q,1.3183898417423734e-16
1305,partition_sum,3.2959746043559335e-17
1306,mean_q_softmax,7.99497458254389e-17
1306,mass_times_exp_mean_q,9.03682510766668e-17
1306,partition_sum,6.667843360785852e-17
1307,mean_q_softmax,1.1884211063156735e-16
1307,mass_times_exp_mean_q,1.014000081817068e-16
1307,partition_sum,8.836247705756861e-17
1308,mean_q_softmax,4.0115480381963664e-17
1308,mass_times_exp_mean_q,1.113475631142613e-16
1308,partition_sum,4.754226526348937e-17
1309,mean_q_softmax,1.6631661325927638e-16
1309,mass_times_exp_mean_q,1.0885389811754465e-16
1309,partition_sum,7.39425881635114e-17
1310,mean_q_softmax,1.2725822999548608e-16
1310,mass_times_exp_mean_q,2.0621525320674294e-16
1310,partition_sum,9.237402509576498e-17
1311,mean_q_softmax,6.044427111606687e-17
1311,mass_times_exp_mean_q,5.2475385148298415e-17
1311,partition_sum,1.0527603094834248e-16
1312,mean_q_softmax,1.2620113287731272e-16
1312,mass_times_exp_mean_q,1.0945020931241167e-16
1312,partition_sum,3.252606517456513e-17
1313,mean_q_softmax,1.4192206437835253e-16
1313,mass_times_exp_mean_q,2.239961688355052e-16
1313,partition_sum,9.877081791342945e-17
1314,mean_q_softmax,1.0408340855860843e-16
1314,mass_times_exp_mean_q,1.196959198423997e-16
1314,partition_sum,1.5612511283791264e-16
1315,mean_q_softmax,1.1622647289044608e-16
1315,mass_times_exp_mean_q,1.700029006457271e-16
1315,partition_sum,1.700029006457271e-16
1316,mean_q_softmax,1.488880633365719e-16
1316,mass_times_exp_mean_q,3.8716859579457363e-16
1316,partition_sum,1.8675382421062814e-16
1317,mean_q_softmax,9.595189226496714e-17
1317,mass_times_exp_mean_q,3.189722791452354e-16
1317,partition_sum,1.7715863498413142e-16
1318,mean_q_softmax,1.5699247457590104e-16
1318,mass_times_exp_mean_q,8.326672684688674e-17
1318,partition_sum,1.0408340855860843e-16
1319,mean_q_softmax,2.1210382625605484e-16
1319,mass_times_exp_mean_q,1.5810378180269868e-16
1319,partition_sum,1.562335330551612e-16
1320,mean_q_softmax,6.053236254258132e-17
1320,mass_times_exp_mean_q,1.1800863021146912e-16
1320,partition_sum,6.14742631799281e-17
1321,mean_q_softmax,1.1123914289701275e-16
1321,mass_times_exp_mean_q,7.253312533928025e-17
1321,partition_sum,1.496198998029996e-16
1322,mean_q_softmax,8.535381602892134e-17
1322,mass_times_exp_mean_q,1.3064636178450328e-16
1322,partition_sum,1.71954464556201e-16
1323,mean_q_softmax,3.7621815385247004e-17
