sample_index,leaf_distribution_tv
827,0.4294859351372367
828,0.3872344808642118
829,0.41528993464913894
830,0.3603770904078817
831,0.45929776834370933
832,0.37468561768405295
833,0.4116049298064446
834,0.17393047116594562
835,0.2729326296316093
836,0.41208908881117334
837,0.3213544735323125
838,0.3907723572672236
839,0.36665595194962686
840,0.5262381676345702
841,0.42124030595823453
842,0.35180247250714264
843,0.24622164720763778
844,0.480005966028168
845,0.4964715737025549
846,0.22847462358836595
847,0.24017993465958332
848,0.1678357974124443
849,0.5712944888521724
850,0.4344746712307397
851,0.44594654478991014
852,0.5586589905104926
853,0.3222416218006243
854,0.45852102628589875
855,0.4176633887404868
856,0.47438501735833616
857,0.37025460612189715
858,0.4563169289047688
859,0.3499878969835885
860,0.43317741751396166
861,0.3782419219008438
862,0.36870058104117837
863,0.3329552992377481
864,0.3006636239168589
865,0.44454382526848074
866,0.3555302537339077
867,0.5659366884632698
868,0.34103697235784375
869,0.28808766715819517
870,0.32364408649755905
871,0.43253674827778454
872,0.27408121515813405
873,0.3110905707236278
874,0.42478787672273843
875,0.30378810929798533
876,0.4014711294787514
877,0.3032975326769704
878,0.4264065251689023
879,0.4545093932795999
880,0.4489665692501506
881,0.31731463250967384
882,0.5004224240502271
883,0.40369741629579
884,0.3746696370379633
885,0.28288749785650935
886,0.40513152584717854
887,0.43286900714517
888,0.15971009586300486
889,0.41049150722713557
890,0.34319771819647027
891,0.36407370294714503
892,0.4307093959788573
893,0.39633886655029393
894,0.1831033868833427
895,0.3563787282369958
896,0.36486329038358656
897,0.37911537238528015
898,0.1838217531223
899,0.4178220436240142
900,0.4172067241913547
901,0.39716204133104566
902,0.4463015452775262
903,0.5156833465074341
904,0.42595196662643586
905,0.44329930236376525
906,0.378758970560134
907,0.34239692262179344
908,0.4110750132474263
909,0.40586496538469746
910,0.35878123126405265
911,0.39005452528014156
912,0.36728795622061666
913,0.4622019957405874
914,0.29303485293628445
915,0.4520768031490351
916,0.36327276905211076
917,0.30277310947380276
918,0.45310978114280454
919,0.3658684330893129
920,0.4040542538844719
921,0.5175355128964173
922,0.28338210221515947
923,0.3772336745144813
924,0.4936949912826742
925,0.34893725243926277
926,0.40351551766586535
927,0.37411620261098316
928,0.311861982185987
929,0.39106647021354557
930,0.2877787787997579
931,0.2746115774877364
932,0.4820249043885387
933,0.3201026160646198
934,0.3197342522838286
935,0.3957524442207527
936,0.45206981611839814
937,0.3830268320299887
938,0.4313878951363901
939,0.5106850042337702
940,0.4726906584994725
941,0.541123560521743
942,0.498808258872669
943,0.3652684642277837
944,0.26548500539587455
945,0.34845866272626896
946,0.5071901497299574
947,0.12289462097847995
948,0.2536186516916925
949,0.4795558878064482
950,0.2871292469704979
951,0.4089714199421692
952,0.3118310372242471
953,0.43107477456063253
954,0.4060363287958835
955,0.38435564452463866
956,0.47656173271403746
957,0.32871859394322644
958,0.4481185924932359
959,0.47392117197887623
960,0.509014509580172
961,0.5626356438522984
962,0.41754111407371514
963,0.5079587508030873
964,0.3233322332307352
965,0.4155513256047749
966,0.2988083196858018
967,0.4530624884559312
968,0.371626223820479
969,0.35413942133984366
970,0.3942832907524414
971,0.4950436180105281
972,0.36469353770010027
973,0.31455527156965973
974,0.25448617440544796
975,0.5175792096056017
976,0.36768089578474245
977,0.2659055378545514
978,0.5347572353869958
979,0.4581161163646686
980,0.37508159406680674
981,0.3761947279999776
982,0.4482600906730382
