sample_index,n,candidate,maximum_pairwise_tree_tv,mean_target_tv,maximum_target_tv
831,7,uniform_child,0.638888888888889,0.251984126984127,0.380952380952381
831,7,descendant_count,6.938893903907228e-17,1.61907524424502e-17,6.938893903907228e-17
831,7,base_mass,6.245004513516506e-17,1.0408340855860843e-17,6.245004513516506e-17
831,7,mean_q_softmax,0.786424129906696,0.4305419410492091,0.6237523582373302
831,7,mass_times_exp_mean_q,0.31196251540161213,0.1516816309680933,0.23710659583985755
831,7,partition_sum,1.0755285551056204e-16,7.228014483236696e-17,1.1102230246251565e-16
832,18,uniform_child,0.5972222222222221,0.35300925925925924,0.5
832,18,descendant_count,3.122502256758253e-17,1.3299546649155522e-17,2.0816681711721685e-17
832,18,base_mass,9.107298248878237e-17,4.8427697037685867e-17,7.806255641895632e-17
832,18,mean_q_softmax,0.6843187936463032,0.5994672579026931,0.713139798415431
832,18,mass_times_exp_mean_q,0.1961474338288161,0.15324558851423983,0.2521984614455252
832,18,partition_sum,1.3314002678121994e-16,7.434916397819347e-17,1.4094628242311558e-16
833,24,uniform_child,0.6840277777777777,0.35995370370370366,0.5416666666666666
833,24,descendant_count,6.591949208711867e-17,1.734723475976807e-17,3.469446951953614e-17
833,24,base_mass,9.367506770274758e-17,6.707597440443654e-17,8.413408858487514e-17
833,24,mean_q_softmax,0.7331211064339327,0.44819044064017705,0.6732875093162718
833,24,mass_times_exp_mean_q,0.36401488668944415,0.17954142473982185,0.24803892702027286
833,24,partition_sum,1.7455654977016621e-16,5.769762561243692e-17,9.942133921692076e-17
834,25,uniform_child,0.6892361111111112,0.4033333333333333,0.5083333333333333
834,25,descendant_count,1.0755285551056204e-16,5.782411586589357e-17,8.673617379884035e-17
834,25,base_mass,1.1275702593849246e-16,3.5272710678195076e-17,8.673617379884035e-17
834,25,mean_q_softmax,0.7714697337356474,0.49188633029824563,0.5482846142944551
834,25,mass_times_exp_mean_q,0.23749304001249905,0.1114147754410373,0.1688387843809015
834,25,partition_sum,1.5514933088267568e-16,7.896605822936091e-17,1.387236679695203e-16
835,15,uniform_child,0.6883680555555555,0.33194444444444443,0.5249999999999999
835,15,descendant_count,9.020562075079397e-17,2.1973164029039556e-17,6.938893903907228e-17
835,15,base_mass,1.7867651802561113e-16,5.75349952865641e-17,1.5092094240998222e-16
835,15,mean_q_softmax,0.6967532760171598,0.4424195321765456,0.5323530599102274
835,15,mass_times_exp_mean_q,0.12364616461431824,0.06369603591891383,0.10923625924598798
835,15,partition_sum,9.6710833785707e-17,7.39425881635114e-17,1.1102230246251565e-16
836,14,uniform_child,0.7430555555555556,0.375,0.5238095238095237
836,14,descendant_count,9.020562075079397e-17,2.7755575615628914e-17,9.020562075079397e-17
836,14,base_mass,8.847089727481716e-17,9.367506770274758e-17,1.231653667943533e-16
836,14,mean_q_softmax,0.6375097300189037,0.43277892337843954,0.5161721077649964
836,14,mass_times_exp_mean_q,0.1886216926393818,0.15803739368997394,0.19815197342221222
836,14,partition_sum,2.0036056147532122e-16,8.514601061252829e-17,1.691355389077387e-16
837,13,uniform_child,0.6006944444444445,0.33244301994301995,0.4423076923076923
837,13,descendant_count,4.85722573273506e-17,1.61907524424502e-17,4.85722573273506e-17
837,13,base_mass,1.5135462327897642e-16,3.1080462277917796e-17,8.066464163292153e-17
837,13,mean_q_softmax,0.6351757351289906,0.3850522406959093,0.5549102729110171
837,13,mass_times_exp_mean_q,0.2948348581328366,0.14126133231865604,0.1886197657086051
837,13,partition_sum,1.207801220148852e-16,9.215718466126788e-17,1.0928757898653885e-16
838,20,uniform_child,0.6458333333333333,0.3104166666666667,0.44166666666666665
838,20,descendant_count,5.204170427930421e-17,3.9898639947466563e-17,6.938893903907228e-17
838,20,base_mass,8.326672684688674e-17,7.806255641895632e-17,1.0928757898653885e-16
838,20,mean_q_softmax,0.6184271111531204,0.3794374950151232,0.48110050196383636
838,20,mass_times_exp_mean_q,0.13092700997180903,0.09342386983047236,0.13049032046079206
838,20,partition_sum,1.5308934675495323e-16,1.1095002231768329e-16,1.713039432527097e-16
839,26,uniform_child,0.6634837962962963,0.3530092592592593,0.4636752136752137
839,26,descendant_count,7.632783294297951e-17,3.700743415417188e-17,6.591949208711867e-17
839,26,base_mass,1.218643241873707e-16,6.975033976323412e-17,1.0668549377257364e-16
839,26,mean_q_softmax,0.7598245013446765,0.50987926334411,0.6784475708192658
839,26,mass_times_exp_mean_q,0.35675567902292804,0.22616493701292742,0.29255744009167456
839,26,partition_sum,1.560166926206641e-16,9.247341029490948e-17,1.1535911115245767e-16
840,20,uniform_child,0.6067708333333333,0.32916666666666666,0.5166666666666666
840,20,descendant_count,5.551115123125783e-17,3.2959746043559335e-17,5.898059818321144e-17
840,20,base_mass,9.410874857174178e-17,1.1037178115902435e-16,1.6002824065886045e-16
840,20,mean_q_softmax,0.752309475489353,0.47630690332498854,0.767964123152716
840,20,mass_times_exp_mean_q,0.27106176017132233,0.1288648159192427,0.17144186233829972
840,20,partition_sum,1.4235574524734673e-16,5.4580544366541104e-17,1.157385819128276e-16
841,11,uniform_child,0.44444444444444436,0.23316498316498313,0.3181818181818182
841,11,descendant_count,6.938893903907228e-17,3.700743415417188e-17,6.938893903907228e-17
841,11,base_mass,3.469446951953614e-17,9.830099697201907e-18,2.0816681711721685e-17
841,11,mean_q_softmax,0.6252231818987564,0.4241011310557299,0.6220043256659217
841,11,mass_times_exp_mean_q,0.24886172660583192,0.10503041573939982,0.17605735998694477
841,11,partition_sum,1.356336917779366e-16,4.023293561731626e-17,1.0760706561918632e-16
842,28,uniform_child,0.6041666666666666,0.3497574955908289,0.3928571428571429
842,28,descendant_count,5.551115123125783e-17,2.4864369822334236e-17,4.5102810375396984e-17
842,28,base_mass,9.627715291671279e-17,1.150699905731282e-16,1.43982048506075e-16
842,28,mean_q_softmax,0.8556217115058458,0.4442367382645047,0.6301191940753829
842,28,mass_times_exp_mean_q,0.2500542012548791,0.1891039313278546,0.21195298709055505
842,28,partition_sum,1.9321160340049492e-16,8.045118933021345e-17,1.0929435525011688e-16
843,21,uniform_child,0.5590277777777778,0.2638888888888889,0.3869047619047619
843,21,descendant_count,6.938893903907228e-17,2.0816681711721685e-17,6.938893903907228e-17
843,21,base_mass,1.3010426069826053e-16,7.603871236365005e-17,1.2663481374630692e-16
843,21,mean_q_softmax,0.6588364379811978,0.33882255495386965,0.4839005374522605
843,21,mass_times_exp_mean_q,0.22117670203465734,0.1848277528695654,0.2852502300948927
843,21,partition_sum,1.8366384801904445e-16,7.377995783763858e-17,1.2284010614260765e-16
844,19,uniform_child,0.6614583333333333,0.350328947368421,0.4342105263157895
844,19,descendant_count,5.551115123125783e-17,9.25185853854297e-18,5.204170427930421e-17
844,19,base_mass,8.803721640582296e-17,9.989116015833115e-17,1.227316859253591e-16
844,19,mean_q_softmax,0.6436856050029366,0.43204729660913105,0.534938688594935
844,19,mass_times_exp_mean_q,0.21309195397240074,0.12889553306777105,0.18845509454709788
844,19,partition_sum,1.861575130157611e-16,5.801385124607854e-17,1.1584700213007615e-16
845,19,uniform_child,0.7320601851851851,0.37993421052631576,0.6447368421052632
845,19,descendant_count,6.591949208711867e-17,1.214306433183765e-17,4.5102810375396984e-17
845,19,base_mass,1.231653667943533e-16,7.473766975666744e-17,1.0755285551056204e-16
845,19,mean_q_softmax,0.876194133868464,0.5126189444378028,0.7491365627909616
845,19,mass_times_exp_mean_q,0.20509591371566155,0.1284501645470271,0.1776532491526942
845,19,partition_sum,2.6107588313450947e-16,1.1935258915444594e-16,2.422107653332617e-16
846,22,uniform_child,0.6429398148148147,0.359006734006734,0.6022727272727272
846,22,descendant_count,7.28583859910259e-17,5.3198186596622086e-17,7.28583859910259e-17
846,22,base_mass,1.1449174941446927e-16,8.557969148152249e-17,1.3444106938820255e-16
846,22,mean_q_softmax,0.6732936631341478,0.4213202366507407,0.6904305758810346
846,22,mass_times_exp_mean_q,0.13679627858625057,0.10286160401926618,0.14260451949896488
846,22,partition_sum,1.8518173106052416e-16,9.591575219255095e-17,1.5265566588595902e-16
847,14,uniform_child,0.6458333333333334,0.36607142857142855,0.4642857142857143
847,14,descendant_count,5.551115123125783e-17,4.394632805807911e-17,6.938893903907228e-17
847,14,base_mass,1.6479873021779667e-16,9.020562075079397e-17,1.5785983631388945e-16
847,14,mean_q_softmax,0.8463542478376791,0.4330880551587479,0.6441947111313432
847,14,mass_times_exp_mean_q,0.3449163993325026,0.1859854030438064,0.29138036027611064
847,14,partition_sum,1.3758525568841051e-16,6.691334407856371e-17,9.551821139597294e-17
848,22,uniform_child,0.6250000000000001,0.34364478114478114,0.47727272727272724
848,22,descendant_count,1.3183898417423734e-16,5.898059818321144e-17,8.326672684688674e-17
848,22,base_mass,1.3530843112619095e-16,5.2909066017292616e-17,8.153200337090993e-17
848,22,mean_q_softmax,0.9309442331250972,0.5826770873311474,0.7387694743993214
848,22,mass_times_exp_mean_q,0.3502285011169024,0.16477942659002595,0.25480878815050373
848,22,partition_sum,1.14437539305845e-16,5.290003099918857e-17,9.562663161322149e-17
849,20,uniform_child,0.6302083333333333,0.3810185185185186,0.47916666666666674
849,20,descendant_count,5.204170427930421e-17,3.874215763014869e-17,5.551115123125783e-17
849,20,base_mass,1.3010426069826053e-16,4.8427697037685867e-17,1.240327285323417e-16
849,20,mean_q_softmax,0.772236027675963,0.4724314662871361,0.7349368237061378
849,20,mass_times_exp_mean_q,0.43789586248817675,0.220055350726583,0.3558007063032654
849,20,partition_sum,1.3021268091550908e-16,9.159701353881704e-17,1.2896584841715075e-16
850,26,uniform_child,0.6006944444444444,0.34312678062678065,0.49145299145299143
850,26,descendant_count,5.551115123125783e-17,2.42861286636753e-17,3.8163916471489756e-17
850,26,base_mass,1.249000902703301e-16,4.3440367044252546e-17,7.45931094670027e-17
850,26,mean_q_softmax,0.7407274337433115,0.4547208831459133,0.6106121190417516
850,26,mass_times_exp_mean_q,0.25537306840668883,0.2701535304783606,0.36358706230509485
850,26,partition_sum,1.5832062223719578e-16,6.791171357906078e-17,1.0129158796445825e-16
851,7,uniform_child,0.5,0.25595238095238093,0.40476190476190477
851,7,descendant_count,2.7755575615628914e-17,4.625929269271485e-18,2.7755575615628914e-17
851,7,base_mass,1.0061396160665481e-16,2.0238440553062748e-17,1.0061396160665481e-16
851,7,mean_q_softmax,0.6001143686109234,0.4181593979564407,0.64396757211513
851,7,mass_times_exp_mean_q,0.07692347680858548,0.04282218830168339,0.06639207251348933
851,7,partition_sum,1.0755285551056204e-16,4.625929269271486e-17,9.367506770274758e-17
852,8,uniform_child,0.5416666666666667,0.18055555555555558,0.375
852,8,descendant_count,0.0,0.0,0.0
852,8,base_mass,1.0928757898653885e-16,3.382710778154774e-17,1.0234868508263162e-16
852,8,mean_q_softmax,0.7320995474723897,0.3050338116433506,0.5440478908453199
852,8,mass_times_exp_mean_q,0.2750043062899277,0.12042339620529484,0.22407841276401602
852,8,partition_sum,1.2804427657053807e-16,9.596996230117523e-17,1.4343994741983224e-16
853,27,uniform_child,0.5399305555555555,0.277391975308642,0.41666666666666663
853,27,descendant_count,0.0,0.0,0.0
853,27,base_mass,1.457167719820518e-16,5.92697187625409e-17,1.2706849461530112e-16
853,27,mean_q_softmax,0.6478169923265831,0.4442397368011428,0.6146061453391901
853,27,mass_times_exp_mean_q,0.22807486129229998,0.1140728242142179,0.15958500204009254
853,27,partition_sum,1.251169307048272e-16,9.4939970237314e-17,1.122149248522497e-16
854,10,uniform_child,0.5,0.2555555555555556,0.3666666666666667
854,10,descendant_count,6.938893903907228e-17,3.700743415417188e-17,6.938893903907228e-17
854,10,base_mass,2.463307335887066e-16,9.80118763926896e-17,1.491862189340054e-16
854,10,mean_q_softmax,0.7387842008154144,0.4468458100631118,0.7419802330647121
854,10,mass_times_exp_mean_q,0.2990927259742087,0.1281585838264876,0.2322445132906701
854,10,partition_sum,5.963111948670274e-17,8.673617379884035e-17,1.1037178115902435e-16
855,9,uniform_child,0.45833333333333337,0.2476851851851852,0.3055555555555556
855,9,descendant_count,4.163336342344337e-17,1.1564823173178714e-17,3.469446951953614e-17
855,9,base_mass,9.540979117872439e-17,1.8214596497756474e-17,5.204170427930421e-17
855,9,mean_q_softmax,0.6528873618420112,0.45391545085584956,0.5821359157513216
855,9,mass_times_exp_mean_q,0.39619265125358083,0.14106179347778133,0.28358008595316386
855,9,partition_sum,1.240327285323417e-16,3.7513395167998453e-17,1.1449174941446927e-16
856,17,uniform_child,0.6423611111111112,0.32250816993464054,0.4558823529411765
856,17,descendant_count,5.204170427930421e-17,1.850371707708594e-17,3.469446951953614e-17
856,17,base_mass,1.1015494072452725e-16,8.760353553682876e-17,1.3530843112619095e-16
856,17,mean_q_softmax,0.8412524397746994,0.4843997550790699,0.6486930734720607
856,17,mass_times_exp_mean_q,0.3171607498779879,0.18291854202168198,0.2596534668622145
856,17,partition_sum,1.5525775109992423e-16,8.276076583306018e-17,1.3877787807814457e-16
857,28,uniform_child,0.6145833333333335,0.3725198412698412,0.42857142857142855
857,28,descendant_count,9.367506770274758e-17,4.1055122264784437e-17,6.938893903907228e-17
857,28,base_mass,1.5352302762394743e-16,4.235616487176704e-17,1.0668549377257364e-16
857,28,mean_q_softmax,0.7086567145783677,0.5146716962843568,0.6278330183917648
857,28,mass_times_exp_mean_q,0.24847847655400743,0.15872911833564166,0.22342599525556686
857,28,partition_sum,1.3795117392162437e-16,7.980179740398515e-17,1.0930113151369492e-16
858,10,uniform_child,0.6944444444444444,0.30972222222222223,0.46666666666666673
858,10,descendant_count,6.938893903907228e-17,3.5850951836854015e-17,6.938893903907228e-17
858,10,base_mass,8.673617379884035e-17,2.0238440553062748e-17,8.239936510889834e-17
858,10,mean_q_softmax,0.6992359296286118,0.37630100445183395,0.5886030054700735
858,10,mass_times_exp_mean_q,0.19749639525831653,0.11214843431961481,0.1680702739796926
858,10,partition_sum,1.2858637765678083e-16,4.159722335102719e-17,1.216474837528736e-16
859,28,uniform_child,0.6979166666666666,0.39296737213403876,0.5178571428571428
859,28,descendant_count,6.591949208711867e-17,2.42861286636753e-17,5.204170427930421e-17
859,28,base_mass,1.5092094240998222e-16,6.996718019773122e-17,1.0495077029659683e-16
859,28,mean_q_softmax,0.7715530583097304,0.4656769026824783,0.6135388563829032
859,28,mass_times_exp_mean_q,0.21705759941045624,0.1544322865160689,0.21384472550699635
859,28,partition_sum,1.5720931501039814e-16,9.186806408193841e-17,1.6425662913155392e-16
860,20,uniform_child,0.5833333333333334,0.3747685185185185,0.4666666666666666
860,20,descendant_count,6.938893903907228e-17,3.180326372624146e-17,5.551115123125783e-17
860,20,base_mass,1.3357370765021415e-16,4.640385298237959e-17,9.280770596475918e-17
860,20,mean_q_softmax,0.7735095506861505,0.4685020669761593,0.5700936150815903
860,20,mass_times_exp_mean_q,0.254565179652632,0.11538438441550353,0.15640488749251286
860,20,partition_sum,1.3444106938820255e-16,8.825405684032006e-17,1.28423747330908e-16
861,17,uniform_child,0.6840277777777778,0.337894880174292,0.4656862745098039
861,17,descendant_count,7.632783294297951e-17,3.9898639947466563e-17,5.551115123125783e-17
861,17,base_mass,1.3704315460216776e-16,4.307896632009071e-17,9.020562075079397e-17
861,17,mean_q_softmax,0.7743193757146908,0.49791757486623994,0.5891309667415847
861,17,mass_times_exp_mean_q,0.2682916904573376,0.1675743669087795,0.22038960674823285
861,17,partition_sum,1.454999315475547e-16,8.894071821622755e-17,1.4517467089580904e-16
862,17,uniform_child,0.7048611111111112,0.38779956427015255,0.5735294117647058
862,17,descendant_count,7.632783294297951e-17,2.891205793294679e-17,5.551115123125783e-17
862,17,base_mass,9.80118763926896e-17,3.180326372624146e-17,6.505213034913027e-17
862,17,mean_q_softmax,0.8065280094156684,0.5271193518604839,0.6919974957786087
862,17,mass_times_exp_mean_q,0.09838482443158648,0.05221595473112798,0.07011743851252068
862,17,partition_sum,9.627715291671279e-17,6.295600614899162e-17,9.063930161978817e-17
863,7,uniform_child,0.5,0.21428571428571427,0.4047619047619047
863,7,descendant_count,6.938893903907228e-17,1.1564823173178714e-17,6.938893903907228e-17
863,7,base_mass,9.020562075079397e-17,3.0068540250264654e-17,7.632783294297951e-17
863,7,mean_q_softmax,0.49753412865228286,0.2678938470595433,0.46336123838854926
863,7,mass_times_exp_mean_q,0.07454535384369576,0.047581605058302084,0.07025107791229963
863,7,partition_sum,1.1102230246251565e-16,4.2211604582102304e-17,7.632783294297951e-17
864,14,uniform_child,0.6649305555555555,0.3511904761904762,0.5634920634920636
864,14,descendant_count,3.469446951953614e-17,8.0953762212251e-18,3.469446951953614e-17
864,14,base_mass,1.97758476261356e-16,7.719519468096792e-17,1.9081958235744878e-16
864,14,mean_q_softmax,0.8999472327727442,0.6172511870659929,0.7951133429180042
864,14,mass_times_exp_mean_q,0.20487886907943903,0.12403120412734264,0.17414810093294944
864,14,partition_sum,1.3183898417423734e-16,5.5077470362263625e-17,9.063930161978817e-17
865,22,uniform_child,0.6875,0.3592171717171717,0.4696969696969697
865,22,descendant_count,6.245004513516506e-17,4.683753385137379e-17,7.28583859910259e-17
865,22,base_mass,1.205632815803881e-16,4.972873964466847e-17,1.214306433183765e-16
865,22,mean_q_softmax,0.7142684261075997,0.4739482221561134,0.5957557816365833
865,22,mass_times_exp_mean_q,0.1309951698940023,0.06943148028329597,0.09932739352398148
865,22,partition_sum,1.8041124150158794e-16,8.955509944730267e-17,1.494030593685025e-16
866,7,uniform_child,0.35416666666666663,0.1706349206349206,0.23809523809523808
866,7,descendant_count,0.0,0.0,0.0
866,7,base_mass,8.326672684688674e-17,1.61907524424502e-17,6.938893903907228e-17
866,7,mean_q_softmax,0.4892880860488813,0.37621974940395914,0.5479528794537081
866,7,mass_times_exp_mean_q,0.2634197286168467,0.10857707275711764,0.19861163585651137
866,7,partition_sum,7.676151381197371e-17,3.144186300207963e-17,4.90059381963448e-17
867,21,uniform_child,0.6655092592592593,0.34259259259259256,0.5446428571428571
867,21,descendant_count,4.163336342344337e-17,1.0408340855860843e-17,3.469446951953614e-17
867,21,base_mass,9.8879238130678e-17,3.628463270584822e-17,7.546047120499111e-17
867,21,mean_q_softmax,0.7548411543111825,0.42660769452571223,0.6996499371558537
867,21,mass_times_exp_mean_q,0.19403275149327415,0.12620771233315112,0.18618412405851448
867,21,partition_sum,1.9147010366094008e-16,9.642171320637753e-17,1.481020167615199e-16
868,14,uniform_child,0.4166666666666666,0.26388888888888884,0.33928571428571425
868,14,descendant_count,4.85722573273506e-17,1.850371707708594e-17,3.469446951953614e-17
868,14,base_mass,6.938893903907228e-17,1.1102230246251565e-16,1.4051260155412137e-16
868,14,mean_q_softmax,0.6925054111524653,0.35476926146893356,0.5336210753642663
868,14,mass_times_exp_mean_q,0.3439737252345146,0.18047712543369054,0.27094388108205697
868,14,partition_sum,1.5308934675495323e-16,6.5196690638795e-17,1.1449174941446927e-16
869,27,uniform_child,0.685763888888889,0.4131944444444444,0.5370370370370372
869,27,descendant_count,1.0408340855860843e-16,2.0238440553062748e-17,5.898059818321144e-17
869,27,base_mass,2.1510571102112408e-16,7.994184018459786e-17,1.942890293094024e-16
869,27,mean_q_softmax,0.8228566031065764,0.5221944973386496,0.7159555493768
869,27,mass_times_exp_mean_q,0.34412419620345597,0.18192061015960473,0.25972612142865886
869,27,partition_sum,1.940721888749053e-16,1.1095002231768329e-16,1.6642503347652493e-16
870,8,uniform_child,0.6145833333333334,0.27777777777777773,0.41666666666666663
870,8,descendant_count,0.0,0.0,0.0
870,8,base_mass,9.71445146547012e-17,2.1973164029039556e-17,7.632783294297951e-17
870,8,mean_q_softmax,0.6953386766377256,0.36727848251466816,0.5406785263448496
870,8,mass_times_exp_mean_q,0.3345816826697037,0.1464077977184026,0.2998562757402635
870,8,partition_sum,1.1362438767648086e-16,3.440534894020667e-17,9.80118763926896e-17
871,28,uniform_child,0.5891203703703703,0.33416005291005285,0.4325396825396825
871,28,descendant_count,5.204170427930421e-17,1.5612511283791264e-17,3.122502256758253e-17
871,28,base_mass,1.0928757898653885e-16,7.365346758418194e-17,1.0364972768961422e-16
871,28,mean_q_softmax,0.6743889698974941,0.5267806089926147,0.6018591377663899
871,28,mass_times_exp_mean_q,0.21470487986949996,0.1744143192386097,0.23593872272454952
871,28,partition_sum,9.367506770274758e-17,8.218252467440124e-17,1.0560129160008813e-16
872,25,uniform_child,0.6614583333333333,0.3725925925925926,0.49611111111111117
872,25,descendant_count,8.673617379884035e-17,4.163336342344337e-17,6.591949208711867e-17
872,25,base_mass,1.8995222061946038e-16,6.649773324577761e-17,1.196959198423997e-16
872,25,mean_q_softmax,0.7231962735077374,0.5245072928639367,0.5710765941868422
872,25,mass_times_exp_mean_q,0.23770383234487313,0.1757142244215437,0.21886504702245502
872,25,partition_sum,2.0014372104082412e-16,6.413055850251759e-17,1.562335330551612e-16
873,16,uniform_child,0.6979166666666667,0.34722222222222227,0.5
873,16,descendant_count,0.0,0.0,0.0
873,16,base_mass,9.540979117872439e-17,6.085988194885299e-17,9.540979117872439e-17
873,16,mean_q_softmax,0.7982421500817534,0.5312040969992081,0.6096349124906015
873,16,mass_times_exp_mean_q,0.27008984756270626,0.1436722061111578,0.1840623057698501
873,16,partition_sum,1.111307226797642e-16,4.336808689942018e-17,9.638557313396134e-17
874,15,uniform_child,0.6666666666666666,0.3652777777777778,0.45833333333333337
874,15,descendant_count,6.245004513516506e-17,1.850371707708594e-17,3.469446951953614e-17
874,15,base_mass,1.4051260155412137e-16,6.259460542482979e-17,7.892991815694472e-17
874,15,mean_q_softmax,0.8726402896913855,0.4759802767034473,0.702350747435546
874,15,mass_times_exp_mean_q,0.5133971877653294,0.16714626400198704,0.3601044699839587
874,15,partition_sum,1.4311468676808659e-16,4.804822627731594e-17,1.1102230246251565e-16
875,14,uniform_child,0.6875000000000001,0.37996031746031744,0.5357142857142857
875,14,descendant_count,1.249000902703301e-16,3.122502256758253e-17,6.245004513516506e-17
875,14,base_mass,9.71445146547012e-17,3.23815048849004e-17,5.204170427930421e-17
875,14,mean_q_softmax,0.7578385012533038,0.3956439571887868,0.7126233656576624
875,14,mass_times_exp_mean_q,0.17474988136684289,0.10571087092214078,0.16130445443484082
875,14,partition_sum,1.4062102177136993e-16,5.554729130367401e-17,8.857931749206571e-17
876,9,uniform_child,0.6249999999999999,0.25462962962962965,0.4444444444444444
876,9,descendant_count,4.85722573273506e-17,1.0408340855860843e-17,3.469446951953614e-17
876,9,base_mass,3.122502256758253e-17,9.830099697201907e-18,2.7755575615628914e-17
876,9,mean_q_softmax,0.5908987491275093,0.34945569655186676,0.4780591084360294
876,9,mass_times_exp_mean_q,0.294430179511722,0.19524736820276026,0.29100257121137657
876,9,partition_sum,2.0816681711721685e-16,7.936359902593892e-17,1.491862189340054e-16
877,25,uniform_child,0.5520833333333333,0.3698148148148148,0.43
877,25,descendant_count,7.632783294297951e-17,4.2789845740761244e-17,7.28583859910259e-17
877,25,base_mass,2.1488887058662698e-16,6.95696394011532e-17,1.74122868901172e-16
877,25,mean_q_softmax,0.7120846340727475,0.6479245943977884,0.7367364259056065
877,25,mass_times_exp_mean_q,0.3085619845641136,0.2025783840055285,0.3449762834165099
877,25,partition_sum,2.342960894741175e-16,8.707046946869006e-17,1.6463609989192385e-16
878,6,uniform_child,0.4444444444444445,0.2222222222222222,0.3333333333333333
878,6,descendant_count,0.0,0.0,0.0
878,6,base_mass,6.938893903907228e-18,1.1564823173178713e-18,6.938893903907228e-18
878,6,mean_q_softmax,0.4779922967334641,0.30305984456997676,0.3951165229888348
878,6,mass_times_exp_mean_q,0.10028176401213809,0.04684988100362472,0.09516410266163877
878,6,partition_sum,1.43982048506075e-16,3.498359009886561e-17,1.43982048506075e-16
879,27,uniform_child,0.6331018518518519,0.3722993827160493,0.5185185185185185
879,27,descendant_count,4.5102810375396984e-17,1.214306433183765e-17,3.8163916471489756e-17
879,27,base_mass,8.500145032286355e-17,5.2981346162124985e-17,8.153200337090993e-17
879,27,mean_q_softmax,0.7646550173744218,0.48832060287505913,0.6266377067884625
879,27,mass_times_exp_mean_q,0.22500882060785463,0.11660606200751833,0.14643513234739478
879,27,partition_sum,1.8954564480477831e-16,7.619682518047084e-17,1.0202342443088597e-16
880,27,uniform_child,0.689429012345679,0.40586419753086417,0.5185185185185185
880,27,descendant_count,3.122502256758253e-17,9.25185853854297e-18,2.42861286636753e-17
880,27,base_mass,1.450662506785605e-16,6.071532165918825e-17,1.0299920638612292e-16
880,27,mean_q_softmax,0.9463785236628972,0.5351643894469738,0.6365511719341963
880,27,mass_times_exp_mean_q,0.3260729110306405,0.2104112662612422,0.24098876028773308
880,27,partition_sum,1.9895109865109006e-16,1.55998622584456e-16,2.299592807841755e-16
881,21,uniform_child,0.6909722222222222,0.3781415343915344,0.47619047619047616
881,21,descendant_count,3.8163916471489756e-17,6.3606527452482924e-18,3.8163916471489756e-17
881,21,base_mass,2.194425197110661e-16,5.0306980803327406e-17,1.3444106938820255e-16
881,21,mean_q_softmax,0.8463325608559987,0.4569331556226249,0.6299299718923346
881,21,mass_times_exp_mean_q,0.23785991921338273,0.12615683694946286,0.17931888355837694
881,21,partition_sum,1.4425309904919636e-16,5.816744655384731e-17,1.1497964039208775e-16
882,11,uniform_child,0.5578703703703703,0.2916666666666667,0.4431818181818181
882,11,descendant_count,4.85722573273506e-17,5.551115123125783e-17,6.938893903907228e-17
882,11,base_mass,1.2836953722228372e-16,5.898059818321144e-17,1.1449174941446927e-16
882,11,mean_q_softmax,0.816267583951504,0.3924840195831814,0.6451833654838313
882,11,mass_times_exp_mean_q,0.24144138710330748,0.18142266890617956,0.21183599659272548
882,11,partition_sum,1.2967057982926633e-16,4.929505877567427e-17,9.71445146547012e-17
883,8,uniform_child,0.41666666666666674,0.21527777777777776,0.375
883,8,descendant_count,0.0,0.0,0.0
883,8,base_mass,7.28583859910259e-17,2.3852447794681098e-17,5.898059818321144e-17
883,8,mean_q_softmax,0.648875770428581,0.36314444926667794,0.6002058176008478
883,8,mass_times_exp_mean_q,0.39626066261718185,0.182505482207855,0.29515192559616726
883,8,partition_sum,6.505213034913027e-17,1.7058114180438604e-17,4.597017211338539e-17
884,21,uniform_child,0.6180555555555555,0.4026124338624339,0.48412698412698413
884,21,descendant_count,4.5102810375396984e-17,1.61907524424502e-17,3.469446951953614e-17
884,21,base_mass,1.8474805019152996e-16,9.280770596475918e-17,1.7607443281164592e-16
884,21,mean_q_softmax,0.7245897801601979,0.4895989490780723,0.5917812234434164
884,21,mass_times_exp_mean_q,0.14046136091204137,0.10748339713019489,0.14394462601830038
884,21,partition_sum,2.0307106690653498e-16,7.260540548411261e-17,1.3845261742639892e-16
885,9,uniform_child,0.625,0.33564814814814814,0.41666666666666663
885,9,descendant_count,3.469446951953614e-17,5.782411586589357e-18,3.469446951953614e-17
885,9,base_mass,1.8735013540549517e-16,1.1449174941446927e-16,1.734723475976807e-16
885,9,mean_q_softmax,0.7843510937483403,0.43745331839093266,0.6007341071441565
885,9,mass_times_exp_mean_q,0.4835913438983553,0.19153156950835196,0.2659742636363713
885,9,partition_sum,1.3183898417423734e-16,5.363186746561629e-17,8.348356728138384e-17
886,15,uniform_child,0.5833333333333334,0.33425925925925926,0.37777777777777777
886,15,descendant_count,8.326672684688674e-17,2.42861286636753e-17,4.163336342344337e-17
886,15,base_mass,1.4224732503009818e-16,3.874215763014869e-17,1.1275702593849246e-16
886,15,mean_q_softmax,0.7790751867605249,0.45917648472206735,0.6191139925564972
886,15,mass_times_exp_mean_q,0.25413422848298467,0.12194354331963102,0.19632495424012672
886,15,partition_sum,2.1082311243980634e-16,1.3644684340730073e-16,2.2524300133386355e-16
887,26,uniform_child,0.6458333333333333,0.3304843304843305,0.4038461538461539
