n,phase,family,sample_index,parent_score,p_value,accepted,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,exact_product_order_2d,scale_details
192,discovery,four_corner_clusters,21,34.213046661045524,0.1891891891891892,True,0.47714877835951136,0.462532722513089,0.014616055846422338,True,"{""scales"": [{""m"": 24, ""number_intervals"": 115, ""median_q_ratio"": 1.0746821523428933, ""q90_ratio"": 1.637576631029473, ""local_rejection_fraction"": 0.008695652173913044, ""median_ordering_z"": -0.178815537422044, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.05217391304347826}, {""m"": 32, ""number_intervals"": 75, ""median_q_ratio"": 1.1891531682486502, ""q90_ratio"": 1.8106762486939225, ""local_rejection_fraction"": 0.09333333333333334, ""median_ordering_z"": 0.3021289696504282, ""mad_ordering_z"": 0.9389367150738461, ""ordering_outlier_fraction"": 0.10666666666666667}, {""m"": 48, ""number_intervals"": 33, ""median_q_ratio"": 0.9887270080986316, ""q90_ratio"": 1.624635712198255, ""local_rejection_fraction"": 0.09090909090909091, ""median_ordering_z"": 0.5736303815680731, ""mad_ordering_z"": 0.7915335505195951, ""ordering_outlier_fraction"": 0.09090909090909091}, {""m"": 64, ""number_intervals"": 20, ""median_q_ratio"": 1.1406500527108268, ""q90_ratio"": 1.6044073985462821, ""local_rejection_fraction"": 0.15, ""median_ordering_z"": 0.4919063898035319, ""mad_ordering_z"": 0.9021863917794022, ""ordering_outlier_fraction"": 0.2}, {""m"": 96, ""number_intervals"": 8, ""median_q_ratio"": 0.9518329154065561, ""q90_ratio"": 1.3576438265690143, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.4217951055981831, ""mad_ordering_z"": 0.3308638234948391, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,four_corner_clusters,22,17.966191155328023,0.5405405405405406,True,0.47611256544502617,0.47474912739965097,0.0013634380453751982,True,"{""scales"": [{""m"": 24, ""number_intervals"": 126, ""median_q_ratio"": 1.0172741577567155, ""q90_ratio"": 1.773241496503621, ""local_rejection_fraction"": 0.047619047619047616, ""median_ordering_z"": -0.178815537422044, ""mad_ordering_z"": 0.5276524055076696, ""ordering_outlier_fraction"": 0.03968253968253968}, {""m"": 32, ""number_intervals"": 94, ""median_q_ratio"": 1.0024986981123347, ""q90_ratio"": 1.5579898262561196, ""local_rejection_fraction"": 0.05319148936170213, ""median_ordering_z"": 0.11434162663565817, ""mad_ordering_z"": 0.41313215463249287, ""ordering_outlier_fraction"": 0.0}, {""m"": 48, ""number_intervals"": 51, ""median_q_ratio"": 1.0505042973780756, ""q90_ratio"": 1.5904287398737593, ""local_rejection_fraction"": 0.0784313725490196, ""median_ordering_z"": 0.2403530971387702, ""mad_ordering_z"": 0.33327728442930293, ""ordering_outlier_fraction"": 0.0392156862745098}, {""m"": 64, ""number_intervals"": 24, ""median_q_ratio"": 1.0444924543016056, ""q90_ratio"": 1.4712908960996898, ""local_rejection_fraction"": 0.08333333333333333, ""median_ordering_z"": -0.21109599340119664, ""mad_ordering_z"": 0.4921016682433107, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 8, ""median_q_ratio"": 0.9541885609031773, ""q90_ratio"": 1.0980532244900425, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.4555567202405147, ""mad_ordering_z"": 0.24645978688901282, ""ordering_outlier_fraction"": 0.0}]}"
192,discovery,four_corner_clusters,23,10.752176887382891,0.9459459459459459,True,0.4896924083769634,0.4882198952879581,0.0014725130890052562,True,"{""scales"": [{""m"": 24, ""number_intervals"": 138, ""median_q_ratio"": 0.9162527941560152, ""q90_ratio"": 1.3440146938185906, ""local_rejection_fraction"": 0.007246376811594203, ""median_ordering_z"": -0.178815537422044, ""mad_ordering_z"": 0.4690243604512616, ""ordering_outlier_fraction"": 0.014492753623188406}, {""m"": 32, ""number_intervals"": 87, ""median_q_ratio"": 0.933618421967325, ""q90_ratio"": 1.4752346436630515, ""local_rejection_fraction"": 0.011494252873563218, ""median_ordering_z"": 0.03922668942975057, ""mad_ordering_z"": 0.5258045604413532, ""ordering_outlier_fraction"": 0.034482758620689655}, {""m"": 48, ""number_intervals"": 49, ""median_q_ratio"": 0.8819020022271464, ""q90_ratio"": 1.3054820673818543, ""local_rejection_fraction"": 0.02040816326530612, ""median_ordering_z"": -0.17624350839785716, ""mad_ordering_z"": 0.6457247385817747, ""ordering_outlier_fraction"": 0.04081632653061224}, {""m"": 64, ""number_intervals"": 20, ""median_q_ratio"": 0.8689699004597091, ""q90_ratio"": 1.164675085579022, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.22281269978794208, ""mad_ordering_z"": 0.2987760128620085, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 3, ""median_q_ratio"": 0.8984136788920385, ""q90_ratio"": 0.9947259540274571, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.36102419924198703, ""mad_ordering_z"": 0.39838705277950137, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,0,24.709523259828085,0.7027027027027027,True,0.5459865196078432,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 241, ""median_q_ratio"": 0.9564054518291136, ""q90_ratio"": 1.4429805184844586, ""local_rejection_fraction"": 0.016597510373443983, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.5276524055076696, ""ordering_outlier_fraction"": 0.02074688796680498}, {""m"": 32, ""number_intervals"": 169, ""median_q_ratio"": 0.9380552728133584, ""q90_ratio"": 1.371000934537285, ""local_rejection_fraction"": 0.011834319526627219, ""median_ordering_z"": 0.0016692208267957405, ""mad_ordering_z"": 0.6009194976472628, ""ordering_outlier_fraction"": 0.05325443786982249}, {""m"": 48, ""number_intervals"": 101, ""median_q_ratio"": 0.9518871462459758, ""q90_ratio"": 1.2255771863388834, ""local_rejection_fraction"": 0.019801980198019802, ""median_ordering_z"": 0.07371445492411874, ""mad_ordering_z"": 0.6457247385817747, ""ordering_outlier_fraction"": 0.0594059405940594}, {""m"": 64, ""number_intervals"": 74, ""median_q_ratio"": 0.9470623722223953, ""q90_ratio"": 1.3501853190954933, ""local_rejection_fraction"": 0.013513513513513514, ""median_ordering_z"": -0.006053631633151588, ""mad_ordering_z"": 0.44523484269632907, ""ordering_outlier_fraction"": 0.04054054054054054}, {""m"": 96, ""number_intervals"": 35, ""median_q_ratio"": 0.9258465297556034, ""q90_ratio"": 1.269049887980029, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.7396044380979896, ""mad_ordering_z"": 0.6482230011327461, ""ordering_outlier_fraction"": 0.14285714285714285}]}"
256,prospective_confirmation,minkowski_holdout,1,16.79324994724688,0.8648648648648649,True,0.49963235294117647,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 219, ""median_q_ratio"": 1.0279456902234965, ""q90_ratio"": 1.5833830616051936, ""local_rejection_fraction"": 0.0091324200913242, ""median_ordering_z"": -0.002931402252820217, ""mad_ordering_z"": 0.7035365406768934, ""ordering_outlier_fraction"": 0.0593607305936073}, {""m"": 32, ""number_intervals"": 168, ""median_q_ratio"": 1.0176562294804887, ""q90_ratio"": 1.6472395011637484, ""local_rejection_fraction"": 0.05952380952380952, ""median_ordering_z"": -0.035888247776157026, ""mad_ordering_z"": 0.6760344348531684, ""ordering_outlier_fraction"": 0.023809523809523808}, {""m"": 48, ""number_intervals"": 98, ""median_q_ratio"": 0.9545810917607429, ""q90_ratio"": 1.5838504921327021, ""local_rejection_fraction"": 0.07142857142857142, ""median_ordering_z"": -0.09292418729053271, ""mad_ordering_z"": 0.5207457569207855, ""ordering_outlier_fraction"": 0.04081632653061224}, {""m"": 64, ""number_intervals"": 73, ""median_q_ratio"": 1.0495546245443248, ""q90_ratio"": 1.3703700964732255, ""local_rejection_fraction"": 0.0136986301369863, ""median_ordering_z"": 0.18727202374814803, ""mad_ordering_z"": 0.38665131076259923, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 27, ""median_q_ratio"": 1.0307865199181283, ""q90_ratio"": 1.239457166163886, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.15215234332143623, ""mad_ordering_z"": 0.6414706782042825, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,2,31.33473163626113,0.5675675675675675,True,0.5048100490196078,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 231, ""median_q_ratio"": 0.9210283500101123, ""q90_ratio"": 1.386052040038899, ""local_rejection_fraction"": 0.012987012987012988, ""median_ordering_z"": 0.2315807779728097, ""mad_ordering_z"": 0.5862804505640775, ""ordering_outlier_fraction"": 0.06060606060606061}, {""m"": 32, ""number_intervals"": 173, ""median_q_ratio"": 0.9567004211298912, ""q90_ratio"": 1.407602583388746, ""local_rejection_fraction"": 0.023121387283236993, ""median_ordering_z"": 0.26457150104747335, ""mad_ordering_z"": 0.7511493720590758, ""ordering_outlier_fraction"": 0.08092485549132948}, {""m"": 48, ""number_intervals"": 100, ""median_q_ratio"": 0.8231456040655147, ""q90_ratio"": 1.2018412311002689, ""local_rejection_fraction"": 0.01, ""median_ordering_z"": 0.0008100489552085631, ""mad_ordering_z"": 0.5728203326128645, ""ordering_outlier_fraction"": 0.03}, {""m"": 64, ""number_intervals"": 69, ""median_q_ratio"": 0.8245717398693181, ""q90_ratio"": 1.1617654563848785, ""local_rejection_fraction"": 0.014492753623188406, ""median_ordering_z"": 0.04667154710720286, ""mad_ordering_z"": 0.6444188512710014, ""ordering_outlier_fraction"": 0.043478260869565216}, {""m"": 96, ""number_intervals"": 27, ""median_q_ratio"": 0.8925206272370388, ""q90_ratio"": 1.0819644607941787, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.374528845098921, ""mad_ordering_z"": 0.4456533132787635, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,3,13.430309166269678,0.9459459459459459,True,0.4761642156862745,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 214, ""median_q_ratio"": 0.9896762343714073, ""q90_ratio"": 1.6425482579660127, ""local_rejection_fraction"": 0.014018691588785047, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.6449084956204855, ""ordering_outlier_fraction"": 0.04205607476635514}, {""m"": 32, ""number_intervals"": 157, ""median_q_ratio"": 0.9564736725514548, ""q90_ratio"": 1.557414912240833, ""local_rejection_fraction"": 0.01910828025477707, ""median_ordering_z"": -0.035888247776157026, ""mad_ordering_z"": 0.7135919034561231, ""ordering_outlier_fraction"": 0.050955414012738856}, {""m"": 48, ""number_intervals"": 77, ""median_q_ratio"": 0.9903628309840303, ""q90_ratio"": 1.4352540714372666, ""local_rejection_fraction"": 0.03896103896103896, ""median_ordering_z"": 0.15703377603144317, ""mad_ordering_z"": 0.8331932110732547, ""ordering_outlier_fraction"": 0.09090909090909091}, {""m"": 64, ""number_intervals"": 59, ""median_q_ratio"": 1.0864847507477995, ""q90_ratio"": 1.3043703190074085, ""local_rejection_fraction"": 0.01694915254237288, ""median_ordering_z"": -0.09392892953374232, ""mad_ordering_z"": 0.6912856768179831, ""ordering_outlier_fraction"": 0.05084745762711865}, {""m"": 96, ""number_intervals"": 23, ""median_q_ratio"": 1.0490256517222638, ""q90_ratio"": 1.312672604512124, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.2867486470288603, ""mad_ordering_z"": 0.668479969918147, ""ordering_outlier_fraction"": 0.043478260869565216}]}"
256,prospective_confirmation,minkowski_holdout,4,14.585453607896204,0.918918918918919,True,0.520343137254902,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 234, ""median_q_ratio"": 1.034952418024297, ""q90_ratio"": 1.6590830829453307, ""local_rejection_fraction"": 0.042735042735042736, ""median_ordering_z"": -0.032245424781024185, ""mad_ordering_z"": 0.7914786082615034, ""ordering_outlier_fraction"": 0.05982905982905983}, {""m"": 32, ""number_intervals"": 181, ""median_q_ratio"": 1.0069068225924307, ""q90_ratio"": 1.7413965634835913, ""local_rejection_fraction"": 0.07734806629834254, ""median_ordering_z"": 0.151899095238613, ""mad_ordering_z"": 0.6009194976472628, ""ordering_outlier_fraction"": 0.04419889502762431}, {""m"": 48, ""number_intervals"": 117, ""median_q_ratio"": 1.028117140697987, ""q90_ratio"": 1.476339884629301, ""local_rejection_fraction"": 0.06837606837606838, ""median_ordering_z"": 0.032054794370456524, ""mad_ordering_z"": 0.6457247385817747, ""ordering_outlier_fraction"": 0.03418803418803419}, {""m"": 64, ""number_intervals"": 70, ""median_q_ratio"": 1.045060636567686, ""q90_ratio"": 1.4752423435805186, ""local_rejection_fraction"": 0.07142857142857142, ""median_ordering_z"": 0.16383861097465718, ""mad_ordering_z"": 0.6034103789173924, ""ordering_outlier_fraction"": 0.07142857142857142}, {""m"": 96, ""number_intervals"": 27, ""median_q_ratio"": 0.9592008827981372, ""q90_ratio"": 1.2336941797873895, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.3547220311754221, ""mad_ordering_z"": 0.7832694597020722, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,5,71.07289978351317,0.10810810810810811,True,0.466421568627451,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 203, ""median_q_ratio"": 1.0316789851723798, ""q90_ratio"": 1.7917869624168457, ""local_rejection_fraction"": 0.03940886699507389, ""median_ordering_z"": -0.41332771764767395, ""mad_ordering_z"": 0.5862804505640775, ""ordering_outlier_fraction"": 0.03940886699507389}, {""m"": 32, ""number_intervals"": 164, ""median_q_ratio"": 1.0818641902489634, ""q90_ratio"": 1.7555465190246744, ""local_rejection_fraction"": 0.06707317073170732, ""median_ordering_z"": -0.12978191928354205, ""mad_ordering_z"": 0.5821407633457845, ""ordering_outlier_fraction"": 0.036585365853658534}, {""m"": 48, ""number_intervals"": 85, ""median_q_ratio"": 1.2759175992729515, ""q90_ratio"": 1.7438806920631025, ""local_rejection_fraction"": 0.1411764705882353, ""median_ordering_z"": -0.6136699442113182, ""mad_ordering_z"": 0.7707037202427615, ""ordering_outlier_fraction"": 0.12941176470588237}, {""m"": 64, ""number_intervals"": 59, ""median_q_ratio"": 1.2025964844888368, ""q90_ratio"": 1.682074774221233, ""local_rejection_fraction"": 0.13559322033898305, ""median_ordering_z"": -0.3399797636553964, ""mad_ordering_z"": 0.9724866300998735, ""ordering_outlier_fraction"": 0.0847457627118644}, {""m"": 96, ""number_intervals"": 13, ""median_q_ratio"": 1.058674634537871, ""q90_ratio"": 1.2351156699425196, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.4150427826697161, ""mad_ordering_z"": 0.418644021564899, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,6,16.445554217284524,0.8648648648648649,True,0.5009803921568627,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 215, ""median_q_ratio"": 0.9985912240003385, ""q90_ratio"": 1.5170424683201, ""local_rejection_fraction"": 0.013953488372093023, ""median_ordering_z"": -0.12018749236563608, ""mad_ordering_z"": 0.7035365406768915, ""ordering_outlier_fraction"": 0.046511627906976744}, {""m"": 32, ""number_intervals"": 166, ""median_q_ratio"": 1.0198383566260973, ""q90_ratio"": 1.5802828854873523, ""local_rejection_fraction"": 0.03614457831325301, ""median_ordering_z"": 0.0016692208267957405, ""mad_ordering_z"": 0.6384769662502155, ""ordering_outlier_fraction"": 0.024096385542168676}, {""m"": 48, ""number_intervals"": 98, ""median_q_ratio"": 0.9710815293827624, ""q90_ratio"": 1.330224580145421, ""local_rejection_fraction"": 0.01020408163265306, ""median_ordering_z"": 0.01122496409362542, ""mad_ordering_z"": 0.5832352477512813, ""ordering_outlier_fraction"": 0.04081632653061224}, {""m"": 64, ""number_intervals"": 58, ""median_q_ratio"": 1.0972653506258185, ""q90_ratio"": 1.4810762306622347, ""local_rejection_fraction"": 0.017241379310344827, ""median_ordering_z"": 0.18727202374814803, ""mad_ordering_z"": 0.603410378917391, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 23, ""median_q_ratio"": 1.045819800796927, ""q90_ratio"": 1.3594900410951993, ""local_rejection_fraction"": 0.043478260869565216, ""median_ordering_z"": 0.30070344774769303, ""mad_ordering_z"": 0.7697648138451383, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,7,41.60834208275535,0.32432432432432434,True,0.5139399509803921,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 231, ""median_q_ratio"": 1.0281386423184906, ""q90_ratio"": 1.794571139381606, ""local_rejection_fraction"": 0.05627705627705628, ""median_ordering_z"": 0.29020882302921763, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.11688311688311688}, {""m"": 32, ""number_intervals"": 174, ""median_q_ratio"": 1.1022458920637224, ""q90_ratio"": 1.6115420880802929, ""local_rejection_fraction"": 0.040229885057471264, ""median_ordering_z"": 0.3209077039519046, ""mad_ordering_z"": 0.9577154493753224, ""ordering_outlier_fraction"": 0.10344827586206896}, {""m"": 48, ""number_intervals"": 110, ""median_q_ratio"": 1.0233503679216387, ""q90_ratio"": 1.5322898850504418, ""local_rejection_fraction"": 0.07272727272727272, ""median_ordering_z"": 0.25076801227718576, ""mad_ordering_z"": 0.801948465658008, ""ordering_outlier_fraction"": 0.16363636363636364}, {""m"": 64, ""number_intervals"": 80, ""median_q_ratio"": 1.0697971841924745, ""q90_ratio"": 1.4682596088084956, ""local_rejection_fraction"": 0.075, ""median_ordering_z"": 0.39817273870956843, ""mad_ordering_z"": 0.714719089591474, ""ordering_outlier_fraction"": 0.125}, {""m"": 96, ""number_intervals"": 27, ""median_q_ratio"": 1.216548848526308, ""q90_ratio"": 1.4438397615436707, ""local_rejection_fraction"": 0.07407407407407407, ""median_ordering_z"": 0.1656569891783702, ""mad_ordering_z"": 0.6144613864904179, ""ordering_outlier_fraction"": 0.14814814814814814}]}"
256,prospective_confirmation,minkowski_holdout,8,18.09775808943881,0.8108108108108109,True,0.48520220588235297,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 201, ""median_q_ratio"": 1.0394892128701967, ""q90_ratio"": 1.6252206449662998, ""local_rejection_fraction"": 0.014925373134328358, ""median_ordering_z"": -0.12018749236563608, ""mad_ordering_z"": 0.7035365406768915, ""ordering_outlier_fraction"": 0.04975124378109453}, {""m"": 32, ""number_intervals"": 158, ""median_q_ratio"": 1.0296230212450523, ""q90_ratio"": 1.509191472038242, ""local_rejection_fraction"": 0.0189873417721519, ""median_ordering_z"": -0.11100318498206461, ""mad_ordering_z"": 0.7135919034561232, ""ordering_outlier_fraction"": 0.06962025316455696}, {""m"": 48, ""number_intervals"": 94, ""median_q_ratio"": 1.0150240332036464, ""q90_ratio"": 1.4839157859512835, ""local_rejection_fraction"": 0.05319148936170213, ""median_ordering_z"": -0.12416893270577939, ""mad_ordering_z"": 0.7082142294122681, ""ordering_outlier_fraction"": 0.0425531914893617}, {""m"": 64, ""number_intervals"": 64, ""median_q_ratio"": 1.0850644572686372, ""q90_ratio"": 1.4697580521204097, ""local_rejection_fraction"": 0.03125, ""median_ordering_z"": 0.04081319391383014, ""mad_ordering_z"": 0.4452348426963264, ""ordering_outlier_fraction"": 0.015625}, {""m"": 96, ""number_intervals"": 30, ""median_q_ratio"": 1.1572231181112207, ""q90_ratio"": 1.4768788952863197, ""local_rejection_fraction"": 0.03333333333333333, ""median_ordering_z"": 0.34121738531848816, ""mad_ordering_z"": 0.5536904801342217, ""ordering_outlier_fraction"": 0.13333333333333333}]}"
256,prospective_confirmation,minkowski_holdout,9,37.81227161966416,0.40540540540540543,True,0.5089154411764706,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 201, ""median_q_ratio"": 0.993220114262609, ""q90_ratio"": 1.5163363217693957, ""local_rejection_fraction"": 0.024875621890547265, ""median_ordering_z"": -0.002931402252820217, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.06965174129353234}, {""m"": 32, ""number_intervals"": 179, ""median_q_ratio"": 0.9945063760966547, ""q90_ratio"": 1.6259847563054781, ""local_rejection_fraction"": 0.0670391061452514, ""median_ordering_z"": 0.151899095238613, ""mad_ordering_z"": 0.7135919034561211, ""ordering_outlier_fraction"": 0.0893854748603352}, {""m"": 48, ""number_intervals"": 98, ""median_q_ratio"": 1.1672661758245653, ""q90_ratio"": 1.6997656891661863, ""local_rejection_fraction"": 0.1326530612244898, ""median_ordering_z"": 0.22993818200035465, ""mad_ordering_z"": 0.8540230413500884, ""ordering_outlier_fraction"": 0.07142857142857142}, {""m"": 64, ""number_intervals"": 50, ""median_q_ratio"": 1.2079467078322412, ""q90_ratio"": 1.5443569791940888, ""local_rejection_fraction"": 0.06, ""median_ordering_z"": -0.1290790486939786, ""mad_ordering_z"": 0.6502772044643741, ""ordering_outlier_fraction"": 0.02}, {""m"": 96, ""number_intervals"": 23, ""median_q_ratio"": 1.118688964468022, ""q90_ratio"": 1.2744988787786744, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.1048860828221741, ""mad_ordering_z"": 0.33086382349483834, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,10,25.95386223262096,0.6486486486486487,True,0.516452205882353,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 226, ""median_q_ratio"": 1.0210958656706324, ""q90_ratio"": 1.740236859369117, ""local_rejection_fraction"": 0.05309734513274336, ""median_ordering_z"": -0.002931402252820217, ""mad_ordering_z"": 0.7035365406768934, ""ordering_outlier_fraction"": 0.05309734513274336}, {""m"": 32, ""number_intervals"": 160, ""median_q_ratio"": 1.0146349126932246, ""q90_ratio"": 1.7198403347215827, ""local_rejection_fraction"": 0.06875, ""median_ordering_z"": 0.28335023534895076, ""mad_ordering_z"": 0.6384769662502146, ""ordering_outlier_fraction"": 0.08125}, {""m"": 48, ""number_intervals"": 94, ""median_q_ratio"": 0.8896961933350129, ""q90_ratio"": 1.3748829575638408, ""local_rejection_fraction"": 0.010638297872340425, ""median_ordering_z"": 0.27159784255401687, ""mad_ordering_z"": 0.5519905023360321, ""ordering_outlier_fraction"": 0.031914893617021274}, {""m"": 64, ""number_intervals"": 74, ""median_q_ratio"": 0.9380450533146981, ""q90_ratio"": 1.2702032281864994, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.2165637897150116, ""mad_ordering_z"": 0.47452660866318996, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 32, ""median_q_ratio"": 0.9650813612547069, ""q90_ratio"": 1.222617880025965, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": 0.4931446512089767, ""mad_ordering_z"": 0.5098003810991913, ""ordering_outlier_fraction"": 0.03125}]}"
256,prospective_confirmation,minkowski_holdout,11,29.082602623971688,0.5945945945945946,True,0.47322303921568626,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 186, ""median_q_ratio"": 0.9698469394261353, ""q90_ratio"": 1.4353416063080666, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.14950151489384006, ""mad_ordering_z"": 0.7621645857332995, ""ordering_outlier_fraction"": 0.03763440860215054}, {""m"": 32, ""number_intervals"": 121, ""median_q_ratio"": 0.9715787333040128, ""q90_ratio"": 1.4447546816109322, ""local_rejection_fraction"": 0.024793388429752067, ""median_ordering_z"": 0.03922668942975057, ""mad_ordering_z"": 0.751149372059076, ""ordering_outlier_fraction"": 0.08264462809917356}, {""m"": 48, ""number_intervals"": 91, ""median_q_ratio"": 1.0515824852038131, ""q90_ratio"": 1.4952883078472743, ""local_rejection_fraction"": 0.054945054945054944, ""median_ordering_z"": 0.07371445492411874, ""mad_ordering_z"": 0.7498738899659303, ""ordering_outlier_fraction"": 0.04395604395604396}, {""m"": 64, ""number_intervals"": 43, ""median_q_ratio"": 1.0859522510010882, ""q90_ratio"": 1.546049888374431, ""local_rejection_fraction"": 0.09302325581395349, ""median_ordering_z"": 0.14040519820116631, ""mad_ordering_z"": 0.445234842696329, ""ordering_outlier_fraction"": 0.0}, {""m"": 96, ""number_intervals"": 27, ""median_q_ratio"": 0.9779848572597168, ""q90_ratio"": 1.1665713554906423, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.6243647934521657, ""mad_ordering_z"": 0.3106068547094424, ""ordering_outlier_fraction"": 0.0}]}"
256,prospective_confirmation,minkowski_holdout,12,25.315215115316956,0.6486486486486487,True,0.4919424019607843,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 224, ""median_q_ratio"": 1.0602352264823476, ""q90_ratio"": 1.6513917044039228, ""local_rejection_fraction"": 0.022321428571428572, ""median_ordering_z"": -0.23744358247845193, ""mad_ordering_z"": 0.5862804505640766, ""ordering_outlier_fraction"": 0.049107142857142856}, {""m"": 32, ""number_intervals"": 138, ""median_q_ratio"": 0.9884482446088667, ""q90_ratio"": 1.4489134361600478, ""local_rejection_fraction"": 0.028985507246376812, ""median_ordering_z"": 0.03922668942975057, ""mad_ordering_z"": 0.7135919034561232, ""ordering_outlier_fraction"": 0.06521739130434782}, {""m"": 48, ""number_intervals"": 84, ""median_q_ratio"": 0.9727838412157885, ""q90_ratio"": 1.3626996171535994, ""local_rejection_fraction"": 0.011904761904761904, ""median_ordering_z"": -0.29080757492043086, ""mad_ordering_z"": 1.010246768426323, ""ordering_outlier_fraction"": 0.10714285714285714}, {""m"": 64, ""number_intervals"": 67, ""median_q_ratio"": 1.0189351435896254, ""q90_ratio"": 1.3110174694371708, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.2813962317216692, ""mad_ordering_z"": 0.6912856768179831, ""ordering_outlier_fraction"": 0.05970149253731343}, {""m"": 96, ""number_intervals"": 21, ""median_q_ratio"": 1.0426476926349724, ""q90_ratio"": 1.2462159402248187, ""local_rejection_fraction"": 0.0, ""median_ordering_z"": -0.5230799495251743, ""mad_ordering_z"": 0.756260167988206, ""ordering_outlier_fraction"": 0.047619047619047616}]}"
256,prospective_confirmation,minkowski_holdout,13,19.054400558571828,0.8108108108108109,True,0.4956495098039216,,0.0,True,"{""scales"": [{""m"": 24, ""number_intervals"": 214, ""median_q_ratio"": 1.003519762263117, ""q90_ratio"": 1.6120074431839175, ""local_rejection_fraction"": 0.028037383177570093, ""median_ordering_z"": -0.061559447309228146, ""mad_ordering_z"": 0.7035365406768925, ""ordering_outlier_fraction"": 0.09345794392523364}, {""m"": 32, ""number_intervals"": 163, ""median_q_ratio"": 1.043951668352102, ""q90_ratio"": 1.5056280495481607, ""local_rejection_fraction"": 0.03067484662576687, ""median_ordering_z"": -0.035888247776157026, ""mad_ordering_z"": 0.6009194976472608, ""ordering_outlier_fraction"": 0.06748466257668712}, {""m"": 48, ""number_intervals"": 99, ""median_q_ratio"": 1.0874325893133614, ""q90_ratio"": 1.5395498895887374, ""local_rejection_fraction"": 0.06060606060606061, ""median_ordering_z"": 0.13620394575461206, ""mad_ordering_z"": 0.7498738899659302, ""ordering_outlier_fraction"": 0.04040404040404041}, {""m"": 64, ""number_intervals"": 61, ""median_q_ratio"": 1.050346178208981, ""q90_ratio"": 1.4068828185364646, ""local_rejection_fraction"": 0.03278688524590164, ""median_ordering_z"": -0.3165463508819055, ""mad_ordering_z"": 0.6327021448842559, ""ordering_outlier_fraction"": 0.11475409836065574}, {""m"": 96, ""number_intervals"": 31, ""median_q_ratio"": 1.0973268224875214, ""q90_ratio"": 1.312357885741877, ""local_rejection_fraction"": 0.06451612903225806, ""median_ordering_z"": 0.023858207680580418, ""mad_ordering_z"": 0.5401858342772878, ""ordering_outlier_fraction"": 0.0}]}"
