n,sample_index,model,relation_identical,order_measurable_q_identical,shared_random_q_identical,rank_gap_q_identical,coordinate_q_identical,coordinate_q_centered_rms_difference
64,204,beta_skew,True,True,True,True,False,0.18113407862956418
64,205,power_anisotropic,True,True,True,True,False,0.18808769549845245
64,205,beta_skew,True,True,True,True,False,0.19080195147808282
64,206,power_anisotropic,True,True,True,True,False,0.20932531784883454
64,206,beta_skew,True,True,True,True,False,0.1895604492683904
64,207,power_anisotropic,True,True,True,True,False,0.1897160259301975
64,207,beta_skew,True,True,True,True,False,0.18742766177649078
64,208,power_anisotropic,True,True,True,True,False,0.21235777390000887
64,208,beta_skew,True,True,True,True,False,0.1733711833000641
64,209,power_anisotropic,True,True,True,True,False,0.20266066621808898
64,209,beta_skew,True,True,True,True,False,0.18885975587711007
64,210,power_anisotropic,True,True,True,True,False,0.2356981040439862
64,210,beta_skew,True,True,True,True,False,0.20637640648376548
64,211,power_anisotropic,True,True,True,True,False,0.19226491164668255
64,211,beta_skew,True,True,True,True,False,0.18968744379974767
64,212,power_anisotropic,True,True,True,True,False,0.1979583294289827
64,212,beta_skew,True,True,True,True,False,0.17918999642061945
64,213,power_anisotropic,True,True,True,True,False,0.21179280201101203
64,213,beta_skew,True,True,True,True,False,0.1934404896013283
64,214,power_anisotropic,True,True,True,True,False,0.21425493670554832
64,214,beta_skew,True,True,True,True,False,0.20611602378944258
64,215,power_anisotropic,True,True,True,True,False,0.19748083270658076
64,215,beta_skew,True,True,True,True,False,0.19725122885708962
64,216,power_anisotropic,True,True,True,True,False,0.2022839835362267
64,216,beta_skew,True,True,True,True,False,0.1908403003553327
64,217,power_anisotropic,True,True,True,True,False,0.20573253076331766
64,217,beta_skew,True,True,True,True,False,0.20769677203025405
64,218,power_anisotropic,True,True,True,True,False,0.2101551134346861
64,218,beta_skew,True,True,True,True,False,0.193114374520577
64,219,power_anisotropic,True,True,True,True,False,0.21622752370918782
64,219,beta_skew,True,True,True,True,False,0.18968397352448457
64,220,power_anisotropic,True,True,True,True,False,0.19340612683897898
64,220,beta_skew,True,True,True,True,False,0.2054144872620406
64,221,power_anisotropic,True,True,True,True,False,0.20766317498758316
64,221,beta_skew,True,True,True,True,False,0.1831418463315095
64,222,power_anisotropic,True,True,True,True,False,0.218806104940884
64,222,beta_skew,True,True,True,True,False,0.20182361034829205
64,223,power_anisotropic,True,True,True,True,False,0.223767403124091
64,223,beta_skew,True,True,True,True,False,0.20757737273922688
64,224,power_anisotropic,True,True,True,True,False,0.18745503284619638
64,224,beta_skew,True,True,True,True,False,0.1795510513740453
64,225,power_anisotropic,True,True,True,True,False,0.19912726770646094
64,225,beta_skew,True,True,True,True,False,0.1873168728307824
64,226,power_anisotropic,True,True,True,True,False,0.2181978086378978
64,226,beta_skew,True,True,True,True,False,0.19805180121878935
64,227,power_anisotropic,True,True,True,True,False,0.20813011141736087
64,227,beta_skew,True,True,True,True,False,0.20084171139946685
64,228,power_anisotropic,True,True,True,True,False,0.18577612113326847
64,228,beta_skew,True,True,True,True,False,0.18497613384941589
64,229,power_anisotropic,True,True,True,True,False,0.19764562444733091
64,229,beta_skew,True,True,True,True,False,0.20139234101615727
64,230,power_anisotropic,True,True,True,True,False,0.20469189584745376
64,230,beta_skew,True,True,True,True,False,0.2032579504059396
64,231,power_anisotropic,True,True,True,True,False,0.19999287818172534
64,231,beta_skew,True,True,True,True,False,0.20246747237058005
64,232,power_anisotropic,True,True,True,True,False,0.18758292264033188
64,232,beta_skew,True,True,True,True,False,0.18823345244810535
64,233,power_anisotropic,True,True,True,True,False,0.19734965020710446
64,233,beta_skew,True,True,True,True,False,0.1856222898311346
64,234,power_anisotropic,True,True,True,True,False,0.20717601773174107
64,234,beta_skew,True,True,True,True,False,0.18848299262485543
64,235,power_anisotropic,True,True,True,True,False,0.21332085475754803
64,235,beta_skew,True,True,True,True,False,0.20439594882533949
64,236,power_anisotropic,True,True,True,True,False,0.2002764294897283
64,236,beta_skew,True,True,True,True,False,0.17926245628229556
64,237,power_anisotropic,True,True,True,True,False,0.23648423421834605
64,237,beta_skew,True,True,True,True,False,0.203010626864144
64,238,power_anisotropic,True,True,True,True,False,0.21149559061434808
64,238,beta_skew,True,True,True,True,False,0.19292018915961698
64,239,power_anisotropic,True,True,True,True,False,0.2270235717413339
64,239,beta_skew,True,True,True,True,False,0.213359264032562
64,240,power_anisotropic,True,True,True,True,False,0.20438741252361994
64,240,beta_skew,True,True,True,True,False,0.19500656160640417
64,241,power_anisotropic,True,True,True,True,False,0.21350599051233665
64,241,beta_skew,True,True,True,True,False,0.1985880706031443
64,242,power_anisotropic,True,True,True,True,False,0.20942978412390892
64,242,beta_skew,True,True,True,True,False,0.1847926233646262
64,243,power_anisotropic,True,True,True,True,False,0.21669122920172623
64,243,beta_skew,True,True,True,True,False,0.19383870669220035
64,244,power_anisotropic,True,True,True,True,False,0.19513602140493724
64,244,beta_skew,True,True,True,True,False,0.20395539484254657
64,245,power_anisotropic,True,True,True,True,False,0.19979604411825624
64,245,beta_skew,True,True,True,True,False,0.18992223880047293
64,246,power_anisotropic,True,True,True,True,False,0.2026619000639943
64,246,beta_skew,True,True,True,True,False,0.1787016074701498
64,247,power_anisotropic,True,True,True,True,False,0.20245874627015992
64,247,beta_skew,True,True,True,True,False,0.19481943221450235
64,248,power_anisotropic,True,True,True,True,False,0.21613646091422206
64,248,beta_skew,True,True,True,True,False,0.19911506583345573
64,249,power_anisotropic,True,True,True,True,False,0.214921913552832
64,249,beta_skew,True,True,True,True,False,0.19231684598389315
128,0,power_anisotropic,True,True,True,True,False,0.2225199202964515
128,0,beta_skew,True,True,True,True,False,0.1945398334388518
128,1,power_anisotropic,True,True,True,True,False,0.2080843454933049
128,1,beta_skew,True,True,True,True,False,0.1938395341515203
128,2,power_anisotropic,True,True,True,True,False,0.2017613887285758
128,2,beta_skew,True,True,True,True,False,0.19064264031903638
128,3,power_anisotropic,True,True,True,True,False,0.20129048393932833
128,3,beta_skew,True,True,True,True,False,0.18828471202597966
128,4,power_anisotropic,True,True,True,True,False,0.2050802662787415
128,4,beta_skew,True,True,True,True,False,0.2013668034452046
128,5,power_anisotropic,True,True,True,True,False,0.2217874868345082
128,5,beta_skew,True,True,True,True,False,0.21164238432923102
128,6,power_anisotropic,True,True,True,True,False,0.1939986625587227
128,6,beta_skew,True,True,True,True,False,0.1939458158134999
128,7,power_anisotropic,True,True,True,True,False,0.2149670028392803
128,7,beta_skew,True,True,True,True,False,0.20000715216363718
128,8,power_anisotropic,True,True,True,True,False,0.2111048687443805
128,8,beta_skew,True,True,True,True,False,0.20520394952400495
128,9,power_anisotropic,True,True,True,True,False,0.20453745361014325
128,9,beta_skew,True,True,True,True,False,0.1859679216332588
128,10,power_anisotropic,True,True,True,True,False,0.20732937954890682
128,10,beta_skew,True,True,True,True,False,0.20854493279690833
128,11,power_anisotropic,True,True,True,True,False,0.20389534229270137
128,11,beta_skew,True,True,True,True,False,0.19685178723246613
128,12,power_anisotropic,True,True,True,True,False,0.2291321421738354
128,12,beta_skew,True,True,True,True,False,0.21612905541186098
128,13,power_anisotropic,True,True,True,True,False,0.20431896039941932
128,13,beta_skew,True,True,True,True,False,0.19284344678643775
128,14,power_anisotropic,True,True,True,True,False,0.2081735894026566
128,14,beta_skew,True,True,True,True,False,0.20368561836639573
128,15,power_anisotropic,True,True,True,True,False,0.21402492933548717
128,15,beta_skew,True,True,True,True,False,0.20000051362210208
128,16,power_anisotropic,True,True,True,True,False,0.19719463455845787
128,16,beta_skew,True,True,True,True,False,0.19493929638423782
128,17,power_anisotropic,True,True,True,True,False,0.20060189377987078
128,17,beta_skew,True,True,True,True,False,0.19016849044284173
128,18,power_anisotropic,True,True,True,True,False,0.2027271585594487
128,18,beta_skew,True,True,True,True,False,0.19693223466241352
128,19,power_anisotropic,True,True,True,True,False,0.21016057960958393
128,19,beta_skew,True,True,True,True,False,0.20730145144873796
128,20,power_anisotropic,True,True,True,True,False,0.2091317511514711
128,20,beta_skew,True,True,True,True,False,0.19359887652139088
128,21,power_anisotropic,True,True,True,True,False,0.2082031799796441
128,21,beta_skew,True,True,True,True,False,0.1972926268000311
128,22,power_anisotropic,True,True,True,True,False,0.21234164872439565
128,22,beta_skew,True,True,True,True,False,0.20064972354473146
128,23,power_anisotropic,True,True,True,True,False,0.20468061354396438
128,23,beta_skew,True,True,True,True,False,0.2023485285596145
128,24,power_anisotropic,True,True,True,True,False,0.20782570868195166
128,24,beta_skew,True,True,True,True,False,0.20077002935447924
128,25,power_anisotropic,True,True,True,True,False,0.20359090243228586
128,25,beta_skew,True,True,True,True,False,0.19646126455349452
128,26,power_anisotropic,True,True,True,True,False,0.18464129675533786
128,26,beta_skew,True,True,True,True,False,0.1784913257935657
128,27,power_anisotropic,True,True,True,True,False,0.2001095454173112
128,27,beta_skew,True,True,True,True,False,0.18126481453226578
128,28,power_anisotropic,True,True,True,True,False,0.20949723689605934
128,28,beta_skew,True,True,True,True,False,0.1975554890199766
128,29,power_anisotropic,True,True,True,True,False,0.20922074125125148
128,29,beta_skew,True,True,True,True,False,0.19408539512403927
128,30,power_anisotropic,True,True,True,True,False,0.2036697352678998
128,30,beta_skew,True,True,True,True,False,0.18520508914854247
128,31,power_anisotropic,True,True,True,True,False,0.19386306714305482
128,31,beta_skew,True,True,True,True,False,0.18828433110764162
128,32,power_anisotropic,True,True,True,True,False,0.2054023556336097
128,32,beta_skew,True,True,True,True,False,0.19615487121005995
128,33,power_anisotropic,True,True,True,True,False,0.2072144384556101
128,33,beta_skew,True,True,True,True,False,0.19534494992299375
128,34,power_anisotropic,True,True,True,True,False,0.1998020147554005
128,34,beta_skew,True,True,True,True,False,0.18594949713614517
128,35,power_anisotropic,True,True,True,True,False,0.20679219906364457
128,35,beta_skew,True,True,True,True,False,0.19906233974832024
128,36,power_anisotropic,True,True,True,True,False,0.1999359463554415
128,36,beta_skew,True,True,True,True,False,0.17569803169895032
128,37,power_anisotropic,True,True,True,True,False,0.2093929198984524
128,37,beta_skew,True,True,True,True,False,0.19363062434295375
128,38,power_anisotropic,True,True,True,True,False,0.20760251215106149
128,38,beta_skew,True,True,True,True,False,0.1952253209955332
128,39,power_anisotropic,True,True,True,True,False,0.20032543125367924
128,39,beta_skew,True,True,True,True,False,0.18879898266106576
128,40,power_anisotropic,True,True,True,True,False,0.2155219412739602
128,40,beta_skew,True,True,True,True,False,0.19293012521211345
128,41,power_anisotropic,True,True,True,True,False,0.20266562753032763
128,41,beta_skew,True,True,True,True,False,0.18769016225730203
128,42,power_anisotropic,True,True,True,True,False,0.2130430541264849
128,42,beta_skew,True,True,True,True,False,0.19455530185498646
128,43,power_anisotropic,True,True,True,True,False,0.209885649307365
128,43,beta_skew,True,True,True,True,False,0.1984477786293055
128,44,power_anisotropic,True,True,True,True,False,0.20638403571518926
128,44,beta_skew,True,True,True,True,False,0.20340015286726704
128,45,power_anisotropic,True,True,True,True,False,0.20484162290817717
128,45,beta_skew,True,True,True,True,False,0.19598827398325386
128,46,power_anisotropic,True,True,True,True,False,0.19176416424658005
128,46,beta_skew,True,True,True,True,False,0.1777127088274111
128,47,power_anisotropic,True,True,True,True,False,0.19511200691501424
128,47,beta_skew,True,True,True,True,False,0.18804676295516173
128,48,power_anisotropic,True,True,True,True,False,0.18547736888041955
128,48,beta_skew,True,True,True,True,False,0.18668717674677
128,49,power_anisotropic,True,True,True,True,False,0.19530040471629104
128,49,beta_skew,True,True,True,True,False,0.1872030004804984
128,50,power_anisotropic,True,True,True,True,False,0.20742399757146282
128,50,beta_skew,True,True,True,True,False,0.19927692113658482
128,51,power_anisotropic,True,True,True,True,False,0.21476610733329102
128,51,beta_skew,True,True,True,True,False,0.19684770346141856
128,52,power_anisotropic,True,True,True,True,False,0.1976360840280304
128,52,beta_skew,True,True,True,True,False,0.19900109635241325
128,53,power_anisotropic,True,True,True,True,False,0.2108042177712543
128,53,beta_skew,True,True,True,True,False,0.20268556124491666
128,54,power_anisotropic,True,True,True,True,False,0.21403990647844195
128,54,beta_skew,True,True,True,True,False,0.20270434066325715
128,55,power_anisotropic,True,True,True,True,False,0.2117736290113398
128,55,beta_skew,True,True,True,True,False,0.20273995092222896
128,56,power_anisotropic,True,True,True,True,False,0.20836455353530578
128,56,beta_skew,True,True,True,True,False,0.19489689488406517
128,57,power_anisotropic,True,True,True,True,False,0.20993187435772603
128,57,beta_skew,True,True,True,True,False,0.19470892770335013
128,58,power_anisotropic,True,True,True,True,False,0.19559630995559002
128,58,beta_skew,True,True,True,True,False,0.19797130325924395
128,59,power_anisotropic,True,True,True,True,False,0.2046560101082229
128,59,beta_skew,True,True,True,True,False,0.19570751424572222
128,60,power_anisotropic,True,True,True,True,False,0.21216439325661895
128,60,beta_skew,True,True,True,True,False,0.18808216003715117
128,61,power_anisotropic,True,True,True,True,False,0.1973050830490355
128,61,beta_skew,True,True,True,True,False,0.203249988463755
128,62,power_anisotropic,True,True,True,True,False,0.20280191125018895
128,62,beta_skew,True,True,True,True,False,0.19763455471861754
128,63,power_anisotropic,True,True,True,True,False,0.1960250336324097
128,63,beta_skew,True,True,True,True,False,0.19215881769535195
128,64,power_anisotropic,True,True,True,True,False,0.2088051252429135
128,64,beta_skew,True,True,True,True,False,0.1912258982340914
128,65,power_anisotropic,True,True,True,True,False,0.20765827526776148
128,65,beta_skew,True,True,True,True,False,0.19307403735982265
128,66,power_anisotropic,True,True,True,True,False,0.2213438440025236
128,66,beta_skew,True,True,True,True,False,0.2032200652803574
128,67,power_anisotropic,True,True,True,True,False,0.1974835233875014
128,67,beta_skew,True,True,True,True,False,0.19536131769860296
128,68,power_anisotropic,True,True,True,True,False,0.21713588942753084
128,68,beta_skew,True,True,True,True,False,0.196957938391285
128,69,power_anisotropic,True,True,True,True,False,0.19478970528201386
128,69,beta_skew,True,True,True,True,False,0.17990721736786536
128,70,power_anisotropic,True,True,True,True,False,0.20774329121114318
128,70,beta_skew,True,True,True,True,False,0.19875973923201035
128,71,power_anisotropic,True,True,True,True,False,0.1997140068643368
128,71,beta_skew,True,True,True,True,False,0.20119925089977586
128,72,power_anisotropic,True,True,True,True,False,0.2124274003185643
128,72,beta_skew,True,True,True,True,False,0.1849026011787615
128,73,power_anisotropic,True,True,True,True,False,0.19668360223123435
128,73,beta_skew,True,True,True,True,False,0.1893330658502725
128,74,power_anisotropic,True,True,True,True,False,0.20775373317266618
128,74,beta_skew,True,True,True,True,False,0.18670526283559183
128,75,power_anisotropic,True,True,True,True,False,0.1980465209407765
128,75,beta_skew,True,True,True,True,False,0.19760846439530003
128,76,power_anisotropic,True,True,True,True,False,0.2055019471374979
128,76,beta_skew,True,True,True,True,False,0.19192523755354624
128,77,power_anisotropic,True,True,True,True,False,0.2109600736856307
128,77,beta_skew,True,True,True,True,False,0.20120740895461864
128,78,power_anisotropic,True,True,True,True,False,0.2070602138517402
128,78,beta_skew,True,True,True,True,False,0.2043381149017548
128,79,power_anisotropic,True,True,True,True,False,0.19942517361321707
128,79,beta_skew,True,True,True,True,False,0.19132220560291177
128,80,power_anisotropic,True,True,True,True,False,0.2016165135208168
128,80,beta_skew,True,True,True,True,False,0.1985031239272112
128,81,power_anisotropic,True,True,True,True,False,0.20344208493234217
128,81,beta_skew,True,True,True,True,False,0.18952978407892782
128,82,power_anisotropic,True,True,True,True,False,0.19395844817327562
128,82,beta_skew,True,True,True,True,False,0.18917651859898038
128,83,power_anisotropic,True,True,True,True,False,0.20448391171591968
128,83,beta_skew,True,True,True,True,False,0.17825835622978434
128,84,power_anisotropic,True,True,True,True,False,0.20351427325350785
128,84,beta_skew,True,True,True,True,False,0.20218946540186794
128,85,power_anisotropic,True,True,True,True,False,0.21016713874451814
128,85,beta_skew,True,True,True,True,False,0.1956252934047646
128,86,power_anisotropic,True,True,True,True,False,0.19525684315374406
128,86,beta_skew,True,True,True,True,False,0.18636061862966208
128,87,power_anisotropic,True,True,True,True,False,0.2123899885835123
128,87,beta_skew,True,True,True,True,False,0.18931283721329698
128,88,power_anisotropic,True,True,True,True,False,0.20384744639845362
128,88,beta_skew,True,True,True,True,False,0.18345610124118433
128,89,power_anisotropic,True,True,True,True,False,0.19539324192133495
128,89,beta_skew,True,True,True,True,False,0.1904393963848913
128,90,power_anisotropic,True,True,True,True,False,0.19349463420942234
128,90,beta_skew,True,True,True,True,False,0.19602288666653497
128,91,power_anisotropic,True,True,True,True,False,0.20338529735350788
128,91,beta_skew,True,True,True,True,False,0.19926287717491137
128,92,power_anisotropic,True,True,True,True,False,0.20903885445216736
128,92,beta_skew,True,True,True,True,False,0.19932959572673947
128,93,power_anisotropic,True,True,True,True,False,0.2057473308905621
128,93,beta_skew,True,True,True,True,False,0.20102245590432768
128,94,power_anisotropic,True,True,True,True,False,0.20341987646522328
128,94,beta_skew,True,True,True,True,False,0.19800824586746876
128,95,power_anisotropic,True,True,True,True,False,0.19829473923345506
128,95,beta_skew,True,True,True,True,False,0.19075807593247496
128,96,power_anisotropic,True,True,True,True,False,0.20379059004159858
128,96,beta_skew,True,True,True,True,False,0.19362910898267252
128,97,power_anisotropic,True,True,True,True,False,0.2105744352741368
128,97,beta_skew,True,True,True,True,False,0.18570366693559728
128,98,power_anisotropic,True,True,True,True,False,0.22564585749227561
128,98,beta_skew,True,True,True,True,False,0.20889421050223442
128,99,power_anisotropic,True,True,True,True,False,0.19781197533630526
128,99,beta_skew,True,True,True,True,False,0.19142373742116844
128,100,power_anisotropic,True,True,True,True,False,0.2027595168731925
128,100,beta_skew,True,True,True,True,False,0.19585516308067633
128,101,power_anisotropic,True,True,True,True,False,0.2023069690765128
128,101,beta_skew,True,True,True,True,False,0.18571751767684685
128,102,power_anisotropic,True,True,True,True,False,0.2073632346329384
128,102,beta_skew,True,True,True,True,False,0.1886804660593201
128,103,power_anisotropic,True,True,True,True,False,0.2039300903106476
128,103,beta_skew,True,True,True,True,False,0.2045133126203398
128,104,power_anisotropic,True,True,True,True,False,0.21221122703696527
128,104,beta_skew,True,True,True,True,False,0.20516239455188112
128,105,power_anisotropic,True,True,True,True,False,0.21497283212601132
128,105,beta_skew,True,True,True,True,False,0.18532478328931135
128,106,power_anisotropic,True,True,True,True,False,0.20193969197718437
128,106,beta_skew,True,True,True,True,False,0.19186481805117905
128,107,power_anisotropic,True,True,True,True,False,0.1954567416767656
128,107,beta_skew,True,True,True,True,False,0.200561668136287
128,108,power_anisotropic,True,True,True,True,False,0.2139617746693315
128,108,beta_skew,True,True,True,True,False,0.1860561650734922
128,109,power_anisotropic,True,True,True,True,False,0.19828153459429443
128,109,beta_skew,True,True,True,True,False,0.18867162234105875
128,110,power_anisotropic,True,True,True,True,False,0.19878679866313417
128,110,beta_skew,True,True,True,True,False,0.19541374153663812
128,111,power_anisotropic,True,True,True,True,False,0.20733708152729008
128,111,beta_skew,True,True,True,True,False,0.19962658701557418
128,112,power_anisotropic,True,True,True,True,False,0.20977946741781006
128,112,beta_skew,True,True,True,True,False,0.19855748574507592
128,113,power_anisotropic,True,True,True,True,False,0.21952256025078934
128,113,beta_skew,True,True,True,True,False,0.20198074558841686
128,114,power_anisotropic,True,True,True,True,False,0.20270318664896061
128,114,beta_skew,True,True,True,True,False,0.19280613393627102
128,115,power_anisotropic,True,True,True,True,False,0.2019931839927008
128,115,beta_skew,True,True,True,True,False,0.187602918721521
128,116,power_anisotropic,True,True,True,True,False,0.2007144518666858
128,116,beta_skew,True,True,True,True,False,0.18908252612344292
128,117,power_anisotropic,True,True,True,True,False,0.202884957213857
128,117,beta_skew,True,True,True,True,False,0.1887753033084691
128,118,power_anisotropic,True,True,True,True,False,0.2099532437872681
128,118,beta_skew,True,True,True,True,False,0.18361706558622182
128,119,power_anisotropic,True,True,True,True,False,0.1974979676311735
128,119,beta_skew,True,True,True,True,False,0.19355385647690057
128,120,power_anisotropic,True,True,True,True,False,0.21194171733019693
128,120,beta_skew,True,True,True,True,False,0.19006403212799244
128,121,power_anisotropic,True,True,True,True,False,0.20923073573225093
128,121,beta_skew,True,True,True,True,False,0.19857125044133556
128,122,power_anisotropic,True,True,True,True,False,0.19627001225421084
128,122,beta_skew,True,True,True,True,False,0.18777042100778468
128,123,power_anisotropic,True,True,True,True,False,0.20702274850385505
128,123,beta_skew,True,True,True,True,False,0.1956276445879726
128,124,power_anisotropic,True,True,True,True,False,0.19506839547468086
128,124,beta_skew,True,True,True,True,False,0.1906310654493831
128,125,power_anisotropic,True,True,True,True,False,0.20849654772435122
128,125,beta_skew,True,True,True,True,False,0.2002494238060705
128,126,power_anisotropic,True,True,True,True,False,0.19601634285610112
128,126,beta_skew,True,True,True,True,False,0.20624591024739963
128,127,power_anisotropic,True,True,True,True,False,0.17786473518047624
128,127,beta_skew,True,True,True,True,False,0.18348290614181717
128,128,power_anisotropic,True,True,True,True,False,0.2129666683129471
128,128,beta_skew,True,True,True,True,False,0.18630640448342897
128,129,power_anisotropic,True,True,True,True,False,0.20824440516178286
128,129,beta_skew,True,True,True,True,False,0.2078138023449917
128,130,power_anisotropic,True,True,True,True,False,0.22144613539719468
128,130,beta_skew,True,True,True,True,False,0.1874752201456892
128,131,power_anisotropic,True,True,True,True,False,0.19237698922186883
128,131,beta_skew,True,True,True,True,False,0.18681675803666523
128,132,power_anisotropic,True,True,True,True,False,0.20869833557791642
128,132,beta_skew,True,True,True,True,False,0.19687681512606692
128,133,power_anisotropic,True,True,True,True,False,0.19157611113029688
128,133,beta_skew,True,True,True,True,False,0.17861470923759648
128,134,power_anisotropic,True,True,True,True,False,0.19970183045628148
128,134,beta_skew,True,True,True,True,False,0.201516080414214
128,135,power_anisotropic,True,True,True,True,False,0.20275934270135268
128,135,beta_skew,True,True,True,True,False,0.17885385971177956
128,136,power_anisotropic,True,True,True,True,False,0.20397470774981133
128,136,beta_skew,True,True,True,True,False,0.1901869363280206
128,137,power_anisotropic,True,True,True,True,False,0.2084166166304001
128,137,beta_skew,True,True,True,True,False,0.20598770270265454
128,138,power_anisotropic,True,True,True,True,False,0.21428852401150206
128,138,beta_skew,True,True,True,True,False,0.20029678835779494
128,139,power_anisotropic,True,True,True,True,False,0.20894184542469302
128,139,beta_skew,True,True,True,True,False,0.19818790486369678
128,140,power_anisotropic,True,True,True,True,False,0.20774752216699144
128,140,beta_skew,True,True,True,True,False,0.19900323279935153
128,141,power_anisotropic,True,True,True,True,False,0.2158587505610705
128,141,beta_skew,True,True,True,True,False,0.20878965956612425
128,142,power_anisotropic,True,True,True,True,False,0.21694143029478838
128,142,beta_skew,True,True,True,True,False,0.19447021359256952
128,143,power_anisotropic,True,True,True,True,False,0.20440132908248185
128,143,beta_skew,True,True,True,True,False,0.19182463567020658
128,144,power_anisotropic,True,True,True,True,False,0.2107130261405371
128,144,beta_skew,True,True,True,True,False,0.2069321365115812
128,145,power_anisotropic,True,True,True,True,False,0.19633001705993267
128,145,beta_skew,True,True,True,True,False,0.1854329754621655
128,146,power_anisotropic,True,True,True,True,False,0.2127894653131633
128,146,beta_skew,True,True,True,True,False,0.2043302459529518
128,147,power_anisotropic,True,True,True,True,False,0.21401064830879996
128,147,beta_skew,True,True,True,True,False,0.19785939833201202
128,148,power_anisotropic,True,True,True,True,False,0.22169124560433795
128,148,beta_skew,True,True,True,True,False,0.19572949774142429
128,149,power_anisotropic,True,True,True,True,False,0.2024310811648605
128,149,beta_skew,True,True,True,True,False,0.18409061426681844
128,150,power_anisotropic,True,True,True,True,False,0.21430722568676383
128,150,beta_skew,True,True,True,True,False,0.19809307926620168
128,151,power_anisotropic,True,True,True,True,False,0.2131731269420877
128,151,beta_skew,True,True,True,True,False,0.1906930139743132
128,152,power_anisotropic,True,True,True,True,False,0.20140107668800725
128,152,beta_skew,True,True,True,True,False,0.19620906657918244
128,153,power_anisotropic,True,True,True,True,False,0.20966646489894308
128,153,beta_skew,True,True,True,True,False,0.1930636437898436
128,154,power_anisotropic,True,True,True,True,False,0.2126321427439044
128,154,beta_skew,True,True,True,True,False,0.20516864998358905
128,155,power_anisotropic,True,True,True,True,False,0.19603988771698028
128,155,beta_skew,True,True,True,True,False,0.18765263815605623
128,156,power_anisotropic,True,True,True,True,False,0.20040105570762642
128,156,beta_skew,True,True,True,True,False,0.19640751811639792
128,157,power_anisotropic,True,True,True,True,False,0.20579766500223082
128,157,beta_skew,True,True,True,True,False,0.20671335060718085
128,158,power_anisotropic,True,True,True,True,False,0.20473848889684976
128,158,beta_skew,True,True,True,True,False,0.19938874753509148
128,159,power_anisotropic,True,True,True,True,False,0.19691710762597872
128,159,beta_skew,True,True,True,True,False,0.19883406114084695
128,160,power_anisotropic,True,True,True,True,False,0.2106360537438482
128,160,beta_skew,True,True,True,True,False,0.18959205962934708
128,161,power_anisotropic,True,True,True,True,False,0.21848318348356702
128,161,beta_skew,True,True,True,True,False,0.20177308577862058
128,162,power_anisotropic,True,True,True,True,False,0.20187717036137068
128,162,beta_skew,True,True,True,True,False,0.1873299448435441
128,163,power_anisotropic,True,True,True,True,False,0.20768395753120503
128,163,beta_skew,True,True,True,True,False,0.1998024500273044
128,164,power_anisotropic,True,True,True,True,False,0.1961505757988056
128,164,beta_skew,True,True,True,True,False,0.19611690818996422
128,165,power_anisotropic,True,True,True,True,False,0.2000812187788811
128,165,beta_skew,True,True,True,True,False,0.17057486231010796
128,166,power_anisotropic,True,True,True,True,False,0.2080088684072293
128,166,beta_skew,True,True,True,True,False,0.1910573926568739
128,167,power_anisotropic,True,True,True,True,False,0.18569743777518757
128,167,beta_skew,True,True,True,True,False,0.18351504606157298
128,168,power_anisotropic,True,True,True,True,False,0.20158255941094538
128,168,beta_skew,True,True,True,True,False,0.191552564999823
128,169,power_anisotropic,True,True,True,True,False,0.19790215664663202
128,169,beta_skew,True,True,True,True,False,0.2076753102264178
128,170,power_anisotropic,True,True,True,True,False,0.2193241813935025
128,170,beta_skew,True,True,True,True,False,0.19841339436915745
128,171,power_anisotropic,True,True,True,True,False,0.21331834527090587
128,171,beta_skew,True,True,True,True,False,0.20440280440788877
128,172,power_anisotropic,True,True,True,True,False,0.20602301255929867
128,172,beta_skew,True,True,True,True,False,0.19186271664569177
128,173,power_anisotropic,True,True,True,True,False,0.197281966382193
128,173,beta_skew,True,True,True,True,False,0.19649619828884088
128,174,power_anisotropic,True,True,True,True,False,0.20629600474482537
128,174,beta_skew,True,True,True,True,False,0.19808412561009478
128,175,power_anisotropic,True,True,True,True,False,0.21629121632389184
128,175,beta_skew,True,True,True,True,False,0.2020848703800625
128,176,power_anisotropic,True,True,True,True,False,0.21358536956863178
128,176,beta_skew,True,True,True,True,False,0.19267659731701445
128,177,power_anisotropic,True,True,True,True,False,0.2052297927068171
128,177,beta_skew,True,True,True,True,False,0.20934403881594815
128,178,power_anisotropic,True,True,True,True,False,0.18911428468597155
128,178,beta_skew,True,True,True,True,False,0.1894123426502627
128,179,power_anisotropic,True,True,True,True,False,0.20199006539450653
128,179,beta_skew,True,True,True,True,False,0.1899057042693016
128,180,power_anisotropic,True,True,True,True,False,0.1968472578584993
128,180,beta_skew,True,True,True,True,False,0.18671621852791226
128,181,power_anisotropic,True,True,True,True,False,0.18844375847489428
128,181,beta_skew,True,True,True,True,False,0.19769767155665538
128,182,power_anisotropic,True,True,True,True,False,0.21866307418794412
128,182,beta_skew,True,True,True,True,False,0.19842763980826827
128,183,power_anisotropic,True,True,True,True,False,0.20100325094317328
128,183,beta_skew,True,True,True,True,False,0.20353989588905988
128,184,power_anisotropic,True,True,True,True,False,0.20615082916179606
128,184,beta_skew,True,True,True,True,False,0.20385988013519732
128,185,power_anisotropic,True,True,True,True,False,0.20474259489241584
128,185,beta_skew,True,True,True,True,False,0.1864107194779208
128,186,power_anisotropic,True,True,True,True,False,0.19990259432650528
