n,family,sample_index,q_score,p_value,compatible_at_alpha,hellinger_squared,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2,profile_m3,profile_m4,profile_m5
96,transitive_percolation,29,96.6585359405435,0.00398406374501992,False,0.016110664886160864,0.5243421052631579,0.5217105263157895,0.0026315789473684292,0.0,0.0836470096194061,0.09619406106231702,0.08699289000418235,0.07820995399414471,0.06775407779171895,0.05938937682977834
96,three_layer,29,9187.17816326881,0.00398406374501992,False,0.5171839864242924,0.5217105263157895,0.5217105263157895,0.0,0.0,0.7578814627994955,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,30,109.20904212936752,0.00398406374501992,False,0.015049843459778,0.531140350877193,0.5335526315789474,0.0024122807017543657,0.0,0.09207266721717589,0.11395540875309662,0.10652353426919901,0.07720891824938067,0.06358381502890173,0.05037159372419488
96,three_layer,30,9999.037755758,0.00398406374501992,False,0.5482748475299133,0.5335526315789474,0.5335526315789474,0.0,0.0,0.7632552404438965,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,31,181.77161754988146,0.00398406374501992,False,0.04623510331844749,0.4482456140350877,0.44846491228070173,0.00021929824561400801,0.0,0.09686888454011741,0.11545988258317025,0.11105675146771037,0.09735812133072407,0.07974559686888454,0.06017612524461839
96,three_layer,31,7490.816290337748,0.00398406374501992,False,0.44125921246610844,0.44846491228070173,0.44846491228070173,0.0,0.0,0.7183374083129584,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,32,156.41716413388207,0.00398406374501992,False,0.015876956197351966,0.5260964912280702,0.5258771929824562,0.00021929824561406353,0.0,0.09754064193413922,0.12421842434347645,0.1200500208420175,0.08295122967903293,0.06752813672363485,0.05043768236765319
96,three_layer,32,9243.1111802466,0.00398406374501992,False,0.5235661246918407,0.5258771929824562,0.5258771929824562,0.0,0.0,0.7597998331943286,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,33,94.90961225414043,0.00398406374501992,False,0.015262394000208679,0.5019736842105263,0.5026315789473684,0.0006578947368420796,0.0,0.10615989515072084,0.1288772389689821,0.09392747924858016,0.08256880733944955,0.0672782874617737,0.05067715159458279
96,three_layer,33,8468.595593205602,0.00398406374501992,False,0.48476758939620856,0.5026315789473684,0.5026315789473684,0.0,0.0,0.7486910994764397,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,34,101.49774996970862,0.00398406374501992,False,0.020617420650302476,0.4921052631578947,0.493859649122807,0.0017543859649122862,0.0,0.0962566844919786,0.11497326203208556,0.10026737967914438,0.07754010695187166,0.07219251336898395,0.06506238859180036
96,three_layer,34,8291.623798182702,0.00398406374501992,False,0.49312386404280883,0.493859649122807,0.493859649122807,0.0,0.0,0.7442273534635879,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,35,189.79505760615803,0.00398406374501992,False,0.021047256675638448,0.4861842105263158,0.4875,0.0013157894736842146,0.0,0.11186287776274244,0.14118177717636446,0.12359043752819125,0.09427153811456923,0.06675687866486242,0.04736129905277402
96,three_layer,35,8098.3746211690095,0.00398406374501992,False,0.4788090089379191,0.4875,0.4875,0.0,0.0,0.7408906882591093,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,36,103.1356562064619,0.00398406374501992,False,0.013288745174138472,0.5425438596491228,0.5423245614035088,0.0002192982456139525,0.0,0.09054163298302344,0.11358124494745352,0.09296685529506872,0.0719482619240097,0.06022635408245756,0.05254648342764753
96,three_layer,36,9394.206548965363,0.00398406374501992,False,0.5433085509679503,0.5423245614035088,0.5423245614035088,0.0,0.0,0.7670845127375657,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,37,159.5415724407738,0.00398406374501992,False,0.016327722281453072,0.48333333333333334,0.48026315789473684,0.0030701754385965008,0.0,0.10117967332123412,0.1306715063520871,0.11252268602540835,0.0925589836660617,0.0721415607985481,0.056261343012704176
96,three_layer,37,7931.513218177417,0.00398406374501992,False,0.46829028307528964,0.48026315789473684,0.48026315789473684,0.0,0.0,0.736986301369863,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,38,121.0216553720354,0.00398406374501992,False,0.012107649073177074,0.5175438596491229,0.5173245614035088,0.00021929824561406353,0.0,0.10084745762711865,0.1228813559322034,0.11567796610169491,0.08135593220338982,0.06694915254237288,0.048728813559322036
96,three_layer,38,9182.810526566709,0.00398406374501992,False,0.5260748037062342,0.5173245614035088,0.5173245614035088,0.0,0.0,0.7558287409919457,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,39,116.48071265658989,0.00398406374501992,False,0.01122856799342864,0.5541666666666667,0.5521929824561403,0.0019736842105263497,0.0,0.08270676691729323,0.10684606252473289,0.10328452710724179,0.08508112386228729,0.06608626830233479,0.05421448357736446
96,three_layer,39,9732.264421622045,0.00398406374501992,False,0.5567485989489493,0.5521929824561403,0.5521929824561403,0.0,0.0,0.7712470214455918,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,40,164.80051085120112,0.00398406374501992,False,0.02249636906483765,0.48289473684210527,0.48530701754385963,0.0024122807017543657,0.0,0.10217983651226158,0.1335149863760218,0.1080835603996367,0.08265213442325159,0.0631244323342416,0.05040871934604905
96,three_layer,40,8008.702988125737,0.00398406374501992,False,0.47609342134501387,0.48530701754385963,0.48530701754385963,0.0,0.0,0.7397198373248983,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,41,131.60545286778094,0.00398406374501992,False,0.014774538086273159,0.5197368421052632,0.5199561403508772,0.00021929824561406353,0.0,0.09620253164556962,0.12531645569620253,0.10379746835443038,0.08565400843881857,0.07088607594936709,0.056540084388185655
96,three_layer,41,9470.052981143977,0.00398406374501992,False,0.5281936990565635,0.5199561403508772,0.5199561403508772,0.0,0.0,0.7570645297342893,0.0,0.0,0.0,0.0,0.0
96,transitive_percolation,42,91.13238195889215,0.00398406374501992,False,0.011126381709311906,0.5622807017543859,0.5622807017543859,0.0,0.0,0.08502340093603744,0.10959438377535101,0.093603744149766,0.07527301092043681,0.06162246489859594,0.0514820592823713
96,three_layer,42,8816.198637014888,0.00398406374501992,False,0.5706077259983573,0.5622807017543859,0.5622807017543859,0.0,0.0,0.7753510140405616,0.0,0.0,0.0,0.0,0.0
