n,row,column,covariance,precision
128,48,13,-7.350349751288035e-08,71236.57374509356
128,48,14,-1.1859632677661927e-07,133638.97864927934
128,48,15,-8.73258874303759e-08,86445.4936780585
128,48,16,-1.4752808693318355e-07,113661.50887421807
128,48,17,5.246165861963357e-08,101976.11569348631
128,48,18,2.810182303758878e-07,34991.72246604592
128,48,19,2.4468134633904283e-07,71920.52964882524
128,48,20,2.460621875421547e-07,88925.58975095299
128,48,21,1.0813976137333395e-07,110981.58955375312
128,48,22,6.936795740550869e-08,97242.85861243603
128,48,23,-3.149621773201094e-08,139863.69556492136
128,48,24,1.0050703738412509e-07,129876.2983919721
128,48,25,2.8200474218028356e-07,56033.310317516945
128,48,26,3.0357244174317006e-07,58545.45769732688
128,48,27,3.927626515715316e-07,-6920.481478382623
128,48,28,2.1443316187330113e-07,71167.32149887216
128,48,29,2.158013217202909e-07,45797.047184258794
128,48,30,2.097115215585433e-07,122827.34014133588
128,48,31,2.3345331041786505e-07,111518.31438842478
128,48,32,2.931730046947676e-07,32196.096609367738
128,48,33,3.3151380687417514e-07,86092.4794268346
128,48,34,2.691137010567409e-07,74895.95055002147
128,48,35,4.188400479919899e-07,-32300.987247291996
128,48,36,2.9070206542823694e-07,-4598.342157173975
128,48,37,2.176051829992083e-07,67325.07400813568
128,48,38,3.504419888860949e-07,22954.259618564753
128,48,39,2.9428928832201004e-07,21523.339470335875
128,48,40,2.0369791866325003e-07,108456.78190721314
128,48,41,1.940375397344065e-07,51954.20993362757
128,48,42,2.2707025492116543e-07,38088.52419992664
128,48,43,2.4932930636235635e-07,83473.75912177408
128,48,44,1.9986479041211896e-07,97012.31397503825
128,48,45,1.7217550541748165e-07,78057.21126181718
128,48,46,3.0090384975184904e-07,-12314.455244123976
128,48,47,2.3068015729450739e-07,65355.936329138516
128,48,48,1.1103455109527193e-06,1334693.610305125
128,48,49,2.1923683652186272e-07,3717.6007014153993
128,48,50,1.33923215349525e-07,158975.33319932135
128,48,51,1.712080437619216e-07,63181.79517667972
128,48,52,1.9504309294896537e-07,-33870.79941579308
128,48,53,3.057612931910293e-06,82226.28686014135
128,49,0,-2.251941050799341e-06,78620.95338906054
128,49,1,-1.5609664634759872e-06,82121.76758061646
128,49,2,-1.2168375138044909e-06,79165.56131273154
128,49,3,-1.3237704085414613e-06,116952.40236803502
128,49,4,-1.0331506886391172e-06,92619.44633742057
128,49,5,-5.748939347776427e-07,89846.62383388328
128,49,6,-4.496668316891038e-07,80954.67134329262
128,49,7,-4.370697664983135e-07,76546.99606651395
128,49,8,-4.263736233886413e-07,90069.92466086
128,49,9,-3.472587344637412e-07,98518.72111576672
128,49,10,-2.6079985921637644e-07,96762.65382951248
128,49,11,-5.1815542901506885e-08,75122.78316239052
128,49,12,-3.267443918657403e-07,112047.05770999423
128,49,13,-6.420426782734782e-10,45784.77866827878
128,49,14,7.104294701338557e-08,65526.587773760926
128,49,15,-8.356601321992818e-08,101913.51647493841
128,49,16,5.906244426850099e-09,84221.23986997112
128,49,17,6.29210056896923e-08,72488.48194097058
128,49,18,2.405258010390249e-07,46636.78722721519
128,49,19,5.2760941360389156e-08,99802.22898476613
128,49,20,2.0127151659549126e-07,89966.16980936479
128,49,21,9.413799002087662e-08,90488.2493668634
128,49,22,9.777537639933019e-08,75001.50333888037
128,49,23,2.9415191048522084e-08,99022.03282490543
128,49,24,3.108112647298387e-07,1808.4163138910517
128,49,25,1.729387277368915e-07,95744.6603984704
128,49,26,1.8921567518615463e-07,84166.83745253684
128,49,27,2.1605134466284075e-07,60520.784733358596
128,49,28,9.145167050524702e-08,92595.31269625884
128,49,29,1.994643093016158e-07,42861.78062932301
128,49,30,3.0519286426946517e-07,12224.107944684074
128,49,31,1.7122188306629838e-07,104027.00642750767
128,49,32,1.9788142304128811e-07,91871.67105172967
128,49,33,3.17489834210423e-07,62289.10626060614
128,49,34,2.145917518827632e-07,72535.76987831651
128,49,35,2.4999376938990143e-07,67429.91006844126
128,49,36,1.2185010995143346e-07,128640.78396034283
128,49,37,2.342667107308769e-07,26696.155314622967
128,49,38,1.5693561408670084e-07,119242.36500045918
128,49,39,2.445752709505705e-07,44865.8938125121
128,49,40,2.0424248483510658e-07,64183.94928366486
128,49,41,1.658224354312477e-07,58624.69980747025
128,49,42,9.723258771948619e-08,136747.3970752625
128,49,43,2.3840795648718752e-07,80679.98870976827
128,49,44,2.4971920328839096e-07,35493.44326944073
128,49,45,9.680336105340237e-08,119780.50088501257
128,49,46,2.145116935685709e-07,13543.401020338684
128,49,47,2.195331974807751e-07,18318.87094359664
128,49,48,2.1923683652186272e-07,3717.6007014154343
128,49,49,1.0130728255085157e-06,1346961.520153321
128,49,50,2.56160466980077e-07,-48679.782015672354
128,49,51,1.2842202509519255e-07,84128.89215801947
128,49,52,1.0821937977388966e-07,125471.35278342852
128,49,53,3.074946130283843e-06,62017.823459978754
128,50,0,-3.0027080155450005e-06,91278.39903256575
128,50,1,-1.879957947357888e-06,87990.37720691471
128,50,2,-1.9477782782671643e-06,132155.14467733802
128,50,3,-1.3601837373035782e-06,104791.38257712939
128,50,4,-1.0306081213041859e-06,73248.83585205476
128,50,5,-6.388333596017094e-07,74843.14012381928
128,50,6,-5.052504771910374e-07,71780.51322335187
128,50,7,-6.241360196547279e-07,98989.87094288673
128,50,8,-4.017672385172682e-07,85164.15569400112
128,50,9,-1.6998952559949921e-07,61182.6442863088
128,50,10,-1.2715098800081893e-07,85248.22821716075
128,50,11,-1.3172987955439756e-07,100540.99059348115
128,50,12,-6.910136621060799e-08,43512.241144992455
128,50,13,-2.3620088881007132e-07,109182.35632701173
128,50,14,2.673248467585377e-07,21596.077768090247
128,50,15,-3.1391784717165636e-08,96077.05690686086
128,50,16,1.387784752187893e-07,31622.293916388306
128,50,17,1.597050930727077e-07,79515.57019704326
128,50,18,1.326566605775185e-07,62772.590874911286
128,50,19,1.6302458536411971e-07,85112.73326181754
128,50,20,3.8451467900355253e-07,29127.223567321726
128,50,21,2.6256887636799745e-08,139077.6042272353
128,50,22,9.668024428675169e-08,84388.65621481088
128,50,23,8.633329658802463e-08,116952.71408039934
128,50,24,1.797142395640111e-07,84413.28206284076
128,50,25,2.795129265768352e-07,80793.4077467628
128,50,26,2.1427556974775577e-07,62436.81346296953
128,50,27,2.711081767120135e-07,38435.00448418932
128,50,28,1.0612609647341101e-07,140553.67132886904
128,50,29,1.8287846349421195e-07,77070.1128232522
128,50,30,2.8213083669330765e-07,53674.27739961155
128,50,31,3.0626531690641134e-07,46401.43505558526
128,50,32,4.1278828714431664e-07,-50190.28971208006
128,50,33,4.909872298749616e-07,-22099.846577668657
128,50,34,2.2754894800367508e-07,139557.32658406612
128,50,35,1.665071967024347e-07,129209.14235296518
128,50,36,2.1941857587435482e-07,67380.66758288692
128,50,37,2.639115617152811e-07,9410.09419148007
128,50,38,2.8010568472791724e-07,83463.03668642344
128,50,39,2.848202739918616e-07,1281.0977519236133
128,50,40,2.2760084109870595e-07,74416.95699525195
128,50,41,1.6842619539236572e-07,89998.84055129152
128,50,42,1.6301939029125797e-07,54929.1538679027
128,50,43,2.4290204198092485e-07,142264.88360623326
128,50,44,2.682401145346544e-07,45850.459728029484
128,50,45,1.4449106983350814e-07,62461.94474724502
128,50,46,1.8564775829419396e-07,70567.87473132061
128,50,47,2.5210189408106675e-07,31109.68246649216
128,50,48,1.33923215349525e-07,158975.33319932132
128,50,49,2.56160466980077e-07,-48679.782015672405
128,50,50,1.0565214959855219e-06,1425882.7068841043
128,50,51,1.5395085901313014e-07,117344.16303521491
128,50,52,1.7812239650976745e-07,42231.47998848501
128,50,53,3.2928286909446126e-06,73417.62724487566
128,51,0,-2.7239084651894232e-06,104155.9369267668
128,51,1,-1.426620185658958e-06,68807.08221483593
128,51,2,-1.4536566447447135e-06,98557.08179276784
128,51,3,-6.970219784770904e-07,52945.570223808325
128,51,4,-7.757996428801362e-07,80970.94293599561
128,51,5,-3.6636025812910263e-07,49793.46556347287
128,51,6,-3.9933358551075557e-07,67532.88275094783
128,51,7,-3.4925707174404963e-07,67851.65897311074
128,51,8,-2.0197626722994512e-07,54158.80549792013
128,51,9,-2.0300520564347273e-07,86759.19250837684
128,51,10,-4.783155153489047e-07,153637.63109101568
128,51,11,-1.412066780340903e-07,108341.98674443194
128,51,12,-2.0158371717119816e-07,85609.85517091079
128,51,13,-1.0099137024031524e-07,85121.04554104665
128,51,14,-1.6362130632169994e-08,73008.82809308503
128,51,15,-1.5661211686507897e-08,87099.41925205564
128,51,16,4.508818691777136e-09,51039.32596811923
128,51,17,1.1326417514877738e-07,72210.86185074288
128,51,18,-5.496043521625504e-08,121565.69870086784
128,51,19,8.890295661517148e-08,84578.54742606007
128,51,20,2.87176598735392e-07,18808.515063372382
128,51,21,-1.1991723596914878e-08,109772.8488479295
128,51,22,1.3803368775297174e-07,38551.871876573976
128,51,23,9.621555221157034e-08,56555.277145789216
128,51,24,2.6293700361246896e-07,17118.100788947675
128,51,25,1.825081028618551e-07,96185.26590042781
128,51,26,1.3543748588736094e-07,87169.69764698348
128,51,27,1.6448152504087546e-07,40963.8543446617
128,51,28,1.3008257671419757e-07,54470.65904591153
128,51,29,1.0082531847851506e-07,103225.30730680886
128,51,30,1.4673634961455284e-07,77962.83338252766
128,51,31,1.9208401275820935e-07,91382.8209395546
128,51,32,2.460599889091236e-07,41964.24555230486
128,51,33,2.914201293270024e-07,52338.6136882
128,51,34,1.2439360804883863e-07,149388.50493970452
128,51,35,2.0341757890049542e-07,64966.034558116226
128,51,36,2.8560637678890977e-07,-64329.46916203977
128,51,37,1.2658982060252932e-07,77740.58203544092
128,51,38,1.9355449530410665e-07,118775.07398413337
128,51,39,2.2828890363379678e-07,-5353.2939004344435
128,51,40,2.213676123464808e-07,68005.41516565901
128,51,41,1.3872657785886128e-07,60617.30169726898
128,51,42,1.5099265537330947e-07,49789.97238840773
128,51,43,2.1807513231918205e-07,90840.07239046328
128,51,44,1.3994351462228558e-07,97673.87071095315
128,51,45,4.091939251620402e-08,195322.28122176084
128,51,46,1.5918277488968548e-07,61595.48319672304
128,51,47,2.0096992947248404e-07,29341.86140390759
128,51,48,1.712080437619216e-07,63181.79517667976
128,51,49,1.2842202509519255e-07,84128.89215801955
128,51,50,1.5395085901313014e-07,117344.16303521491
128,51,51,1.0064197374569448e-06,1371191.8888841667
128,51,52,1.3912335902217662e-07,32813.769255621955
128,51,53,3.1967083631113994e-06,45461.42927197791
128,52,0,-2.038756498890286e-06,90337.8959414464
128,52,1,-1.2544918695772105e-06,78893.14255826858
128,52,2,-1.2704787741500015e-06,112449.78148617003
128,52,3,-8.944454558359499e-07,106499.80908023556
128,52,4,-8.373781002727148e-07,97198.83207443618
128,52,5,-2.7408689463084986e-07,57493.90629350076
128,52,6,-4.856821274343206e-07,80496.29629152507
128,52,7,-3.194178084779484e-07,71979.44055000856
128,52,8,-4.3601803450172596e-07,115174.89939707829
128,52,9,-1.7066081538567532e-07,68000.15737302034
128,52,10,-3.28021852128078e-07,135416.37283302436
128,52,11,-5.8854467046627554e-08,80693.9144370707
128,52,12,-1.5075286546955895e-07,75341.37643908215
128,52,13,-3.7994129535998354e-08,65648.80875710973
128,52,14,1.1870495317415883e-07,33506.09195774601
128,52,15,-8.30517537210336e-09,88285.16933730098
128,52,16,-2.9661923283281434e-09,90983.66090710221
128,52,17,1.709035155012249e-07,76139.37262874098
128,52,18,-1.4710326475297094e-08,136242.54153452962
128,52,19,9.640860736443964e-08,96912.61134508246
128,52,20,2.1532254732792682e-07,67048.59479302296
128,52,21,1.391546187770209e-07,70764.7036565926
128,52,22,-5.7319337506717964e-09,114995.28448202128
128,52,23,1.0264779370362039e-07,91979.39006314815
128,52,24,1.1541259572562066e-07,99563.3484586438
128,52,25,1.9588228706377855e-07,90944.30192851112
128,52,26,1.0011642735444911e-07,143212.38994162335
128,52,27,1.6360430896004966e-07,67636.78896075636
128,52,28,8.639142242594082e-08,102946.86478013781
128,52,29,1.348452766661729e-07,64803.39919864491
128,52,30,3.380025508769524e-07,-30570.240329317832
128,52,31,1.8759753194670035e-07,68054.04044122074
128,52,32,1.8185044596777493e-07,102600.62443034178
128,52,33,2.5623039143543174e-07,57294.77143726939
128,52,34,1.9780139166259298e-07,81717.08893850222
128,52,35,1.868561785782726e-07,99512.41805271282
128,52,36,1.6458988214740135e-07,66735.11788887247
128,52,37,2.3823002257874845e-07,-38194.75637497886
128,52,38,1.5042605876499616e-07,159085.64983608323
128,52,39,1.735623288392428e-07,102008.81338037417
128,52,40,2.646693643782407e-07,-23198.588272939727
128,52,41,1.7637647649529425e-07,24589.236443839287
128,52,42,1.5936548812044572e-07,7638.878443824682
128,52,43,1.5648719432736866e-07,121629.384239506
128,52,44,2.0584973969074974e-07,29161.45546283793
128,52,45,2.0796669266265684e-07,-36793.53755156514
128,52,46,1.4185673397371767e-07,74212.1081097524
128,52,47,2.013530405107378e-07,-24711.34197403904
128,52,48,1.9504309294896537e-07,-33870.79941579306
128,52,49,1.0821937977388966e-07,125471.35278342852
128,52,50,1.7812239650976745e-07,42231.479988485
128,52,51,1.3912335902217662e-07,32813.76925562193
128,52,52,9.014974252985433e-07,1475611.3478926593
128,52,53,2.0288047560720277e-06,94093.93857583118
128,53,0,-4.2890574667392724e-05,105395.56706184972
128,53,1,-2.8118869949342223e-05,104711.09826446816
128,53,2,-2.7327896120421118e-05,108776.73873946781
128,53,3,-1.7662568330653343e-05,105693.9079001876
128,53,4,-1.67005115608231e-05,104844.79117176919
128,53,5,-1.0114566920247517e-05,103910.79645122032
128,53,6,-7.9330661612176e-06,103392.83241563765
128,53,7,-8.574729470572263e-06,106769.07488993487
128,53,8,-6.497263462441207e-06,104896.40638992462
128,53,9,-3.567046254452795e-06,96907.97165636247
128,53,10,-3.48084311944828e-06,93993.12816298338
128,53,11,-4.595272143327482e-07,93919.92040688598
128,53,12,-2.7092622944725485e-06,95199.28652670633
128,53,13,-1.8890536541314848e-06,96828.50461877309
128,53,14,-8.251624273804844e-07,108742.25113599702
128,53,15,3.483359199849602e-08,97521.20444206789
128,53,16,-1.8404121017533208e-06,114114.02013680054
128,53,17,8.376723688350335e-07,106699.27757286547
128,53,18,1.2910746005314846e-06,97714.73983072907
128,53,19,1.5289686006971474e-06,103090.28361823478
128,53,20,2.910693316303149e-06,110129.59233581704
128,53,21,5.943260456865836e-07,108192.13062284421
128,53,22,1.1380791175063177e-06,100956.78121253826
128,53,23,7.383096983447565e-07,106102.85898987069
128,53,24,1.3438139597251499e-06,112900.15238251153
128,53,25,3.095419987864299e-06,97969.6489351564
128,53,26,1.6403287656600054e-06,117595.93402731032
128,53,27,1.6146967746646283e-06,111077.9373721506
128,53,28,1.3481249954821038e-06,113837.44704461006
128,53,29,2.7013882062682446e-06,87742.04138857804
128,53,30,2.7986608796063444e-06,111033.67155751937
128,53,31,3.6075993283749913e-06,95529.73719205352
128,53,32,3.0241903166034112e-06,105824.05584732325
128,53,33,4.871033940295774e-06,97753.85981465795
128,53,34,3.1189145517098562e-06,93530.65920846775
128,53,35,3.503028989169966e-06,93644.22983229581
128,53,36,2.8399876214053017e-06,102179.92653775009
128,53,37,2.5353753092287692e-06,100380.4893042289
128,53,38,3.672440428563913e-06,90958.274406575
128,53,39,3.016344973379199e-06,104983.1911228974
128,53,40,3.982458353896249e-06,75556.04959367702
128,53,41,2.138583712137571e-06,91915.85738204369
128,53,42,3.086478183787816e-06,70375.80404794551
128,53,43,4.084991481220588e-06,75291.83366763755
128,53,44,3.1932554181726396e-06,83744.45025252801
128,53,45,2.8381424804669234e-06,69325.6665076601
128,53,46,2.9083162566526743e-06,93993.52775045832
128,53,47,3.2802379723292875e-06,83525.84327360259
128,53,48,3.057612931910293e-06,82226.28686014134
128,53,49,3.074946130283843e-06,62017.82345997874
128,53,50,3.2928286909446126e-06,73417.62724487566
128,53,51,3.1967083631113994e-06,45461.429271977904
128,53,52,2.0288047560720277e-06,94093.93857583117
128,53,53,8.681320556555564e-05,132320.80075169765
160,0,0,3.419948488745812e-05,228740.5753252615
160,0,1,1.396564547701572e-05,137453.91532989114
160,0,2,1.0111584605321685e-05,136276.34954970778
160,0,3,9.268738757600353e-06,137959.68061935826
160,0,4,6.574967546227449e-06,142006.14283468755
160,0,5,4.91053872035e-06,152473.32371880522
160,0,6,5.611728059588838e-06,135876.23423162347
160,0,7,2.652690176948862e-06,152700.21523732264
160,0,8,2.816120767494565e-06,158649.58739370416
160,0,9,3.033741272755103e-06,145558.5863231446
160,0,10,1.9748347304179067e-06,153038.53461728993
160,0,11,1.7742446752705108e-06,165992.6545871801
160,0,12,1.3187442209972802e-06,165336.04120945153
160,0,13,9.383250563554356e-07,150952.66323100455
160,0,14,1.07916720991699e-06,151464.55671220165
160,0,15,4.883136154695566e-07,158270.37997833575
160,0,16,8.016989759082897e-08,155980.64574868637
160,0,17,1.5751030713371733e-08,168545.72223405223
160,0,18,-6.228795721074958e-07,167381.03506351734
160,0,19,-1.5458975000295557e-07,154034.47460458503
160,0,20,-1.3436854112394938e-07,149788.11893440847
160,0,21,-1.0894444180331028e-06,160722.6661022192
160,0,22,-9.887073132669722e-07,173650.91742651575
160,0,23,-9.151913075974608e-07,154606.6443103278
160,0,24,-1.0788698324297688e-06,158381.05107652402
160,0,25,-1.2028541353687815e-06,144719.64976159402
160,0,26,-1.2034454639578073e-06,174479.66995927665
160,0,27,-1.7990563727047121e-06,169192.2313011123
160,0,28,-1.9654840982501087e-06,173208.43439706796
160,0,29,-1.8712191796695156e-06,165935.97670370486
160,0,30,-1.4497482769093467e-06,175186.9622646086
160,0,31,-1.1210868955766771e-06,144620.61671441444
160,0,32,-1.917606150646225e-06,174522.60517253826
160,0,33,-1.8748117875333833e-06,150200.41519294056
160,0,34,-1.8242614411436007e-06,186104.79176282414
160,0,35,-1.6917483204820606e-06,147606.81706997612
160,0,36,-9.527448173578302e-07,139190.1298072989
160,0,37,-1.4618824498495953e-06,155297.02134362643
160,0,38,-1.562413439651587e-06,165821.86539382776
160,0,39,-1.7717542707563907e-06,161512.95295362678
160,0,40,-1.8319987508314576e-06,149766.86262620037
160,0,41,-1.59096447105078e-06,156218.13993665038
160,0,42,-1.4239779581532866e-06,128812.26300367533
160,0,43,-1.221118453930551e-06,141674.1201523639
160,0,44,-2.080336946153261e-06,167445.09095010237
160,0,45,-2.149273353225404e-06,191673.43831878545
160,0,46,-1.714073098410099e-06,175335.45307200935
160,0,47,-1.700856801505984e-06,173455.86064207758
160,0,48,-1.2172636710832405e-06,135771.17999161425
160,0,49,-1.214023332051169e-06,139303.100117454
160,0,50,-1.5101672156024337e-06,174145.74322484087
160,0,51,-2.056323219981966e-06,178122.64098517614
160,0,52,-1.2422150014717163e-06,114661.42461770805
160,0,53,-2.0702230051760143e-06,158750.1875317373
160,0,54,-1.3730779073922072e-06,128261.47103799033
160,0,55,-1.6144427475132496e-06,179472.65990229478
160,0,56,-1.8516534573448274e-06,192426.13133136483
160,0,57,-1.1298120818256962e-06,110489.74988472315
160,0,58,-1.5614358908656448e-06,153510.15791488078
160,0,59,-1.8793765917607998e-06,173919.55991247468
160,0,60,-1.3973276387598604e-06,138623.62205065173
160,0,61,-1.1348921260309042e-06,158563.2969674573
160,0,62,-1.3683975138443738e-06,193641.52012743667
160,0,63,-1.4260268750568833e-06,143361.4377828059
160,0,64,-1.2848402146889723e-06,126268.5509743565
160,0,65,-1.2420269877256056e-06,145650.2035052822
160,0,66,-1.1151966393861781e-06,119202.74661347215
160,0,67,-1.124257899541524e-06,119077.91483744403
160,0,68,-1.2191144409947567e-06,142488.60827437812
160,0,69,-1.211756435541646e-06,149260.58685906342
160,0,70,-1.2295056552687124e-06,165654.04149117635
160,0,71,-2.5885711082300152e-05,173138.77328463487
160,1,0,1.396564547701572e-05,137453.91532989117
160,1,1,1.908038477913472e-05,263248.3955105045
160,1,2,6.160367999029811e-06,146606.79229553833
160,1,3,6.091746856158038e-06,148063.19801152658
160,1,4,4.85127748771685e-06,140361.6473404193
160,1,5,3.96156271106044e-06,143726.42469810476
160,1,6,2.975750101904143e-06,166339.74949573248
160,1,7,1.9690140501710457e-06,154623.54089713946
160,1,8,1.8257685116495338e-06,150705.10403320967
160,1,9,2.543584866077183e-06,129882.73675742278
160,1,10,1.4466498583578692e-06,147677.6743656905
160,1,11,2.2201601446273357e-06,140733.04178838772
160,1,12,8.956816847099537e-07,153255.65836959553
160,1,13,7.918130534523882e-07,151618.769154366
160,1,14,3.5186074183145624e-07,161248.4370011685
160,1,15,4.897733797024477e-07,146760.47609040493
160,1,16,1.5269435934949472e-07,150120.44363118015
160,1,17,2.791719074838456e-07,147575.42386828808
160,1,18,-2.715213725818932e-07,160408.28516826272
160,1,19,-3.428334265174627e-07,169031.34926177125
160,1,20,-4.893933332808509e-07,176169.81394312455
160,1,21,-4.283369184189019e-07,148549.54739679207
160,1,22,-3.679364120606337e-07,165080.97581183945
160,1,23,-5.139924963851309e-07,157465.2617104804
160,1,24,-6.847247883935531e-07,155324.7000755456
160,1,25,-1.2638784174078667e-06,196030.43708139483
160,1,26,-5.890538276997119e-07,133218.51208384946
160,1,27,-1.3948723033403935e-06,171308.80784674568
160,1,28,-1.2666955169403276e-06,163035.24930513353
160,1,29,-1.3650017906614675e-06,161119.35513548815
160,1,30,-9.028806755135178e-07,150494.2525407178
160,1,31,-1.211399352476105e-06,174062.73252268753
160,1,32,-1.3305220863986659e-06,173199.4187609966
160,1,33,-1.1912228908339414e-06,169462.68292958572
160,1,34,-1.1118496094799729e-06,157477.03760492516
160,1,35,-1.5622704880226164e-06,202178.2142891153
160,1,36,-7.295869628997758e-07,129310.18950836192
160,1,37,-8.890920398517487e-07,137048.30245132907
160,1,38,-1.1142771685224326e-06,140388.91389661172
160,1,39,-1.1569247807668731e-06,143309.45841566415
160,1,40,-1.475589763432299e-06,193801.90297681696
160,1,41,-1.0419423390378347e-06,136107.29362677492
160,1,42,-1.1724545793537717e-06,146931.0707804901
160,1,43,-9.045497057073558e-07,142855.67621304278
160,1,44,-1.326660460535527e-06,135448.92773718174
160,1,45,-1.3496368971328932e-06,147174.26626408083
160,1,46,-1.2025506219562393e-06,153336.47526573422
160,1,47,-1.3755095683884614e-06,193543.3551836605
160,1,48,-1.1167901515516986e-06,177840.7696031455
160,1,49,-1.122045640382263e-06,181501.12622945564
160,1,50,-1.1347497655689731e-06,169483.649016676
160,1,51,-1.216826554794406e-06,145110.25128654737
160,1,52,-1.0777413122940172e-06,162417.29954433494
160,1,53,-1.4821386422285282e-06,150613.95294248997
160,1,54,-1.218125684638027e-06,184266.91414403988
160,1,55,-1.1879838145444068e-06,196248.63745508846
160,1,56,-1.2585946897669636e-06,181528.02380561412
160,1,57,-1.1309552408438842e-06,208601.40855496432
160,1,58,-1.0164771176043945e-06,168042.10147925027
160,1,59,-1.0608684190763615e-06,120015.51635042188
160,1,60,-9.88670364764111e-07,140745.7184029734
160,1,61,-8.012248827535745e-07,111653.38231541574
160,1,62,-6.126240648400716e-07,82937.81333533386
160,1,63,-1.053200281277606e-06,167144.9731603317
160,1,64,-1.0643731100051178e-06,167068.53235776833
160,1,65,-7.687432501933916e-07,125892.21700600038
160,1,66,-8.401052230071425e-07,133332.05742643698
160,1,67,-7.538855245999042e-07,134444.08897898483
160,1,68,-8.693180787544698e-07,148724.74708460062
160,1,69,-9.930898516075697e-07,160626.02827123538
160,1,70,-6.668108761247855e-07,88324.65040499017
160,1,71,-1.6501449425608525e-05,172149.6405376717
160,2,0,1.0111584605321685e-05,136276.3495497078
160,2,1,6.160367999029811e-06,146606.79229553833
160,2,2,1.2888196343413517e-05,305325.35492100957
160,2,3,4.0324716257735315e-06,145473.3979307973
160,2,4,2.5421982085513565e-06,160062.3601247184
160,2,5,2.7611170496950126e-06,145846.34146740887
160,2,6,2.349438227254957e-06,155513.27149140497
160,2,7,1.3138105948694958e-06,152466.0111844087
160,2,8,2.5781792960887792e-06,109553.83476630143
160,2,9,1.6576864094981085e-06,144344.16986196718
160,2,10,1.0904447885616187e-06,152614.8523398431
160,2,11,1.451118131737099e-06,130242.3906591022
160,2,12,1.2224533173490349e-06,127706.56846872385
160,2,13,-4.5060565474446165e-07,191390.67540290774
160,2,14,1.4473265022331508e-07,156941.59560071124
160,2,15,5.517839612671472e-07,150205.21685793536
160,2,16,1.5627234540316573e-07,154437.651953108
160,2,17,2.5320446825633364e-07,148292.82601825183
160,2,18,-5.709320583783833e-07,193165.7501865642
160,2,19,-4.798967453222631e-07,177918.58339428974
160,2,20,-3.0887954308867845e-07,159939.33484137146
160,2,21,-3.3117809985045143e-07,145969.0617577074
160,2,22,-1.1524302515753416e-07,136536.58324651566
160,2,23,-6.524653360915417e-07,166612.42890817192
160,2,24,-4.373595784262934e-07,151183.69259404892
160,2,25,-4.892702981654168e-07,150941.888068096
160,2,26,-5.790750434274116e-07,180377.3894523434
160,2,27,-8.463560234109002e-07,153939.13726009804
160,2,28,-1.2563184723606707e-06,194432.87972394098
160,2,29,-1.1488069369068024e-06,178028.08176502562
160,2,30,-6.983455743803617e-07,159889.45752905362
160,2,31,-5.277300189113683e-07,148523.71121132543
160,2,32,-8.902381601116983e-07,162010.22832243086
160,2,33,-8.529685457749948e-07,139927.9968645095
160,2,34,-8.852224164470682e-07,170548.64533283366
160,2,35,-6.535280919701499e-07,141948.1047016788
160,2,36,-7.447161170950445e-07,184425.05659281847
160,2,37,-6.263673777502926e-07,116636.30864672478
160,2,38,-1.064031720840151e-06,184750.36953748527
160,2,39,-9.70992982396528e-07,162988.25567087982
160,2,40,-1.0324078957992976e-06,183826.3778299603
160,2,41,-8.63096812799289e-07,153101.63817277388
160,2,42,-7.880052287037634e-07,157246.2261537588
160,2,43,-7.943986598416095e-07,186855.01090423568
160,2,44,-1.2943469584156362e-06,212067.40143542198
160,2,45,-6.340083675480134e-07,104417.34456745855
160,2,46,-7.340819284938861e-07,136803.53734395388
160,2,47,-5.29077001156127e-07,89495.4707617515
160,2,48,-7.508523587881701e-07,160072.17920867883
160,2,49,-7.970589056755466e-07,189901.61000889272
160,2,50,-6.535420393943055e-07,147257.90212450337
160,2,51,-1.014864521646886e-06,165607.48407898145
160,2,52,-8.743984616444575e-07,217688.86616503276
160,2,53,-1.0366883230053796e-06,153345.07628290096
160,2,54,-7.368579937644091e-07,156322.9765616425
160,2,55,-6.96820316630966e-07,148125.310177509
160,2,56,-6.561840572782806e-07,90858.60611830707
160,2,57,-7.65121825615816e-07,197552.80767072106
160,2,58,-7.096107333265535e-07,148377.8640220562
160,2,59,-8.810407479964349e-07,174355.56785682446
160,2,60,-6.64516493224054e-07,109640.35849503116
160,2,61,-6.545408176966616e-07,134259.92193530544
160,2,62,-7.247510102401896e-07,197819.0771896408
160,2,63,-6.12461878558466e-07,83913.27238815403
160,2,64,-6.869148596893019e-07,123019.22106711123
160,2,65,-7.548830371343039e-07,189821.00691328474
160,2,66,-5.342211452468808e-07,103501.78782252225
160,2,67,-7.157801071192061e-07,185449.2167470865
160,2,68,-7.01918250192558e-07,163189.04750103317
160,2,69,-5.468337894119378e-07,86033.61873978762
160,2,70,-5.776668338196079e-07,143887.87003228164
160,2,71,-1.2178625432823659e-05,173781.13134223616
160,3,0,9.268738757600353e-06,137959.68061935826
160,3,1,6.091746856158038e-06,148063.19801152655
160,3,2,4.0324716257735315e-06,145473.39793079728
160,3,3,1.1123600414039032e-05,320549.2351495239
160,3,4,3.5542836365654677e-06,120008.66432934153
160,3,5,2.2707069134898185e-06,145834.4923209312
160,3,6,2.3121485469954945e-06,150570.0622795236
160,3,7,1.8072464189835546e-06,129520.18722738819
160,3,8,1.2999351203709136e-06,144116.65707749026
160,3,9,1.0318814996770156e-06,166690.32408892596
