sample_index,lambda,closure_probability_error
265,1.0,5.551115123125783e-17
265,2.0,8.326672684688674e-17
266,0.5,8.326672684688674e-17
266,1.0,5.551115123125783e-17
266,2.0,5.551115123125783e-17
267,0.5,5.551115123125783e-17
267,1.0,5.551115123125783e-17
267,2.0,1.1102230246251565e-16
268,0.5,5.551115123125783e-17
268,1.0,2.7755575615628914e-17
268,2.0,5.551115123125783e-17
269,0.5,2.7755575615628914e-17
269,1.0,5.551115123125783e-17
269,2.0,1.1102230246251565e-16
270,0.5,5.551115123125783e-17
270,1.0,5.551115123125783e-17
270,2.0,1.1102230246251565e-16
271,0.5,5.551115123125783e-17
271,1.0,5.551115123125783e-17
271,2.0,1.1102230246251565e-16
272,0.5,2.7755575615628914e-17
272,1.0,1.1102230246251565e-16
272,2.0,1.1102230246251565e-16
273,0.5,2.7755575615628914e-17
273,1.0,5.551115123125783e-17
273,2.0,4.163336342344337e-17
274,0.5,5.551115123125783e-17
274,1.0,2.7755575615628914e-17
274,2.0,5.551115123125783e-17
275,0.5,5.551115123125783e-17
275,1.0,5.551115123125783e-17
275,2.0,1.1102230246251565e-16
276,0.5,5.551115123125783e-17
276,1.0,5.551115123125783e-17
276,2.0,1.1102230246251565e-16
277,0.5,5.551115123125783e-17
277,1.0,5.551115123125783e-17
277,2.0,1.1102230246251565e-16
278,0.5,2.7755575615628914e-17
278,1.0,5.551115123125783e-17
278,2.0,1.1102230246251565e-16
279,0.5,5.551115123125783e-17
279,1.0,5.551115123125783e-17
279,2.0,1.6653345369377348e-16
280,0.5,5.551115123125783e-17
280,1.0,1.1102230246251565e-16
280,2.0,1.1102230246251565e-16
281,0.5,8.326672684688674e-17
281,1.0,5.551115123125783e-17
281,2.0,1.6653345369377348e-16
282,0.5,5.551115123125783e-17
282,1.0,2.7755575615628914e-17
282,2.0,2.0816681711721685e-17
283,0.5,8.326672684688674e-17
283,1.0,5.551115123125783e-17
283,2.0,1.1102230246251565e-16
284,0.5,5.551115123125783e-17
284,1.0,2.7755575615628914e-17
284,2.0,1.1102230246251565e-16
285,0.5,8.326672684688674e-17
285,1.0,5.551115123125783e-17
285,2.0,8.326672684688674e-17
286,0.5,2.7755575615628914e-17
286,1.0,5.551115123125783e-17
286,2.0,1.1102230246251565e-16
287,0.5,5.551115123125783e-17
287,1.0,5.551115123125783e-17
287,2.0,5.551115123125783e-17
288,0.5,8.326672684688674e-17
288,1.0,1.1102230246251565e-16
288,2.0,1.1102230246251565e-16
289,0.5,5.551115123125783e-17
289,1.0,5.551115123125783e-17
289,2.0,1.1102230246251565e-16
290,0.5,2.7755575615628914e-17
290,1.0,0.0
290,2.0,1.1102230246251565e-16
291,0.5,5.551115123125783e-17
291,1.0,5.551115123125783e-17
291,2.0,2.220446049250313e-16
292,0.5,2.7755575615628914e-17
292,1.0,5.551115123125783e-17
292,2.0,1.1102230246251565e-16
293,0.5,5.551115123125783e-17
293,1.0,5.551115123125783e-17
293,2.0,1.1102230246251565e-16
294,0.5,5.551115123125783e-17
294,1.0,2.7755575615628914e-17
294,2.0,1.1102230246251565e-16
295,0.5,5.551115123125783e-17
295,1.0,2.7755575615628914e-17
295,2.0,5.551115123125783e-17
296,0.5,2.7755575615628914e-17
296,1.0,8.326672684688674e-17
296,2.0,5.551115123125783e-17
297,0.5,2.7755575615628914e-17
297,1.0,2.7755575615628914e-17
297,2.0,5.551115123125783e-17
298,0.5,2.7755575615628914e-17
298,1.0,8.326672684688674e-17
298,2.0,5.551115123125783e-17
299,0.5,1.1102230246251565e-16
299,1.0,5.551115123125783e-17
299,2.0,8.326672684688674e-17
300,0.5,5.551115123125783e-17
300,1.0,2.7755575615628914e-17
300,2.0,5.551115123125783e-17
301,0.5,5.551115123125783e-17
301,1.0,2.7755575615628914e-17
301,2.0,1.1102230246251565e-16
302,0.5,5.551115123125783e-17
302,1.0,5.551115123125783e-17
302,2.0,2.7755575615628914e-17
303,0.5,5.551115123125783e-17
303,1.0,5.551115123125783e-17
303,2.0,1.3877787807814457e-17
304,0.5,5.551115123125783e-17
304,1.0,5.551115123125783e-17
304,2.0,1.1102230246251565e-16
305,0.5,5.551115123125783e-17
305,1.0,5.551115123125783e-17
305,2.0,1.1102230246251565e-16
306,0.5,2.7755575615628914e-17
306,1.0,2.7755575615628914e-17
306,2.0,1.1102230246251565e-16
307,0.5,5.551115123125783e-17
307,1.0,5.551115123125783e-17
307,2.0,1.1102230246251565e-16
308,0.5,2.7755575615628914e-17
308,1.0,5.551115123125783e-17
308,2.0,5.551115123125783e-17
309,0.5,8.326672684688674e-17
309,1.0,8.326672684688674e-17
309,2.0,5.551115123125783e-17
310,0.5,5.551115123125783e-17
310,1.0,1.1102230246251565e-16
310,2.0,1.1102230246251565e-16
311,0.5,5.551115123125783e-17
311,1.0,2.7755575615628914e-17
311,2.0,2.7755575615628914e-17
312,0.5,2.7755575615628914e-17
312,1.0,5.551115123125783e-17
312,2.0,1.1102230246251565e-16
313,0.5,5.551115123125783e-17
313,1.0,5.551115123125783e-17
313,2.0,1.1102230246251565e-16
314,0.5,5.551115123125783e-17
314,1.0,1.1102230246251565e-16
314,2.0,1.1102230246251565e-16
315,0.5,5.551115123125783e-17
315,1.0,5.551115123125783e-17
315,2.0,2.220446049250313e-16
316,0.5,5.551115123125783e-17
316,1.0,2.7755575615628914e-17
316,2.0,5.551115123125783e-17
317,0.5,1.1102230246251565e-16
317,1.0,2.7755575615628914e-17
317,2.0,1.1102230246251565e-16
318,0.5,5.551115123125783e-17
318,1.0,1.1102230246251565e-16
318,2.0,6.938893903907228e-18
319,0.5,5.551115123125783e-17
319,1.0,5.551115123125783e-17
319,2.0,2.220446049250313e-16
320,0.5,5.551115123125783e-17
320,1.0,2.7755575615628914e-17
320,2.0,5.551115123125783e-17
321,0.5,5.551115123125783e-17
321,1.0,1.6653345369377348e-16
321,2.0,1.1102230246251565e-16
322,0.5,5.551115123125783e-17
322,1.0,5.551115123125783e-17
322,2.0,1.1102230246251565e-16
323,0.5,5.551115123125783e-17
323,1.0,2.7755575615628914e-17
323,2.0,8.326672684688674e-17
324,0.5,5.551115123125783e-17
324,1.0,5.551115123125783e-17
324,2.0,1.6653345369377348e-16
325,0.5,5.551115123125783e-17
325,1.0,2.7755575615628914e-17
325,2.0,1.1102230246251565e-16
326,0.5,5.551115123125783e-17
326,1.0,5.551115123125783e-17
326,2.0,2.220446049250313e-16
327,0.5,5.551115123125783e-17
327,1.0,1.1102230246251565e-16
327,2.0,1.1102230246251565e-16
328,0.5,5.551115123125783e-17
328,1.0,2.7755575615628914e-17
328,2.0,1.1102230246251565e-16
329,0.5,2.7755575615628914e-17
329,1.0,1.1102230246251565e-16
329,2.0,5.551115123125783e-17
330,0.5,8.326672684688674e-17
330,1.0,5.551115123125783e-17
330,2.0,1.6653345369377348e-16
331,0.5,8.326672684688674e-17
331,1.0,5.551115123125783e-17
331,2.0,2.220446049250313e-16
332,0.5,5.551115123125783e-17
332,1.0,5.551115123125783e-17
332,2.0,1.1102230246251565e-16
333,0.5,2.7755575615628914e-17
333,1.0,5.551115123125783e-17
333,2.0,1.1102230246251565e-16
334,0.5,5.551115123125783e-17
334,1.0,5.551115123125783e-17
334,2.0,1.1102230246251565e-16
335,0.5,8.326672684688674e-17
335,1.0,5.551115123125783e-17
335,2.0,2.7755575615628914e-17
336,0.5,1.1102230246251565e-16
336,1.0,5.551115123125783e-17
336,2.0,1.1102230246251565e-16
337,0.5,1.1102230246251565e-16
337,1.0,5.551115123125783e-17
337,2.0,5.551115123125783e-17
338,0.5,5.551115123125783e-17
338,1.0,5.551115123125783e-17
338,2.0,1.1102230246251565e-16
339,0.5,5.551115123125783e-17
339,1.0,1.1102230246251565e-16
339,2.0,2.7755575615628914e-17
340,0.5,8.326672684688674e-17
340,1.0,5.551115123125783e-17
340,2.0,5.551115123125783e-17
341,0.5,2.7755575615628914e-17
341,1.0,1.1102230246251565e-16
341,2.0,1.3877787807814457e-17
342,0.5,2.7755575615628914e-17
342,1.0,1.1102230246251565e-16
342,2.0,8.326672684688674e-17
343,0.5,5.551115123125783e-17
343,1.0,5.551115123125783e-17
343,2.0,1.1102230246251565e-16
344,0.5,2.7755575615628914e-17
344,1.0,5.551115123125783e-17
344,2.0,5.551115123125783e-17
345,0.5,5.551115123125783e-17
345,1.0,5.551115123125783e-17
345,2.0,1.1102230246251565e-16
346,0.5,5.551115123125783e-17
346,1.0,5.551115123125783e-17
346,2.0,6.938893903907228e-18
347,0.5,5.551115123125783e-17
347,1.0,5.551115123125783e-17
347,2.0,5.551115123125783e-17
348,0.5,5.551115123125783e-17
348,1.0,1.1102230246251565e-16
348,2.0,2.220446049250313e-16
349,0.5,5.551115123125783e-17
349,1.0,5.551115123125783e-17
349,2.0,1.1102230246251565e-16
350,0.5,5.551115123125783e-17
350,1.0,5.551115123125783e-17
350,2.0,5.551115123125783e-17
351,0.5,5.551115123125783e-17
351,1.0,5.551115123125783e-17
351,2.0,1.6653345369377348e-16
352,0.5,2.7755575615628914e-17
352,1.0,5.551115123125783e-17
352,2.0,1.1102230246251565e-16
353,0.5,2.7755575615628914e-17
353,1.0,1.1102230246251565e-16
353,2.0,1.1102230246251565e-16
354,0.5,5.551115123125783e-17
354,1.0,5.551115123125783e-17
354,2.0,8.326672684688674e-17
355,0.5,5.551115123125783e-17
355,1.0,2.7755575615628914e-17
355,2.0,5.551115123125783e-17
356,0.5,5.551115123125783e-17
356,1.0,5.551115123125783e-17
356,2.0,2.7755575615628914e-17
357,0.5,2.7755575615628914e-17
357,1.0,5.551115123125783e-17
357,2.0,5.551115123125783e-17
358,0.5,5.551115123125783e-17
358,1.0,1.1102230246251565e-16
358,2.0,5.551115123125783e-16
359,0.5,2.7755575615628914e-17
359,1.0,5.551115123125783e-17
359,2.0,8.326672684688674e-17
360,0.5,5.551115123125783e-17
360,1.0,5.551115123125783e-17
360,2.0,1.1102230246251565e-16
361,0.5,5.551115123125783e-17
361,1.0,8.326672684688674e-17
361,2.0,1.1102230246251565e-16
362,0.5,2.7755575615628914e-17
362,1.0,1.1102230246251565e-16
362,2.0,8.326672684688674e-17
363,0.5,5.551115123125783e-17
363,1.0,5.551115123125783e-17
363,2.0,1.1102230246251565e-16
364,0.5,5.551115123125783e-17
364,1.0,1.3877787807814457e-17
364,2.0,2.7755575615628914e-17
365,0.5,5.551115123125783e-17
365,1.0,2.7755575615628914e-17
365,2.0,1.1102230246251565e-16
366,0.5,5.551115123125783e-17
366,1.0,5.551115123125783e-17
366,2.0,2.220446049250313e-16
367,0.5,5.551115123125783e-17
367,1.0,2.7755575615628914e-17
367,2.0,5.551115123125783e-17
368,0.5,2.7755575615628914e-17
368,1.0,5.551115123125783e-17
368,2.0,1.1102230246251565e-16
369,0.5,2.7755575615628914e-17
369,1.0,5.551115123125783e-17
369,2.0,1.1102230246251565e-16
370,0.5,5.551115123125783e-17
370,1.0,5.551115123125783e-17
370,2.0,1.1102230246251565e-16
371,0.5,5.551115123125783e-17
371,1.0,5.551115123125783e-17
371,2.0,1.3877787807814457e-17
372,0.5,2.7755575615628914e-17
372,1.0,5.551115123125783e-17
372,2.0,5.551115123125783e-17
373,0.5,5.551115123125783e-17
373,1.0,2.7755575615628914e-17
373,2.0,2.7755575615628914e-17
374,0.5,5.551115123125783e-17
374,1.0,5.551115123125783e-17
374,2.0,1.1102230246251565e-16
375,0.5,5.551115123125783e-17
375,1.0,2.7755575615628914e-17
375,2.0,1.1102230246251565e-16
376,0.5,5.551115123125783e-17
376,1.0,5.551115123125783e-17
376,2.0,1.1102230246251565e-16
377,0.5,5.551115123125783e-17
377,1.0,5.551115123125783e-17
377,2.0,1.1102230246251565e-16
378,0.5,2.7755575615628914e-17
378,1.0,5.551115123125783e-17
378,2.0,5.551115123125783e-17
379,0.5,5.551115123125783e-17
379,1.0,5.551115123125783e-17
379,2.0,2.7755575615628914e-17
380,0.5,5.551115123125783e-17
380,1.0,5.551115123125783e-17
380,2.0,5.551115123125783e-17
381,0.5,8.326672684688674e-17
381,1.0,5.551115123125783e-17
381,2.0,1.1102230246251565e-16
382,0.5,5.551115123125783e-17
382,1.0,1.6653345369377348e-16
382,2.0,1.3877787807814457e-17
383,0.5,5.551115123125783e-17
383,1.0,1.1102230246251565e-16
383,2.0,5.551115123125783e-17
384,0.5,5.551115123125783e-17
384,1.0,5.551115123125783e-17
384,2.0,5.551115123125783e-17
385,0.5,5.551115123125783e-17
385,1.0,1.1102230246251565e-16
385,2.0,5.551115123125783e-17
386,0.5,5.551115123125783e-17
386,1.0,8.326672684688674e-17
386,2.0,5.551115123125783e-17
387,0.5,1.1102230246251565e-16
387,1.0,5.551115123125783e-17
387,2.0,5.551115123125783e-17
388,0.5,8.326672684688674e-17
388,1.0,5.551115123125783e-17
388,2.0,5.551115123125783e-17
389,0.5,2.7755575615628914e-17
389,1.0,2.7755575615628914e-17
389,2.0,1.1102230246251565e-16
390,0.5,5.551115123125783e-17
390,1.0,2.7755575615628914e-17
390,2.0,1.1102230246251565e-16
391,0.5,2.7755575615628914e-17
391,1.0,1.1102230246251565e-16
391,2.0,1.1102230246251565e-16
392,0.5,8.326672684688674e-17
392,1.0,5.551115123125783e-17
392,2.0,1.1102230246251565e-16
393,0.5,5.551115123125783e-17
393,1.0,2.7755575615628914e-17
393,2.0,2.7755575615628914e-17
394,0.5,2.7755575615628914e-17
394,1.0,5.551115123125783e-17
394,2.0,5.551115123125783e-17
395,0.5,5.551115123125783e-17
395,1.0,5.551115123125783e-17
395,2.0,1.1102230246251565e-16
396,0.5,2.7755575615628914e-17
396,1.0,5.551115123125783e-17
396,2.0,8.326672684688674e-17
397,0.5,8.326672684688674e-17
397,1.0,5.551115123125783e-17
397,2.0,1.6653345369377348e-16
398,0.5,5.551115123125783e-17
398,1.0,5.551115123125783e-17
398,2.0,1.1102230246251565e-16
399,0.5,1.1102230246251565e-16
399,1.0,5.551115123125783e-17
399,2.0,1.1102230246251565e-16
400,0.5,2.7755575615628914e-17
400,1.0,5.551115123125783e-17
400,2.0,1.1102230246251565e-16
401,0.5,2.7755575615628914e-17
401,1.0,2.7755575615628914e-17
401,2.0,1.1102230246251565e-16
402,0.5,5.551115123125783e-17
402,1.0,5.551115123125783e-17
402,2.0,1.6653345369377348e-16
403,0.5,5.551115123125783e-17
403,1.0,8.326672684688674e-17
403,2.0,1.1102230246251565e-16
404,0.5,5.551115123125783e-17
404,1.0,2.7755575615628914e-17
404,2.0,5.551115123125783e-17
405,0.5,2.7755575615628914e-17
405,1.0,5.551115123125783e-17
405,2.0,1.1102230246251565e-16
406,0.5,8.326672684688674e-17
406,1.0,5.551115123125783e-17
406,2.0,1.1102230246251565e-16
407,0.5,5.551115123125783e-17
407,1.0,5.551115123125783e-17
407,2.0,1.1102230246251565e-16
408,0.5,2.7755575615628914e-17
408,1.0,0.0
408,2.0,1.1102230246251565e-16
409,0.5,5.551115123125783e-17
409,1.0,2.7755575615628914e-17
409,2.0,5.551115123125783e-17
410,0.5,5.551115123125783e-17
410,1.0,1.1102230246251565e-16
410,2.0,2.7755575615628914e-17
411,0.5,2.7755575615628914e-17
411,1.0,5.551115123125783e-17
411,2.0,2.0816681711721685e-17
412,0.5,5.551115123125783e-17
412,1.0,5.551115123125783e-17
412,2.0,1.6653345369377348e-16
413,0.5,2.7755575615628914e-17
413,1.0,5.551115123125783e-17
413,2.0,1.1102230246251565e-16
414,0.5,5.551115123125783e-17
414,1.0,1.1102230246251565e-16
414,2.0,1.1102230246251565e-16
415,0.5,1.1102230246251565e-16
415,1.0,2.7755575615628914e-17
415,2.0,2.7755575615628914e-17
416,0.5,5.551115123125783e-17
416,1.0,2.7755575615628914e-17
416,2.0,5.551115123125783e-17
417,0.5,5.551115123125783e-17
417,1.0,2.7755575615628914e-17
417,2.0,5.551115123125783e-17
418,0.5,5.551115123125783e-17
418,1.0,4.163336342344337e-17
418,2.0,5.204170427930421e-18
419,0.5,5.551115123125783e-17
419,1.0,1.1102230246251565e-16
419,2.0,1.3877787807814457e-17
420,0.5,2.7755575615628914e-17
420,1.0,5.551115123125783e-17
420,2.0,1.1102230246251565e-16
421,0.5,8.326672684688674e-17
421,1.0,5.551115123125783e-17
421,2.0,1.1102230246251565e-16
422,0.5,5.551115123125783e-17
422,1.0,1.1102230246251565e-16
422,2.0,2.220446049250313e-16
423,0.5,5.551115123125783e-17
423,1.0,8.326672684688674e-17
423,2.0,1.6653345369377348e-16
424,0.5,5.551115123125783e-17
424,1.0,1.1102230246251565e-16
424,2.0,1.1102230246251565e-16
425,0.5,5.551115123125783e-17
425,1.0,1.1102230246251565e-16
425,2.0,1.1102230246251565e-16
426,0.5,2.7755575615628914e-17
426,1.0,5.551115123125783e-17
426,2.0,1.1102230246251565e-16
427,0.5,5.551115123125783e-17
427,1.0,5.551115123125783e-17
427,2.0,5.551115123125783e-17
428,0.5,5.551115123125783e-17
428,1.0,1.3877787807814457e-17
428,2.0,1.1102230246251565e-16
429,0.5,8.326672684688674e-17
429,1.0,5.551115123125783e-17
429,2.0,5.551115123125783e-17
430,0.5,5.551115123125783e-17
430,1.0,5.551115123125783e-17
430,2.0,5.551115123125783e-17
431,0.5,2.7755575615628914e-17
431,1.0,5.551115123125783e-17
431,2.0,1.1102230246251565e-16
432,0.5,5.551115123125783e-17
432,1.0,5.551115123125783e-17
432,2.0,5.551115123125783e-17
433,0.5,2.7755575615628914e-17
433,1.0,5.551115123125783e-17
433,2.0,1.1102230246251565e-16
434,0.5,2.7755575615628914e-17
434,1.0,5.551115123125783e-17
434,2.0,1.6653345369377348e-16
435,0.5,2.7755575615628914e-17
435,1.0,2.7755575615628914e-17
435,2.0,5.551115123125783e-17
436,0.5,2.7755575615628914e-17
436,1.0,5.551115123125783e-17
436,2.0,1.6653345369377348e-16
437,0.5,5.551115123125783e-17
437,1.0,2.7755575615628914e-17
437,2.0,6.938893903907228e-17
438,0.5,5.551115123125783e-17
438,1.0,5.551115123125783e-17
438,2.0,1.1102230246251565e-16
439,0.5,2.7755575615628914e-17
439,1.0,2.7755575615628914e-17
439,2.0,4.163336342344337e-17
440,0.5,2.7755575615628914e-17
440,1.0,5.551115123125783e-17
440,2.0,1.1102230246251565e-16
441,0.5,5.551115123125783e-17
441,1.0,1.3877787807814457e-17
441,2.0,1.1102230246251565e-16
442,0.5,5.551115123125783e-17
442,1.0,5.551115123125783e-17
442,2.0,5.551115123125783e-17
443,0.5,2.7755575615628914e-17
443,1.0,5.551115123125783e-17
443,2.0,1.1102230246251565e-16
444,0.5,5.551115123125783e-17
444,1.0,2.7755575615628914e-17
444,2.0,2.0816681711721685e-17
445,0.5,5.551115123125783e-17
445,1.0,1.3877787807814457e-17
445,2.0,5.551115123125783e-17
446,0.5,5.551115123125783e-17
446,1.0,2.7755575615628914e-17
446,2.0,1.1102230246251565e-16
447,0.5,2.7755575615628914e-17
447,1.0,5.551115123125783e-17
447,2.0,5.551115123125783e-17
448,0.5,2.7755575615628914e-17
448,1.0,5.551115123125783e-17
448,2.0,5.551115123125783e-17
449,0.5,5.551115123125783e-17
449,1.0,1.3877787807814457e-17
449,2.0,5.551115123125783e-17
450,0.5,5.551115123125783e-17
450,1.0,5.551115123125783e-17
450,2.0,1.6653345369377348e-16
451,0.5,8.326672684688674e-17
451,1.0,5.551115123125783e-17
451,2.0,8.326672684688674e-17
452,0.5,5.551115123125783e-17
452,1.0,5.551115123125783e-17
452,2.0,5.551115123125783e-17
453,0.5,5.551115123125783e-17
453,1.0,5.551115123125783e-17
453,2.0,2.7755575615628914e-17
454,0.5,2.7755575615628914e-17
454,1.0,5.551115123125783e-17
454,2.0,1.6653345369377348e-16
455,0.5,5.551115123125783e-17
455,1.0,2.7755575615628914e-17
455,2.0,1.1102230246251565e-16
456,0.5,5.551115123125783e-17
456,1.0,8.326672684688674e-17
456,2.0,1.1102230246251565e-16
457,0.5,8.326672684688674e-17
457,1.0,5.551115123125783e-17
457,2.0,1.1102230246251565e-16
458,0.5,0.0
458,1.0,5.551115123125783e-17
458,2.0,5.551115123125783e-17
459,0.5,2.7755575615628914e-17
459,1.0,2.7755575615628914e-17
459,2.0,1.1102230246251565e-16
460,0.5,2.7755575615628914e-17
460,1.0,5.551115123125783e-17
460,2.0,1.6653345369377348e-16
461,0.5,5.551115123125783e-17
461,1.0,5.551115123125783e-17
461,2.0,2.7755575615628914e-17
462,0.5,2.7755575615628914e-17
462,1.0,5.551115123125783e-17
462,2.0,5.551115123125783e-17
463,0.5,5.551115123125783e-17
463,1.0,2.7755575615628914e-17
463,2.0,1.1102230246251565e-16
464,0.5,5.551115123125783e-17
464,1.0,5.551115123125783e-17
464,2.0,8.326672684688674e-17
465,0.5,5.551115123125783e-17
465,1.0,5.551115123125783e-17
465,2.0,5.551115123125783e-17
466,0.5,5.551115123125783e-17
466,1.0,2.7755575615628914e-17
466,2.0,4.163336342344337e-17
467,0.5,2.7755575615628914e-17
467,1.0,5.551115123125783e-17
467,2.0,5.551115123125783e-17
468,0.5,2.7755575615628914e-17
468,1.0,2.7755575615628914e-17
468,2.0,5.551115123125783e-17
469,0.5,2.7755575615628914e-17
469,1.0,1.1102230246251565e-16
469,2.0,1.1102230246251565e-16
470,0.5,2.7755575615628914e-17
470,1.0,5.551115123125783e-17
470,2.0,5.551115123125783e-17
471,0.5,5.551115123125783e-17
471,1.0,5.551115123125783e-17
471,2.0,1.6653345369377348e-16
472,0.5,2.7755575615628914e-17
472,1.0,1.1102230246251565e-16
472,2.0,8.326672684688674e-17
473,0.5,2.7755575615628914e-17
473,1.0,5.551115123125783e-17
473,2.0,1.6653345369377348e-16
474,0.5,5.551115123125783e-17
474,1.0,5.551115123125783e-17
474,2.0,5.551115123125783e-17
475,0.5,2.7755575615628914e-17
475,1.0,5.551115123125783e-17
475,2.0,8.326672684688674e-17
476,0.5,5.551115123125783e-17
476,1.0,1.1102230246251565e-16
476,2.0,2.220446049250313e-16
477,0.5,5.551115123125783e-17
477,1.0,5.551115123125783e-17
477,2.0,5.551115123125783e-17
478,0.5,5.551115123125783e-17
478,1.0,5.551115123125783e-17
478,2.0,1.1102230246251565e-16
479,0.5,5.551115123125783e-17
479,1.0,5.551115123125783e-17
479,2.0,1.6653345369377348e-16
480,0.5,1.6653345369377348e-16
480,1.0,1.1102230246251565e-16
480,2.0,6.938893903907228e-18
481,0.5,5.551115123125783e-17
481,1.0,5.551115123125783e-17
481,2.0,5.551115123125783e-17
482,0.5,5.551115123125783e-17
482,1.0,1.1102230246251565e-16
482,2.0,2.220446049250313e-16
483,0.5,5.551115123125783e-17
483,1.0,5.551115123125783e-17
483,2.0,4.163336342344337e-17
484,0.5,2.7755575615628914e-17
484,1.0,8.326672684688674e-17
484,2.0,2.7755575615628914e-17
485,0.5,2.7755575615628914e-17
485,1.0,5.551115123125783e-17
485,2.0,1.1102230246251565e-16
486,0.5,2.7755575615628914e-17
486,1.0,5.551115123125783e-17
486,2.0,1.1102230246251565e-16
487,0.5,2.7755575615628914e-17
487,1.0,5.551115123125783e-17
487,2.0,2.7755575615628914e-17
488,0.5,5.551115123125783e-17
488,1.0,5.551115123125783e-17
488,2.0,1.1102230246251565e-16
489,0.5,5.551115123125783e-17
489,1.0,5.551115123125783e-17
489,2.0,2.7755575615628914e-17
490,0.5,8.326672684688674e-17
490,1.0,2.7755575615628914e-17
490,2.0,8.326672684688674e-17
491,0.5,5.551115123125783e-17
491,1.0,5.551115123125783e-17
491,2.0,5.551115123125783e-17
492,0.5,8.326672684688674e-17
492,1.0,5.551115123125783e-17
492,2.0,5.551115123125783e-17
493,0.5,5.551115123125783e-17
493,1.0,1.1102230246251565e-16
493,2.0,1.1102230246251565e-16
494,0.5,5.551115123125783e-17
494,1.0,5.551115123125783e-17
494,2.0,1.1102230246251565e-16
495,0.5,5.551115123125783e-17
495,1.0,2.7755575615628914e-17
495,2.0,1.6653345369377348e-16
496,0.5,5.551115123125783e-17
496,1.0,5.551115123125783e-17
496,2.0,2.220446049250313e-16
