sample_index,lambda_first,lambda_second,macro_probability_total_variation
1010,1.0,2.0,0.1254842068473014
1011,0.5,1.0,0.10779168010434748
1011,0.5,2.0,0.31746675138736963
1011,1.0,2.0,0.2096750712830221
1012,0.5,1.0,0.20543467897719914
1012,0.5,2.0,0.6130243088229433
1012,1.0,2.0,0.4075896298457441
1013,0.5,1.0,0.07199160567810509
1013,0.5,2.0,0.15336932483952764
1013,1.0,2.0,0.09413881891900881
1014,0.5,1.0,0.052675036204239946
1014,0.5,2.0,0.13981607436912158
1014,1.0,2.0,0.10605210691087319
1015,0.5,1.0,0.1342269091292766
1015,0.5,2.0,0.2512346655947898
1015,1.0,2.0,0.13764824500524264
1016,0.5,1.0,0.06550764453599975
1016,0.5,2.0,0.1445529070916412
1016,1.0,2.0,0.10042449064210593
1017,0.5,1.0,0.1813007564237133
1017,0.5,2.0,0.4227749320053503
1017,1.0,2.0,0.2967380492646731
1018,0.5,1.0,0.05209070240225805
1018,0.5,2.0,0.14366317914963697
1018,1.0,2.0,0.09157247674737892
1019,0.5,1.0,0.10583029942435013
1019,0.5,2.0,0.3428794229649891
1019,1.0,2.0,0.2384937806477524
1020,0.5,1.0,0.0738969698965813
1020,0.5,2.0,0.20751730599007842
1020,1.0,2.0,0.14044578611126154
1021,0.5,1.0,0.06267076019248137
1021,0.5,2.0,0.21710232855131173
1021,1.0,2.0,0.15443156835883037
1022,0.5,1.0,0.21129189006321658
1022,0.5,2.0,0.5786904167068428
1022,1.0,2.0,0.3703127573565544
1023,0.5,1.0,0.056976536376032616
1023,0.5,2.0,0.23731249130512339
1023,1.0,2.0,0.18033595492909074
1024,0.5,1.0,0.26664531652085444
1024,0.5,2.0,0.6582050437300788
1024,1.0,2.0,0.3915597272092243
1025,0.5,1.0,0.15955342484160628
1025,0.5,2.0,0.5427811468876695
1025,1.0,2.0,0.38322772204606326
1026,0.5,1.0,0.18309761445487577
1026,0.5,2.0,0.53712210615445
1026,1.0,2.0,0.3540244916995744
1027,0.5,1.0,0.11549085737834784
1027,0.5,2.0,0.36891208648563345
1027,1.0,2.0,0.27886054968578
1028,0.5,1.0,0.17204940472036517
1028,0.5,2.0,0.4158088549796678
1028,1.0,2.0,0.24375945025930268
1029,0.5,1.0,0.0776850237945129
1029,0.5,2.0,0.34016546117983953
1029,1.0,2.0,0.2624804373853266
1030,0.5,1.0,0.10351331529952
1030,0.5,2.0,0.3192510745991979
1030,1.0,2.0,0.2157377592996779
1031,0.5,1.0,0.07356439959255484
1031,0.5,2.0,0.19214449636498449
1031,1.0,2.0,0.1401314949436449
1032,0.5,1.0,0.1269411196689204
1032,0.5,2.0,0.4123870446661203
1032,1.0,2.0,0.2854459249971999
1033,0.5,1.0,0.05085938791998745
1033,0.5,2.0,0.25464091103544995
1033,1.0,2.0,0.2037815231154625
1034,0.5,1.0,0.09471572666983155
1034,0.5,2.0,0.25518140580979337
1034,1.0,2.0,0.1604656791399618
1035,0.5,1.0,0.09979691047860353
1035,0.5,2.0,0.38481506685306366
1035,1.0,2.0,0.2863345075941071
1036,0.5,1.0,0.08426328063123534
1036,0.5,2.0,0.40952309782755236
1036,1.0,2.0,0.325259817196317
1037,0.5,1.0,0.055803275313068224
1037,0.5,2.0,0.14887443394978594
1037,1.0,2.0,0.09307115863671772
1038,0.5,1.0,0.1641003293883954
1038,0.5,2.0,0.4292962996651198
1038,1.0,2.0,0.28364899170564606
1039,0.5,1.0,0.08116092277302621
1039,0.5,2.0,0.23787914062201546
1039,1.0,2.0,0.16447499405011376
1040,0.5,1.0,0.06203894341332607
1040,0.5,2.0,0.2302019548480833
1040,1.0,2.0,0.1851169371385494
1041,0.5,1.0,0.1425042644001734
1041,0.5,2.0,0.38283560744039247
1041,1.0,2.0,0.24033134304021908
1042,0.5,1.0,0.07026432679907021
1042,0.5,2.0,0.2340533396783302
1042,1.0,2.0,0.1727331277659364
1043,0.5,1.0,0.17767537842264552
1043,0.5,2.0,0.5128548022607272
1043,1.0,2.0,0.3390337910355522
1044,0.5,1.0,0.11085568251804032
1044,0.5,2.0,0.30751646046332637
1044,1.0,2.0,0.2098892031885113
1045,0.5,1.0,0.13141665359078666
1045,0.5,2.0,0.4607215418325433
1045,1.0,2.0,0.347141414769249
1046,0.5,1.0,0.09397275735593986
1046,0.5,2.0,0.24132417404514123
1046,1.0,2.0,0.156390923874007
1047,0.5,1.0,0.05996355958988646
1047,0.5,2.0,0.20248259901585203
1047,1.0,2.0,0.14338264400229878
1048,0.5,1.0,0.09756471967700457
1048,0.5,2.0,0.3265675643200476
1048,1.0,2.0,0.229002844643043
1049,0.5,1.0,0.14889158338518632
1049,0.5,2.0,0.4937082751812527
1049,1.0,2.0,0.34481669179606633
1050,0.5,1.0,0.16227262620506974
1050,0.5,2.0,0.5564839570036145
1050,1.0,2.0,0.3942113307985448
1051,0.5,1.0,0.03206054133727593
1051,0.5,2.0,0.1319683905257658
1051,1.0,2.0,0.12573791901046222
1052,0.5,1.0,0.10156956945915765
1052,0.5,2.0,0.24137615999218318
1052,1.0,2.0,0.1500308028726338
1053,0.5,1.0,0.1435116965403619
1053,0.5,2.0,0.29967779402592915
1053,1.0,2.0,0.20180364092271524
1054,0.5,1.0,0.0435000464248433
1054,0.5,2.0,0.15311064093841803
1054,1.0,2.0,0.1096105945135747
1055,0.5,1.0,0.22051142525905731
1055,0.5,2.0,0.403101096934941
1055,1.0,2.0,0.18258967167588366
1056,0.5,1.0,0.09117291715603373
1056,0.5,2.0,0.338628472593673
1056,1.0,2.0,0.26519340923431733
1057,0.5,1.0,0.07842321467069102
1057,0.5,2.0,0.2681958552113355
1057,1.0,2.0,0.18977264054064444
1058,0.5,1.0,0.1220622381057337
1058,0.5,2.0,0.310116210064195
1058,1.0,2.0,0.19217934661099276
1059,0.5,1.0,0.08094975908528766
1059,0.5,2.0,0.2659598546169994
1059,1.0,2.0,0.19472914610373687
1060,0.5,1.0,0.21776623647600168
1060,0.5,2.0,0.614964778926534
1060,1.0,2.0,0.39719854245053227
1061,0.5,1.0,0.12067618827038099
1061,0.5,2.0,0.36112869160310584
1061,1.0,2.0,0.24045250333272483
1062,0.5,1.0,0.24460801523298736
1062,0.5,2.0,0.6056700221346291
1062,1.0,2.0,0.36106200690164164
1063,0.5,1.0,0.09643994004581836
1063,0.5,2.0,0.33645564122244304
1063,1.0,2.0,0.2663993477995482
1064,0.5,1.0,0.12590922867592133
1064,0.5,2.0,0.36737056471140717
1064,1.0,2.0,0.26231445270288467
1065,0.5,1.0,0.10039960420515842
1065,0.5,2.0,0.24040319326176596
1065,1.0,2.0,0.14954601278349755
1066,0.5,1.0,0.08748431633579755
1066,0.5,2.0,0.2553464085349886
1066,1.0,2.0,0.17746748312922117
1067,0.5,1.0,0.10942161043128713
1067,0.5,2.0,0.35066137957483806
1067,1.0,2.0,0.24123976914355097
1068,0.5,1.0,0.19291674439194328
1068,0.5,2.0,0.5165397374900391
1068,1.0,2.0,0.33444459496562173
1069,0.5,1.0,0.10193769050321974
1069,0.5,2.0,0.2758130086808731
1069,1.0,2.0,0.17387531817765334
1070,0.5,1.0,0.1636540914426822
1070,0.5,2.0,0.4073649176617613
1070,1.0,2.0,0.24371082621907908
1071,0.5,1.0,0.05733376958317299
1071,0.5,2.0,0.21979232913200125
1071,1.0,2.0,0.18636859423543517
1072,0.5,1.0,0.07377954925022676
1072,0.5,2.0,0.26834103021395556
1072,1.0,2.0,0.1945614809637288
1073,0.5,1.0,0.09786468295789116
1073,0.5,2.0,0.23978485187400084
1073,1.0,2.0,0.16621028658601172
1074,0.5,1.0,0.1878281212679648
1074,0.5,2.0,0.4367716106270656
1074,1.0,2.0,0.29586702593937925
1075,0.5,1.0,0.0917332689024807
1075,0.5,2.0,0.23785962977181466
1075,1.0,2.0,0.14612636086933395
1076,0.5,1.0,0.05930728248132283
1076,0.5,2.0,0.2106896990100332
1076,1.0,2.0,0.15717023953428705
1077,0.5,1.0,0.1571352506924457
1077,0.5,2.0,0.4280804806009596
1077,1.0,2.0,0.27094522990851383
1078,0.5,1.0,0.1159460956346498
1078,0.5,2.0,0.46822354455449566
1078,1.0,2.0,0.3522774489198458
1079,0.5,1.0,0.156893098420262
1079,0.5,2.0,0.4835746466630438
1079,1.0,2.0,0.3266815482427818
1080,0.5,1.0,0.17883752027940372
1080,0.5,2.0,0.47944628815955187
1080,1.0,2.0,0.3006087678801481
1081,0.5,1.0,0.06495755604688985
1081,0.5,2.0,0.1302512707810577
1081,1.0,2.0,0.08817167191580784
1082,0.5,1.0,0.10733908374817143
1082,0.5,2.0,0.37907614695087233
1082,1.0,2.0,0.2717370632027009
1083,0.5,1.0,0.19418695857989737
1083,0.5,2.0,0.5379874959061279
1083,1.0,2.0,0.3709340721641904
1084,0.5,1.0,0.13712903923828995
1084,0.5,2.0,0.5354749542124042
1084,1.0,2.0,0.39834591497411426
1085,0.5,1.0,0.10843797155896262
1085,0.5,2.0,0.30771902710643406
1085,1.0,2.0,0.1992810555474714
1086,0.5,1.0,0.08357929441750471
1086,0.5,2.0,0.24633100578867734
1086,1.0,2.0,0.16275171137117267
1087,0.5,1.0,0.1345004696068729
1087,0.5,2.0,0.34874034631807543
1087,1.0,2.0,0.21423987671120245
1088,0.5,1.0,0.10877433907762445
1088,0.5,2.0,0.3499882963754578
1088,1.0,2.0,0.2412139572978334
1089,0.5,1.0,0.2315272576980848
1089,0.5,2.0,0.5439537297411636
1089,1.0,2.0,0.31242647204307894
1090,0.5,1.0,0.027196360741863837
1090,0.5,2.0,0.16319738730209177
1090,1.0,2.0,0.1383640543400348
1091,0.5,1.0,0.09769410841868575
1091,0.5,2.0,0.27222020369863587
1091,1.0,2.0,0.18714705628169082
1092,0.5,1.0,0.07407194969286206
1092,0.5,2.0,0.24339193250903485
1092,1.0,2.0,0.1729154435020031
1093,0.5,1.0,0.04588778449241916
1093,0.5,2.0,0.19788074953186224
1093,1.0,2.0,0.1598456330771639
1094,0.5,1.0,0.11461181958613939
1094,0.5,2.0,0.42009661592302505
1094,1.0,2.0,0.30548479633688563
1095,0.5,1.0,0.1416146136498747
1095,0.5,2.0,0.37766732647117346
1095,1.0,2.0,0.23605271282129872
1096,0.5,1.0,0.21155241474942793
1096,0.5,2.0,0.5883875241628496
1096,1.0,2.0,0.3768351094134217
1097,0.5,1.0,0.07497326142083445
1097,0.5,2.0,0.20754632356570785
1097,1.0,2.0,0.14311031453149106
1098,0.5,1.0,0.13804021670348748
1098,0.5,2.0,0.4029521837168425
1098,1.0,2.0,0.264911967013355
1099,0.5,1.0,0.06556131822198809
1099,0.5,2.0,0.22269980080259766
1099,1.0,2.0,0.15825656217962952
1100,0.5,1.0,0.12126267924583665
1100,0.5,2.0,0.3887422780891788
1100,1.0,2.0,0.26747959884334216
1101,0.5,1.0,0.04890396068436538
1101,0.5,2.0,0.17772057198081673
1101,1.0,2.0,0.1393003772768595
1102,0.5,1.0,0.09478520202688295
1102,0.5,2.0,0.26258903302852166
1102,1.0,2.0,0.18784623299453243
1103,0.5,1.0,0.10599132317896275
1103,0.5,2.0,0.4264137607744459
1103,1.0,2.0,0.335045904145802
1104,0.5,1.0,0.12749495678543585
1104,0.5,2.0,0.46031529607757027
1104,1.0,2.0,0.36431878132578366
1105,0.5,1.0,0.057798635967326636
1105,0.5,2.0,0.23177398653693668
1105,1.0,2.0,0.17397535056961003
1106,0.5,1.0,0.04639398764280932
1106,0.5,2.0,0.17958333175524113
1106,1.0,2.0,0.13486034419524934
1107,0.5,1.0,0.08722773886024862
1107,0.5,2.0,0.2116607059006413
1107,1.0,2.0,0.13599853189932656
1108,0.5,1.0,0.09763980244426469
1108,0.5,2.0,0.27340025063879186
1108,1.0,2.0,0.18964356567593246
1109,0.5,1.0,0.08529968016769579
1109,0.5,2.0,0.2661326649845508
1109,1.0,2.0,0.18941182716279692
1110,0.5,1.0,0.08239656143378557
1110,0.5,2.0,0.2659573178731414
1110,1.0,2.0,0.18356075643935585
1111,0.5,1.0,0.13533196661794894
1111,0.5,2.0,0.4010839050350906
1111,1.0,2.0,0.27465468227707485
1112,0.5,1.0,0.055829994426122485
1112,0.5,2.0,0.16540759674342415
1112,1.0,2.0,0.1116259710472427
1113,0.5,1.0,0.035176426446277276
1113,0.5,2.0,0.10810686735898575
1113,1.0,2.0,0.07516588362262736
1114,0.5,1.0,0.12049300831981216
1114,0.5,2.0,0.26676583263689685
1114,1.0,2.0,0.18010312711884874
1115,0.5,1.0,0.12079662331961755
1115,0.5,2.0,0.3918095266111307
1115,1.0,2.0,0.2775384473722632
1116,0.5,1.0,0.12568834443992782
1116,0.5,2.0,0.34454920782829634
1116,1.0,2.0,0.21886086338836855
1117,0.5,1.0,0.08750014871816188
1117,0.5,2.0,0.2858218090653722
1117,1.0,2.0,0.1983216603472103
1118,0.5,1.0,0.18697234129922904
1118,0.5,2.0,0.41885203690934325
1118,1.0,2.0,0.2328291102744604
1119,0.5,1.0,0.22965369061169494
1119,0.5,2.0,0.47160238025694484
1119,1.0,2.0,0.24194868964524985
1120,0.5,1.0,0.05790593106238921
1120,0.5,2.0,0.2249413113331247
1120,1.0,2.0,0.1708860935014755
1121,0.5,1.0,0.15887241183948722
1121,0.5,2.0,0.5262094659233986
1121,1.0,2.0,0.3673370540839113
1122,0.5,1.0,0.12964241300336077
1122,0.5,2.0,0.3796279779409524
1122,1.0,2.0,0.2851774830447222
1123,0.5,1.0,0.19575885192178163
1123,0.5,2.0,0.5686272811667152
1123,1.0,2.0,0.37286842924493363
1124,0.5,1.0,0.07996047688569213
1124,0.5,2.0,0.18905636365771805
1124,1.0,2.0,0.10909588677202592
1125,0.5,1.0,0.15967841230480156
1125,0.5,2.0,0.4024119336266694
1125,1.0,2.0,0.2427335213218678
1126,0.5,1.0,0.09143096064559124
1126,0.5,2.0,0.23129116224987903
1126,1.0,2.0,0.1404753703190418
1127,0.5,1.0,0.08884268631692681
1127,0.5,2.0,0.2776013879663967
1127,1.0,2.0,0.18875870164946995
1128,0.5,1.0,0.10002905768373939
1128,0.5,2.0,0.3156647662486838
1128,1.0,2.0,0.21563570856494438
1129,0.5,1.0,0.17105864168627577
1129,0.5,2.0,0.42329917890166197
1129,1.0,2.0,0.27200970448866624
1130,0.5,1.0,0.13358149774769645
1130,0.5,2.0,0.47157118733039083
1130,1.0,2.0,0.3379896895826945
1131,0.5,1.0,0.09562182641126717
1131,0.5,2.0,0.32373236939333
1131,1.0,2.0,0.22811054298206282
1132,0.5,1.0,0.08022448659159274
1132,0.5,2.0,0.21798860776797885
1132,1.0,2.0,0.13776412117638612
1133,0.5,1.0,0.13211185249108837
1133,0.5,2.0,0.5061628792225952
1133,1.0,2.0,0.3740510267315067
1134,0.5,1.0,0.12708405088427388
1134,0.5,2.0,0.4009341597645383
1134,1.0,2.0,0.28416806611069634
1135,0.5,1.0,0.06328843402786175
1135,0.5,2.0,0.2175189455585237
1135,1.0,2.0,0.15423051153066192
1136,0.5,1.0,0.06164603462645087
1136,0.5,2.0,0.22087490362751494
1136,1.0,2.0,0.15922886900106406
1137,0.5,1.0,0.09647452666265582
1137,0.5,2.0,0.24189264371119668
1137,1.0,2.0,0.16713370538620226
1138,0.5,1.0,0.07823977345870736
1138,0.5,2.0,0.2761447055922374
1138,1.0,2.0,0.19790493213353005
1139,0.5,1.0,0.034556132062793773
1139,0.5,2.0,0.11921737571033555
1139,1.0,2.0,0.09426509609005838
1140,0.5,1.0,0.1151101486460487
1140,0.5,2.0,0.273057318711811
1140,1.0,2.0,0.17095535997842748
1141,0.5,1.0,0.1354409641178254
1141,0.5,2.0,0.3651092497296325
1141,1.0,2.0,0.2296682856118071
1142,0.5,1.0,0.08451159105365301
1142,0.5,2.0,0.24524636607329062
1142,1.0,2.0,0.16073477501963757
1143,0.5,1.0,0.06621278949653303
1143,0.5,2.0,0.21628618380237663
1143,1.0,2.0,0.15011497642615002
1144,0.5,1.0,0.07793059934067763
1144,0.5,2.0,0.24401434328070618
1144,1.0,2.0,0.1660837439400285
1145,0.5,1.0,0.12605154262295498
1145,0.5,2.0,0.3436318644312689
1145,1.0,2.0,0.21758032180831388
1146,0.5,1.0,0.2919292602776316
1146,0.5,2.0,0.5902043818641598
1146,1.0,2.0,0.2982751215865281
1147,0.5,1.0,0.15201128561071942
1147,0.5,2.0,0.4574256766915487
1147,1.0,2.0,0.3054143910808293
1148,0.5,1.0,0.042795448760749255
1148,0.5,2.0,0.16431969189885448
1148,1.0,2.0,0.12152424313810523
1149,0.5,1.0,0.19251779169018368
1149,0.5,2.0,0.4080689984368969
1149,1.0,2.0,0.22222635562254783
1150,0.5,1.0,0.05919213283738238
1150,0.5,2.0,0.1614511539394561
1150,1.0,2.0,0.10225902110207372
1151,0.5,1.0,0.09306840245482582
1151,0.5,2.0,0.2714835886102165
1151,1.0,2.0,0.17841518615539065
1152,0.5,1.0,0.14754336967406836
1152,0.5,2.0,0.5225797128328111
1152,1.0,2.0,0.38828493489737725
1153,0.5,1.0,0.08855105483683484
1153,0.5,2.0,0.22906261087870472
1153,1.0,2.0,0.14051155604186988
1154,0.5,1.0,0.1026663735569216
1154,0.5,2.0,0.3048067503924139
1154,1.0,2.0,0.205240968137123
1155,0.5,1.0,0.15604782731564654
1155,0.5,2.0,0.5364236382390883
1155,1.0,2.0,0.3803758109234418
1156,0.5,1.0,0.025067785571990783
1156,0.5,2.0,0.07727445672354785
1156,1.0,2.0,0.055821304210345216
1157,0.5,1.0,0.055146292329884154
1157,0.5,2.0,0.11582218073126115
1157,1.0,2.0,0.0647633237169436
1158,0.5,1.0,0.20357045864491688
1158,0.5,2.0,0.5483097952344835
1158,1.0,2.0,0.3447393365895667
1159,0.5,1.0,0.12012482459035706
1159,0.5,2.0,0.2842571093872098
1159,1.0,2.0,0.1641322847968527
1160,0.5,1.0,0.17379544701789068
1160,0.5,2.0,0.4994811537287523
1160,1.0,2.0,0.3445606494332858
1161,0.5,1.0,0.07524609453896378
1161,0.5,2.0,0.2267474290424777
1161,1.0,2.0,0.15150133450351394
1162,0.5,1.0,0.08814761425262857
1162,0.5,2.0,0.19777034762559365
1162,1.0,2.0,0.13005614227353446
1163,0.5,1.0,0.11425507133871718
1163,0.5,2.0,0.26781086570125695
1163,1.0,2.0,0.15355579436253977
1164,0.5,1.0,0.09450357189898959
1164,0.5,2.0,0.2807032300513872
1164,1.0,2.0,0.1934328061605921
1165,0.5,1.0,0.14959916506864002
1165,0.5,2.0,0.43741891477773237
1165,1.0,2.0,0.28781974970909235
1166,0.5,1.0,0.04919648490049299
1166,0.5,2.0,0.1855250842428604
1166,1.0,2.0,0.14543836511373154
1167,0.5,1.0,0.17014359930801098
1167,0.5,2.0,0.34533643373560796
1167,1.0,2.0,0.17519283442759698
1168,0.5,1.0,0.07844619475019955
1168,0.5,2.0,0.300834278620498
1168,1.0,2.0,0.2240910092893642
1169,0.5,1.0,0.09205229956411304
1169,0.5,2.0,0.30200012075519206
1169,1.0,2.0,0.2351925229041947
1170,0.5,1.0,0.10056808355099718
1170,0.5,2.0,0.25410680338781766
1170,1.0,2.0,0.18299285535691331
1171,0.5,1.0,0.20588309343255545
1171,0.5,2.0,0.6060454365495167
1171,1.0,2.0,0.40016234311696125
1172,0.5,1.0,0.1049283278759677
1172,0.5,2.0,0.2698523847416153
1172,1.0,2.0,0.16492405686564765
1173,0.5,1.0,0.11760213368282532
1173,0.5,2.0,0.3337302092966038
1173,1.0,2.0,0.2161280756137785
1174,0.5,1.0,0.04936184950928203
1174,0.5,2.0,0.13586521853088196
1174,1.0,2.0,0.08650336902159993
1175,0.5,1.0,0.16485770852497295
1175,0.5,2.0,0.38504603292859607
1175,1.0,2.0,0.22018832440362313
1176,0.5,1.0,0.17198291178557698
1176,0.5,2.0,0.5435937239661449
1176,1.0,2.0,0.3716108121805681
1177,0.5,1.0,0.05094377753396574
1177,0.5,2.0,0.18158448887429549
1177,1.0,2.0,0.13874881918970822
1178,0.5,1.0,0.07949502989017654
1178,0.5,2.0,0.2460816590914503
1178,1.0,2.0,0.16658662920127376
1179,0.5,1.0,0.05580684450575185
1179,0.5,2.0,0.1611434202669706
1179,1.0,2.0,0.10727774098131321
1180,0.5,1.0,0.09015644791248081
1180,0.5,2.0,0.3696055890257193
1180,1.0,2.0,0.28591277846288093
1181,0.5,1.0,0.12131631855157109
1181,0.5,2.0,0.28376025667609084
1181,1.0,2.0,0.16244393812451977
1182,0.5,1.0,0.045061395197658616
1182,0.5,2.0,0.17824681816948346
1182,1.0,2.0,0.15031017456328977
1183,0.5,1.0,0.01290249260963798
1183,0.5,2.0,0.05207055208160133
1183,1.0,2.0,0.044691700259252246
1184,0.5,1.0,0.10289817071339488
1184,0.5,2.0,0.3971762526829618
1184,1.0,2.0,0.3006284963337569
1185,0.5,1.0,0.18529398790858276
1185,0.5,2.0,0.5772429801156351
1185,1.0,2.0,0.3928503157493308
1186,0.5,1.0,0.1160115737012936
1186,0.5,2.0,0.3631585912652696
1186,1.0,2.0,0.24714701756397608
1187,0.5,1.0,0.12679779567665617
1187,0.5,2.0,0.36712613452432763
1187,1.0,2.0,0.24032833884767146
1188,0.5,1.0,0.13017955209582888
1188,0.5,2.0,0.4356650878297373
1188,1.0,2.0,0.31424227081574924
1189,0.5,1.0,0.06543593371782189
1189,0.5,2.0,0.20578530968872852
1189,1.0,2.0,0.158150586938253
1190,0.5,1.0,0.08010165010947608
1190,0.5,2.0,0.22823270681907595
1190,1.0,2.0,0.1527136909522674
1191,0.5,1.0,0.24264741647781626
1191,0.5,2.0,0.6164772998371214
1191,1.0,2.0,0.3738298833593051
1192,0.5,1.0,0.023839193777708947
1192,0.5,2.0,0.05292730822596421
1192,1.0,2.0,0.03981990317100756
1193,0.5,1.0,0.14380545307254539
1193,0.5,2.0,0.4187779786157503
1193,1.0,2.0,0.2858160607093102
1194,0.5,1.0,0.07893457243795114
1194,0.5,2.0,0.2530474039467961
1194,1.0,2.0,0.18715338476750543
1195,0.5,1.0,0.13946585659565053
1195,0.5,2.0,0.3589007943770087
1195,1.0,2.0,0.2617522972067272
1196,0.5,1.0,0.0947187006387622
1196,0.5,2.0,0.29570055779758686
1196,1.0,2.0,0.20098185715882466
1197,0.5,1.0,0.2054058438349551
1197,0.5,2.0,0.4090656565250434
1197,1.0,2.0,0.2036598126900883
1198,0.5,1.0,0.07762452510892852
1198,0.5,2.0,0.17204895882378962
1198,1.0,2.0,0.09442443371486112
1199,0.5,1.0,0.1802180605563357
1199,0.5,2.0,0.6020253802479504
1199,1.0,2.0,0.42180731969161467
1200,0.5,1.0,0.07080062678006915
1200,0.5,2.0,0.19601210867602195
1200,1.0,2.0,0.12878803835484395
1201,0.5,1.0,0.09769058457734683
1201,0.5,2.0,0.31867229048801826
1201,1.0,2.0,0.2265469902693955
1202,0.5,1.0,0.07796087643875596
1202,0.5,2.0,0.20517749813350855
1202,1.0,2.0,0.1401815567489898
1203,0.5,1.0,0.15527928424492174
1203,0.5,2.0,0.3642510209413079
1203,1.0,2.0,0.20897173669638616
1204,0.5,1.0,0.12307834241787753
1204,0.5,2.0,0.32148703801335676
1204,1.0,2.0,0.20105184519379163
1205,0.5,1.0,0.06323906730741757
1205,0.5,2.0,0.20524214169138905
1205,1.0,2.0,0.14400261360275474
1206,0.5,1.0,0.04740586696608777
1206,0.5,2.0,0.2461780295974089
1206,1.0,2.0,0.20137091830937456
1207,0.5,1.0,0.14501993735850252
1207,0.5,2.0,0.37680870209743117
1207,1.0,2.0,0.2317887647389286
1208,0.5,1.0,0.1083041278259726
1208,0.5,2.0,0.3998173303746071
1208,1.0,2.0,0.3043604925119047
1209,0.5,1.0,0.1091620334415778
1209,0.5,2.0,0.2883920802974176
1209,1.0,2.0,0.1792300468558397
1210,0.5,1.0,0.046506549732781385
1210,0.5,2.0,0.22930156413681824
1210,1.0,2.0,0.1827950144040369
1211,0.5,1.0,0.07226289743575676
1211,0.5,2.0,0.24630887305330712
1211,1.0,2.0,0.1815196135529939
1212,0.5,1.0,0.20669398448551773
1212,0.5,2.0,0.5474483268452327
1212,1.0,2.0,0.3680453848860456
1213,0.5,1.0,0.0846431935584779
1213,0.5,2.0,0.2590605587138351
1213,1.0,2.0,0.17441736515535722
1214,0.5,1.0,0.09614101954630642
1214,0.5,2.0,0.22066420513870494
1214,1.0,2.0,0.1476388072939166
1215,0.5,1.0,0.08852906474121422
1215,0.5,2.0,0.3020023916326342
1215,1.0,2.0,0.21347332689141996
1216,0.5,1.0,0.06974678478258664
1216,0.5,2.0,0.1882723751335342
1216,1.0,2.0,0.1315891867724065
1217,0.5,1.0,0.17143656469546395
1217,0.5,2.0,0.4946941329658995
1217,1.0,2.0,0.32325756827043556
1218,0.5,1.0,0.12854756948242535
1218,0.5,2.0,0.4209871917204578
1218,1.0,2.0,0.2924396222380324
1219,0.5,1.0,0.10588479639519612
1219,0.5,2.0,0.3424270391545739
1219,1.0,2.0,0.23654224275937782
1220,0.5,1.0,0.07391112274663691
1220,0.5,2.0,0.1919275647331014
1220,1.0,2.0,0.11801644198646451
1221,0.5,1.0,0.09926264119066082
1221,0.5,2.0,0.35799919632854504
1221,1.0,2.0,0.27460744450561964
1222,0.5,1.0,0.10298180282727809
1222,0.5,2.0,0.2470234580809528
1222,1.0,2.0,0.1440416552536747
1223,0.5,1.0,0.027721977774636974
1223,0.5,2.0,0.0768255723560568
1223,1.0,2.0,0.05659975658533862
1224,0.5,1.0,0.13600399924212703
1224,0.5,2.0,0.5224687764573157
1224,1.0,2.0,0.39565167857742917
1225,0.5,1.0,0.05987898130696694
1225,0.5,2.0,0.17193343320045718
1225,1.0,2.0,0.11205445189349024
1226,0.5,1.0,0.08833707937958692
1226,0.5,2.0,0.21108230869467293
1226,1.0,2.0,0.12274522931508601
1227,0.5,1.0,0.05632797158126094
1227,0.5,2.0,0.16617063971665516
1227,1.0,2.0,0.10984266813539423
1228,0.5,1.0,0.09144052852931661
1228,0.5,2.0,0.1864906932973091
1228,1.0,2.0,0.11401504020739213
1229,0.5,1.0,0.08825868516943719
1229,0.5,2.0,0.36087729637564975
1229,1.0,2.0,0.27261861120621256
1230,0.5,1.0,0.08461283067075234
1230,0.5,2.0,0.23561753377946104
1230,1.0,2.0,0.1510047031087087
1231,0.5,1.0,0.2957651789286635
1231,0.5,2.0,0.5573216894501438
1231,1.0,2.0,0.26155651052148043
1232,0.5,1.0,0.15686425590971087
1232,0.5,2.0,0.4443551363569782
1232,1.0,2.0,0.28951581182610575
1233,0.5,1.0,0.07207466834841118
1233,0.5,2.0,0.22122525855458713
1233,1.0,2.0,0.16000378319884204
1234,0.5,1.0,0.09263653560380467
1234,0.5,2.0,0.3120064748485067
1234,1.0,2.0,0.22208410861033084
1235,0.5,1.0,0.10692297365976397
1235,0.5,2.0,0.2488261065374387
1235,1.0,2.0,0.1419031328776747
1236,0.5,1.0,0.15148982467074465
1236,0.5,2.0,0.5503029528443928
1236,1.0,2.0,0.4039343172634482
1237,0.5,1.0,0.16199320200134887
1237,0.5,2.0,0.47690293770827036
1237,1.0,2.0,0.31490973570692155
1238,0.5,1.0,0.06714344778081194
1238,0.5,2.0,0.38862591952576636
1238,1.0,2.0,0.3214824717449544
1239,0.5,1.0,0.07804609306308347
1239,0.5,2.0,0.32662832454784524
1239,1.0,2.0,0.26439696757252806
1240,0.5,1.0,0.05409860893758504
1240,0.5,2.0,0.15257794171534328
1240,1.0,2.0,0.10211838513366626
1241,0.5,1.0,0.11203659487425896
1241,0.5,2.0,0.2696767714299707
1241,1.0,2.0,0.1576401765557118
1242,0.5,1.0,0.07186642647188217
1242,0.5,2.0,0.2738621492488012
1242,1.0,2.0,0.21204114025461918
1243,0.5,1.0,0.10030280109069017
1243,0.5,2.0,0.36550854884270073
