sample_index,lambda,scale,offset,maximum_probability_error
2028,1.460654846878971,2.6517348105623473,2.741968689645211,5.551115123125783e-17
2029,2.9300533973634977,2.5879005139170137,-0.18094145394252248,0.0
2030,3.741196352457158,1.2655800142166345,-0.38825663372311947,1.3552527156068805e-19
2031,3.227364333050932,0.920032227715085,0.889843300727069,5.551115123125783e-17
2032,1.0529495854979578,3.3669621475528757,-2.037542473857349,4.163336342344337e-17
2033,3.0033669963066156,1.8192623690117686,-2.969716026387826,1.1102230246251565e-16
2034,1.469901203437151,1.2128094897285104,0.35895037620364967,1.1102230246251565e-16
2035,2.973468412288578,3.104974484933026,-2.728249728436688,1.6653345369377348e-16
2036,0.6631944858556598,3.16822868683083,-0.025796822766880112,5.551115123125783e-17
2037,1.6133174681198157,0.9749508918803627,-0.6595927877087084,1.1102230246251565e-16
2038,3.7393335811846438,2.079911109808973,-1.884418117342466,8.402566836762659e-19
2039,2.1353804202944264,0.8444641994206041,1.1773585457688451,1.1102230246251565e-16
2040,0.29004399879154386,1.5923012788489936,-2.3148244369393014,2.7755575615628914e-17
2041,2.3536530820102546,1.8409837574544639,0.8105458840482016,1.3877787807814457e-17
2042,2.2982301048757647,2.8828838728186654,-1.3415861983846962,2.168404344971009e-19
2043,2.9810470981723443,3.77803398763881,2.7709422566636563,2.7755575615628914e-17
2044,3.5662024310067104,2.4632906347880135,0.2942585008518517,1.1102230246251565e-16
2045,1.3912719696445142,2.153955567170957,1.0336512136014582,1.1102230246251565e-16
2046,0.9053319798417095,1.3453862746972443,2.121608569083988,0.0
2047,3.6491943205344106,0.8978319294863899,1.7404374022772648,6.938893903907228e-18
2048,1.687706941836997,2.0771564585054736,-2.7321340908486222,9.71445146547012e-17
2049,2.3949529968889984,2.543606686220324,2.551498608625777,1.1102230246251565e-16
2050,1.2902297615665725,3.700459745049714,0.009794337663066699,6.938893903907228e-18
2051,0.6064354781597059,1.9197474486617339,2.03905082475959,2.7755575615628914e-17
2052,0.8821703373686575,2.439177984856878,-0.4501694826258653,1.3877787807814457e-17
2053,1.4844925499673578,2.5453842606850734,1.2856022740386823,1.1102230246251565e-16
2054,1.99559970478191,0.8572751075187444,-1.508374273184533,1.1102230246251565e-16
2055,3.314022675024671,2.5673143501348186,-2.949718617305907,0.0
2056,3.5718284617462013,3.7360816038462277,-0.015394756257382625,0.0
2057,1.3563715748544685,3.506734988745847,-1.6854705411462825,1.1102230246251565e-16
2058,1.9011684223806358,2.1089249329494244,1.5943158033903666,5.204170427930421e-18
2059,2.8296895167912526,0.32405843160679815,2.7425246057357304,2.42861286636753e-17
2060,3.5704079766593675,3.2902527286531544,-1.937391109219829,5.421010862427522e-19
2061,1.7741842657947102,3.9615926977932,-1.6144605003811816,1.1102230246251565e-16
2062,2.130857361882456,0.5470508474055811,1.6815617165462244,2.0816681711721685e-17
2063,2.889342403627857,1.970998720685114,1.718999284680657,2.220446049250313e-16
2064,1.6478592321514256,3.746375095503655,-1.6088601457499538,1.1102230246251565e-16
2065,1.4209430513963603,3.562825826580627,1.4813815129141776,5.551115123125783e-17
2066,0.4048644104875768,1.9643026122532732,1.641673089603091,5.551115123125783e-17
2067,1.779410722392837,0.5684109967007265,-0.6332549288286264,1.1102230246251565e-16
2068,3.9781544942903633,2.8998761190062785,1.7612657338225102,1.8634724839594607e-20
2069,0.2318422427263203,2.955104934847242,-2.15782153493899,1.3877787807814457e-17
2070,2.596222150867626,1.5140359454981778,2.892564495171829,1.1102230246251565e-16
2071,2.546539244302413,3.1677809788915012,-2.4506518593191498,1.0408340855860843e-17
2072,3.958238933640996,0.41882264401688224,1.2786671618098708,1.6263032587282567e-18
2073,2.6266821356571946,3.2826539260965504,1.1314233422340614,6.505213034913027e-19
2074,1.5984353413564212,2.5565608871151633,2.537608834675285,2.7755575615628914e-17
2075,0.38113555117747444,1.956656747798728,2.720355259739904,2.7755575615628914e-17
2076,1.9993864280616738,1.6424340021814345,0.9387966008870947,8.326672684688674e-17
2077,1.871556396576395,3.328767157875816,1.3438200767974653,5.551115123125783e-17
2078,2.1160455918748524,3.957516097993499,2.461052783865763,4.163336342344337e-17
2079,1.5967101761375881,0.4374065662192013,-1.617813825297643,1.6653345369377348e-16
2080,0.7353950251461867,3.9341605672760886,-0.9880826608990718,5.551115123125783e-17
2081,3.8868357186710827,0.8643806180657021,1.3179519253121672,0.0
2082,3.0148629315697653,3.724149253423204,-2.3809733982403305,6.938893903907228e-18
2083,2.793569489415517,0.7844779834027038,1.4985354298135318,5.551115123125783e-17
2084,3.5732667466351535,1.035821976775482,-2.2802189484602238,4.163336342344337e-17
2085,0.6076558281093478,0.9381489922235948,1.489945547513245,1.3877787807814457e-17
2086,3.3637190414934177,2.870911306151637,2.081173955295954,1.1102230246251565e-16
2087,1.2004021898718142,1.4546235318918996,1.8572169858272396,1.1102230246251565e-16
2088,3.9819108589922085,2.4125702425188846,1.3484330682444305,2.42861286636753e-17
2089,3.034880344246169,1.6998253811536364,0.8531113353665547,1.0842021724855044e-19
2090,1.8140941274282858,1.5723286723495158,0.33945292552223005,6.505213034913027e-19
2091,2.1127482505184063,0.5868131097845444,-0.8020946795206205,2.0816681711721685e-17
2092,2.1052506875078683,3.2063097535955434,-0.48885433641972176,2.220446049250313e-16
2093,0.3525940559471291,1.3240223748622353,-2.3036506996636845,2.7755575615628914e-17
2094,0.5665464402804001,3.4692063090119096,1.991865506300913,5.551115123125783e-17
2095,1.289814972158705,3.612237922555393,-0.3845344592783855,8.326672684688674e-17
2096,0.2773476532484153,0.3048773655493885,2.490769413474041,4.163336342344337e-17
2097,1.6190752483871043,2.895486027213806,-1.9360522835158287,1.1102230246251565e-16
2098,0.9146730845726943,3.087410512363459,-2.162058100965335,1.1102230246251565e-16
2099,1.2953547299677692,2.091580946145746,1.0837042227927407,6.938893903907228e-18
2100,2.87675760807691,1.8491068146714529,-2.733070747107142,1.1102230246251565e-16
2101,1.7461954771226353,3.7938950519901313,-1.0368110214558617,1.1102230246251565e-16
2102,2.8862928439226168,0.5846541205964628,-0.6716611537045374,1.0408340855860843e-17
2103,2.4922680037276623,3.1359833495481775,-1.8310753253026382,0.0
2104,3.6433520240629567,3.918301044705545,1.3658451367331015,1.1102230246251565e-16
2105,3.916297106062388,3.73287965077953,2.4966373871228527,2.220446049250313e-16
2106,1.1940071079500232,1.3450209746746902,-0.9931622158600399,0.0
2107,3.3656584813792443,2.6072979035380666,-1.2710369119745901,4.336808689942018e-18
2108,0.17640461966568474,2.291029818541719,-0.12630678150275365,2.7755575615628914e-17
2109,3.260848007954929,1.5349548687988175,-2.4806244766850405,2.220446049250313e-16
2110,1.7189931408227428,3.078808027919938,-2.478884056248406,1.3877787807814457e-16
2111,3.6056754385179044,2.197404548934466,-1.3517959734317935,2.42861286636753e-17
2112,1.7998069850983716,0.7428800627730205,-2.073701772852478,4.85722573273506e-17
2113,3.057130480987438,1.6300613076827402,1.7021257472836728,1.3877787807814457e-17
2114,0.5061756274976967,2.4490551400580727,-1.8936346108552151,2.7755575615628914e-17
2115,3.541257955524294,1.6456268505970144,-1.3008335987621844,2.710505431213761e-19
2116,2.5003819126883515,0.42254914108090336,1.054295896513997,3.469446951953614e-17
2117,1.8894927059806144,1.6200935052815975,-0.035356142116268696,2.220446049250313e-16
2118,0.959659820955585,2.0776720831340483,0.16193085120431538,1.1102230246251565e-16
2119,2.6503594794831957,3.1552590773784543,-1.336074216356675,2.220446049250313e-16
2120,3.596969831662374,2.2254850328579026,0.402125295022822,1.3877787807814457e-17
2121,3.854544661582266,2.512134848040383,-0.8837322532081862,2.220446049250313e-16
2122,3.855681607708672,0.5474586448883076,-0.3554036209575746,2.0816681711721685e-17
2123,2.7812267615692057,0.7287270304836961,-0.7816006399968023,1.1102230246251565e-16
2124,3.3491629512007033,2.6261932860794364,-2.4178749308157923,2.220446049250313e-16
2125,0.2048623578236202,1.3387350638052435,2.624549212399601,1.3877787807814457e-17
2126,0.6683036641931085,1.6477213609253114,2.996779811903761,2.7755575615628914e-17
2127,3.9802872209812943,2.9021686704588605,-0.33187760244144293,2.710505431213761e-19
2128,3.6803706143630466,3.253311445306404,0.7496986121163642,1.0842021724855044e-18
2129,3.361912775761448,3.9932255352424693,-0.3779917967863362,8.673617379884035e-18
2130,2.9275861216414922,0.654036741971942,1.3872075477820527,0.0
2131,2.9468297978724403,1.5759200685604315,-0.6322700935054479,2.7755575615628914e-17
2132,0.48132062960382216,0.44439562235758095,0.8455595211412086,2.7755575615628914e-17
2133,3.342353158330862,3.9264326559935046,-2.883326577651247,3.2526065174565133e-19
2134,0.44087231307802177,1.2842343383241501,-1.3007021355263324,5.551115123125783e-17
2135,0.800128300270995,1.9566588788547807,-0.897543472977782,5.551115123125783e-17
2136,3.7764187829655556,0.5900147777666962,-2.7896704583609195,1.1102230246251565e-16
2137,3.409860205586894,1.947520033173641,-2.116989347804229,8.326672684688674e-17
2138,1.0009473714785422,1.6576375362983211,-2.885446776918964,1.1102230246251565e-16
2139,2.3677846154171283,3.698793180599156,-1.8541638855635816,1.8634724839594607e-20
2140,1.3549992420558719,2.2300321180407283,0.8897051551755579,2.7755575615628914e-17
2141,0.5107054657458551,0.549763588789849,0.43433781170519437,2.7755575615628914e-17
2142,1.9059144191006665,0.36564894585705143,-2.732071512735784,2.7755575615628914e-17
2143,0.3008783436388467,3.1642201533871748,0.596082879713653,1.3877787807814457e-17
2144,3.966007214073275,0.4326180922858954,-1.8750605651070156,5.551115123125783e-16
2145,3.1834396201468924,3.327781759004753,-0.9677830632171682,4.163336342344337e-17
2146,3.5165464157892448,0.8497172563415278,-1.6397212152943526,1.1102230246251565e-16
2147,2.21419251520474,2.8508149178039237,-1.285933184183514,0.0
2148,1.4090944934296532,1.2073843679382061,1.065616603879473,5.551115123125783e-17
2149,3.979156405098216,2.508597022373584,1.3486848535208935,5.963111948670274e-19
2150,3.470951215360461,1.2693075475388997,-0.7471047716670558,5.377642775528102e-17
2151,1.1099125229330091,0.8874292638126007,-2.4152372905421067,8.326672684688674e-17
2152,3.164543162889635,3.381393112732373,-2.1660925570269334,6.071532165918825e-18
2153,0.9229423811898653,3.1663559514591424,2.0571408086185583,2.7755575615628914e-17
2154,0.4205707973617704,3.728585892912554,-2.787849273447375,2.7755575615628914e-17
2155,0.594168267987501,0.6736667076711373,1.2095273745101718,2.7755575615628914e-17
2156,0.31027058111940553,1.6125919589099103,2.7772006812878525,5.551115123125783e-17
2157,0.3921453039410906,3.0364614337305995,1.3506569717222936,5.551115123125783e-17
2158,3.946573391926268,2.065890611893532,2.227279766221386,1.3877787807814457e-17
2159,3.948483028255558,1.2469108885122575,-0.002475838896681015,5.421010862427522e-19
2160,1.9756627650203398,3.081763346887857,0.604080250684242,6.938893903907228e-18
2161,3.0984173555177765,0.6576502330129479,-1.197026772521743,0.0
2162,0.3782168401866661,2.3149751702479726,2.160242073849737,1.3877787807814457e-17
2163,2.327404020798977,1.4466771000090701,2.5829746268387925,6.098637220230962e-20
2164,1.5440082587947506,2.129136314273824,-1.7132417733118115,0.0
2165,2.2189356066257315,3.635080212881659,2.5864543081412954,1.5612511283791264e-17
2166,3.53881168765172,3.223708482212969,-1.1931095902184892,6.505213034913027e-19
2167,2.8207278680110597,1.210300825187534,0.05150633443205965,4.163336342344337e-17
2168,0.46867844574884143,1.832605824779777,1.2452731744589833,2.7755575615628914e-17
2169,2.1822388276271787,2.475816278041378,0.4835859283149597,5.551115123125783e-17
2170,0.8809116649712251,0.5175401292756603,1.849557212162221,1.1102230246251565e-16
2171,0.9768193577975891,0.6655377980917279,2.6583068694597936,5.551115123125783e-17
2172,2.2280777587496576,1.009449252919166,1.7736083639613618,1.1102230246251565e-16
2173,2.743481748691133,3.967694525610595,-0.8618953470331903,1.1102230246251565e-16
2174,1.283401906401579,1.8219643153323113,-2.1787757331446254,1.1102230246251565e-16
2175,2.3118427622549387,0.8591309814367873,-1.6971557961064574,2.220446049250313e-16
2176,3.1820471679920073,0.7144443204458721,0.6015153318042197,5.204170427930421e-18
2177,0.30733992532201304,0.8850719611559781,-2.4403227517576314,5.551115123125783e-17
2178,2.7552652102760153,2.543671254354981,-0.5114904909892797,1.1102230246251565e-16
2179,1.1323850695594633,1.111105109284684,2.871956763130205,2.7755575615628914e-17
2180,2.7124727324482354,2.480468669010756,-1.7770053626188151,5.637851296924623e-18
2181,1.347705833641525,3.556272108515321,1.9881477909076954,5.551115123125783e-17
2182,2.0714660200435855,2.2969957837077937,2.5946218907473186,8.673617379884035e-19
2183,2.966283493702502,1.0870090677207747,-1.0821514084737154,1.6653345369377348e-16
2184,2.1788077645033455,2.376006003339564,1.5469253573826771,5.551115123125783e-17
2185,1.5791690533625726,1.0232726996193586,-1.6839764640819945,1.1102230246251565e-16
2186,2.800996368971171,2.72882494126027,0.5992545163132483,1.1102230246251565e-16
2187,0.35687191298927,2.130463181978049,0.05907316821006248,0.0
2188,3.959509981545104,0.8874938429743244,-1.1147365548804997,2.220446049250313e-16
2189,0.731616516391038,2.3592612789031633,0.026677082092693816,0.0
2190,1.8075249179086443,2.374464964319272,0.7018821001666895,0.0
2191,1.8923099579941272,0.3169148171659054,-2.428310708925742,4.440892098500626e-16
2192,3.1911049938019613,3.400806996143314,-0.9094479297962224,1.5612511283791264e-17
2193,3.8457662005877196,0.3566757128771153,1.959832862687648,3.3306690738754696e-16
2194,1.0583911135933213,0.6302316354941595,1.390577288281352,1.0408340855860843e-17
2195,0.7962658467268661,1.5954996458323545,-1.0549650630265321,2.7755575615628914e-17
2196,2.7697942023961106,2.947304550154378,2.4122912826027836,1.1102230246251565e-16
2197,2.143625790292779,1.3526747158300267,-0.22320880053469327,3.2526065174565133e-19
2198,1.6176825242417594,0.5106947020702206,0.6273108447307689,1.1102230246251565e-16
2199,2.4114152482893445,1.0823859606705601,0.6764539122673563,5.204170427930421e-18
2200,1.29654498810023,2.0673834477864372,-0.3037997665748282,1.1102230246251565e-16
2201,1.8914509753828714,0.3749182020590406,-0.29359132596889115,1.1102230246251565e-16
2202,2.679322230212809,0.3857568940706862,-0.8716988539247161,1.6653345369377348e-16
2203,0.44799713382446693,3.2522550178219056,-1.1449654238510585,2.7755575615628914e-17
2204,1.6640081403409435,3.365359398244689,2.2495172524889604,1.1102230246251565e-16
2205,3.4654443307023977,3.353012187053412,0.2232572939378592,9.529120656610879e-22
2206,1.115703137150266,3.050342693209955,-0.3876844649761533,5.551115123125783e-17
2207,2.938545919564106,3.403058036245045,-0.12861783548455552,1.1102230246251565e-16
2208,1.707286931961181,1.3600601597124333,-0.015188291372416174,2.0816681711721685e-17
2209,1.8149450208193851,1.3145692504777229,2.067084383046785,1.1102230246251565e-16
2210,0.5416692974651587,1.5536740286683433,-0.9875142015324578,2.7755575615628914e-17
2211,3.782573104436455,3.4516154922954665,1.6576579781264291,5.624828165360588e-23
2212,1.9298476073565554,2.0201061551482433,2.978647164334614,1.0408340855860843e-17
2213,3.3167081839773713,1.4227018722635334,1.1759330866624857,4.163336342344337e-17
2214,1.97667726667059,1.5845520862164426,-1.724365436769744,1.3877787807814457e-17
2215,0.4287358899337813,2.354635559223704,-1.4555501999543303,2.7755575615628914e-17
2216,3.1780814720867476,1.686551392423679,1.324777373431436,1.0408340855860843e-17
2217,0.4243383136384249,1.4657327642425533,-2.997441732054085,5.551115123125783e-17
2218,1.7168050012441172,2.0828182576624252,1.5805664481879749,2.7755575615628914e-17
2219,0.6588197014914211,1.2422584386657392,-2.207563482891847,5.551115123125783e-17
2220,1.21158398922468,3.471242417136456,2.3457677813669333,0.0
2221,0.7902208501775054,1.7897772945876098,-1.814662659918715,5.551115123125783e-17
2222,1.6416895510523677,2.484487458174157,0.7856355929004026,1.1102230246251565e-16
2223,2.206336175534695,1.1910280467537018,-0.24901818618033023,1.3877787807814457e-17
2224,1.5344456775012447,3.2233568000796495,-2.299000135806895,1.1102230246251565e-16
2225,1.186304061238297,2.4157238750443812,-2.2927304566752023,2.7755575615628914e-17
2226,2.2034604480819198,1.1159640805180413,-1.9759390869081523,1.1102230246251565e-16
2227,3.530708492898388,2.671812685064162,-2.3311233961746023,1.1102230246251565e-16
2228,1.3464663166207418,2.768618569805225,0.7406092153629391,0.0
2229,2.496921750214047,2.9004213811836177,2.1803783037019713,1.6653345369377348e-16
2230,2.886883451562859,0.9178231359771349,2.0711136935018333,1.1102230246251565e-16
2231,0.30331128716905825,1.1743130695107096,-1.1927031029117081,2.7755575615628914e-17
2232,0.2182156174831792,2.0063465178846416,-0.42912243213532353,2.7755575615628914e-17
2233,3.724152908338316,1.0813190655314757,1.3777910748403368,1.734723475976807e-17
2234,3.8929415864301773,3.9187733951612858,-1.9071882129662447,0.0
2235,0.9222505685035473,3.058382170864601,0.7722935564914,5.551115123125783e-17
2236,0.8295097657663467,3.9181354565923145,2.349538159009322,2.7755575615628914e-17
2237,1.0908755675577886,1.4325602768996206,2.3153025894820924,1.3877787807814457e-17
2238,1.7908436122646458,3.730943473754703,1.0396440516644656,2.220446049250313e-16
2239,3.1651518295525403,2.6189164137163568,-1.0431646123099787,6.505213034913027e-19
2240,1.601697534102256,0.26615622691542323,2.7166493721608536,8.881784197001252e-16
2241,2.0834768604934317,3.480351306411762,-1.0217625409420565,1.3877787807814457e-17
2242,3.735291323498422,3.2679774607322036,0.9066356978085652,0.0
2243,3.489009291041556,3.228062521709663,2.8379278164523063,1.3877787807814457e-17
2244,0.8772794541674108,0.3080383777039149,2.2884348348665045,1.1102230246251565e-16
2245,2.6022543429625538,0.3842574093456145,1.9095399951255558,5.551115123125783e-17
2246,3.022754324784936,3.2298586613813067,2.248361137566076,2.220446049250313e-16
2247,3.584441384142483,2.6400022575009734,-2.0226010729687816,4.996003610813204e-16
2248,3.683862994190846,0.7308112219813472,2.3813036303726722,2.220446049250313e-16
2249,3.1881344799906297,3.390647761083365,-2.7708698925195225,2.2551405187698492e-17
2250,3.8367916079610205,1.0392906973654472,1.721029302745217,3.7947076036992655e-19
2251,2.470795954877776,3.497419794493368,-2.902027738908209,2.220446049250313e-16
2252,0.9915076428079534,1.1608103116729296,-2.56541738689961,1.1102230246251565e-16
2253,2.5663965014313153,3.435135561786901,1.5951879715106045,8.673617379884035e-18
2254,1.2823637773714833,3.567167958594519,1.863460000492581,1.1102230246251565e-16
2255,0.876885694754022,1.4543209954018659,-0.4334057714751802,5.551115123125783e-17
2256,3.017382330722156,3.4441182807231217,2.881974423259366,2.0816681711721685e-17
2257,0.9024234112060293,0.4837986830804916,1.2160656385601998,5.551115123125783e-17
2258,1.418811830427879,0.3578201455937186,1.0484211018697618,2.220446049250313e-16
2259,3.4804855150838256,0.21298381649049808,-1.2309947447178022,4.163336342344337e-17
2260,2.573735743425391,0.47071535065042985,2.110449075071733,1.1102230246251565e-16
2261,2.2707502535022446,2.949093321753651,-0.16240671217047176,1.0408340855860843e-17
2262,3.980055269333411,0.4994857646871438,0.4262858386838593,2.7755575615628914e-17
2263,3.7530846793161836,3.376307144575823,-0.8532312305624039,1.1102230246251565e-16
2264,3.057993707855019,1.631065440071526,-2.2699147158544397,3.3306690738754696e-16
2265,1.8996236168205336,3.5993250857222128,1.8287487019598059,0.0
2266,3.082280016691835,2.149704049427583,-2.1993687684847143,2.220446049250313e-16
2267,1.4839799396761189,1.9927890927655174,-2.2501332392900286,2.7755575615628914e-17
2268,3.153572130565841,2.176680700962189,-1.4388811563885702,2.6020852139652106e-18
2269,1.3088693810940335,0.8341099274358135,-0.7305818690820138,1.3877787807814457e-17
2270,0.3194514856538968,0.9786974371549819,0.5858385486141815,2.7755575615628914e-17
2271,3.789428962661459,3.17197841722167,-1.3729316456959897,1.0408340855860843e-17
2272,0.9842724815029926,1.2435514159118897,-1.3713801518378856,5.551115123125783e-17
2273,2.1855652533012253,1.848280428859715,2.147086646027031,2.220446049250313e-16
2274,0.9966577341347144,0.46585723153511394,1.8467748537937423,1.1102230246251565e-16
2275,1.4419572044634652,3.028240622144483,1.1695498643364317,5.551115123125783e-17
2276,2.1937195170192925,2.20136500649415,-1.4699236473924708,1.1102230246251565e-16
2277,3.9631339440039666,1.5324245449537592,-0.6884648814274748,1.3877787807814457e-17
2278,3.101327638794453,2.3977451090302715,1.223592711072441,2.0816681711721685e-17
2279,0.24502532632754423,0.20986557957239982,-0.6237286539020346,5.551115123125783e-17
2280,1.0039072383862506,2.011142953081249,0.6133208322034536,0.0
2281,2.76881467408253,3.182711097942962,2.2033383795878647,1.1102230246251565e-16
2282,1.8297481666883946,0.9403299603666524,0.9281355304872836,7.589415207398531e-19
2283,3.5205740204227096,2.775670466729459,2.639249164819251,2.220446049250313e-16
2284,3.8732827578186955,2.9308827885253343,-0.3760206878796839,3.3306690738754696e-16
2285,0.6736691280659028,0.8636523416841371,-1.2786221083844576,2.7755575615628914e-17
2286,1.2179167206600556,1.9989608100318588,-1.9792367384016427,1.1102230246251565e-16
2287,1.677045364382581,0.235149477427525,-2.8900243351241617,5.551115123125783e-16
2288,3.7188688859084227,0.4355939585934288,1.2907989639099888,2.220446049250313e-16
2289,2.3144070487417876,1.520546044686171,0.038360999311905175,6.938893903907228e-18
2290,0.4794730817600602,1.7988294461078052,1.3402800006012328,5.551115123125783e-17
2291,1.0145656394199827,1.0889274628335313,1.0582916995759737,2.7755575615628914e-17
2292,1.8772358095720658,0.30707561738893807,2.2906382524782405,6.938893903907228e-18
2293,3.3330195582020425,1.0606801438260476,1.700550083901657,1.1102230246251565e-16
2294,1.444859237097701,0.7829951364343282,0.9729516184116909,2.6020852139652106e-18
2295,1.8987765892961486,2.1043253976730383,-0.8446128438637142,0.0
2296,2.5360786091711076,2.8495534377219562,1.9038475821512746,0.0
2297,1.476378553146708,1.2735836851386262,-0.8801500372273559,5.551115123125783e-17
2298,3.3940331989521417,3.7115656122967473,1.4878613545446884,8.673617379884035e-19
2299,3.5752205960221928,3.1078132112878007,2.1250631558898316,6.938893903907228e-17
2300,2.8797955836376747,1.455969050599833,1.3752162733031668,1.1102230246251565e-16
2301,2.2480631017688704,0.8699375331862198,-0.5966431046002634,1.1102230246251565e-16
2302,3.486520700156534,1.201592118357128,-1.6677358380298213,5.551115123125783e-17
2303,0.29508282015926957,0.7706662771421775,-0.21413701185207312,0.0
2304,2.9545815138356057,2.143605600858985,-2.3748003018117743,4.85722573273506e-17
2305,0.9753270537917019,1.5361335601963857,-2.9094216890348292,2.7755575615628914e-17
2306,0.9950009874448487,1.1522279389076824,-1.829687128436318,5.551115123125783e-17
2307,2.8056082337338677,2.0225378665807474,-1.0217771361979184,2.439454888092385e-19
2308,3.763834979966985,2.85996582406764,-1.5106964264832343,3.8116482626443515e-21
2309,3.5701623284245394,1.2432380227969841,2.076182353719764,5.551115123125783e-17
2310,2.4556719635803663,1.793524605412213,-2.754171569877103,2.7755575615628914e-16
2311,0.3441085677549468,1.7251514558935233,2.8692935884928943,2.7755575615628914e-17
2312,2.0680428039012817,1.9814550605341597,1.485751271576075,1.0842021724855044e-18
2313,1.4580860247313205,1.322058263955343,-1.424970064017664,4.163336342344337e-17
2314,0.7551561837377985,0.7687437229620253,1.8004796451684877,5.551115123125783e-17
2315,3.9356351269570307,2.5176756485713505,0.06915671417210856,0.0
2316,1.0910713602818292,2.9527504349934497,-0.7684614534047389,2.220446049250313e-16
2317,1.8853993606361923,2.002559007564423,1.9877674442949198,1.1102230246251565e-16
2318,2.7506731871376324,2.283933348587665,-0.4661205343019188,1.1102230246251565e-16
2319,3.6652733969979097,1.6225510848775693,1.2348958269834442,6.505213034913027e-19
2320,3.178264845705891,2.579195931223092,0.19729304414420223,1.6653345369377348e-16
2321,3.676432760203738,0.9358009294444329,1.8787991969179743,1.1102230246251565e-16
2322,1.9615804495021314,0.8241443557191419,-0.6500621216888645,5.551115123125783e-17
2323,2.8675816756086836,0.9396891392170419,-2.6690973212874685,6.938893903907228e-17
2324,0.21827315318354645,1.7958163242804528,1.9222283327506124,0.0
2325,3.847272562381888,1.31270308798818,0.6039523829825155,8.673617379884035e-18
2326,2.021991801971213,1.1710619054966531,2.9939730041592982,2.220446049250313e-16
2327,1.0103570820489551,0.4325468019376646,0.5913943955205205,1.1102230246251565e-16
2328,1.8100531391403738,2.7995642806918295,-0.8386994052352414,1.1102230246251565e-16
2329,0.5106841950060829,3.5571414883011196,1.4298974741608141,5.551115123125783e-17
2330,1.7634854076958077,2.7515702048058857,0.7381050113202559,1.3877787807814457e-17
2331,1.741001306037627,3.67999312011832,0.4100287768189279,5.551115123125783e-17
2332,2.465473514951819,0.8784878157760116,1.6620639327434077,5.551115123125783e-17
2333,2.9739072906119413,1.865647445127016,-2.8964771352835115,1.1102230246251565e-16
2334,1.9797836009801801,2.4249251722035785,-0.13061153537461845,5.551115123125783e-17
2335,3.6674743531653364,0.9443011349301083,0.058082814030865126,4.336808689942018e-19
2336,3.023266842911693,2.08399775393578,-0.3596021595760224,8.673617379884035e-18
2337,0.5860530421586813,3.3939593510490016,0.840320849733283,4.163336342344337e-17
2338,1.7860512397333643,2.816920245986966,2.385643553506336,4.336808689942018e-18
2339,3.002987301245661,2.583938406662435,-0.3394909079824462,1.734723475976807e-17
2340,2.1312195710331445,3.7643683650899913,1.0034641942422962,2.0816681711721685e-17
2341,0.7802579853880166,3.969724926936892,-0.3575783698377615,2.7755575615628914e-17
2342,2.1006932203645343,1.8163867865114258,-1.1075258792028,1.1102230246251565e-16
2343,1.134371132572882,2.704292978330537,2.1278875185122086,3.469446951953614e-17
2344,2.032345648755639,0.693440165633791,-1.3833082508194705,1.249000902703301e-16
2345,2.4126925342106302,2.4372505499210106,0.2855561825796511,1.1102230246251565e-16
2346,0.28195517997106495,3.431579295188519,-0.9488868522307863,2.7755575615628914e-17
2347,2.899904392851796,0.8156026359597595,2.618926620277419,1.6653345369377348e-16
2348,0.4396794189469373,2.9119748916721053,1.3933206369950302,1.1102230246251565e-16
2349,1.4533076037312411,1.1747888650304146,-2.433003618426011,5.551115123125783e-17
2350,1.828609360469769,1.2673038373435015,2.8512875446405896,1.1102230246251565e-16
2351,3.239016929690655,1.6880736385547055,-1.2680122425306688,1.1102230246251565e-16
2352,0.48604727458657493,3.0240746263028617,-2.021356018981855,2.7755575615628914e-17
2353,3.3602495760117637,3.6246749991678997,-1.3749970093802306,5.421010862427522e-19
2354,3.303196082031499,0.5779855862761523,-2.821800502942125,5.551115123125783e-16
2355,0.5025579114550569,0.22966919984500392,-2.1077668885804037,8.326672684688674e-17
2356,2.4772315775358416,2.049361488880322,-1.4468053092170132,4.163336342344337e-17
2357,2.2753633247787413,2.5115646892235737,-2.442561179151764,1.3877787807814457e-16
2358,0.9431842880588422,1.78113601539521,-2.9822694521690094,1.1102230246251565e-16
2359,3.4016866279535174,0.3794430736043531,-0.4242556812916982,8.673617379884035e-18
2360,2.9121275518297587,0.2553803408139081,2.8408505417219745,2.7755575615628914e-16
2361,2.834258043223986,2.409419767774725,-2.384309639783627,3.2526065174565133e-19
2362,2.5150721305256094,2.33133876920155,-0.3210585854997321,0.0
2363,1.572835469694581,1.6034561089876518,-1.8916707522667655,1.6653345369377348e-16
2364,3.859471686816722,3.110577359030758,0.0278118402743468,5.551115123125783e-17
2365,1.3488130638461249,2.4720639916054856,-2.8743783634694475,8.326672684688674e-17
2366,2.9023261422660314,1.2816140712555824,2.786427925261953,2.6020852139652106e-18
2367,1.001786441839972,3.8518388816757225,-2.766525078532337,1.1102230246251565e-16
2368,3.297251045774954,2.304703201096311,-1.5922022076399707,2.0816681711721685e-17
2369,0.3776126636633693,3.8367197581015637,1.9955870955314676,2.7755575615628914e-17
2370,1.9122402138568433,2.268134011598966,0.8468927994517719,1.1102230246251565e-16
2371,2.8441496032329057,2.4888997781527924,-0.07050668614780786,2.7755575615628914e-17
