sample_index,maximum_z_invariance_error
2045,3.3306690738754696e-16
2046,4.440892098500626e-16
2047,8.326672684688674e-17
2048,3.3306690738754696e-16
2049,4.440892098500626e-16
2050,2.220446049250313e-16
2051,4.440892098500626e-16
2052,2.220446049250313e-16
2053,3.3306690738754696e-16
2054,2.220446049250313e-16
2055,2.220446049250313e-16
2056,2.220446049250313e-16
2057,2.220446049250313e-16
2058,2.220446049250313e-16
2059,2.220446049250313e-16
2060,4.440892098500626e-16
2061,2.220446049250313e-16
2062,2.220446049250313e-16
2063,1.1102230246251565e-16
2064,2.220446049250313e-16
2065,2.220446049250313e-16
2066,6.106226635438361e-16
2067,4.440892098500626e-16
2068,2.220446049250313e-16
2069,6.661338147750939e-16
2070,2.4424906541753444e-15
2071,2.220446049250313e-16
2072,2.220446049250313e-16
2073,1.1102230246251565e-16
2074,2.220446049250313e-16
2075,4.440892098500626e-16
2076,2.220446049250313e-16
2077,3.3306690738754696e-16
2078,2.220446049250313e-16
2079,2.7755575615628914e-17
2080,5.551115123125783e-16
2081,4.440892098500626e-16
2082,3.3306690738754696e-16
2083,2.220446049250313e-16
2084,2.220446049250313e-16
2085,2.220446049250313e-16
2086,2.220446049250313e-16
2087,4.440892098500626e-16
2088,4.440892098500626e-16
2089,1.1102230246251565e-16
2090,2.220446049250313e-16
2091,2.220446049250313e-16
2092,4.440892098500626e-16
2093,2.220446049250313e-16
2094,2.220446049250313e-16
2095,4.440892098500626e-16
2096,2.220446049250313e-16
2097,1.1102230246251565e-16
2098,2.220446049250313e-16
2099,2.220446049250313e-16
2100,3.885780586188048e-16
2101,8.881784197001252e-16
2102,1.7763568394002505e-15
2103,6.661338147750939e-16
2104,2.220446049250313e-16
2105,1.1102230246251565e-16
2106,4.440892098500626e-16
2107,2.220446049250313e-16
2108,4.440892098500626e-16
2109,2.220446049250313e-16
2110,4.440892098500626e-16
2111,2.220446049250313e-16
2112,6.661338147750939e-16
2113,2.220446049250313e-16
2114,4.440892098500626e-16
2115,4.440892098500626e-16
2116,4.440892098500626e-16
2117,3.3306690738754696e-16
2118,4.440892098500626e-16
2119,2.220446049250313e-16
2120,1.1102230246251565e-16
2121,6.661338147750939e-16
2122,2.220446049250313e-16
2123,2.220446049250313e-16
2124,4.440892098500626e-16
2125,2.220446049250313e-16
2126,4.440892098500626e-16
2127,2.220446049250313e-16
2128,4.440892098500626e-16
2129,4.440892098500626e-16
2130,1.5681900222830336e-15
2131,1.1379786002407855e-15
2132,1.6653345369377348e-16
2133,4.440892098500626e-16
2134,4.440892098500626e-16
2135,6.661338147750939e-16
2136,2.220446049250313e-16
2137,3.3306690738754696e-16
2138,4.440892098500626e-16
2139,5.551115123125783e-17
2140,4.440892098500626e-16
2141,2.220446049250313e-16
2142,2.220446049250313e-16
2143,2.220446049250313e-16
2144,2.220446049250313e-16
2145,4.440892098500626e-16
2146,2.220446049250313e-16
2147,4.440892098500626e-16
2148,2.220446049250313e-16
2149,4.440892098500626e-16
2150,2.220446049250313e-16
2151,4.440892098500626e-16
2152,1.1102230246251565e-16
2153,4.440892098500626e-16
2154,3.3306690738754696e-16
2155,8.881784197001252e-16
2156,4.440892098500626e-16
2157,2.220446049250313e-16
2158,3.885780586188048e-16
2159,2.220446049250313e-16
2160,8.326672684688674e-17
2161,1.3877787807814457e-16
2162,4.440892098500626e-16
2163,4.440892098500626e-16
2164,2.220446049250313e-16
2165,3.3306690738754696e-16
2166,3.3306690738754696e-16
2167,4.440892098500626e-16
2168,4.440892098500626e-16
2169,4.440892098500626e-16
2170,2.220446049250313e-16
2171,4.440892098500626e-16
2172,2.220446049250313e-16
2173,3.3306690738754696e-16
2174,2.220446049250313e-16
2175,4.440892098500626e-16
2176,2.220446049250313e-16
2177,2.220446049250313e-16
2178,4.440892098500626e-16
2179,1.0408340855860843e-15
2180,2.498001805406602e-16
2181,1.1102230246251565e-16
2182,4.440892098500626e-16
2183,2.220446049250313e-16
2184,6.661338147750939e-16
2185,1.1102230246251565e-16
2186,8.881784197001252e-16
2187,2.220446049250313e-16
2188,2.220446049250313e-16
2189,2.220446049250313e-16
2190,2.220446049250313e-16
2191,2.220446049250313e-16
2192,2.220446049250313e-16
2193,2.220446049250313e-16
2194,8.881784197001252e-16
2195,2.220446049250313e-16
2196,2.7755575615628914e-16
2197,2.220446049250313e-16
2198,4.440892098500626e-16
2199,2.220446049250313e-16
2200,4.440892098500626e-16
2201,4.440892098500626e-16
2202,2.220446049250313e-16
2203,6.661338147750939e-16
2204,4.440892098500626e-16
2205,1.1102230246251565e-16
2206,2.220446049250313e-16
2207,3.3306690738754696e-16
2208,1.1102230246251565e-16
2209,4.440892098500626e-16
2210,2.220446049250313e-16
2211,2.220446049250313e-16
2212,2.220446049250313e-16
2213,1.1102230246251565e-16
2214,2.220446049250313e-16
2215,3.3306690738754696e-16
2216,4.163336342344337e-17
2217,4.440892098500626e-16
2218,4.440892098500626e-16
2219,2.220446049250313e-16
2220,0.0
2221,4.440892098500626e-16
2222,4.440892098500626e-16
2223,2.220446049250313e-16
2224,2.220446049250313e-16
2225,2.220446049250313e-16
2226,2.7755575615628914e-16
2227,1.1102230246251565e-16
2228,4.440892098500626e-16
2229,2.220446049250313e-16
2230,2.7755575615628914e-16
2231,7.771561172376096e-16
2232,1.3322676295501878e-15
2233,3.3306690738754696e-16
2234,4.440892098500626e-16
2235,3.3306690738754696e-16
2236,3.3306690738754696e-16
2237,4.440892098500626e-16
2238,3.3306690738754696e-16
2239,4.440892098500626e-16
2240,1.1102230246251565e-16
2241,2.220446049250313e-16
2242,2.220446049250313e-16
2243,2.220446049250313e-16
2244,3.3306690738754696e-16
2245,4.440892098500626e-16
2246,2.220446049250313e-16
2247,4.440892098500626e-16
2248,2.220446049250313e-16
2249,2.220446049250313e-16
2250,6.661338147750939e-16
2251,2.220446049250313e-16
2252,2.220446049250313e-16
2253,2.220446049250313e-16
2254,2.220446049250313e-16
2255,2.220446049250313e-16
2256,2.220446049250313e-16
2257,4.440892098500626e-16
2258,2.220446049250313e-16
2259,2.220446049250313e-16
2260,3.0531133177191805e-16
2261,2.220446049250313e-16
2262,4.440892098500626e-16
2263,2.220446049250313e-16
2264,4.440892098500626e-16
2265,3.885780586188048e-16
2266,2.220446049250313e-16
2267,4.440892098500626e-16
2268,2.220446049250313e-16
2269,2.220446049250313e-16
2270,2.1649348980190553e-15
2271,2.220446049250313e-16
2272,2.220446049250313e-16
2273,2.220446049250313e-16
2274,2.220446049250313e-16
2275,2.220446049250313e-16
2276,2.220446049250313e-16
2277,1.6653345369377348e-16
2278,1.3322676295501878e-15
2279,6.661338147750939e-16
2280,2.220446049250313e-16
2281,3.3306690738754696e-16
2282,2.220446049250313e-16
2283,2.220446049250313e-16
2284,2.220446049250313e-16
2285,2.220446049250313e-16
2286,3.3306690738754696e-16
2287,2.220446049250313e-16
2288,1.2212453270876722e-15
2289,4.440892098500626e-16
2290,1.3322676295501878e-15
2291,4.440892098500626e-16
2292,6.661338147750939e-16
2293,2.220446049250313e-16
2294,4.440892098500626e-16
2295,4.440892098500626e-16
2296,2.220446049250313e-16
2297,2.220446049250313e-16
2298,4.440892098500626e-16
2299,4.440892098500626e-16
2300,2.220446049250313e-16
2301,2.220446049250313e-16
2302,8.881784197001252e-16
2303,2.220446049250313e-16
2304,4.440892098500626e-16
2305,4.440892098500626e-16
2306,2.220446049250313e-16
2307,4.440892098500626e-16
2308,3.3306690738754696e-16
2309,2.220446049250313e-16
2310,4.440892098500626e-16
2311,3.608224830031759e-16
2312,2.220446049250313e-16
2313,2.220446049250313e-16
2314,2.220446049250313e-16
2315,2.220446049250313e-16
2316,4.440892098500626e-16
2317,2.220446049250313e-16
2318,2.220446049250313e-16
2319,2.220446049250313e-16
2320,1.1102230246251565e-16
2321,3.3306690738754696e-16
2322,4.440892098500626e-16
2323,2.220446049250313e-16
2324,4.440892098500626e-16
2325,4.440892098500626e-16
2326,4.996003610813204e-16
2327,4.440892098500626e-16
2328,3.3306690738754696e-16
2329,2.220446049250313e-16
2330,2.220446049250313e-16
2331,2.220446049250313e-16
2332,4.440892098500626e-16
2333,7.771561172376096e-16
2334,4.440892098500626e-16
2335,1.5265566588595902e-16
2336,3.3306690738754696e-16
2337,1.1102230246251565e-15
2338,4.440892098500626e-16
2339,4.440892098500626e-16
2340,2.220446049250313e-16
2341,2.220446049250313e-16
2342,2.220446049250313e-16
2343,5.551115123125783e-16
2344,4.440892098500626e-16
2345,2.220446049250313e-16
2346,4.440892098500626e-16
2347,2.220446049250313e-16
2348,4.440892098500626e-16
2349,3.3306690738754696e-16
2350,2.220446049250313e-16
2351,2.220446049250313e-16
2352,3.3306690738754696e-16
2353,4.440892098500626e-16
2354,2.220446049250313e-16
2355,2.220446049250313e-16
2356,4.440892098500626e-16
2357,4.440892098500626e-16
2358,7.216449660063518e-16
2359,2.220446049250313e-16
2360,1.1102230246251565e-16
2361,4.718447854656915e-16
2362,2.220446049250313e-16
2363,2.220446049250313e-16
2364,4.440892098500626e-16
2365,4.440892098500626e-16
2366,1.6653345369377348e-16
2367,4.85722573273506e-16
2368,2.220446049250313e-16
2369,2.220446049250313e-16
2370,3.3306690738754696e-16
2371,2.220446049250313e-16
2372,4.440892098500626e-16
2373,1.1102230246251565e-16
2374,2.220446049250313e-16
2375,4.440892098500626e-16
2376,3.3306690738754696e-16
2377,2.220446049250313e-16
2378,3.3306690738754696e-16
2379,2.220446049250313e-16
2380,4.440892098500626e-16
2381,2.220446049250313e-16
2382,2.220446049250313e-16
2383,2.220446049250313e-16
2384,2.220446049250313e-16
2385,2.220446049250313e-16
2386,2.220446049250313e-16
2387,2.220446049250313e-16
2388,2.220446049250313e-16
2389,2.220446049250313e-16
2390,2.220446049250313e-16
2391,2.498001805406602e-16
2392,2.220446049250313e-16
2393,1.1102230246251565e-15
2394,2.220446049250313e-16
2395,8.881784197001252e-16
2396,4.440892098500626e-16
2397,4.440892098500626e-16
2398,1.1102230246251565e-16
2399,2.220446049250313e-16
2400,2.220446049250313e-16
2401,2.220446049250313e-16
2402,3.3306690738754696e-16
2403,4.440892098500626e-16
2404,6.661338147750939e-16
2405,4.440892098500626e-16
2406,9.992007221626409e-16
2407,4.440892098500626e-16
2408,4.440892098500626e-16
2409,4.440892098500626e-16
2410,4.440892098500626e-16
2411,2.220446049250313e-16
2412,2.220446049250313e-16
2413,6.661338147750939e-16
2414,2.7755575615628914e-17
2415,1.1102230246251565e-16
2416,1.1102230246251565e-16
2417,4.440892098500626e-16
2418,7.771561172376096e-16
2419,2.220446049250313e-16
2420,2.220446049250313e-16
2421,2.220446049250313e-16
2422,2.220446049250313e-16
2423,1.6653345369377348e-16
2424,4.440892098500626e-16
2425,2.220446049250313e-16
2426,2.220446049250313e-16
2427,6.661338147750939e-16
2428,6.661338147750939e-16
2429,4.440892098500626e-16
2430,4.440892098500626e-16
2431,2.220446049250313e-16
2432,2.220446049250313e-16
2433,2.220446049250313e-16
2434,4.440892098500626e-16
2435,3.3306690738754696e-16
2436,2.220446049250313e-16
2437,2.220446049250313e-16
2438,2.220446049250313e-16
2439,4.440892098500626e-16
2440,1.1657341758564144e-15
2441,2.498001805406602e-16
2442,4.440892098500626e-16
2443,3.3306690738754696e-16
2444,2.220446049250313e-16
2445,2.220446049250313e-16
2446,2.7755575615628914e-16
2447,4.440892098500626e-16
2448,4.440892098500626e-16
2449,2.220446049250313e-16
2450,4.440892098500626e-16
2451,2.220446049250313e-16
2452,2.220446049250313e-16
2453,2.220446049250313e-16
2454,2.220446049250313e-16
2455,4.440892098500626e-16
2456,4.440892098500626e-16
2457,4.440892098500626e-16
2458,3.3306690738754696e-16
2459,2.7755575615628914e-16
2460,2.220446049250313e-16
2461,5.551115123125783e-16
2462,5.551115123125783e-16
2463,4.718447854656915e-16
2464,1.1102230246251565e-15
2465,2.220446049250313e-16
2466,2.220446049250313e-16
2467,2.220446049250313e-16
2468,5.551115123125783e-16
2469,3.3306690738754696e-16
2470,4.440892098500626e-16
2471,4.440892098500626e-16
2472,4.440892098500626e-16
2473,2.220446049250313e-16
2474,8.881784197001252e-16
2475,2.220446049250313e-16
2476,2.220446049250313e-16
2477,4.440892098500626e-16
2478,4.440892098500626e-16
2479,1.1102230246251565e-16
2480,2.220446049250313e-16
2481,2.220446049250313e-16
2482,6.661338147750939e-16
2483,2.220446049250313e-16
2484,2.220446049250313e-16
2485,2.220446049250313e-16
2486,2.220446049250313e-16
2487,2.220446049250313e-16
2488,4.440892098500626e-16
2489,2.220446049250313e-16
2490,2.220446049250313e-16
2491,8.881784197001252e-16
2492,2.220446049250313e-16
2493,1.1102230246251565e-16
2494,4.440892098500626e-16
2495,4.440892098500626e-16
2496,2.220446049250313e-16
2497,2.220446049250313e-16
2498,2.220446049250313e-16
2499,2.220446049250313e-16
2500,6.661338147750939e-16
2501,4.440892098500626e-16
2502,6.661338147750939e-16
2503,4.440892098500626e-16
2504,1.4623718902484484e-15
2505,2.220446049250313e-16
2506,2.220446049250313e-16
2507,2.220446049250313e-16
2508,5.759281940243e-16
2509,4.440892098500626e-16
2510,2.220446049250313e-16
2511,4.440892098500626e-16
2512,0.0
2513,2.220446049250313e-16
2514,8.881784197001252e-16
2515,4.440892098500626e-16
2516,9.992007221626409e-16
2517,4.440892098500626e-16
2518,2.220446049250313e-16
2519,2.220446049250313e-16
2520,2.220446049250313e-16
2521,2.220446049250313e-16
2522,2.220446049250313e-16
2523,1.1102230246251565e-16
2524,4.440892098500626e-16
2525,3.885780586188048e-16
2526,2.220446049250313e-16
2527,2.220446049250313e-16
2528,1.1102230246251565e-16
2529,2.220446049250313e-16
2530,9.43689570931383e-16
2531,2.220446049250313e-16
2532,2.220446049250313e-16
2533,2.220446049250313e-16
2534,2.220446049250313e-16
2535,1.6653345369377348e-16
2536,2.220446049250313e-16
2537,2.220446049250313e-16
2538,2.220446049250313e-16
2539,2.220446049250313e-16
2540,2.220446049250313e-16
2541,4.440892098500626e-16
2542,2.220446049250313e-15
2543,2.220446049250313e-16
2544,5.551115123125783e-16
2545,3.3306690738754696e-16
2546,4.440892098500626e-16
2547,9.43689570931383e-16
2548,5.551115123125783e-16
2549,2.220446049250313e-16
2550,2.220446049250313e-16
2551,1.1102230246251565e-16
2552,4.440892098500626e-16
2553,4.440892098500626e-16
2554,2.220446049250313e-16
2555,3.0531133177191805e-16
2556,3.3306690738754696e-16
2557,1.1102230246251565e-16
2558,3.3306690738754696e-16
2559,1.1102230246251565e-16
2560,4.440892098500626e-16
2561,1.1102230246251565e-16
2562,1.6653345369377348e-16
2563,4.440892098500626e-16
2564,6.661338147750939e-16
2565,2.220446049250313e-16
2566,4.440892098500626e-16
2567,4.440892098500626e-16
2568,2.220446049250313e-16
2569,2.55351295663786e-15
2570,1.6653345369377348e-16
2571,2.220446049250313e-16
2572,2.220446049250313e-16
2573,2.220446049250313e-16
2574,4.440892098500626e-16
2575,2.220446049250313e-16
2576,1.1102230246251565e-16
2577,4.440892098500626e-16
2578,2.7755575615628914e-16
2579,2.220446049250313e-16
2580,8.881784197001252e-16
2581,5.551115123125783e-16
2582,1.3877787807814457e-17
2583,2.220446049250313e-16
2584,4.440892098500626e-16
2585,2.220446049250313e-16
2586,3.3306690738754696e-16
2587,4.440892098500626e-16
2588,4.440892098500626e-16
2589,1.1102230246251565e-16
2590,4.440892098500626e-16
2591,2.220446049250313e-16
2592,5.551115123125783e-17
2593,2.220446049250313e-16
2594,2.220446049250313e-16
2595,4.440892098500626e-16
2596,2.220446049250313e-16
2597,2.220446049250313e-16
2598,7.771561172376096e-16
2599,1.6653345369377348e-16
2600,4.440892098500626e-16
2601,3.3306690738754696e-16
2602,2.220446049250313e-16
2603,2.220446049250313e-16
2604,1.1102230246251565e-16
2605,3.3306690738754696e-16
2606,2.220446049250313e-16
2607,2.220446049250313e-16
2608,4.440892098500626e-16
2609,2.220446049250313e-16
2610,4.551914400963142e-15
2611,2.220446049250313e-16
2612,2.220446049250313e-16
2613,4.440892098500626e-16
2614,2.220446049250313e-16
2615,2.220446049250313e-16
2616,4.440892098500626e-16
2617,2.220446049250313e-16
2618,4.440892098500626e-16
2619,2.220446049250313e-16
2620,2.220446049250313e-16
2621,2.220446049250313e-16
2622,2.220446049250313e-16
2623,2.220446049250313e-16
2624,2.220446049250313e-16
2625,4.440892098500626e-16
2626,2.220446049250313e-16
2627,2.220446049250313e-16
2628,2.220446049250313e-16
2629,2.220446049250313e-16
2630,4.440892098500626e-16
2631,6.661338147750939e-16
2632,4.440892098500626e-16
2633,2.220446049250313e-16
2634,1.6653345369377348e-16
2635,7.494005416219807e-16
2636,4.440892098500626e-16
2637,4.440892098500626e-16
2638,4.996003610813204e-16
2639,2.220446049250313e-16
2640,2.498001805406602e-16
2641,4.440892098500626e-16
2642,2.220446049250313e-16
2643,1.1102230246251565e-16
2644,2.220446049250313e-16
2645,2.220446049250313e-16
2646,2.220446049250313e-16
2647,2.220446049250313e-16
2648,5.551115123125783e-17
2649,4.440892098500626e-16
2650,4.440892098500626e-16
2651,4.440892098500626e-16
2652,2.220446049250313e-16
2653,2.220446049250313e-16
2654,4.440892098500626e-16
2655,2.220446049250313e-16
2656,2.220446049250313e-16
2657,4.440892098500626e-16
2658,2.914335439641036e-16
2659,2.220446049250313e-16
2660,2.220446049250313e-16
2661,2.220446049250313e-16
2662,1.0547118733938987e-15
2663,2.220446049250313e-16
2664,6.661338147750939e-16
2665,4.440892098500626e-16
2666,2.220446049250313e-16
2667,3.3306690738754696e-16
2668,2.220446049250313e-16
2669,7.042977312465837e-16
2670,2.7755575615628914e-16
2671,2.220446049250313e-15
2672,5.828670879282072e-16
2673,4.440892098500626e-16
2674,4.440892098500626e-16
2675,6.661338147750939e-16
2676,1.1102230246251565e-16
2677,1.1102230246251565e-16
2678,2.220446049250313e-16
2679,2.220446049250313e-16
2680,2.220446049250313e-16
2681,2.220446049250313e-16
2682,4.440892098500626e-16
2683,4.440892098500626e-16
2684,7.060324547225605e-16
2685,2.220446049250313e-16
2686,2.220446049250313e-16
2687,2.7755575615628914e-16
2688,2.220446049250313e-16
2689,1.1102230246251565e-16
2690,2.220446049250313e-16
2691,2.220446049250313e-16
2692,2.4424906541753444e-15
2693,6.661338147750939e-16
2694,2.220446049250313e-16
2695,3.3306690738754696e-16
2696,4.440892098500626e-16
2697,2.220446049250313e-16
2698,4.440892098500626e-16
2699,2.220446049250313e-16
2700,4.440892098500626e-16
2701,8.881784197001252e-16
2702,2.220446049250313e-16
2703,4.440892098500626e-16
2704,4.440892098500626e-16
2705,2.220446049250313e-16
2706,2.220446049250313e-16
2707,2.220446049250313e-16
2708,2.220446049250313e-16
2709,1.1102230246251565e-16
2710,2.220446049250313e-16
2711,2.220446049250313e-16
2712,8.881784197001252e-16
2713,2.220446049250313e-16
2714,2.220446049250313e-16
2715,4.440892098500626e-16
2716,2.220446049250313e-16
2717,2.220446049250313e-16
2718,2.220446049250313e-16
2719,8.881784197001252e-16
2720,2.220446049250313e-16
2721,3.3306690738754696e-16
2722,2.220446049250313e-16
2723,4.440892098500626e-16
2724,2.220446049250313e-16
2725,1.1102230246251565e-16
2726,1.249000902703301e-16
2727,4.440892098500626e-16
2728,8.049116928532385e-16
2729,2.220446049250313e-16
2730,2.220446049250313e-16
2731,4.440892098500626e-16
2732,4.440892098500626e-16
2733,2.220446049250313e-16
2734,6.661338147750939e-16
2735,2.220446049250313e-16
2736,2.220446049250313e-16
2737,3.3306690738754696e-16
2738,1.6653345369377348e-16
2739,2.220446049250313e-16
2740,4.440892098500626e-16
2741,2.220446049250313e-16
2742,2.220446049250313e-16
2743,2.220446049250313e-16
2744,2.220446049250313e-16
2745,4.440892098500626e-16
2746,1.1102230246251565e-16
2747,2.220446049250313e-16
2748,2.220446049250313e-16
2749,4.440892098500626e-16
2750,2.220446049250313e-16
2751,2.220446049250313e-16
2752,2.220446049250313e-16
2753,3.3306690738754696e-16
2754,2.220446049250313e-16
2755,4.440892098500626e-16
2756,2.220446049250313e-16
2757,4.440892098500626e-16
2758,3.3306690738754696e-16
2759,2.220446049250313e-16
2760,2.220446049250313e-16
2761,4.440892098500626e-16
2762,4.440892098500626e-16
2763,1.1102230246251565e-16
2764,2.220446049250313e-16
2765,2.220446049250313e-16
2766,4.440892098500626e-16
2767,2.220446049250313e-16
2768,2.220446049250313e-16
2769,5.551115123125783e-16
2770,2.220446049250313e-16
2771,1.3322676295501878e-15
2772,4.440892098500626e-16
2773,2.220446049250313e-16
2774,2.220446049250313e-16
2775,2.220446049250313e-16
2776,7.771561172376096e-16
2777,4.440892098500626e-16
2778,4.718447854656915e-16
2779,2.220446049250313e-16
2780,3.3306690738754696e-16
2781,2.220446049250313e-16
2782,2.220446049250313e-16
2783,2.220446049250313e-16
2784,2.220446049250313e-16
2785,4.440892098500626e-16
2786,1.6653345369377348e-15
2787,4.440892098500626e-16
2788,2.220446049250313e-16
2789,2.220446049250313e-16
2790,2.636779683484747e-16
2791,4.440892098500626e-16
2792,4.440892098500626e-16
2793,2.220446049250313e-16
2794,2.220446049250313e-16
2795,6.661338147750939e-16
2796,4.440892098500626e-16
2797,7.771561172376096e-16
2798,2.220446049250313e-16
2799,4.440892098500626e-16
2800,4.440892098500626e-16
2801,2.220446049250313e-16
2802,5.551115123125783e-16
2803,3.3306690738754696e-16
2804,5.828670879282072e-16
2805,4.440892098500626e-16
2806,2.220446049250313e-16
2807,4.440892098500626e-16
2808,1.1102230246251565e-16
2809,4.440892098500626e-16
2810,2.220446049250313e-16
2811,6.661338147750939e-16
2812,2.220446049250313e-16
2813,3.885780586188048e-16
2814,3.0531133177191805e-16
2815,2.220446049250313e-16
2816,1.9984014443252818e-15
2817,1.1102230246251565e-15
2818,2.220446049250313e-16
2819,2.220446049250313e-16
2820,2.220446049250313e-16
2821,4.440892098500626e-16
2822,2.220446049250313e-16
2823,4.440892098500626e-16
2824,2.220446049250313e-16
2825,2.220446049250313e-16
2826,2.220446049250313e-16
2827,6.661338147750939e-16
2828,4.440892098500626e-16
2829,4.440892098500626e-16
2830,2.220446049250313e-16
2831,2.220446049250313e-16
2832,2.220446049250313e-16
2833,2.220446049250313e-16
2834,2.220446049250313e-16
2835,2.220446049250313e-16
2836,2.220446049250313e-16
2837,4.440892098500626e-16
2838,4.163336342344337e-16
2839,5.516420653606247e-16
2840,5.551115123125783e-16
2841,2.220446049250313e-16
2842,4.440892098500626e-16
2843,2.220446049250313e-16
2844,6.661338147750939e-16
2845,2.220446049250313e-16
2846,2.220446049250313e-16
2847,2.220446049250313e-16
2848,2.220446049250313e-16
2849,2.636779683484747e-16
2850,2.220446049250313e-16
2851,3.885780586188048e-16
2852,2.220446049250313e-16
2853,3.885780586188048e-16
2854,8.326672684688674e-16
2855,2.220446049250313e-16
2856,2.220446049250313e-16
2857,2.220446049250313e-16
2858,1.3322676295501878e-15
2859,2.220446049250313e-16
2860,4.440892098500626e-16
2861,4.440892098500626e-16
2862,4.440892098500626e-16
2863,4.440892098500626e-16
2864,2.220446049250313e-16
2865,4.440892098500626e-16
2866,5.551115123125783e-16
2867,2.220446049250313e-16
2868,2.220446049250313e-16
2869,3.3306690738754696e-16
2870,2.220446049250313e-16
2871,2.220446049250313e-16
2872,2.220446049250313e-16
2873,5.551115123125783e-16
2874,2.220446049250313e-16
2875,2.220446049250313e-16
2876,0.0
2877,2.220446049250313e-16
2878,4.440892098500626e-16
2879,4.440892098500626e-16
2880,2.220446049250313e-16
2881,1.6653345369377348e-16
2882,4.440892098500626e-16
2883,2.220446049250313e-16
2884,3.3306690738754696e-16
2885,2.220446049250313e-16
2886,4.440892098500626e-16
2887,4.440892098500626e-16
2888,1.3322676295501878e-15
2889,2.220446049250313e-16
2890,4.440892098500626e-16
2891,4.440892098500626e-16
2892,2.220446049250313e-16
2893,2.220446049250313e-16
2894,8.881784197001252e-16
2895,2.498001805406602e-16
2896,9.43689570931383e-16
2897,2.220446049250313e-16
2898,4.440892098500626e-16
2899,2.220446049250313e-16
2900,4.440892098500626e-16
2901,2.7755575615628914e-16
2902,4.440892098500626e-16
2903,2.220446049250313e-16
2904,6.661338147750939e-16
2905,8.881784197001252e-16
2906,2.220446049250313e-16
2907,2.220446049250313e-16
2908,4.440892098500626e-16
2909,2.220446049250313e-16
2910,2.220446049250313e-16
2911,2.220446049250313e-16
2912,9.992007221626409e-16
2913,1.3322676295501878e-15
2914,4.996003610813204e-16
2915,2.220446049250313e-16
2916,2.220446049250313e-16
2917,2.220446049250313e-16
2918,2.220446049250313e-16
2919,6.661338147750939e-16
2920,2.220446049250313e-16
2921,2.220446049250313e-16
2922,6.661338147750939e-16
2923,1.1102230246251565e-16
2924,2.7755575615628914e-16
2925,1.1102230246251565e-16
2926,2.7755575615628914e-17
2927,2.220446049250313e-16
2928,2.220446049250313e-16
2929,5.551115123125783e-17
2930,4.440892098500626e-16
2931,2.220446049250313e-16
2932,5.551115123125783e-16
2933,4.440892098500626e-16
2934,8.98586760555986e-16
2935,2.220446049250313e-16
2936,4.440892098500626e-16
2937,2.220446049250313e-16
2938,4.440892098500626e-16
2939,2.220446049250313e-16
2940,3.3306690738754696e-16
2941,4.440892098500626e-16
2942,3.3306690738754696e-16
2943,4.440892098500626e-16
2944,2.220446049250313e-16
2945,4.440892098500626e-16
2946,4.440892098500626e-16
2947,2.220446049250313e-16
2948,1.1102230246251565e-16
2949,4.440892098500626e-16
2950,7.216449660063518e-16
2951,4.440892098500626e-16
2952,1.1102230246251565e-16
2953,2.7755575615628914e-16
2954,2.220446049250313e-16
2955,1.1102230246251565e-16
2956,2.220446049250313e-16
2957,4.440892098500626e-16
2958,4.440892098500626e-16
2959,4.440892098500626e-16
2960,6.661338147750939e-16
2961,2.220446049250313e-16
2962,4.440892098500626e-16
2963,4.440892098500626e-16
2964,0.0
2965,2.220446049250313e-16
2966,2.220446049250313e-16
2967,2.220446049250313e-16
2968,2.220446049250313e-16
2969,2.220446049250313e-16
2970,2.220446049250313e-16
2971,4.440892098500626e-16
2972,9.575673587391975e-16
2973,2.220446049250313e-16
2974,4.440892098500626e-16
2975,8.326672684688674e-17
2976,2.7755575615628914e-16
2977,8.881784197001252e-16
2978,0.0
2979,6.817463260588852e-16
2980,2.220446049250313e-16
2981,4.440892098500626e-16
2982,2.220446049250313e-16
2983,2.220446049250313e-16
2984,4.440892098500626e-16
2985,2.220446049250313e-16
2986,3.3306690738754696e-16
2987,1.1102230246251565e-16
2988,2.220446049250313e-16
2989,4.440892098500626e-16
2990,1.1102230246251565e-16
2991,2.7755575615628914e-16
2992,2.220446049250313e-16
2993,4.614364446098307e-16
2994,4.440892098500626e-16
2995,2.220446049250313e-16
2996,2.220446049250313e-16
2997,4.440892098500626e-16
2998,1.1102230246251565e-16
2999,3.3306690738754696e-16
