sample_index,lambda,analytical_derivative,numerical_derivative,derivative_error,strictly_negative
1002,1.373761931794491,-0.7562451037488843,-0.756245103716857,3.2027269725176666e-11,True
1003,3.9583481955125257,-0.026461144621905876,-0.026461144608802552,1.3103323981411563e-11,True
1004,2.993140940212071,-0.10238705401139317,-0.10238705402954017,1.814699779334461e-11,True
1005,2.201699574230687,-0.11251455085140184,-0.11251455086513927,1.3737427861926221e-11,True
1006,3.5307147690985645,-0.035600969356594916,-0.03560096933918899,1.7405923924407318e-11,True
1007,0.8668390304082455,-0.9647313422200509,-0.9647313422012082,1.8842705173938157e-11,True
1008,0.61081767512322,-0.4777915125950115,-0.4777915126014109,6.3993810250906336e-12,True
1009,2.2450230960031057,-0.14217256413466678,-0.14217256413262547,2.041311564227044e-12,True
1010,2.386801332428449,-0.08335811554970722,-0.08335811554904815,6.590700207809164e-13,True
1011,1.6751803739763604,-0.17445701098330824,-0.17445701098739438,4.086148086557273e-12,True
1012,2.844735457209448,-0.030933549792314753,-0.03093354981054119,1.8226437720203492e-11,True
1013,1.7865613112538448,-0.5164909527931562,-0.5164909528176942,2.4538038267962747e-11,True
1014,0.2275376798310249,-0.7408096985843775,-0.740809698597522,1.3144485500049541e-11,True
1015,3.513333722770672,-0.07831551794074562,-0.07831551793735514,3.39048233932715e-12,True
1016,1.1523120598076544,-0.9968323771170146,-0.9968323770981334,1.8881118890590187e-11,True
1017,3.9072659045566667,-0.009869715696015713,-0.009869715644761357,5.125435666164524e-11,True
1018,3.8510881379277886,-0.04037379981047387,-0.040373799825577095,1.510322422682009e-11,True
1019,0.6322315769977881,-0.6730646268326166,-0.673064626838249,5.632383448528344e-12,True
1020,0.762484831688599,-1.1693344409218864,-1.169334440892511,2.937539100855702e-11,True
1021,2.7704663667313585,-0.018994058392771816,-0.018994058387233892,5.537924285814455e-12,True
1022,0.9616987588032202,-0.8258607089201326,-0.8258607089084434,1.1689205159370886e-11,True
1023,2.8720281354836894,-0.11047919046500937,-0.11047919046269782,2.311553726208615e-12,True
1024,1.5154168457640074,-0.41074071440999715,-0.41074071441826726,8.270106821584022e-12,True
1025,1.7662023497616732,-0.48544535872445727,-0.4854453587221918,2.265465592898863e-12,True
1026,2.133945717069682,-0.10799527011370026,-0.10799527010996178,3.738481746395905e-12,True
1027,2.7785104844164112,-0.1688404037958984,-0.1688404038135971,1.769870361378878e-11,True
1028,2.279168494395882,-0.21419283149664634,-0.21419283146029142,3.6354919075165526e-11,True
1029,1.920978821241219,-0.09988100296241487,-0.09988100296287604,4.611727666414822e-13,True
1030,1.3710351836395802,-0.9098494301760255,-0.909849430186238,1.0212497514316965e-11,True
1031,2.326768909110738,-0.18504708762372266,-0.18504708763078523,7.062572748850471e-12,True
1032,2.0827890696395825,-0.11742858760316165,-0.11742858759822282,4.938827125045009e-12,True
1033,0.8835727159094128,-0.6440683244520756,-0.6440683244401946,1.1881051698026113e-11,True
1034,1.0682151937480957,-0.45482478105140617,-0.4548247810653993,1.399313998007301e-11,True
1035,3.7352299292294897,-0.02198069387549168,-0.02198069387615575,6.640694938386815e-13,True
1036,2.8227218923308786,-0.09892546704385012,-0.09892546704026726,3.582856233919074e-12,True
1037,0.5241486437441357,-0.7737529510796818,-0.7737529510748463,4.835465361452407e-12,True
1038,3.506045703514664,-0.036618408952127646,-0.03661840892732471,2.480293748163831e-11,True
1039,0.7767482196393606,-1.08063648449767,-1.0806364844739846,2.3685275962748165e-11,True
1040,0.9179482258124886,-0.5853245850395344,-0.5853245850340194,5.515032874825465e-12,True
1041,3.656340845346586,-0.06408088354848183,-0.06408088353282437,1.5657461438500775e-11,True
1042,3.508392991327157,-0.06087442448130562,-0.06087442447899604,2.3095761414460014e-12,True
1043,3.3999011034365565,-0.0589583974057468,-0.05895839740310826,2.6385421625363392e-12,True
1044,1.6534195476239586,-0.32902550091568256,-0.3290255009280596,1.2377043834277401e-11,True
1045,2.1094177692885614,-0.10426104766669815,-0.10426104766203535,4.662797925547579e-12,True
1046,1.3500286814693736,-0.3150252376041146,-0.3150252376127316,8.616996005628152e-12,True
1047,2.7305756801045007,-0.11403578704545049,-0.11403578704660687,1.1563805468739474e-12,True
1048,0.22008525967066914,-0.9077854166216434,-0.9077854166053555,1.6287859949670747e-11,True
1049,0.5207751281845088,-1.1747995600976309,-1.1747995600663863,3.124456249281593e-11,True
1050,3.07328289665206,-0.022945367324327247,-0.022945367306181904,1.814534286714853e-11,True
1051,3.9541439049199933,-0.017632711810278066,-0.017632711823978298,1.3700231921154327e-11,True
1052,1.0457609492591555,-0.6812372152651918,-0.6812372152720235,6.831757382030901e-12,True
1053,3.184734502493911,-0.09230816836535032,-0.09230816837568766,1.0337342093436064e-11,True
1054,1.802450557609752,-0.4686553291638817,-0.46865532917772507,1.3843370894051077e-11,True
1055,3.4149040623920652,-0.08815377729707564,-0.08815377730009287,3.0172253584481723e-12,True
1056,2.2293093890443103,-0.13214077946644615,-0.13214077948520142,1.8755275110748926e-11,True
1057,2.0773606621361442,-0.13928557487127477,-0.13928557488496196,1.3687190270061933e-11,True
1058,3.599083032636537,-0.07891032398222489,-0.0789103239751121,7.1127825851391435e-12,True
1059,2.5950344617967973,-0.06720552442624417,-0.06720552443439942,8.15525424968655e-12,True
1060,1.0740824584602555,-0.8056595909170002,-0.8056595909411434,2.414313193810358e-11,True
1061,2.766856513270525,-0.044570991471210616,-0.04457099146426557,6.945048702799994e-12,True
1062,2.426106499250439,-0.21836996423361893,-0.21836996424440255,1.0783623993759761e-11,True
1063,2.863883398056607,-0.10527792050813092,-0.10527792053682815,2.8697225151752548e-11,True
1064,0.6008559664071147,-0.5948333100113494,-0.5948333100164183,5.068834241228615e-12,True
1065,2.9470722045465427,-0.0616470322938736,-0.06164703231226198,1.8388374156685927e-11,True
1066,3.53784139536691,-0.01953790302576678,-0.019537903039879012,1.411223221614577e-11,True
1067,2.3694195856169564,-0.105065294047277,-0.10506529404818997,9.129641487248819e-13,True
1068,3.361712696079986,-0.05204014005737807,-0.05204014007498258,1.760450812904324e-11,True
1069,2.522797603763657,-0.05628098703061746,-0.05628098703747141,6.8539549036295e-12,True
1070,3.262110841008455,-0.030910893910601804,-0.030910893900060184,1.054161966052014e-11,True
1071,3.4376483500998667,-0.02599422783791452,-0.025994227836889646,1.0248746296070976e-12,True
1072,1.0779957436619618,-0.33687396645222384,-0.33687396646109313,8.86929418797422e-12,True
1073,2.5948655538865792,-0.09045819592795473,-0.09045819592268244,5.2722964882789825e-12,True
1074,2.9159632111025733,-0.05743318786049467,-0.05743318788331563,2.2820960399183576e-11,True
1075,3.4074839408608106,-0.04060052029580969,-0.04060052029020156,5.608132014334188e-12,True
1076,3.6070206527673006,-0.06474115268449304,-0.06474115268328973,1.203315225239976e-12,True
1077,2.1330953346197297,-0.2926868821924637,-0.2926868821750972,1.7366497129245317e-11,True
1078,0.3413040223406295,-0.9025278899782572,-0.9025278899621457,1.611144551105781e-11,True
1079,2.549342854852655,-0.15959179924922023,-0.15959179924251998,6.700251464764051e-12,True
1080,2.3467555541271135,-0.053450582885316726,-0.05345058288752646,2.2097323970626803e-12,True
1081,0.7561766867604923,-1.0709760927750425,-1.0709760927485323,2.6510127426604413e-11,True
1082,3.878430377676939,-0.025440339591567145,-0.02544033960161229,1.004514527114253e-11,True
1083,1.2946811439929395,-0.7860451351538373,-0.7860451351704433,1.6605938846225854e-11,True
1084,3.1159740875311863,-0.07523761642022361,-0.07523761643701832,1.6794704515987746e-11,True
1085,3.1229788474311957,-0.07100936413990339,-0.07100936412207659,1.7826795595254907e-11,True
1086,1.2387835525101318,-0.6601500549366197,-0.660150054965225,2.8605340318677008e-11,True
1087,2.2211225120000035,-0.16292436719939474,-0.16292436719744785,1.9468870959826745e-12,True
1088,2.8590494250210847,-0.005383917977955069,-0.0053839179781078874,1.5281872989270084e-13,True
1089,0.802390492593982,-0.5484201910922969,-0.5484201910987974,6.500466831482754e-12,True
1090,1.1914004129318398,-0.4528846281732739,-0.4528846281715015,1.7724155476628312e-12,True
1091,1.9282987544983052,-0.45254351312695007,-0.4525435131741417,4.7191639485077985e-11,True
1092,2.141274791628932,-0.1220083259709049,-0.12200832597564214,4.737238379348696e-12,True
1093,0.22567126504146187,-0.8927914750841597,-0.8927914750753162,8.843481502651684e-12,True
1094,3.3320880811830986,-0.034290964107416305,-0.03429096411267096,5.25465781997525e-12,True
1095,3.0050064145526565,-0.11206127683510414,-0.11206127683571764,6.134953656200537e-13,True
1096,1.9508887933194656,-0.19480111734993916,-0.1948011173591446,9.205441964255101e-12,True
1097,0.6782529748722311,-0.44877403413384437,-0.4487740341480028,1.4158452188439696e-11,True
1098,0.6436316397056016,-0.45487602000217364,-0.454876020014594,1.2420342532237783e-11,True
1099,0.8921741385019132,-0.4962393645171544,-0.49623936452247713,5.322742246960388e-12,True
1100,2.1545058608282206,-0.14373397666212415,-0.1437339766652279,3.1037672432177033e-12,True
1101,3.993448073183834,-0.05032819775939437,-0.05032819775374619,5.648183309947541e-12,True
1102,2.4717268209606957,-0.019753883555423353,-0.019753883556683505,1.26015170520688e-12,True
1103,1.6332062465389545,-0.27031248127221036,-0.2703124812875046,1.5294265853782463e-11,True
1104,2.5132903903669166,-0.16827949578792284,-0.16827949581577073,2.7847890660126495e-11,True
1105,1.8096774803056275,-0.2996345694775552,-0.2996345694672442,1.0310974296601216e-11,True
1106,1.9897750161391559,-0.23844547646499406,-0.23844547649698453,3.199046583191034e-11,True
1107,1.1944172986126076,-0.5663117423487208,-0.5663117423282404,2.0480395157562725e-11,True
1108,1.8466908359489977,-0.24613627262635532,-0.24613627262470847,1.646849323577726e-12,True
1109,0.3609202710320557,-1.0117308649774626,-1.0117308649609802,1.6482371023585074e-11,True
1110,3.6514095066733847,-0.0269774557774118,-0.026977455791499235,1.4087436078780158e-11,True
1111,2.3649865959356746,-0.22049948451000861,-0.22049948451563492,5.6263049774685214e-12,True
1112,1.1445512618682279,-0.3212952546022531,-0.32129525461277453,1.0521417070918915e-11,True
1113,3.257984198774152,-0.006270449953641131,-0.0062704499814714145,2.783028321684533e-11,True
1114,1.2935982166687885,-0.6536597715764233,-0.6536597715989245,2.2501223106985435e-11,True
1115,2.923698112143802,-0.09922107874671561,-0.09922107875315332,6.437711475015817e-12,True
1116,1.83873279155723,-0.13413918135297148,-0.13413918135141145,1.5600298830520387e-12,True
1117,3.3694168414790253,-0.12145266411483642,-0.12145266410357179,1.126462811917861e-11,True
1118,3.6209463325765117,-0.02541779310967814,-0.02541779310361036,6.067778224316811e-12,True
1119,1.195369545961848,-0.4945615412546275,-0.4945615412421666,1.24608656726366e-11,True
1120,2.156282487176636,-0.24665559561985295,-0.24665559559267078,2.7182173178985636e-11,True
1121,1.794339839986069,-0.18783996122556482,-0.1878399612298409,4.276079490495022e-12,True
1122,2.3647919300101696,-0.19074721068108155,-0.19074721069323172,1.215016975919525e-11,True
1123,0.6830325917748855,-1.1149300343805553,-1.11493003434604,3.451527952336164e-11,True
1124,3.6763616392965317,-0.024015266851715525,-0.02401526685291699,1.2014660100145846e-12,True
1125,1.5605465181563014,-0.22234755715537835,-0.2223475571550004,3.779476731580189e-13,True
1126,3.5366290480754046,-0.099142733178929,-0.09914273320088539,2.1956395035438447e-11,True
1127,1.0444893928944412,-0.5745565743198555,-0.5745565743398018,1.9946266860415562e-11,True
1128,2.582234468487047,-0.12246395658067097,-0.1224639565866603,5.98933402873314e-12,True
1129,2.1839817994010695,-0.1024145348347528,-0.10241453484161055,6.857750478594937e-12,True
1130,2.9562696763166736,-0.08288192364263729,-0.08288192361316504,2.9472244089667754e-11,True
1131,2.4620626494465614,-0.11619438551381699,-0.11619438551324633,5.706546346573305e-13,True
1132,3.066386216978858,-0.06826901165407304,-0.06826901165490895,8.35914670815896e-13,True
1133,1.980740842961069,-0.17760966987516869,-0.1776096698935525,1.8383822242284964e-11,True
1134,0.8796346832201216,-0.713497478411,-0.7134974783995495,1.1450507209076477e-11,True
1135,0.5808795747732045,-1.1777463603345584,-1.1777463603257488,8.809619700400617e-12,True
1136,0.24335172334182997,-1.0768543862287778,-1.0768543862088586,1.991917741861471e-11,True
1137,3.7649320204307384,-0.030262040360204148,-0.03026204035694313,3.261019926315001e-12,True
1138,0.7860591742422608,-0.7924117324606446,-0.7924117324586976,1.946998118285137e-12,True
1139,1.7702959556263145,-0.25305905865711215,-0.2530590586635739,6.461775559074567e-12,True
1140,2.696383711188682,-0.05507076675474608,-0.05507076675792532,3.179241592210502e-12,True
1141,3.178400536798324,-0.03848983831983886,-0.03848983832765995,7.821090997062186e-12,True
1142,0.9058143186108792,-0.8176360077951205,-0.8176360077827293,1.2391199177841372e-11,True
1143,2.9234396000483196,-0.10675497821927163,-0.10675497820189504,1.73765862809816e-11,True
1144,0.20749362307827007,-0.9690498434050587,-0.969049843382863,2.2195689730608592e-11,True
1145,3.1609033635994734,-0.12980437597893849,-0.12980437598120176,2.2632729024252285e-12,True
1146,2.779622639490432,-0.10401568976103544,-0.10401568976137197,3.365363543395006e-13,True
1147,0.16417650468137168,-0.9922473048488697,-0.9922473048235013,2.5368374068079902e-11,True
1148,2.5828573683674914,-0.1832719840702762,-0.18327198407774856,7.472356067239616e-12,True
1149,0.8758163547861098,-0.31614891019750624,-0.31614891020659286,9.086620345044594e-12,True
1150,1.3466005328657613,-0.3942989710010796,-0.3942989710292721,2.8192503886970144e-11,True
1151,1.3319235413039765,-0.5525995060599376,-0.5525995060762234,1.628586154822642e-11,True
1152,3.3887322338990957,-0.07756594124531078,-0.07756594123664584,8.664943762504151e-12,True
1153,2.5914283441493633,-0.09270996606206063,-0.09270996604859859,1.3462037040667951e-11,True
1154,2.887362803622149,-0.07378450462503436,-0.07378450462836028,3.325922870445197e-12,True
1155,1.013888751172407,-0.5866118224283188,-0.5866118224340244,5.7056581681536045e-12,True
1156,2.959127155170422,-0.12865793368045184,-0.12865793367344835,7.003481128364797e-12,True
1157,1.167307747515286,-0.2662507377493385,-0.2662507377626522,1.3313683489002415e-11,True
1158,0.7879817599897906,-1.0059396043668911,-1.005939604331596,3.529510017585835e-11,True
1159,3.2739913781348235,-0.07028364483383633,-0.07028364482630778,7.528547230073457e-12,True
1160,1.171183831243975,-0.6517095991447712,-0.6517095991531718,8.40061353812871e-12,True
1161,2.9508820532561364,-0.0625340546435965,-0.06253405463452211,9.074394013985909e-12,True
1162,3.3736673004051796,-0.06132923825486247,-0.06132923827673053,2.1868055977147804e-11,True
1163,2.67532067868408,-0.1021819211511559,-0.10218192114663792,4.5179832097730355e-12,True
1164,0.19705112802017938,-1.1214937272653827,-1.1214937272394088,2.5973889705710462e-11,True
1165,2.3261848265931957,-0.2649943170811372,-0.26499431710069743,1.9560242314753395e-11,True
1166,1.1883613395946826,-0.8334057132131794,-0.8334057132297622,1.658284620731365e-11,True
1167,1.8812513402865383,-0.17266797369251613,-0.17266797371906503,2.6548901965739446e-11,True
1168,3.2118725671497548,-0.0864970579223062,-0.086497057938395,1.6088796961355456e-11,True
1169,3.2005869194698175,-0.07581620027376423,-0.07581620026231306,1.1451173342891252e-11,True
1170,3.725547644214216,-0.065896220829525,-0.0658962208466285,1.7103499172499426e-11,True
1171,3.3771368521521086,-0.11425513227954283,-0.11425513228857652,9.03369046234559e-12,True
1172,0.7936567176063534,-0.43393585526004835,-0.43393585526518835,5.139999537107087e-12,True
1173,1.2832075653946569,-0.5295455218358823,-0.5295455218434775,7.595146733763158e-12,True
1174,2.269177676644766,-0.13844301370409381,-0.13844301370857792,4.48410752973416e-12,True
1175,0.6080506821632902,-0.9924271847755501,-0.9924271847427945,3.275568705163323e-11,True
1176,2.2553175431585593,-0.09197669408950337,-0.09197669409433117,4.827790944794685e-12,True
1177,0.6075909616877698,-1.0310192280982093,-1.0310192280704733,2.773603569039551e-11,True
1178,0.5374123222552426,-0.9391812799873472,-0.9391812799575127,2.983457925154198e-11,True
1179,3.1173090713778553,-0.0834640806799735,-0.08346408065795785,2.2015653189377815e-11,True
1180,1.380891025419457,-0.39222001519052907,-0.3922200152106647,2.0135615397265383e-11,True
1181,0.7570101181148049,-0.802941089782529,-0.802941089766973,1.5556000931837843e-11,True
1182,3.0797428858983014,-0.1601717666914972,-0.1601717666610547,3.04425096242511e-11,True
1183,2.0273435242685265,-0.167184186856403,-0.1671841868722268,1.5823814480953047e-11,True
1184,0.3846400437188514,-0.7537805287365444,-0.7537805287421983,5.65381075290361e-12,True
1185,0.5712606525765392,-0.8877876071457853,-0.8877876071400336,5.7517324236755485e-12,True
1186,1.7629668928111693,-0.15031077272815732,-0.15031077273408577,5.928452173620258e-12,True
1187,0.14323223487757958,-1.0710394970311337,-1.071039496994275,3.685873828374042e-11,True
1188,1.43499986852065,-0.4336469408039571,-0.4336469408006138,3.3433256163561964e-12,True
1189,3.5165958022342005,-0.07126103542442462,-0.07126103542254292,1.88170312664937e-12,True
1190,2.337370690634409,-0.11761906066745065,-0.11761906066887205,1.4214046606397801e-12,True
1191,3.4535182816955396,-0.03630937165583801,-0.03630937162046877,3.53692422572216e-11,True
1192,1.3177326949762491,-0.5993319389337104,-0.5993319389552276,2.151723244026016e-11,True
1193,0.37182617229300585,-0.7039841757267155,-0.7039841757289221,2.206679283744961e-12,True
1194,3.2522360085478157,-0.027866493446477538,-0.027866493440553693,5.923844748068063e-12,True
1195,2.388373651041797,-0.20406760913651642,-0.2040676091108473,2.5669133485450857e-11,True
1196,2.06385596901497,-0.1057271910641603,-0.10572719107426741,1.0107109593704422e-11,True
1197,0.7326458540505162,-0.8171403617131365,-0.817140361714097,9.60453938603223e-13,True
1198,1.791082361514282,-0.26243075734354904,-0.2624307573584339,1.4884871113451936e-11,True
1199,0.35493365818627265,-1.1924966200975393,-1.1924966200810294,1.6509904554595778e-11,True
1200,1.275751888764387,-0.5906173596505022,-0.590617359652601,2.098765605751396e-12,True
1201,3.0002178196222196,-0.08394326476358493,-0.08394326476146574,2.119193709404499e-12,True
1202,0.6514851206821134,-0.7624491372767168,-0.7624491372704155,6.301292820865001e-12,True
1203,3.798732055809805,-0.02516908832083848,-0.025169088324616947,3.778467122517171e-12,True
1204,2.9982338138668845,-0.07616948725053156,-0.07616948723976336,1.076820577150528e-11,True
1205,2.7401375702596362,-0.09297040930331678,-0.09297040931555144,1.2234657731369225e-11,True
1206,2.5136390013984142,-0.15542151660098405,-0.15542151656777747,3.320657637750912e-11,True
1207,3.843005879298417,-0.01996765712182706,-0.019967657138852957,1.702589805252508e-11,True
1208,0.9044807472957701,-0.538802959516871,-0.5388029595210231,4.152123089795623e-12,True
1209,2.6214122185128863,-0.08883719219035874,-0.08883719218033546,1.0023273877557415e-11,True
1210,1.8098912435549503,-0.22565423955789804,-0.22565423957177086,1.3872819559779259e-11,True
1211,2.9544512246927344,-0.10323835836175568,-0.10323835837322547,1.1469783456341531e-11,True
1212,1.0853471088488844,-1.0095857906096484,-1.0095857906011751,8.473222123939195e-12,True
1213,0.17987653561867692,-0.9260598949228965,-0.9260598948998554,2.304112456386065e-11,True
1214,3.750686530900788,-0.011182918448159855,-0.011182918441265953,6.893902115834294e-12,True
1215,0.9880455521477253,-0.7437109781011694,-0.7437109780905614,1.0607958955688446e-11,True
1216,2.6740373107189774,-0.0334053969136457,-0.03340539690976918,3.876517162826332e-12,True
1217,0.8660069810891903,-1.8978180111585456,-1.8978180110318374,1.2670819948823464e-10,True
1218,3.579305470035209,-0.030978043988889956,-0.03097804400775672,1.8866762319103003e-11,True
1219,3.6175992641058907,-0.09170232308537075,-0.09170232309063663,5.265871072523964e-12,True
1220,2.051794488639623,-0.18371983335783382,-0.18371983335763173,2.0208834605739412e-13,True
1221,3.8533507725034517,-0.03005973264710158,-0.03005973265302053,5.918949358418857e-12,True
1222,1.465485040943758,-0.5991846537240858,-0.5991846537489742,2.4888424654534447e-11,True
1223,2.6865466765761634,-0.017179819062389794,-0.017179819072898894,1.050910053423948e-11,True
1224,3.723903138727328,-0.05884367202921848,-0.0588436720239116,5.306879935496056e-12,True
1225,2.084504001309852,-0.12209784264661604,-0.12209784265304612,6.430078691721519e-12,True
1226,1.853189521138436,-0.2798966258137591,-0.27989662578775665,2.600247794859456e-11,True
1227,2.0451906947681557,-0.13619384424620043,-0.1361938442578925,1.1692063983659295e-11,True
1228,0.9424753896997429,-0.7144571111532508,-0.7144571111561414,2.8905766669140576e-12,True
1229,1.7328934165601348,-0.5209446006863845,-0.5209446007015117,1.5127232799727608e-11,True
1230,3.9908990428161877,-0.037751591239365986,-0.03775159125307681,1.3710824142698641e-11,True
1231,0.6459400900086508,-0.8987999708685218,-0.8987999708498505,1.8671286738936033e-11,True
1232,0.6961352351709423,-0.7905296192257525,-0.790529619221214,4.5384807023651774e-12,True
1233,0.46965074074268354,-0.6227230740938533,-0.6227230741034928,9.639511411307922e-12,True
1234,0.6988418522732048,-0.851130111135851,-0.851130111129139,6.711964317673846e-12,True
1235,2.4664038552175467,-0.14837067014430416,-0.14837067014994432,5.64015500970072e-12,True
1236,2.8313222781365828,-0.09194458689596349,-0.09194458691075268,1.4789183766517056e-11,True
1237,3.1894348802656904,-0.03795184048107338,-0.03795184048138722,3.1383923237982003e-13,True
1238,2.9867869352509566,-0.06998939735418909,-0.06998939734437215,9.81693892843083e-12,True
1239,1.2289563585333114,-0.2952553172797418,-0.2952553172841377,4.395872554852076e-12,True
1240,3.1115096400444915,-0.0483567778710831,-0.04835677787085046,2.3264029591629765e-13,True
1241,0.13366390348026586,-0.8933460453177706,-0.893346045317822,5.140332604014475e-14,True
1242,0.9676491829765896,-0.5234288362258176,-0.5234288362299111,4.093503314095415e-12,True
1243,0.4958967898816222,-0.9840053473140362,-0.9840053472986997,1.533650983986945e-11,True
1244,1.1935778987057417,-0.4813828629890139,-0.4813828630045868,1.5572931832963377e-11,True
1245,2.4577412828887093,-0.1784001930934728,-0.17840019308490437,8.568423748300802e-12,True
1246,1.5850936575933372,-0.3736528088006125,-0.37365280879386725,6.745271008412601e-12,True
1247,3.8902917753510837,-0.04796026283349644,-0.04796026283893084,5.434395988768159e-12,True
1248,3.9682042472549255,-0.007453336970102269,-0.007453336969831525,2.707443644278662e-13,True
1249,3.404376788679182,-0.11492971351872674,-0.11492971352389246,5.1657150779149674e-12,True
1250,3.934937352344705,-0.053157934213753796,-0.05315793418780856,2.594523901278123e-11,True
1251,2.727826075602648,-0.1686645516750989,-0.16866455165853722,1.6561668703118926e-11,True
1252,0.5604496239849637,-0.8787037062644806,-0.87870370624743,1.705058316758823e-11,True
1253,1.685494377057839,-0.18844586671994742,-0.18844586672228655,2.3391288905827423e-12,True
1254,3.697284048308435,-0.02556206134178442,-0.025562061345407724,3.623303046484949e-12,True
1255,0.6072678480532905,-1.2017282683382913,-1.2017282682907915,4.74997818855627e-11,True
1256,3.897939928982923,-0.013806461228912957,-0.013806461229837195,9.242381165952551e-13,True
1257,0.7243850709887169,-0.673254200938631,-0.6732542009502129,1.1581957615192096e-11,True
1258,3.431813886935993,-0.08957735302439168,-0.08957735301295953,1.1432146895806738e-11,True
1259,1.8540132622249745,-0.22543656926608754,-0.22543656928997177,2.3884227928760993e-11,True
1260,3.738308556130811,-0.07873710098421233,-0.07873710099470799,1.0495659896747611e-11,True
1261,0.5042313112790245,-1.2078898708915475,-1.20788987086895,2.2597479443220436e-11,True
1262,2.8584748382847147,-0.08874843524412003,-0.08874843524520058,1.0805523142920492e-12,True
1263,1.2849560017203816,-0.6201354609723329,-0.6201354609935983,2.1265433858275173e-11,True
1264,1.9805563805424498,-0.22711606931043157,-0.22711606928460523,2.582634106573778e-11,True
1265,3.153859933158392,-0.05257556696428836,-0.05257556697224607,7.957710879136215e-12,True
1266,3.01423608455101,-0.07151423017715182,-0.07151423018214587,4.9940468427323026e-12,True
1267,1.7235912646912839,-0.372159247146985,-0.37215924713063225,1.6352752485460087e-11,True
1268,3.33506565273146,-0.08763560258224999,-0.08763560257474266,7.507328092515309e-12,True
1269,1.6038126593800421,-0.7262452996687239,-0.7262452996537049,1.5018986054826655e-11,True
1270,1.4450507348404187,-0.2943974384405114,-0.29439743845505184,1.4540424420061981e-11,True
1271,0.6632451384191783,-0.7255669668334198,-0.7255669668193575,1.4062306874507158e-11,True
1272,1.3432912019591803,-0.23425627429597207,-0.23425627430628812,1.0316053566938876e-11,True
1273,1.5569117852161167,-0.16739090658852,-0.16739090659689815,8.378159277455666e-12,True
1274,2.9283292920736197,-0.03204646719572473,-0.03204646719101589,4.708837486600004e-12,True
1275,0.8268483506377124,-0.7286450102732567,-0.7286450102728103,4.4642067820177544e-13,True
1276,3.6238788799933905,-0.009669501668911099,-0.009669501666031977,2.8791222878021827e-12,True
1277,0.7239256621728296,-0.593939996194151,-0.5939399961962799,2.1288526497187377e-12,True
1278,0.6596308415697931,-0.7842654114688532,-0.7842654114575963,1.125688431358185e-11,True
1279,3.8337510368203094,-0.06126346961765107,-0.061263469608441305,9.209764895157235e-12,True
1280,2.4882019276664615,-0.11023362071247464,-0.11023362072037911,7.904468746211535e-12,True
1281,3.7597707505565454,-0.03409073925235875,-0.03409073924265371,9.705035386442518e-12,True
1282,3.4360793437295474,-0.05244474332730128,-0.05244474333698789,9.686612623127644e-12,True
1283,1.347531639111422,-0.3934406140838075,-0.3934406140937429,9.935441358521757e-12,True
1284,0.43345766959271725,-0.9185132568771207,-0.9185132568562125,2.0908164088950798e-11,True
1285,3.9722207116901105,-0.0035847316260333565,-0.00358473161155004,1.4483316455871087e-11,True
1286,2.3839359421515405,-0.15620775091428274,-0.15620775093427852,1.9995782807313844e-11,True
1287,0.36503459774956803,-1.0411471090037152,-1.041147108979401,2.4314106283895853e-11,True
1288,1.87736333683252,-0.3646701402707638,-0.3646701402737484,2.9846125570998083e-12,True
1289,3.5128981066030183,-0.062128515847728105,-0.06212851584308509,4.64301513902754e-12,True
1290,2.2197764825188444,-0.06505550438977634,-0.06505550439461771,4.841377299058536e-12,True
1291,0.19000794063142964,-1.019419797615541,-1.0194197976085007,7.040368288357968e-12,True
1292,3.709254248817974,-0.006820415707322272,-0.006820415721087158,1.376488593246572e-11,True
1293,0.106222377691383,-0.9454079894684848,-0.9454079894742616,5.776823464032077e-12,True
1294,2.749027254562077,-0.0782931908284328,-0.07829319085272957,2.4296772926923893e-11,True
1295,3.7124315257232023,-0.03584878290982357,-0.03584878290885385,9.69724300858843e-13,True
1296,1.878625221048462,-0.23059986541056332,-0.23059986540285846,7.70486452417174e-12,True
1297,3.7580512538642763,-0.03217429661299082,-0.032174296593634466,1.935635679517489e-11,True
1298,0.18872929285555096,-0.8949874107277874,-0.8949874107211374,6.650013872899763e-12,True
1299,3.957757855903724,-0.01967376309716585,-0.01967376309641722,7.48630324398647e-13,True
1300,0.49212414218777745,-1.2993364425566956,-1.2993364425062381,5.0457416023164114e-11,True
1301,2.573708211693579,-0.07483386498435766,-0.07483386499362865,9.270986756071409e-12,True
1302,1.4551852978982462,-0.645658085417984,-0.6456580853964056,2.1578405728917005e-11,True
1303,3.1685671209584285,-0.08541668035450344,-0.0854166803621048,7.60136398270106e-12,True
1304,2.204485225215448,-0.1927678613956709,-0.19276786140665078,1.0979883668937873e-11,True
1305,0.7162819046741947,-0.688689630107073,-0.6886896301072641,1.9118040484045196e-13,True
1306,1.4235221240199631,-0.35880809004430486,-0.35880809005073283,6.427969267974731e-12,True
1307,0.3190250558003429,-1.4021378262571578,-1.4021378262313309,2.582689617725009e-11,True
1308,0.46030766348032925,-0.6158624373177894,-0.6158624373281407,1.035127539239511e-11,True
1309,0.461133334024485,-1.5993480968442895,-1.5993480967979588,4.633071704063241e-11,True
1310,0.8367038086775277,-0.6373366245874698,-0.6373366245981948,1.07250874847864e-11,True
