sample_index,lambda_first,lambda_second,total_variation
2454,0.5,2.0,0.378285821217296
2454,1.0,2.0,0.2323602755371607
2455,0.5,1.0,0.23494405432711934
2455,0.5,2.0,0.5597995686676058
2455,1.0,2.0,0.3410456273513501
2456,0.5,1.0,0.18731819280420525
2456,0.5,2.0,0.5043976684170032
2456,1.0,2.0,0.3403108529051059
2457,0.5,1.0,0.24864372505284393
2457,0.5,2.0,0.5047975115332497
2457,1.0,2.0,0.2561537864804058
2458,0.5,1.0,0.12712958892034415
2458,0.5,2.0,0.24195082410208743
2458,1.0,2.0,0.11585886086262566
2459,0.5,1.0,0.19228383338446284
2459,0.5,2.0,0.4503583932394808
2459,1.0,2.0,0.2580745598550179
2460,0.5,1.0,0.133535145664952
2460,0.5,2.0,0.38198249933260836
2460,1.0,2.0,0.24896668924960932
2461,0.5,1.0,0.10659305108859322
2461,0.5,2.0,0.2502585524446664
2461,1.0,2.0,0.1479575709181165
2462,0.5,1.0,0.23376106274511524
2462,0.5,2.0,0.4741714920011571
2462,1.0,2.0,0.24938800039147707
2463,0.5,1.0,0.1922704198597623
2463,0.5,2.0,0.37817243460715644
2463,1.0,2.0,0.18590201474739415
2464,0.5,1.0,0.20990787105687053
2464,0.5,2.0,0.5694741434125465
2464,1.0,2.0,0.359566272355676
2465,0.5,1.0,0.25112058912107976
2465,0.5,2.0,0.5791252346031719
2465,1.0,2.0,0.3280046454820921
2466,0.5,1.0,0.19602560100657568
2466,0.5,2.0,0.39507933016402047
2466,1.0,2.0,0.20559008400695317
2467,0.5,1.0,0.23577426818361857
2467,0.5,2.0,0.5334879043845724
2467,1.0,2.0,0.2977136362009539
2468,0.5,1.0,0.19922794609218328
2468,0.5,2.0,0.4039654775356324
2468,1.0,2.0,0.2156519111580448
2469,0.5,1.0,0.11510323440694065
2469,0.5,2.0,0.28689661560577284
2469,1.0,2.0,0.18376974997567574
2470,0.5,1.0,0.25337640634838815
2470,0.5,2.0,0.5335749532782824
2470,1.0,2.0,0.3001748382989311
2471,0.5,1.0,0.2103262905367646
2471,0.5,2.0,0.5044478387799949
2471,1.0,2.0,0.2941215482432302
2472,0.5,1.0,0.09870518316254737
2472,0.5,2.0,0.23651074438516495
2472,1.0,2.0,0.15475457294605865
2473,0.5,1.0,0.20296607110856035
2473,0.5,2.0,0.45925398190902916
2473,1.0,2.0,0.2603879646018655
2474,0.5,1.0,0.09924860686106528
2474,0.5,2.0,0.22425789862086476
2474,1.0,2.0,0.1250092917597995
2475,0.5,1.0,0.1492678185196806
2475,0.5,2.0,0.32290539070224705
2475,1.0,2.0,0.1736375721825664
2476,0.5,1.0,0.09132667788847551
2476,0.5,2.0,0.17028976564364223
2476,1.0,2.0,0.09088936177720995
2477,0.5,1.0,0.1420839953041624
2477,0.5,2.0,0.3784803791974202
2477,1.0,2.0,0.24274509585211404
2478,0.5,1.0,0.269547430131425
2478,0.5,2.0,0.6381626660754685
2478,1.0,2.0,0.3686152359440434
2479,0.5,1.0,0.21564957636148768
2479,0.5,2.0,0.38124001396788887
2479,1.0,2.0,0.1655904376064012
2480,0.5,1.0,0.12113928790807191
2480,0.5,2.0,0.2523129480699633
2480,1.0,2.0,0.13117366016189136
2481,0.5,1.0,0.21508889520119265
2481,0.5,2.0,0.38140757135346737
2481,1.0,2.0,0.16631867615227472
2482,0.5,1.0,0.20204030243201426
2482,0.5,2.0,0.460846490187022
2482,1.0,2.0,0.26084125064331953
2483,0.5,1.0,0.2165461723150209
2483,0.5,2.0,0.4262741561540873
2483,1.0,2.0,0.20972798383906646
2484,0.5,1.0,0.18824010149217518
2484,0.5,2.0,0.44125898704198624
2484,1.0,2.0,0.2778980260007838
2485,0.5,1.0,0.18875470996409122
2485,0.5,2.0,0.44177466259088033
2485,1.0,2.0,0.25301995262678906
2486,0.5,1.0,0.2121083897034124
2486,0.5,2.0,0.5537312094682435
2486,1.0,2.0,0.34162281976483105
2487,0.5,1.0,0.20091166041831854
2487,0.5,2.0,0.4371792968345254
2487,1.0,2.0,0.2362676364162068
2488,0.5,1.0,0.21420014215099187
2488,0.5,2.0,0.512828767599967
2488,1.0,2.0,0.2986286254489751
2489,0.5,1.0,0.2352244064426912
2489,0.5,2.0,0.6020145250084898
2489,1.0,2.0,0.36679011856579863
2490,0.5,1.0,0.20300599581018708
2490,0.5,2.0,0.5613094762180592
2490,1.0,2.0,0.3583034804078721
2491,0.5,1.0,0.18663106087085082
2491,0.5,2.0,0.5024323819696437
2491,1.0,2.0,0.3337445821181688
2492,0.5,1.0,0.21184796244010837
2492,0.5,2.0,0.48470945707264806
2492,1.0,2.0,0.2728614946325397
2493,0.5,1.0,0.1920953190807138
2493,0.5,2.0,0.5264694696462456
2493,1.0,2.0,0.33437415056553177
2494,0.5,1.0,0.14858971804956597
2494,0.5,2.0,0.3614802099394888
2494,1.0,2.0,0.21289049188992282
2495,0.5,1.0,0.16846195277412992
2495,0.5,2.0,0.38493817646823675
2495,1.0,2.0,0.23221018457492043
2496,0.5,1.0,0.18373465182716842
2496,0.5,2.0,0.34733269375934184
2496,1.0,2.0,0.19522940477456976
2497,0.5,1.0,0.12449136242200814
2497,0.5,2.0,0.2842957546175918
2497,1.0,2.0,0.1598043921955837
2498,0.5,1.0,0.18834442322748013
2498,0.5,2.0,0.45042643828368645
2498,1.0,2.0,0.26771321691562844
2499,0.5,1.0,0.1771878411554264
2499,0.5,2.0,0.3385725608508251
2499,1.0,2.0,0.1705718802505633
2500,0.5,1.0,0.09983197840104968
2500,0.5,2.0,0.19260359570496596
2500,1.0,2.0,0.10102356605489547
2501,0.5,1.0,0.18352714462873737
2501,0.5,2.0,0.5266934676716283
2501,1.0,2.0,0.3516626030785686
2502,0.5,1.0,0.14150741876599565
2502,0.5,2.0,0.25431423907071216
2502,1.0,2.0,0.13513571556217566
2503,0.5,1.0,0.1514625712348544
2503,0.5,2.0,0.3153766030464643
2503,1.0,2.0,0.1789385633184844
2504,0.5,1.0,0.17962841607023922
2504,0.5,2.0,0.369360672546824
2504,1.0,2.0,0.1897322564765848
2505,0.5,1.0,0.17927121652170086
2505,0.5,2.0,0.4004538591666576
2505,1.0,2.0,0.22118264264495674
2506,0.5,1.0,0.19620687174059992
2506,0.5,2.0,0.4532353122361819
2506,1.0,2.0,0.28758654581781945
2507,0.5,1.0,0.18571970378966296
2507,0.5,2.0,0.4182340750959288
2507,1.0,2.0,0.2571627468624835
2508,0.5,1.0,0.11092777954603233
2508,0.5,2.0,0.27976172905926444
2508,1.0,2.0,0.1688339495132321
2509,0.5,1.0,0.09425836196395836
2509,0.5,2.0,0.19213473228382139
2509,1.0,2.0,0.10546314503756789
2510,0.5,1.0,0.17313446843961453
2510,0.5,2.0,0.32931797744511426
2510,1.0,2.0,0.17545836024363634
2511,0.5,1.0,0.19100952750677275
2511,0.5,2.0,0.4123294549292205
2511,1.0,2.0,0.23759981398580554
2512,0.5,1.0,0.21236779890627744
2512,0.5,2.0,0.3820263842596823
2512,1.0,2.0,0.1696585853534048
2513,0.5,1.0,0.10896089730503856
2513,0.5,2.0,0.30826633200564013
2513,1.0,2.0,0.19930543470060152
2514,0.5,1.0,0.09311202890936165
2514,0.5,2.0,0.24294751917879928
2514,1.0,2.0,0.15451054213068188
2515,0.5,1.0,0.20380340030498734
2515,0.5,2.0,0.4448378333586231
2515,1.0,2.0,0.24103443305363575
2516,0.5,1.0,0.1767550613255478
2516,0.5,2.0,0.3713130514837796
2516,1.0,2.0,0.19455799015823178
2517,0.5,1.0,0.27605693321105734
2517,0.5,2.0,0.6101993515967858
2517,1.0,2.0,0.34977894220992534
2518,0.5,1.0,0.19267066738115768
2518,0.5,2.0,0.487554067279948
2518,1.0,2.0,0.2948833998987903
2519,0.5,1.0,0.16401932461066746
2519,0.5,2.0,0.3167038366299323
2519,1.0,2.0,0.15268451201926486
2520,0.5,1.0,0.16970495732931234
2520,0.5,2.0,0.3063809774763234
2520,1.0,2.0,0.13667602014701108
2521,0.5,1.0,0.2038706756338114
2521,0.5,2.0,0.472936667612431
2521,1.0,2.0,0.2690659919786197
2522,0.5,1.0,0.15411978006303487
2522,0.5,2.0,0.3805645911930547
2522,1.0,2.0,0.2264448111300198
2523,0.5,1.0,0.28352006542056846
2523,0.5,2.0,0.5089335534609808
2523,1.0,2.0,0.22541348804041234
2524,0.5,1.0,0.15820796060105569
2524,0.5,2.0,0.4595773895861723
2524,1.0,2.0,0.3013694289851166
2525,0.5,1.0,0.08218529754372225
2525,0.5,2.0,0.17169852317332052
2525,1.0,2.0,0.09750884008047397
2526,0.5,1.0,0.20300490899216045
2526,0.5,2.0,0.38193857395976966
2526,1.0,2.0,0.1789336649676092
2527,0.5,1.0,0.1626866844683283
2527,0.5,2.0,0.3834110180046237
2527,1.0,2.0,0.2431117894448424
2528,0.5,1.0,0.16680684692488906
2528,0.5,2.0,0.3583047468186345
2528,1.0,2.0,0.19149789989374544
2529,0.5,1.0,0.19525844780411838
2529,0.5,2.0,0.41558735614379916
2529,1.0,2.0,0.22032890833968072
2530,0.5,1.0,0.22336810457099993
2530,0.5,2.0,0.5227245043694332
2530,1.0,2.0,0.29935639979843326
2531,0.5,1.0,0.22553436427563245
2531,0.5,2.0,0.4818552817162126
2531,1.0,2.0,0.28265757352932963
2532,0.5,1.0,0.16156165331815336
2532,0.5,2.0,0.4335220864236723
2532,1.0,2.0,0.27196043310551893
2533,0.5,1.0,0.17607908023306845
2533,0.5,2.0,0.4197993556049891
2533,1.0,2.0,0.26498745142273417
2534,0.5,1.0,0.193620275743285
2534,0.5,2.0,0.47340380319922104
2534,1.0,2.0,0.2895138763611972
2535,0.5,1.0,0.17402101007999288
2535,0.5,2.0,0.39496138031797823
2535,1.0,2.0,0.22094037023798527
2536,0.5,1.0,0.2471811693059434
2536,0.5,2.0,0.4999351785400329
2536,1.0,2.0,0.2527540092340895
2537,0.5,1.0,0.21473697677213915
2537,0.5,2.0,0.44113138624118364
2537,1.0,2.0,0.22639440946904452
2538,0.5,1.0,0.1782118847001855
2538,0.5,2.0,0.39597394310374767
2538,1.0,2.0,0.21776205840356216
2539,0.5,1.0,0.19194444057198956
2539,0.5,2.0,0.42285351270414034
2539,1.0,2.0,0.24908033545020908
2540,0.5,1.0,0.20519720853573423
2540,0.5,2.0,0.5113331696127201
2540,1.0,2.0,0.31426812981201757
2541,0.5,1.0,0.19035006405435273
2541,0.5,2.0,0.4237167019659073
2541,1.0,2.0,0.2451233477393897
2542,0.5,1.0,0.19872816605631255
2542,0.5,2.0,0.38087521411200115
2542,1.0,2.0,0.1821470480556886
2543,0.5,1.0,0.18553896658274605
2543,0.5,2.0,0.4976921933870584
2543,1.0,2.0,0.31215322680431234
2544,0.5,1.0,0.16175295309426557
2544,0.5,2.0,0.35764857007983275
2544,1.0,2.0,0.216328285845336
2545,0.5,1.0,0.17388256461538334
2545,0.5,2.0,0.3856749796885286
2545,1.0,2.0,0.22222145528878529
2546,0.5,1.0,0.1738754544355369
2546,0.5,2.0,0.36028791113044545
2546,1.0,2.0,0.20875733232268728
2547,0.5,1.0,0.20448973860260017
2547,0.5,2.0,0.38216461105991023
2547,1.0,2.0,0.17767487245731003
2548,0.5,1.0,0.24730487503701293
2548,0.5,2.0,0.45893453753865215
2548,1.0,2.0,0.21162966250163923
2549,0.5,1.0,0.23559706157515473
2549,0.5,2.0,0.5346698037076709
2549,1.0,2.0,0.29907274213251606
2550,0.5,1.0,0.13935255857854995
2550,0.5,2.0,0.40761431581136376
2550,1.0,2.0,0.2682617572328138
2551,0.5,1.0,0.12320052037235996
2551,0.5,2.0,0.28150414328296947
2551,1.0,2.0,0.15830362291060948
2552,0.5,1.0,0.15345946487775855
2552,0.5,2.0,0.40912477420940163
2552,1.0,2.0,0.2556653093316431
2553,0.5,1.0,0.3253016269526825
2553,0.5,2.0,0.6059695739707995
2553,1.0,2.0,0.2806679470181171
2554,0.5,1.0,0.17151705766552391
2554,0.5,2.0,0.3493780605287144
2554,1.0,2.0,0.19059715829773463
2555,0.5,1.0,0.163670265785665
2555,0.5,2.0,0.4372941377331208
2555,1.0,2.0,0.2736238719474558
2556,0.5,1.0,0.21302345045401455
2556,0.5,2.0,0.38190601813223074
2556,1.0,2.0,0.1688825676782162
2557,0.5,1.0,0.18661491763880114
2557,0.5,2.0,0.32705639558488414
2557,1.0,2.0,0.14044147794608297
2558,0.5,1.0,0.11433227344172517
2558,0.5,2.0,0.18315280725015198
2558,1.0,2.0,0.08848177481456417
2559,0.5,1.0,0.22723214370888015
2559,0.5,2.0,0.5906485845737783
2559,1.0,2.0,0.3634164408648982
2560,0.5,1.0,0.10748836820325922
2560,0.5,2.0,0.2817012095003204
2560,1.0,2.0,0.17898081152534462
2561,0.5,1.0,0.06393062188072439
2561,0.5,2.0,0.1354243603002476
2561,1.0,2.0,0.0801972020889286
2562,0.5,1.0,0.1916318141765842
2562,0.5,2.0,0.37783659926881036
2562,1.0,2.0,0.18620478509222618
2563,0.5,1.0,0.19718074027528298
2563,0.5,2.0,0.4530096678378271
2563,1.0,2.0,0.2659618212754284
2564,0.5,1.0,0.28177142315676035
2564,0.5,2.0,0.5978565771402136
2564,1.0,2.0,0.31608515398345327
2565,0.5,1.0,0.1323352659077487
2565,0.5,2.0,0.3099474436415389
2565,1.0,2.0,0.18095521347212862
2566,0.5,1.0,0.21377417513854635
2566,0.5,2.0,0.48776907737693376
2566,1.0,2.0,0.29906076357177014
2567,0.5,1.0,0.2238539232867816
2567,0.5,2.0,0.6095885259938696
2567,1.0,2.0,0.385734602707088
2568,0.5,1.0,0.2189502123061791
2568,0.5,2.0,0.4928376214826622
2568,1.0,2.0,0.27388740917648313
2569,0.5,1.0,0.2531194681752302
2569,0.5,2.0,0.45830610296452207
2569,1.0,2.0,0.2051866347892919
2570,0.5,1.0,0.23369116070722679
2570,0.5,2.0,0.4908397516250579
2570,1.0,2.0,0.25714859091783104
2571,0.5,1.0,0.14868463708712648
2571,0.5,2.0,0.37946369437781136
2571,1.0,2.0,0.24924769658757762
2572,0.5,1.0,0.15975753652563326
2572,0.5,2.0,0.36846927530354995
2572,1.0,2.0,0.22028662059639598
2573,0.5,1.0,0.14153873905748193
2573,0.5,2.0,0.30747271910740703
2573,1.0,2.0,0.16824530788008385
2574,0.5,1.0,0.17955595932010954
2574,0.5,2.0,0.49830500285352236
2574,1.0,2.0,0.3187490435334128
2575,0.5,1.0,0.1611888020391385
2575,0.5,2.0,0.40236412411071093
2575,1.0,2.0,0.24117532207157244
2576,0.5,1.0,0.16707856995614348
2576,0.5,2.0,0.40584932099645826
2576,1.0,2.0,0.24829992635600148
2577,0.5,1.0,0.18796010560591908
2577,0.5,2.0,0.45374488489491643
2577,1.0,2.0,0.2842518918244509
2578,0.5,1.0,0.20304158517828638
2578,0.5,2.0,0.5915595347641037
2578,1.0,2.0,0.38851794958581726
2579,0.5,1.0,0.11134177381701724
2579,0.5,2.0,0.2914705626472691
2579,1.0,2.0,0.1801287888302519
2580,0.5,1.0,0.25278161060444887
2580,0.5,2.0,0.597058549680958
2580,1.0,2.0,0.35783026449987754
2581,0.5,1.0,0.2048355543237021
2581,0.5,2.0,0.47070650143472254
2581,1.0,2.0,0.2901139969956118
2582,0.5,1.0,0.16175738268713302
2582,0.5,2.0,0.3944864506581205
2582,1.0,2.0,0.2327290679709875
2583,0.5,1.0,0.0835812363908171
2583,0.5,2.0,0.21927496392029283
2583,1.0,2.0,0.13569372752947573
2584,0.5,1.0,0.30107881314638774
2584,0.5,2.0,0.6264104491999363
2584,1.0,2.0,0.3253316360535485
2585,0.5,1.0,0.16375313258221058
2585,0.5,2.0,0.30741709445776016
2585,1.0,2.0,0.16024323684185915
2586,0.5,1.0,0.1600581335055475
2586,0.5,2.0,0.38621473561563024
2586,1.0,2.0,0.23866536459553994
2587,0.5,1.0,0.1740452381088009
2587,0.5,2.0,0.4274579997297887
2587,1.0,2.0,0.2665112097638507
2588,0.5,1.0,0.16655766863789725
2588,0.5,2.0,0.4535607000108667
2588,1.0,2.0,0.29724345009649394
2589,0.5,1.0,0.1757962186202031
2589,0.5,2.0,0.4269897089073435
2589,1.0,2.0,0.2789159365742118
2590,0.5,1.0,0.1759425684941166
2590,0.5,2.0,0.38377015288789346
2590,1.0,2.0,0.22215882541176868
2591,0.5,1.0,0.16976485130211658
2591,0.5,2.0,0.42144136459172865
2591,1.0,2.0,0.2566718459833429
2592,0.5,1.0,0.12409861786042053
2592,0.5,2.0,0.28344982420220777
2592,1.0,2.0,0.15935120634178723
2593,0.5,1.0,0.14372268706020852
2593,0.5,2.0,0.3088385361628328
2593,1.0,2.0,0.1760433357688333
2594,0.5,1.0,0.17918049849120635
2594,0.5,2.0,0.36786000581379025
2594,1.0,2.0,0.18867950732258398
2595,0.5,1.0,0.10020906249717189
2595,0.5,2.0,0.25602794933897466
2595,1.0,2.0,0.15609666631872487
2596,0.5,1.0,0.18899479349944875
2596,0.5,2.0,0.5410346606574108
2596,1.0,2.0,0.3539858100793382
2597,0.5,1.0,0.11899058648117154
2597,0.5,2.0,0.2775470352671227
2597,1.0,2.0,0.1619336352011168
2598,0.5,1.0,0.25882401777186187
2598,0.5,2.0,0.5079522450130562
2598,1.0,2.0,0.24912822724119438
2599,0.5,1.0,0.18781687411689196
2599,0.5,2.0,0.4595385032094013
2599,1.0,2.0,0.27172162909250935
2600,0.5,1.0,0.12423432599058898
2600,0.5,2.0,0.2908389172801564
2600,1.0,2.0,0.17881584968484654
2601,0.5,1.0,0.16877358488996147
2601,0.5,2.0,0.38056596418473265
2601,1.0,2.0,0.21207498613909614
2602,0.5,1.0,0.16439508142163944
2602,0.5,2.0,0.31963205109482795
2602,1.0,2.0,0.16046654834577442
2603,0.5,1.0,0.21201822452463714
2603,0.5,2.0,0.5286358697179165
2603,1.0,2.0,0.3249871432327404
2604,0.5,1.0,0.23565846191691903
2604,0.5,2.0,0.5563648598150865
2604,1.0,2.0,0.3460532452462899
2605,0.5,1.0,0.2341533224631696
2605,0.5,2.0,0.5561265541915817
2605,1.0,2.0,0.3219732317284122
2606,0.5,1.0,0.14697337805609972
2606,0.5,2.0,0.2526639568728285
2606,1.0,2.0,0.10569057881672878
2607,0.5,1.0,0.16917872157863934
2607,0.5,2.0,0.3660153124699012
2607,1.0,2.0,0.20441240301157904
2608,0.5,1.0,0.13502485262762193
2608,0.5,2.0,0.35633330522102674
2608,1.0,2.0,0.23353374381883474
2609,0.5,1.0,0.19256044377696546
2609,0.5,2.0,0.4293151227911309
2609,1.0,2.0,0.27972632579774853
2610,0.5,1.0,0.1056743638318215
2610,0.5,2.0,0.24056558327926372
2610,1.0,2.0,0.1348912194474422
2611,0.5,1.0,0.17212694871723472
2611,0.5,2.0,0.3620783283130575
2611,1.0,2.0,0.18995137959582276
2612,0.5,1.0,0.1530855803333583
2612,0.5,2.0,0.3600757073963276
2612,1.0,2.0,0.20699012706296926
2613,0.5,1.0,0.10726336273991455
2613,0.5,2.0,0.25359155150202495
2613,1.0,2.0,0.1463281887621104
2614,0.5,1.0,0.1905581801312863
2614,0.5,2.0,0.39937848906481743
2614,1.0,2.0,0.2219568545632356
2615,0.5,1.0,0.11484644770381772
2615,0.5,2.0,0.2626741767554532
2615,1.0,2.0,0.1478277290516355
2616,0.5,1.0,0.16195484842949892
2616,0.5,2.0,0.34710831917742513
2616,1.0,2.0,0.1918563264693891
2617,0.5,1.0,0.2067111506461275
2617,0.5,2.0,0.5590857028077035
2617,1.0,2.0,0.361668661038575
2618,0.5,1.0,0.1877148905821726
2618,0.5,2.0,0.4752794941066464
2618,1.0,2.0,0.28756460352447377
2619,0.5,1.0,0.15934447502965363
2619,0.5,2.0,0.3619823192174391
2619,1.0,2.0,0.22928702254641195
2620,0.5,1.0,0.1403847922676997
2620,0.5,2.0,0.3287974418033605
2620,1.0,2.0,0.19020327655979521
2621,0.5,1.0,0.2179616455559003
2621,0.5,2.0,0.5334060435719076
2621,1.0,2.0,0.31544439801600727
2622,0.5,1.0,0.18505200992409315
2622,0.5,2.0,0.40304674880625013
2622,1.0,2.0,0.22803094000073765
2623,0.5,1.0,0.19534914747118423
2623,0.5,2.0,0.48921230495558354
2623,1.0,2.0,0.2938631574843993
2624,0.5,1.0,0.21391610268762842
2624,0.5,2.0,0.3817131375868503
2624,1.0,2.0,0.1677970348992219
2625,0.5,1.0,0.18593533141750024
2625,0.5,2.0,0.445155072156078
2625,1.0,2.0,0.2592197407385778
2626,0.5,1.0,0.20510021667594763
2626,0.5,2.0,0.43548599821224376
2626,1.0,2.0,0.23038578153629613
2627,0.5,1.0,0.13153891525517858
2627,0.5,2.0,0.3250319564168623
2627,1.0,2.0,0.1934930411616837
2628,0.5,1.0,0.19622282441387973
2628,0.5,2.0,0.4349872508985218
2628,1.0,2.0,0.2566781310465272
2629,0.5,1.0,0.1505495309947288
2629,0.5,2.0,0.34018097258230484
2629,1.0,2.0,0.19275365409600126
2630,0.5,1.0,0.09472856432991852
2630,0.5,2.0,0.23916386234045317
2630,1.0,2.0,0.14742527746566336
2631,0.5,1.0,0.16584619261403188
2631,0.5,2.0,0.35486709041803616
2631,1.0,2.0,0.1890208978040043
2632,0.5,1.0,0.178773428145766
2632,0.5,2.0,0.40282391152843283
2632,1.0,2.0,0.23204310012760818
2633,0.5,1.0,0.09115007162088354
2633,0.5,2.0,0.1406753928016593
2633,1.0,2.0,0.06868655913571849
2634,0.5,1.0,0.15622246166849466
2634,0.5,2.0,0.40329046999615625
2634,1.0,2.0,0.24706800832766157
2635,0.5,1.0,0.198257446300752
2635,0.5,2.0,0.3807219057717903
2635,1.0,2.0,0.18246445947103831
2636,0.5,1.0,0.20194926660575557
2636,0.5,2.0,0.3817322606879856
2636,1.0,2.0,0.17978299408223006
2637,0.5,1.0,0.17827054108295548
2637,0.5,2.0,0.40485903551329283
2637,1.0,2.0,0.2265884944303374
2638,0.5,1.0,0.15570855140437817
2638,0.5,2.0,0.37750820561592485
2638,1.0,2.0,0.22179965421154668
2639,0.5,1.0,0.0911369123669354
2639,0.5,2.0,0.140650926749111
2639,1.0,2.0,0.06646221373346511
2640,0.5,1.0,0.15134721786341487
2640,0.5,2.0,0.3674526935227168
2640,1.0,2.0,0.21610547565930197
2641,0.5,1.0,0.24007656156932558
2641,0.5,2.0,0.4601968078918288
2641,1.0,2.0,0.2201202463225032
2642,0.5,1.0,0.10824169870555168
2642,0.5,2.0,0.24096038432334949
2642,1.0,2.0,0.1332251889415689
2643,0.5,1.0,0.1101986071263702
2643,0.5,2.0,0.2836776777254608
2643,1.0,2.0,0.18337453733348094
2644,0.5,1.0,0.20037733731464058
2644,0.5,2.0,0.38135628422772316
2644,1.0,2.0,0.18097894691308258
2645,0.5,1.0,0.16887382122164435
2645,0.5,2.0,0.30660248751486796
2645,1.0,2.0,0.15090183044592645
2646,0.5,1.0,0.19658868138129132
2646,0.5,2.0,0.5128826882347536
2646,1.0,2.0,0.32948968939862294
2647,0.5,1.0,0.1963343313000317
2647,0.5,2.0,0.40837838571906604
2647,1.0,2.0,0.23967504526674793
2648,0.5,1.0,0.20662357814645638
2648,0.5,2.0,0.3823546174539599
2648,1.0,2.0,0.1757310393075035
2649,0.5,1.0,0.1554023037463047
2649,0.5,2.0,0.3407202784393176
2649,1.0,2.0,0.18531797469301295
2650,0.5,1.0,0.22911745305554296
2650,0.5,2.0,0.4839591149584849
2650,1.0,2.0,0.2647332587814074
2651,0.5,1.0,0.20783733299337223
2651,0.5,2.0,0.38238964106374795
2651,1.0,2.0,0.1745523080703757
2652,0.5,1.0,0.18342717027318023
2652,0.5,2.0,0.37373712209030613
2652,1.0,2.0,0.20304979221029706
2653,0.5,1.0,0.19678171178955056
2653,0.5,2.0,0.4333660369145473
2653,1.0,2.0,0.23658432512499672
2654,0.5,1.0,0.16714448604253707
2654,0.5,2.0,0.37720304291235746
2654,1.0,2.0,0.2100585568698204
2655,0.5,1.0,0.21451866056409657
2655,0.5,2.0,0.45162940469358864
2655,1.0,2.0,0.23711074412949207
2656,0.5,1.0,0.15863706007415157
2656,0.5,2.0,0.34538337922638973
2656,1.0,2.0,0.18674631915223816
2657,0.5,1.0,0.12541084602763036
2657,0.5,2.0,0.2916052230061522
2657,1.0,2.0,0.16619437697852185
2658,0.5,1.0,0.1540635272796897
2658,0.5,2.0,0.3432482584130267
2658,1.0,2.0,0.189184731133337
2659,0.5,1.0,0.1725609686760741
2659,0.5,2.0,0.30559194782664956
2659,1.0,2.0,0.13303097915057546
2660,0.5,1.0,0.19424345560460254
2660,0.5,2.0,0.37081852379807423
2660,1.0,2.0,0.1955555246221279
2661,0.5,1.0,0.2034189855745546
2661,0.5,2.0,0.38200920991206394
2661,1.0,2.0,0.17859022433750935
2662,0.5,1.0,0.21032590471823814
2662,0.5,2.0,0.4988017206334012
2662,1.0,2.0,0.288475815915163
2663,0.5,1.0,0.1261682568757758
2663,0.5,2.0,0.2597857964261711
2663,1.0,2.0,0.14359366132398566
2664,0.5,1.0,0.12409292325166352
2664,0.5,2.0,0.3162583251895137
2664,1.0,2.0,0.2016859746956613
2665,0.5,1.0,0.24561095371977296
2665,0.5,2.0,0.5493564791908118
2665,1.0,2.0,0.30374552547103884
2666,0.5,1.0,0.1474449321833121
2666,0.5,2.0,0.3554009917137524
2666,1.0,2.0,0.2240550481817627
2667,0.5,1.0,0.28203888536707467
2667,0.5,2.0,0.6366151404862042
2667,1.0,2.0,0.3545762551191295
2668,0.5,1.0,0.24811603309586128
2668,0.5,2.0,0.5373240043898798
2668,1.0,2.0,0.3058152675295789
2669,0.5,1.0,0.15399188637179897
2669,0.5,2.0,0.37446373346647316
2669,1.0,2.0,0.22896982167811217
2670,0.5,1.0,0.1897070261668474
2670,0.5,2.0,0.3767520077955825
2670,1.0,2.0,0.18704498162873506
2671,0.5,1.0,0.10810391313420449
2671,0.5,2.0,0.2465604601296193
2671,1.0,2.0,0.13845654699541482
2672,0.5,1.0,0.1758106029977854
2672,0.5,2.0,0.38205898520975623
2672,1.0,2.0,0.23407282868193457
2673,0.5,1.0,0.16709570072120467
2673,0.5,2.0,0.39018422763476895
2673,1.0,2.0,0.22308852691356434
2674,0.5,1.0,0.12961899916169656
2674,0.5,2.0,0.3513237279705361
2674,1.0,2.0,0.22184846568990588
2675,0.5,1.0,0.12142608831474777
2675,0.5,2.0,0.2761287323070151
2675,1.0,2.0,0.1593262766556959
2676,0.5,1.0,0.23424241241113633
2676,0.5,2.0,0.4594667423739098
2676,1.0,2.0,0.22522432996277342
2677,0.5,1.0,0.23184993502865062
2677,0.5,2.0,0.5246192418605915
2677,1.0,2.0,0.29276930683194086
2678,0.5,1.0,0.23120891111257552
2678,0.5,2.0,0.5833657434287001
2678,1.0,2.0,0.3592695829759631
2679,0.5,1.0,0.2114119010725303
2679,0.5,2.0,0.5179275331885438
2679,1.0,2.0,0.3065156321160135
2680,0.5,1.0,0.11076590063228914
2680,0.5,2.0,0.2530159324748467
2680,1.0,2.0,0.14225003184255758
2681,0.5,1.0,0.178452665589327
2681,0.5,2.0,0.3501124904193391
2681,1.0,2.0,0.19279187122423525
2682,0.5,1.0,0.15082586075035073
2682,0.5,2.0,0.29962051950103863
2682,1.0,2.0,0.16520788146363868
2683,0.5,1.0,0.19389183013806216
2683,0.5,2.0,0.4903193173753174
2683,1.0,2.0,0.2964274872372553
2684,0.5,1.0,0.18227684994898635
2684,0.5,2.0,0.44329017831847173
2684,1.0,2.0,0.26101332836948543
2685,0.5,1.0,0.15972030361218068
2685,0.5,2.0,0.3416555357231028
2685,1.0,2.0,0.20288723663184627
2686,0.5,1.0,0.14577179352744105
2686,0.5,2.0,0.3852620270368103
2686,1.0,2.0,0.23951526156442604
2687,0.5,1.0,0.19283544858058763
2687,0.5,2.0,0.41773306265563837
