copula,marginal,permutation_code,count,probability
gaussian_positive,beta_skew,270,355,0.00355
gaussian_positive,beta_skew,271,238,0.00238
gaussian_positive,beta_skew,272,175,0.00175
gaussian_positive,beta_skew,273,56,0.00056
gaussian_positive,beta_skew,274,102,0.00102
gaussian_positive,beta_skew,275,50,0.0005
gaussian_positive,beta_skew,276,243,0.00243
gaussian_positive,beta_skew,277,156,0.00156
gaussian_positive,beta_skew,278,186,0.00186
gaussian_positive,beta_skew,279,49,0.00049
gaussian_positive,beta_skew,280,54,0.00054
gaussian_positive,beta_skew,281,39,0.00039
gaussian_positive,beta_skew,282,138,0.00138
gaussian_positive,beta_skew,283,107,0.00107
gaussian_positive,beta_skew,284,83,0.00083
gaussian_positive,beta_skew,285,26,0.00026
gaussian_positive,beta_skew,286,50,0.0005
gaussian_positive,beta_skew,287,29,0.00029
gaussian_positive,beta_skew,288,334,0.00334
gaussian_positive,beta_skew,289,189,0.00189
gaussian_positive,beta_skew,290,198,0.00198
gaussian_positive,beta_skew,291,79,0.00079
gaussian_positive,beta_skew,292,99,0.00099
gaussian_positive,beta_skew,293,59,0.00059
gaussian_positive,beta_skew,294,277,0.00277
gaussian_positive,beta_skew,295,193,0.00193
gaussian_positive,beta_skew,296,127,0.00127
gaussian_positive,beta_skew,297,39,0.00039
gaussian_positive,beta_skew,298,78,0.00078
gaussian_positive,beta_skew,299,39,0.00039
gaussian_positive,beta_skew,300,119,0.00119
gaussian_positive,beta_skew,301,55,0.00055
gaussian_positive,beta_skew,302,109,0.00109
gaussian_positive,beta_skew,303,32,0.00032
gaussian_positive,beta_skew,304,26,0.00026
gaussian_positive,beta_skew,305,13,0.00013
gaussian_positive,beta_skew,306,58,0.00058
gaussian_positive,beta_skew,307,35,0.00035
gaussian_positive,beta_skew,308,40,0.0004
gaussian_positive,beta_skew,309,19,0.00019
gaussian_positive,beta_skew,310,25,0.00025
gaussian_positive,beta_skew,311,13,0.00013
gaussian_positive,beta_skew,312,182,0.00182
gaussian_positive,beta_skew,313,95,0.00095
gaussian_positive,beta_skew,314,133,0.00133
gaussian_positive,beta_skew,315,56,0.00056
gaussian_positive,beta_skew,316,54,0.00054
gaussian_positive,beta_skew,317,37,0.00037
gaussian_positive,beta_skew,318,157,0.00157
gaussian_positive,beta_skew,319,92,0.00092
gaussian_positive,beta_skew,320,94,0.00094
gaussian_positive,beta_skew,321,34,0.00034
gaussian_positive,beta_skew,322,52,0.00052
gaussian_positive,beta_skew,323,29,0.00029
gaussian_positive,beta_skew,324,107,0.00107
gaussian_positive,beta_skew,325,38,0.00038
gaussian_positive,beta_skew,326,85,0.00085
gaussian_positive,beta_skew,327,29,0.00029
gaussian_positive,beta_skew,328,22,0.00022
gaussian_positive,beta_skew,329,14,0.00014
gaussian_positive,beta_skew,330,38,0.00038
gaussian_positive,beta_skew,331,26,0.00026
gaussian_positive,beta_skew,332,31,0.00031
gaussian_positive,beta_skew,333,16,0.00016
gaussian_positive,beta_skew,334,24,0.00024
gaussian_positive,beta_skew,335,12,0.00012
gaussian_positive,beta_skew,336,81,0.00081
gaussian_positive,beta_skew,337,71,0.00071
gaussian_positive,beta_skew,338,55,0.00055
gaussian_positive,beta_skew,339,39,0.00039
gaussian_positive,beta_skew,340,42,0.00042
gaussian_positive,beta_skew,341,31,0.00031
gaussian_positive,beta_skew,342,63,0.00063
gaussian_positive,beta_skew,343,56,0.00056
gaussian_positive,beta_skew,344,39,0.00039
gaussian_positive,beta_skew,345,19,0.00019
gaussian_positive,beta_skew,346,30,0.0003
gaussian_positive,beta_skew,347,27,0.00027
gaussian_positive,beta_skew,348,33,0.00033
gaussian_positive,beta_skew,349,26,0.00026
gaussian_positive,beta_skew,350,30,0.0003
gaussian_positive,beta_skew,351,14,0.00014
gaussian_positive,beta_skew,352,14,0.00014
gaussian_positive,beta_skew,353,9,9e-05
gaussian_positive,beta_skew,354,30,0.0003
gaussian_positive,beta_skew,355,19,0.00019
gaussian_positive,beta_skew,356,19,0.00019
gaussian_positive,beta_skew,357,12,0.00012
gaussian_positive,beta_skew,358,17,0.00017
gaussian_positive,beta_skew,359,20,0.0002
gaussian_positive,beta_skew,360,392,0.00392
gaussian_positive,beta_skew,361,291,0.00291
gaussian_positive,beta_skew,362,264,0.00264
gaussian_positive,beta_skew,363,140,0.0014
gaussian_positive,beta_skew,364,152,0.00152
gaussian_positive,beta_skew,365,118,0.00118
gaussian_positive,beta_skew,366,411,0.00411
gaussian_positive,beta_skew,367,258,0.00258
gaussian_positive,beta_skew,368,251,0.00251
gaussian_positive,beta_skew,369,101,0.00101
gaussian_positive,beta_skew,370,125,0.00125
gaussian_positive,beta_skew,371,68,0.00068
gaussian_positive,beta_skew,372,225,0.00225
gaussian_positive,beta_skew,373,90,0.0009
gaussian_positive,beta_skew,374,194,0.00194
gaussian_positive,beta_skew,375,61,0.00061
gaussian_positive,beta_skew,376,58,0.00058
gaussian_positive,beta_skew,377,33,0.00033
gaussian_positive,beta_skew,378,73,0.00073
gaussian_positive,beta_skew,379,57,0.00057
gaussian_positive,beta_skew,380,87,0.00087
gaussian_positive,beta_skew,381,52,0.00052
gaussian_positive,beta_skew,382,57,0.00057
gaussian_positive,beta_skew,383,45,0.00045
gaussian_positive,beta_skew,384,334,0.00334
gaussian_positive,beta_skew,385,235,0.00235
gaussian_positive,beta_skew,386,243,0.00243
gaussian_positive,beta_skew,387,97,0.00097
gaussian_positive,beta_skew,388,114,0.00114
gaussian_positive,beta_skew,389,82,0.00082
gaussian_positive,beta_skew,390,280,0.0028
gaussian_positive,beta_skew,391,181,0.00181
gaussian_positive,beta_skew,392,142,0.00142
gaussian_positive,beta_skew,393,41,0.00041
gaussian_positive,beta_skew,394,83,0.00083
gaussian_positive,beta_skew,395,42,0.00042
gaussian_positive,beta_skew,396,146,0.00146
gaussian_positive,beta_skew,397,65,0.00065
gaussian_positive,beta_skew,398,111,0.00111
gaussian_positive,beta_skew,399,35,0.00035
gaussian_positive,beta_skew,400,34,0.00034
gaussian_positive,beta_skew,401,19,0.00019
gaussian_positive,beta_skew,402,64,0.00064
gaussian_positive,beta_skew,403,48,0.00048
gaussian_positive,beta_skew,404,43,0.00043
gaussian_positive,beta_skew,405,20,0.0002
gaussian_positive,beta_skew,406,29,0.00029
gaussian_positive,beta_skew,407,19,0.00019
gaussian_positive,beta_skew,408,253,0.00253
gaussian_positive,beta_skew,409,196,0.00196
gaussian_positive,beta_skew,410,170,0.0017
gaussian_positive,beta_skew,411,63,0.00063
gaussian_positive,beta_skew,412,84,0.00084
gaussian_positive,beta_skew,413,57,0.00057
gaussian_positive,beta_skew,414,233,0.00233
gaussian_positive,beta_skew,415,162,0.00162
gaussian_positive,beta_skew,416,114,0.00114
gaussian_positive,beta_skew,417,32,0.00032
gaussian_positive,beta_skew,418,79,0.00079
gaussian_positive,beta_skew,419,36,0.00036
gaussian_positive,beta_skew,420,85,0.00085
gaussian_positive,beta_skew,421,33,0.00033
gaussian_positive,beta_skew,422,91,0.00091
gaussian_positive,beta_skew,423,31,0.00031
gaussian_positive,beta_skew,424,19,0.00019
gaussian_positive,beta_skew,425,16,0.00016
gaussian_positive,beta_skew,426,47,0.00047
gaussian_positive,beta_skew,427,28,0.00028
gaussian_positive,beta_skew,428,31,0.00031
gaussian_positive,beta_skew,429,13,0.00013
gaussian_positive,beta_skew,430,18,0.00018
gaussian_positive,beta_skew,431,22,0.00022
gaussian_positive,beta_skew,432,108,0.00108
gaussian_positive,beta_skew,433,48,0.00048
gaussian_positive,beta_skew,434,96,0.00096
gaussian_positive,beta_skew,435,37,0.00037
gaussian_positive,beta_skew,436,34,0.00034
gaussian_positive,beta_skew,437,28,0.00028
gaussian_positive,beta_skew,438,108,0.00108
gaussian_positive,beta_skew,439,42,0.00042
gaussian_positive,beta_skew,440,66,0.00066
gaussian_positive,beta_skew,441,23,0.00023
gaussian_positive,beta_skew,442,28,0.00028
gaussian_positive,beta_skew,443,14,0.00014
gaussian_positive,beta_skew,444,63,0.00063
gaussian_positive,beta_skew,445,38,0.00038
gaussian_positive,beta_skew,446,60,0.0006
gaussian_positive,beta_skew,447,21,0.00021
gaussian_positive,beta_skew,448,16,0.00016
gaussian_positive,beta_skew,449,17,0.00017
gaussian_positive,beta_skew,450,21,0.00021
gaussian_positive,beta_skew,451,13,0.00013
gaussian_positive,beta_skew,452,16,0.00016
gaussian_positive,beta_skew,453,16,0.00016
gaussian_positive,beta_skew,454,17,0.00017
gaussian_positive,beta_skew,455,8,8e-05
gaussian_positive,beta_skew,456,38,0.00038
gaussian_positive,beta_skew,457,32,0.00032
gaussian_positive,beta_skew,458,44,0.00044
gaussian_positive,beta_skew,459,30,0.0003
gaussian_positive,beta_skew,460,26,0.00026
gaussian_positive,beta_skew,461,19,0.00019
gaussian_positive,beta_skew,462,40,0.0004
gaussian_positive,beta_skew,463,20,0.0002
gaussian_positive,beta_skew,464,30,0.0003
gaussian_positive,beta_skew,465,7,7e-05
gaussian_positive,beta_skew,466,25,0.00025
gaussian_positive,beta_skew,467,14,0.00014
gaussian_positive,beta_skew,468,41,0.00041
gaussian_positive,beta_skew,469,11,0.00011
gaussian_positive,beta_skew,470,24,0.00024
gaussian_positive,beta_skew,471,12,0.00012
gaussian_positive,beta_skew,472,14,0.00014
gaussian_positive,beta_skew,473,12,0.00012
gaussian_positive,beta_skew,474,19,0.00019
gaussian_positive,beta_skew,475,10,0.0001
gaussian_positive,beta_skew,476,21,0.00021
gaussian_positive,beta_skew,477,10,0.0001
gaussian_positive,beta_skew,478,8,8e-05
gaussian_positive,beta_skew,479,8,8e-05
gaussian_positive,beta_skew,480,218,0.00218
gaussian_positive,beta_skew,481,118,0.00118
gaussian_positive,beta_skew,482,184,0.00184
gaussian_positive,beta_skew,483,82,0.00082
gaussian_positive,beta_skew,484,66,0.00066
gaussian_positive,beta_skew,485,68,0.00068
gaussian_positive,beta_skew,486,166,0.00166
gaussian_positive,beta_skew,487,107,0.00107
gaussian_positive,beta_skew,488,145,0.00145
gaussian_positive,beta_skew,489,60,0.0006
gaussian_positive,beta_skew,490,56,0.00056
gaussian_positive,beta_skew,491,44,0.00044
gaussian_positive,beta_skew,492,148,0.00148
gaussian_positive,beta_skew,493,71,0.00071
gaussian_positive,beta_skew,494,121,0.00121
gaussian_positive,beta_skew,495,63,0.00063
gaussian_positive,beta_skew,496,41,0.00041
gaussian_positive,beta_skew,497,39,0.00039
gaussian_positive,beta_skew,498,42,0.00042
gaussian_positive,beta_skew,499,51,0.00051
gaussian_positive,beta_skew,500,49,0.00049
gaussian_positive,beta_skew,501,28,0.00028
gaussian_positive,beta_skew,502,43,0.00043
gaussian_positive,beta_skew,503,39,0.00039
gaussian_positive,beta_skew,504,181,0.00181
gaussian_positive,beta_skew,505,103,0.00103
gaussian_positive,beta_skew,506,155,0.00155
gaussian_positive,beta_skew,507,97,0.00097
gaussian_positive,beta_skew,508,59,0.00059
gaussian_positive,beta_skew,509,52,0.00052
gaussian_positive,beta_skew,510,140,0.0014
gaussian_positive,beta_skew,511,74,0.00074
gaussian_positive,beta_skew,512,86,0.00086
gaussian_positive,beta_skew,513,37,0.00037
gaussian_positive,beta_skew,514,35,0.00035
gaussian_positive,beta_skew,515,23,0.00023
gaussian_positive,beta_skew,516,86,0.00086
gaussian_positive,beta_skew,517,53,0.00053
gaussian_positive,beta_skew,518,79,0.00079
gaussian_positive,beta_skew,519,30,0.0003
gaussian_positive,beta_skew,520,22,0.00022
gaussian_positive,beta_skew,521,18,0.00018
gaussian_positive,beta_skew,522,30,0.0003
gaussian_positive,beta_skew,523,29,0.00029
gaussian_positive,beta_skew,524,37,0.00037
gaussian_positive,beta_skew,525,13,0.00013
gaussian_positive,beta_skew,526,15,0.00015
gaussian_positive,beta_skew,527,19,0.00019
gaussian_positive,beta_skew,528,144,0.00144
gaussian_positive,beta_skew,529,74,0.00074
gaussian_positive,beta_skew,530,118,0.00118
gaussian_positive,beta_skew,531,42,0.00042
gaussian_positive,beta_skew,532,50,0.0005
gaussian_positive,beta_skew,533,37,0.00037
gaussian_positive,beta_skew,534,107,0.00107
gaussian_positive,beta_skew,535,64,0.00064
gaussian_positive,beta_skew,536,77,0.00077
gaussian_positive,beta_skew,537,21,0.00021
gaussian_positive,beta_skew,538,28,0.00028
gaussian_positive,beta_skew,539,15,0.00015
gaussian_positive,beta_skew,540,73,0.00073
gaussian_positive,beta_skew,541,29,0.00029
gaussian_positive,beta_skew,542,62,0.00062
gaussian_positive,beta_skew,543,14,0.00014
gaussian_positive,beta_skew,544,15,0.00015
gaussian_positive,beta_skew,545,20,0.0002
gaussian_positive,beta_skew,546,17,0.00017
gaussian_positive,beta_skew,547,22,0.00022
gaussian_positive,beta_skew,548,15,0.00015
gaussian_positive,beta_skew,549,13,0.00013
gaussian_positive,beta_skew,550,13,0.00013
gaussian_positive,beta_skew,551,12,0.00012
gaussian_positive,beta_skew,552,103,0.00103
gaussian_positive,beta_skew,553,55,0.00055
gaussian_positive,beta_skew,554,81,0.00081
gaussian_positive,beta_skew,555,46,0.00046
gaussian_positive,beta_skew,556,28,0.00028
gaussian_positive,beta_skew,557,23,0.00023
gaussian_positive,beta_skew,558,74,0.00074
gaussian_positive,beta_skew,559,40,0.0004
gaussian_positive,beta_skew,560,68,0.00068
gaussian_positive,beta_skew,561,14,0.00014
gaussian_positive,beta_skew,562,17,0.00017
gaussian_positive,beta_skew,563,14,0.00014
gaussian_positive,beta_skew,564,74,0.00074
gaussian_positive,beta_skew,565,19,0.00019
gaussian_positive,beta_skew,566,53,0.00053
gaussian_positive,beta_skew,567,25,0.00025
gaussian_positive,beta_skew,568,11,0.00011
gaussian_positive,beta_skew,569,17,0.00017
gaussian_positive,beta_skew,570,18,0.00018
gaussian_positive,beta_skew,571,13,0.00013
gaussian_positive,beta_skew,572,22,0.00022
gaussian_positive,beta_skew,573,17,0.00017
gaussian_positive,beta_skew,574,16,0.00016
gaussian_positive,beta_skew,575,9,9e-05
gaussian_positive,beta_skew,576,25,0.00025
gaussian_positive,beta_skew,577,28,0.00028
gaussian_positive,beta_skew,578,24,0.00024
gaussian_positive,beta_skew,579,13,0.00013
gaussian_positive,beta_skew,580,19,0.00019
gaussian_positive,beta_skew,581,17,0.00017
gaussian_positive,beta_skew,582,25,0.00025
gaussian_positive,beta_skew,583,31,0.00031
gaussian_positive,beta_skew,584,17,0.00017
gaussian_positive,beta_skew,585,14,0.00014
gaussian_positive,beta_skew,586,13,0.00013
gaussian_positive,beta_skew,587,10,0.0001
gaussian_positive,beta_skew,588,13,0.00013
gaussian_positive,beta_skew,589,14,0.00014
gaussian_positive,beta_skew,590,8,8e-05
gaussian_positive,beta_skew,591,14,0.00014
gaussian_positive,beta_skew,592,10,0.0001
gaussian_positive,beta_skew,593,6,6e-05
gaussian_positive,beta_skew,594,16,0.00016
gaussian_positive,beta_skew,595,16,0.00016
gaussian_positive,beta_skew,596,16,0.00016
gaussian_positive,beta_skew,597,8,8e-05
gaussian_positive,beta_skew,598,9,9e-05
gaussian_positive,beta_skew,599,8,8e-05
gaussian_positive,beta_skew,600,96,0.00096
gaussian_positive,beta_skew,601,49,0.00049
gaussian_positive,beta_skew,602,64,0.00064
gaussian_positive,beta_skew,603,34,0.00034
gaussian_positive,beta_skew,604,50,0.0005
gaussian_positive,beta_skew,605,44,0.00044
gaussian_positive,beta_skew,606,78,0.00078
gaussian_positive,beta_skew,607,36,0.00036
gaussian_positive,beta_skew,608,46,0.00046
gaussian_positive,beta_skew,609,37,0.00037
gaussian_positive,beta_skew,610,36,0.00036
gaussian_positive,beta_skew,611,21,0.00021
gaussian_positive,beta_skew,612,55,0.00055
gaussian_positive,beta_skew,613,53,0.00053
gaussian_positive,beta_skew,614,35,0.00035
gaussian_positive,beta_skew,615,35,0.00035
gaussian_positive,beta_skew,616,31,0.00031
gaussian_positive,beta_skew,617,19,0.00019
gaussian_positive,beta_skew,618,28,0.00028
gaussian_positive,beta_skew,619,26,0.00026
gaussian_positive,beta_skew,620,25,0.00025
gaussian_positive,beta_skew,621,20,0.0002
gaussian_positive,beta_skew,622,31,0.00031
gaussian_positive,beta_skew,623,18,0.00018
gaussian_positive,beta_skew,624,65,0.00065
gaussian_positive,beta_skew,625,49,0.00049
gaussian_positive,beta_skew,626,47,0.00047
gaussian_positive,beta_skew,627,50,0.0005
gaussian_positive,beta_skew,628,40,0.0004
gaussian_positive,beta_skew,629,29,0.00029
gaussian_positive,beta_skew,630,43,0.00043
gaussian_positive,beta_skew,631,43,0.00043
gaussian_positive,beta_skew,632,29,0.00029
gaussian_positive,beta_skew,633,19,0.00019
gaussian_positive,beta_skew,634,28,0.00028
gaussian_positive,beta_skew,635,11,0.00011
gaussian_positive,beta_skew,636,37,0.00037
gaussian_positive,beta_skew,637,17,0.00017
gaussian_positive,beta_skew,638,30,0.0003
gaussian_positive,beta_skew,639,18,0.00018
gaussian_positive,beta_skew,640,13,0.00013
gaussian_positive,beta_skew,641,10,0.0001
gaussian_positive,beta_skew,642,19,0.00019
gaussian_positive,beta_skew,643,25,0.00025
gaussian_positive,beta_skew,644,24,0.00024
gaussian_positive,beta_skew,645,9,9e-05
gaussian_positive,beta_skew,646,8,8e-05
gaussian_positive,beta_skew,647,14,0.00014
gaussian_positive,beta_skew,648,43,0.00043
gaussian_positive,beta_skew,649,35,0.00035
gaussian_positive,beta_skew,650,31,0.00031
gaussian_positive,beta_skew,651,21,0.00021
gaussian_positive,beta_skew,652,27,0.00027
gaussian_positive,beta_skew,653,19,0.00019
gaussian_positive,beta_skew,654,26,0.00026
gaussian_positive,beta_skew,655,32,0.00032
gaussian_positive,beta_skew,656,26,0.00026
gaussian_positive,beta_skew,657,3,3e-05
gaussian_positive,beta_skew,658,26,0.00026
gaussian_positive,beta_skew,659,7,7e-05
gaussian_positive,beta_skew,660,18,0.00018
gaussian_positive,beta_skew,661,24,0.00024
gaussian_positive,beta_skew,662,25,0.00025
gaussian_positive,beta_skew,663,14,0.00014
gaussian_positive,beta_skew,664,14,0.00014
gaussian_positive,beta_skew,665,15,0.00015
gaussian_positive,beta_skew,666,13,0.00013
gaussian_positive,beta_skew,667,12,0.00012
gaussian_positive,beta_skew,668,17,0.00017
gaussian_positive,beta_skew,669,13,0.00013
gaussian_positive,beta_skew,670,9,9e-05
gaussian_positive,beta_skew,671,19,0.00019
gaussian_positive,beta_skew,672,42,0.00042
gaussian_positive,beta_skew,673,26,0.00026
gaussian_positive,beta_skew,674,36,0.00036
gaussian_positive,beta_skew,675,23,0.00023
gaussian_positive,beta_skew,676,20,0.0002
gaussian_positive,beta_skew,677,16,0.00016
gaussian_positive,beta_skew,678,34,0.00034
gaussian_positive,beta_skew,679,16,0.00016
gaussian_positive,beta_skew,680,30,0.0003
gaussian_positive,beta_skew,681,15,0.00015
gaussian_positive,beta_skew,682,9,9e-05
gaussian_positive,beta_skew,683,9,9e-05
gaussian_positive,beta_skew,684,16,0.00016
gaussian_positive,beta_skew,685,19,0.00019
gaussian_positive,beta_skew,686,22,0.00022
gaussian_positive,beta_skew,687,10,0.0001
gaussian_positive,beta_skew,688,11,0.00011
gaussian_positive,beta_skew,689,7,7e-05
gaussian_positive,beta_skew,690,16,0.00016
gaussian_positive,beta_skew,691,13,0.00013
gaussian_positive,beta_skew,692,10,0.0001
gaussian_positive,beta_skew,693,8,8e-05
gaussian_positive,beta_skew,694,7,7e-05
gaussian_positive,beta_skew,695,11,0.00011
gaussian_positive,beta_skew,696,15,0.00015
gaussian_positive,beta_skew,697,15,0.00015
gaussian_positive,beta_skew,698,17,0.00017
gaussian_positive,beta_skew,699,6,6e-05
gaussian_positive,beta_skew,700,11,0.00011
gaussian_positive,beta_skew,701,16,0.00016
gaussian_positive,beta_skew,702,14,0.00014
gaussian_positive,beta_skew,703,12,0.00012
gaussian_positive,beta_skew,704,11,0.00011
gaussian_positive,beta_skew,705,2,2e-05
gaussian_positive,beta_skew,706,9,9e-05
gaussian_positive,beta_skew,707,5,5e-05
gaussian_positive,beta_skew,708,13,0.00013
gaussian_positive,beta_skew,709,6,6e-05
gaussian_positive,beta_skew,710,13,0.00013
gaussian_positive,beta_skew,711,11,0.00011
gaussian_positive,beta_skew,712,9,9e-05
gaussian_positive,beta_skew,713,8,8e-05
gaussian_positive,beta_skew,714,5,5e-05
gaussian_positive,beta_skew,715,8,8e-05
gaussian_positive,beta_skew,716,11,0.00011
gaussian_positive,beta_skew,717,7,7e-05
gaussian_positive,beta_skew,718,11,0.00011
gaussian_positive,beta_skew,719,9,9e-05
gaussian_positive,power_anisotropic,0,1708,0.01708
gaussian_positive,power_anisotropic,1,1192,0.01192
gaussian_positive,power_anisotropic,2,1454,0.01454
gaussian_positive,power_anisotropic,3,771,0.00771
gaussian_positive,power_anisotropic,4,748,0.00748
gaussian_positive,power_anisotropic,5,600,0.006
gaussian_positive,power_anisotropic,6,1491,0.01491
gaussian_positive,power_anisotropic,7,950,0.0095
gaussian_positive,power_anisotropic,8,1008,0.01008
gaussian_positive,power_anisotropic,9,443,0.00443
gaussian_positive,power_anisotropic,10,533,0.00533
gaussian_positive,power_anisotropic,11,322,0.00322
gaussian_positive,power_anisotropic,12,944,0.00944
gaussian_positive,power_anisotropic,13,529,0.00529
gaussian_positive,power_anisotropic,14,809,0.00809
gaussian_positive,power_anisotropic,15,377,0.00377
gaussian_positive,power_anisotropic,16,346,0.00346
gaussian_positive,power_anisotropic,17,268,0.00268
gaussian_positive,power_anisotropic,18,429,0.00429
gaussian_positive,power_anisotropic,19,359,0.00359
gaussian_positive,power_anisotropic,20,363,0.00363
gaussian_positive,power_anisotropic,21,266,0.00266
gaussian_positive,power_anisotropic,22,296,0.00296
gaussian_positive,power_anisotropic,23,271,0.00271
gaussian_positive,power_anisotropic,24,1356,0.01356
gaussian_positive,power_anisotropic,25,937,0.00937
gaussian_positive,power_anisotropic,26,1146,0.01146
gaussian_positive,power_anisotropic,27,603,0.00603
gaussian_positive,power_anisotropic,28,693,0.00693
gaussian_positive,power_anisotropic,29,505,0.00505
gaussian_positive,power_anisotropic,30,993,0.00993
gaussian_positive,power_anisotropic,31,619,0.00619
gaussian_positive,power_anisotropic,32,487,0.00487
gaussian_positive,power_anisotropic,33,219,0.00219
gaussian_positive,power_anisotropic,34,343,0.00343
gaussian_positive,power_anisotropic,35,195,0.00195
gaussian_positive,power_anisotropic,36,676,0.00676
gaussian_positive,power_anisotropic,37,386,0.00386
gaussian_positive,power_anisotropic,38,479,0.00479
gaussian_positive,power_anisotropic,39,181,0.00181
gaussian_positive,power_anisotropic,40,190,0.0019
gaussian_positive,power_anisotropic,41,117,0.00117
gaussian_positive,power_anisotropic,42,306,0.00306
gaussian_positive,power_anisotropic,43,237,0.00237
gaussian_positive,power_anisotropic,44,228,0.00228
gaussian_positive,power_anisotropic,45,123,0.00123
gaussian_positive,power_anisotropic,46,168,0.00168
gaussian_positive,power_anisotropic,47,135,0.00135
gaussian_positive,power_anisotropic,48,924,0.00924
gaussian_positive,power_anisotropic,49,638,0.00638
gaussian_positive,power_anisotropic,50,679,0.00679
gaussian_positive,power_anisotropic,51,290,0.0029
gaussian_positive,power_anisotropic,52,309,0.00309
gaussian_positive,power_anisotropic,53,278,0.00278
gaussian_positive,power_anisotropic,54,838,0.00838
gaussian_positive,power_anisotropic,55,607,0.00607
gaussian_positive,power_anisotropic,56,506,0.00506
gaussian_positive,power_anisotropic,57,206,0.00206
gaussian_positive,power_anisotropic,58,248,0.00248
gaussian_positive,power_anisotropic,59,168,0.00168
gaussian_positive,power_anisotropic,60,389,0.00389
gaussian_positive,power_anisotropic,61,180,0.0018
gaussian_positive,power_anisotropic,62,358,0.00358
gaussian_positive,power_anisotropic,63,135,0.00135
gaussian_positive,power_anisotropic,64,98,0.00098
gaussian_positive,power_anisotropic,65,120,0.0012
gaussian_positive,power_anisotropic,66,220,0.0022
gaussian_positive,power_anisotropic,67,137,0.00137
gaussian_positive,power_anisotropic,68,171,0.00171
gaussian_positive,power_anisotropic,69,99,0.00099
gaussian_positive,power_anisotropic,70,87,0.00087
gaussian_positive,power_anisotropic,71,71,0.00071
gaussian_positive,power_anisotropic,72,559,0.00559
gaussian_positive,power_anisotropic,73,331,0.00331
gaussian_positive,power_anisotropic,74,453,0.00453
gaussian_positive,power_anisotropic,75,246,0.00246
gaussian_positive,power_anisotropic,76,208,0.00208
gaussian_positive,power_anisotropic,77,151,0.00151
gaussian_positive,power_anisotropic,78,512,0.00512
gaussian_positive,power_anisotropic,79,276,0.00276
gaussian_positive,power_anisotropic,80,353,0.00353
gaussian_positive,power_anisotropic,81,146,0.00146
gaussian_positive,power_anisotropic,82,126,0.00126
gaussian_positive,power_anisotropic,83,98,0.00098
gaussian_positive,power_anisotropic,84,392,0.00392
gaussian_positive,power_anisotropic,85,143,0.00143
gaussian_positive,power_anisotropic,86,328,0.00328
gaussian_positive,power_anisotropic,87,122,0.00122
gaussian_positive,power_anisotropic,88,94,0.00094
gaussian_positive,power_anisotropic,89,87,0.00087
gaussian_positive,power_anisotropic,90,137,0.00137
gaussian_positive,power_anisotropic,91,103,0.00103
gaussian_positive,power_anisotropic,92,109,0.00109
gaussian_positive,power_anisotropic,93,70,0.0007
gaussian_positive,power_anisotropic,94,83,0.00083
gaussian_positive,power_anisotropic,95,66,0.00066
gaussian_positive,power_anisotropic,96,223,0.00223
gaussian_positive,power_anisotropic,97,185,0.00185
gaussian_positive,power_anisotropic,98,173,0.00173
gaussian_positive,power_anisotropic,99,135,0.00135
gaussian_positive,power_anisotropic,100,159,0.00159
gaussian_positive,power_anisotropic,101,113,0.00113
gaussian_positive,power_anisotropic,102,187,0.00187
gaussian_positive,power_anisotropic,103,160,0.0016
gaussian_positive,power_anisotropic,104,129,0.00129
gaussian_positive,power_anisotropic,105,85,0.00085
gaussian_positive,power_anisotropic,106,98,0.00098
gaussian_positive,power_anisotropic,107,65,0.00065
gaussian_positive,power_anisotropic,108,140,0.0014
gaussian_positive,power_anisotropic,109,96,0.00096
gaussian_positive,power_anisotropic,110,155,0.00155
gaussian_positive,power_anisotropic,111,83,0.00083
gaussian_positive,power_anisotropic,112,72,0.00072
gaussian_positive,power_anisotropic,113,52,0.00052
gaussian_positive,power_anisotropic,114,83,0.00083
gaussian_positive,power_anisotropic,115,71,0.00071
gaussian_positive,power_anisotropic,116,76,0.00076
gaussian_positive,power_anisotropic,117,66,0.00066
gaussian_positive,power_anisotropic,118,57,0.00057
gaussian_positive,power_anisotropic,119,52,0.00052
gaussian_positive,power_anisotropic,120,1164,0.01164
gaussian_positive,power_anisotropic,121,850,0.0085
gaussian_positive,power_anisotropic,122,923,0.00923
gaussian_positive,power_anisotropic,123,494,0.00494
gaussian_positive,power_anisotropic,124,488,0.00488
gaussian_positive,power_anisotropic,125,402,0.00402
gaussian_positive,power_anisotropic,126,962,0.00962
gaussian_positive,power_anisotropic,127,639,0.00639
gaussian_positive,power_anisotropic,128,674,0.00674
gaussian_positive,power_anisotropic,129,305,0.00305
gaussian_positive,power_anisotropic,130,342,0.00342
gaussian_positive,power_anisotropic,131,250,0.0025
gaussian_positive,power_anisotropic,132,648,0.00648
gaussian_positive,power_anisotropic,133,347,0.00347
gaussian_positive,power_anisotropic,134,514,0.00514
gaussian_positive,power_anisotropic,135,251,0.00251
gaussian_positive,power_anisotropic,136,214,0.00214
gaussian_positive,power_anisotropic,137,188,0.00188
gaussian_positive,power_anisotropic,138,319,0.00319
gaussian_positive,power_anisotropic,139,228,0.00228
gaussian_positive,power_anisotropic,140,273,0.00273
gaussian_positive,power_anisotropic,141,173,0.00173
gaussian_positive,power_anisotropic,142,181,0.00181
gaussian_positive,power_anisotropic,143,172,0.00172
gaussian_positive,power_anisotropic,144,748,0.00748
