n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,minkowski_holdout,59,0.007299705683784907,0.2425249169435216,True,0.5125,,0.0,0.0,0.13735558408215662,0.08643560119811725,0.0821566110397946
96,minkowski_holdout,60,0.003093284763202364,1.0,True,0.5475877192982456,,0.0,0.0,0.12535042050460551,0.09691629955947137,0.0736884261113336
96,minkowski_holdout,61,0.0063105407425722015,0.39867109634551495,True,0.5217105263157895,,0.0,0.0,0.1223203026481715,0.0878520386717108,0.06893652795292139
96,minkowski_holdout,62,0.006645292716507267,0.34219269102990035,True,0.4888157894736842,,0.0,0.0,0.1480484522207268,0.08927770300583221,0.07581875280394795
96,minkowski_holdout,63,0.004553891482302341,0.8637873754152824,True,0.49407894736842106,,0.0,0.0,0.1353750554815801,0.10164225477141589,0.07723035952063914
96,minkowski_holdout,64,0.0049185418949450055,0.8039867109634552,True,0.5140350877192983,,0.0,0.0,0.12841296928327645,0.09129692832764505,0.0703924914675768
96,minkowski_holdout,65,0.006964968411464101,0.292358803986711,True,0.4730263157894737,,0.0,0.0,0.1376912378303199,0.10152990264255911,0.07927677329624479
96,minkowski_holdout,66,0.006377142275240555,0.3853820598006645,True,0.48793859649122806,,0.0,0.0,0.13258426966292136,0.09752808988764045,0.07820224719101124
96,minkowski_holdout,67,0.005722801013824386,0.6013289036544851,True,0.5081140350877194,,0.0,0.0,0.13465688390159689,0.08416055243849806,0.08113940440224428
96,minkowski_holdout,68,0.005449591020157962,0.6777408637873754,True,0.5366228070175438,,0.0,0.0,0.1258684102983245,0.08827135267674703,0.08173273395995095
96,minkowski_holdout,69,0.0058114920059775255,0.5714285714285714,True,0.5017543859649123,,0.0,0.0,0.13505244755244755,0.09265734265734266,0.07211538461538461
