n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,cover_deletion,1,0.01602993781255946,0.006644518272425249,False,0.4230263157894737,,0.0,0.2,0.13115603939865214,0.12597200622083982,0.10057024364955935
96,cover_deletion,2,0.02152921295509347,0.0033222591362126247,False,0.38728070175438595,,0.0,0.2,0.1421291053227633,0.13250283125707815,0.11381653454133635
96,cover_deletion,3,0.016110334238328194,0.006644518272425249,False,0.42346491228070177,,0.0,0.2,0.12843086483687208,0.14655618850336613,0.1046090108751942
96,cover_deletion,4,0.015092419960093917,0.006644518272425249,False,0.39649122807017545,,0.0,0.2,0.13938053097345132,0.12665929203539822,0.10674778761061947
96,cover_deletion,5,0.012945898822855906,0.023255813953488372,False,0.4230263157894737,,0.0,0.2,0.1332296526697771,0.12597200622083982,0.09383100051840332
96,cover_deletion,6,0.023988092261492677,0.0033222591362126247,False,0.3780701754385965,,0.0,0.2,0.1519721577726218,0.13747099767981438,0.10788863109048724
96,cover_deletion,7,0.026954614077871364,0.0033222591362126247,False,0.38662280701754387,,0.0,0.2,0.12478729438457176,0.11174134997163924,0.09585933068633012
96,cover_deletion,8,0.011179710826748845,0.046511627906976744,False,0.44144736842105264,,0.0,0.2,0.12717337307501242,0.11922503725782414,0.09687034277198212
96,cover_deletion,9,0.028966937981261598,0.0033222591362126247,False,0.37083333333333335,,0.0,0.2,0.14843287995269072,0.14784151389710232,0.11295091661738617
96,cover_deletion,10,0.0326288224506146,0.0033222591362126247,False,0.3350877192982456,,0.0,0.2,0.1642670157068063,0.14659685863874344,0.12041884816753927
96,cover_deletion,11,0.015688040198275743,0.006644518272425249,False,0.4337719298245614,,0.0,0.2,0.1268958543983822,0.1198179979777553,0.10111223458038422
96,cover_deletion,12,0.010859481891313028,0.04983388704318937,False,0.4493421052631579,,0.0,0.2,0.13128355295265984,0.11859443631039532,0.0956564177647633
96,cover_deletion,13,0.02525993104282831,0.0033222591362126247,False,0.37214912280701756,,0.0,0.2,0.13789039481437831,0.13965822038892162,0.11785503830288745
96,cover_deletion,14,0.018991182098909265,0.0033222591362126247,False,0.40087719298245617,,0.0,0.2,0.14059080962800874,0.13293216630196936,0.10393873085339168
96,cover_deletion,15,0.017737972863485996,0.0033222591362126247,False,0.44627192982456143,,0.0,0.2,0.11793611793611794,0.12235872235872236,0.10515970515970516
96,cover_deletion,16,0.037470819704827685,0.0033222591362126247,False,0.3526315789473684,,0.0,0.2,0.13557213930348258,0.13308457711442787,0.11007462686567164
96,cover_deletion,17,0.009932188026260946,0.06312292358803986,True,0.4682017543859649,,0.0,0.2,0.13114754098360656,0.11007025761124122,0.09414519906323185
96,cover_deletion,18,0.014311782542379636,0.006644518272425249,False,0.4307017543859649,,0.0,0.2,0.12830957230142567,0.12881873727087575,0.09674134419551934
96,cover_deletion,19,0.02075413001347759,0.0033222591362126247,False,0.40635964912280703,,0.0,0.2,0.13275769023205614,0.1305990286022666,0.10631408526713437
96,cover_deletion,20,0.026272541650641634,0.0033222591362126247,False,0.38728070175438595,,0.0,0.2,0.1291053227633069,0.12061155152887883,0.11041902604756512
