sample_index,mode,size,clone_count,target_index,macro_total_variation,maximum_macro_probability_error,refinement_consistent
1308,weighted_z,5,3,4,5.551115123125783e-17,1.1102230246251565e-16,True
1309,unweighted_raw,6,5,5,0.35019081032779803,0.350190810327798,False
1309,unweighted_z,6,5,5,0.2704049467782166,0.27040494677821647,False
1309,weighted_raw,6,5,5,0.0,0.0,True
1309,weighted_z,6,5,5,5.551115123125783e-17,1.1102230246251565e-16,True
1310,unweighted_raw,5,5,2,0.2396424733716207,0.2396424733716207,False
1310,unweighted_z,5,5,2,0.1270893782735645,0.12708937827356467,False
1310,weighted_raw,5,5,2,1.0061396160665481e-16,1.1102230246251565e-16,True
1310,weighted_z,5,5,2,7.28583859910259e-17,5.551115123125783e-17,True
1311,unweighted_raw,7,3,5,0.19938815586467462,0.19938815586467465,False
1311,unweighted_z,7,3,5,0.1820563262079195,0.18205632620791953,False
1311,weighted_raw,7,3,5,1.3877787807814457e-17,2.7755575615628914e-17,True
1311,weighted_z,7,3,5,5.898059818321144e-17,5.551115123125783e-17,True
1312,unweighted_raw,9,2,1,0.10659543718018487,0.10659543718018485,False
1312,unweighted_z,9,2,1,0.10746395759037658,0.10746395759037664,False
1312,weighted_raw,9,2,1,1.3877787807814457e-17,2.7755575615628914e-17,True
1312,weighted_z,9,2,1,0.0,0.0,True
1313,unweighted_raw,4,2,1,0.01183105945687436,0.011831059456874316,False
1313,unweighted_z,4,2,1,0.04760688865461063,0.047146020171687626,False
1313,weighted_raw,4,2,1,3.469446951953614e-18,6.938893903907228e-18,True
1313,weighted_z,4,2,1,6.938893903907228e-17,5.551115123125783e-17,True
1314,unweighted_raw,9,5,7,0.3275899840903835,0.3275899840903834,False
1314,unweighted_z,9,5,7,0.3305794226958929,0.3305794226958928,False
1314,weighted_raw,9,5,7,8.153200337090993e-17,5.551115123125783e-17,True
1314,weighted_z,9,5,7,5.551115123125783e-17,5.551115123125783e-17,True
1315,unweighted_raw,9,5,6,0.2991329325339624,0.29913293253396245,False
1315,unweighted_z,9,5,6,0.2963215766301001,0.29632157663010017,False
1315,weighted_raw,9,5,6,0.0,0.0,True
1315,weighted_z,9,5,6,6.938893903907228e-18,1.3877787807814457e-17,True
1316,unweighted_raw,5,5,1,0.35187483905687567,0.35187483905687567,False
1316,unweighted_z,5,5,1,0.31989311203756077,0.31989311203756077,False
1316,weighted_raw,5,5,1,0.0,0.0,True
1316,weighted_z,5,5,1,0.0,0.0,True
1317,unweighted_raw,4,4,1,0.21156566710368946,0.2115656671036894,False
1317,unweighted_z,4,4,1,0.1480837001439991,0.14808370014399896,False
1317,weighted_raw,4,4,1,1.3183898417423734e-16,1.1102230246251565e-16,True
1317,weighted_z,4,4,1,1.2836953722228372e-16,1.1102230246251565e-16,True
1318,unweighted_raw,4,2,3,0.16624233451644288,0.16624233451644288,False
1318,unweighted_z,4,2,3,0.11998200522537546,0.11998200522537539,False
1318,weighted_raw,4,2,3,0.0,0.0,True
1318,weighted_z,4,2,3,0.0,0.0,True
1319,unweighted_raw,5,4,2,0.12273427652312685,0.12273427652312677,False
1319,unweighted_z,5,4,2,0.1103710472987994,0.11037104729879937,False
1319,weighted_raw,5,4,2,1.4051260155412137e-16,2.220446049250313e-16,True
1319,weighted_z,5,4,2,0.0,0.0,True
1320,unweighted_raw,8,5,3,0.06520442648240454,0.06520442648240453,False
1320,unweighted_z,8,5,3,0.08439688240957874,0.07849028531000518,False
1320,weighted_raw,8,5,3,7.45931094670027e-17,5.551115123125783e-17,True
1320,weighted_z,8,5,3,2.2551405187698492e-17,2.0816681711721685e-17,True
1321,unweighted_raw,7,3,0,0.18271514928011715,0.18271514928011715,False
1321,unweighted_z,7,3,0,0.1701069751115394,0.17010697511153944,False
1321,weighted_raw,7,3,0,1.1188966420050406e-16,1.1102230246251565e-16,True
1321,weighted_z,7,3,0,6.331740687315346e-17,5.551115123125783e-17,True
1322,unweighted_raw,5,3,1,0.10382447734920819,0.10382447734920819,False
1322,unweighted_z,5,3,1,0.06767350620207638,0.0676735062020763,False
1322,weighted_raw,5,3,1,0.0,0.0,True
1322,weighted_z,5,3,1,7.28583859910259e-17,1.1102230246251565e-16,True
1323,unweighted_raw,9,4,7,0.09766044187352826,0.09766044187352818,False
1323,unweighted_z,9,4,7,0.06481952344724537,0.06481952344724551,False
1323,weighted_raw,9,4,7,0.0,0.0,True
1323,weighted_z,9,4,7,4.336808689942018e-17,2.7755575615628914e-17,True
1324,unweighted_raw,6,3,0,0.21388385558929837,0.21388385558929843,False
1324,unweighted_z,6,3,0,0.20712712160357377,0.20712712160357372,False
1324,weighted_raw,6,3,0,1.3877787807814457e-17,2.7755575615628914e-17,True
1324,weighted_z,6,3,0,8.500145032286355e-17,5.551115123125783e-17,True
1325,unweighted_raw,8,4,6,0.04407996516876864,0.04407996516876861,False
1325,unweighted_z,8,4,6,0.06624742783172072,0.06293392307532468,False
1325,weighted_raw,8,4,6,8.066464163292153e-17,5.551115123125783e-17,True
1325,weighted_z,8,4,6,1.0061396160665481e-16,1.1102230246251565e-16,True
1326,unweighted_raw,9,5,2,0.375678742434133,0.37567874243413296,False
1326,unweighted_z,9,5,2,0.3729625426229591,0.37296254262295914,False
1326,weighted_raw,9,5,2,0.0,0.0,True
1326,weighted_z,9,5,2,4.2500725161431774e-17,5.551115123125783e-17,True
1327,unweighted_raw,11,3,10,0.03737815109440184,0.03737815109440183,False
1327,unweighted_z,11,3,10,0.037861643107927,0.0378616431079269,False
1327,weighted_raw,11,3,10,0.0,0.0,True
1327,weighted_z,11,3,10,1.1362438767648086e-16,1.1102230246251565e-16,True
1328,unweighted_raw,6,4,3,0.19075281093012994,0.19075281093012997,False
1328,unweighted_z,6,4,3,0.21291199069556843,0.2129119906955684,False
1328,weighted_raw,6,4,3,5.930585883495709e-17,1.1102230246251565e-16,True
1328,weighted_z,6,4,3,0.0,0.0,True
1329,unweighted_raw,4,4,2,0.13775751205334966,0.13775751205334963,False
1329,unweighted_z,4,4,2,0.21586816558038296,0.2158681655803829,False
1329,weighted_raw,4,4,2,0.0,0.0,True
1329,weighted_z,4,4,2,5.551115123125783e-17,1.1102230246251565e-16,True
1330,unweighted_raw,11,6,8,0.15295447486010583,0.15295447486010577,False
1330,unweighted_z,11,6,8,0.07772576271303334,0.07772576271303336,False
1330,weighted_raw,11,6,8,1.214306433183765e-16,5.551115123125783e-17,True
1330,weighted_z,11,6,8,4.85722573273506e-17,2.7755575615628914e-17,True
1331,unweighted_raw,6,3,0,0.038301298402717225,0.038301298402717135,False
1331,unweighted_z,6,3,0,0.058044008591877846,0.057708445975741346,False
1331,weighted_raw,6,3,0,7.28583859910259e-17,5.551115123125783e-17,True
1331,weighted_z,6,3,0,1.231653667943533e-16,1.1102230246251565e-16,True
1332,unweighted_raw,8,4,7,0.174831293326267,0.17483129332626696,False
1332,unweighted_z,8,4,7,0.11831871730187216,0.11831871730187224,False
1332,weighted_raw,8,4,7,7.28583859910259e-17,5.551115123125783e-17,True
1332,weighted_z,8,4,7,9.367506770274758e-17,1.1102230246251565e-16,True
1333,unweighted_raw,9,2,0,0.041149288671912254,0.041149288671912254,False
1333,unweighted_z,9,2,0,0.04194164851903644,0.04194164851903644,False
1333,weighted_raw,9,2,0,8.239936510889834e-17,1.1102230246251565e-16,True
1333,weighted_z,9,2,0,7.28583859910259e-17,1.1102230246251565e-16,True
1334,unweighted_raw,7,6,2,0.3659510638563066,0.3659510638563066,False
1334,unweighted_z,7,6,2,0.2940339838453447,0.29403398384534474,False
1334,weighted_raw,7,6,2,1.3877787807814457e-17,2.7755575615628914e-17,True
1334,weighted_z,7,6,2,1.3877787807814457e-17,2.7755575615628914e-17,True
1335,unweighted_raw,8,2,6,0.17084980281086484,0.17084980281086476,False
1335,unweighted_z,8,2,6,0.1575894956863356,0.15758949568633557,False
1335,weighted_raw,8,2,6,2.45029690981724e-17,1.3877787807814457e-17,True
1335,weighted_z,8,2,6,7.155734338404329e-17,1.1102230246251565e-16,True
1336,unweighted_raw,9,5,3,0.31359158175848045,0.31359158175848034,False
1336,unweighted_z,9,5,3,0.3150029973160166,0.3150029973160168,False
1336,weighted_raw,9,5,3,1.3877787807814457e-17,2.7755575615628914e-17,True
1336,weighted_z,9,5,3,0.0,0.0,True
1337,unweighted_raw,7,4,3,0.209032611236453,0.209032611236453,False
1337,unweighted_z,7,4,3,0.16184595241842556,0.16184595241842548,False
1337,weighted_raw,7,4,3,0.0,0.0,True
1337,weighted_z,7,4,3,3.469446951953614e-18,6.938893903907228e-18,True
1338,unweighted_raw,8,6,5,0.40640541325620116,0.40640541325620105,False
1338,unweighted_z,8,6,5,0.4258319844308804,0.42583198443088055,False
1338,weighted_raw,8,6,5,1.1188966420050406e-16,5.551115123125783e-17,True
1338,weighted_z,8,6,5,1.4246416546459528e-16,5.551115123125783e-17,True
1339,unweighted_raw,5,4,2,0.28586237601980735,0.28586237601980735,False
1339,unweighted_z,5,4,2,0.1949521076932421,0.19495210769324223,False
1339,weighted_raw,5,4,2,0.0,0.0,True
1339,weighted_z,5,4,2,9.194034422677078e-17,1.1102230246251565e-16,True
1340,unweighted_raw,9,6,1,0.18623739284217225,0.18623739284217222,False
1340,unweighted_z,9,6,1,0.10282741062870054,0.09003609316342226,False
1340,weighted_raw,9,6,1,3.469446951953614e-18,6.938893903907228e-18,True
1340,weighted_z,9,6,1,2.255140518769849e-16,2.220446049250313e-16,True
1341,unweighted_raw,4,3,1,0.2440771300328429,0.24407713003284293,False
1341,unweighted_z,4,3,1,0.23262355077330676,0.23262355077330676,False
1341,weighted_raw,4,3,1,0.0,0.0,True
1341,weighted_z,4,3,1,0.0,0.0,True
1342,unweighted_raw,4,2,2,0.16325606485955746,0.16325606485955746,False
1342,unweighted_z,4,2,2,0.16164194277541952,0.16164194277541943,False
1342,weighted_raw,4,2,2,0.0,0.0,True
1342,weighted_z,4,2,2,1.3877787807814457e-17,2.7755575615628914e-17,True
1343,unweighted_raw,11,6,9,0.16346023244342675,0.16346023244342683,False
1343,unweighted_z,11,6,9,0.11809955220885378,0.11809955220885385,False
1343,weighted_raw,11,6,9,6.787105599759258e-17,2.7755575615628914e-17,True
