sample_index,shift_covariance_error,affine_rescaling_identity_error
1540,2.220446049250313e-16,2.220446049250313e-16
1541,0.0,4.440892098500626e-16
1542,4.440892098500626e-16,4.440892098500626e-16
1543,8.881784197001252e-16,0.0
1544,0.0,0.0
1545,4.440892098500626e-16,4.440892098500626e-16
1546,4.440892098500626e-16,4.440892098500626e-16
1547,0.0,8.881784197001252e-16
1548,4.440892098500626e-16,4.440892098500626e-16
1549,4.440892098500626e-16,0.0
1550,0.0,1.1102230246251565e-16
1551,0.0,0.0
1552,0.0,0.0
1553,0.0,0.0
1554,0.0,0.0
1555,4.440892098500626e-16,0.0
1556,0.0,0.0
1557,0.0,0.0
1558,0.0,0.0
1559,0.0,0.0
1560,4.440892098500626e-16,8.881784197001252e-16
1561,0.0,4.440892098500626e-16
1562,0.0,2.220446049250313e-16
1563,0.0,0.0
1564,2.220446049250313e-16,3.3306690738754696e-16
1565,0.0,8.881784197001252e-16
1566,0.0,0.0
1567,0.0,0.0
1568,0.0,2.220446049250313e-16
1569,1.1102230246251565e-16,1.1102230246251565e-16
1570,4.440892098500626e-16,4.440892098500626e-16
1571,4.440892098500626e-16,4.440892098500626e-16
1572,2.220446049250313e-16,4.440892098500626e-16
1573,0.0,0.0
1574,4.440892098500626e-16,0.0
1575,2.220446049250313e-16,0.0
1576,0.0,4.440892098500626e-16
1577,4.440892098500626e-16,0.0
1578,4.440892098500626e-16,4.440892098500626e-16
1579,4.440892098500626e-16,4.440892098500626e-16
1580,0.0,4.440892098500626e-16
1581,0.0,8.881784197001252e-16
1582,0.0,0.0
1583,2.220446049250313e-16,0.0
1584,0.0,0.0
1585,0.0,0.0
1586,0.0,2.220446049250313e-16
1587,0.0,0.0
1588,4.440892098500626e-16,0.0
1589,0.0,0.0
1590,8.881784197001252e-16,0.0
1591,0.0,0.0
1592,0.0,0.0
1593,0.0,4.440892098500626e-16
1594,0.0,4.440892098500626e-16
1595,4.440892098500626e-16,4.440892098500626e-16
1596,0.0,0.0
1597,0.0,2.220446049250313e-16
1598,4.440892098500626e-16,2.220446049250313e-16
1599,4.440892098500626e-16,4.440892098500626e-16
1600,0.0,0.0
1601,0.0,2.220446049250313e-16
1602,4.440892098500626e-16,2.220446049250313e-16
1603,5.551115123125783e-17,4.440892098500626e-16
1604,1.1102230246251565e-16,2.3592239273284576e-16
1605,0.0,0.0
1606,0.0,0.0
1607,4.440892098500626e-16,2.220446049250313e-16
1608,1.1102230246251565e-16,0.0
1609,2.220446049250313e-16,0.0
1610,4.440892098500626e-16,2.220446049250313e-16
1611,0.0,8.881784197001252e-16
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,0.0
1615,0.0,0.0
1616,0.0,2.220446049250313e-16
1617,5.551115123125783e-17,4.440892098500626e-16
1618,1.5265566588595902e-16,0.0
1619,4.440892098500626e-16,0.0
1620,2.220446049250313e-16,0.0
1621,4.440892098500626e-16,4.440892098500626e-16
1622,0.0,2.220446049250313e-16
1623,0.0,2.220446049250313e-16
1624,4.2500725161431774e-17,8.326672684688674e-17
1625,0.0,0.0
1626,2.220446049250313e-16,1.1102230246251565e-16
1627,4.440892098500626e-16,0.0
1628,0.0,0.0
1629,0.0,4.440892098500626e-16
1630,4.440892098500626e-16,0.0
1631,0.0,2.220446049250313e-16
1632,4.440892098500626e-16,4.440892098500626e-16
1633,0.0,8.881784197001252e-16
1634,1.1102230246251565e-16,0.0
1635,0.0,0.0
1636,1.1102230246251565e-16,2.220446049250313e-16
1637,0.0,0.0
1638,4.440892098500626e-16,0.0
1639,5.551115123125783e-17,3.469446951953614e-17
1640,5.551115123125783e-17,5.551115123125783e-17
1641,1.1102230246251565e-16,5.551115123125783e-17
1642,4.440892098500626e-16,0.0
1643,1.1102230246251565e-16,1.1102230246251565e-16
1644,0.0,4.440892098500626e-16
1645,0.0,4.440892098500626e-16
1646,0.0,4.440892098500626e-16
1647,2.220446049250313e-16,0.0
1648,4.440892098500626e-16,2.220446049250313e-16
1649,0.0,8.881784197001252e-16
1650,0.0,0.0
1651,4.440892098500626e-16,4.440892098500626e-16
1652,0.0,2.220446049250313e-16
1653,0.0,2.220446049250313e-16
1654,2.7755575615628914e-17,1.942890293094024e-16
1655,1.3877787807814457e-16,3.469446951953614e-17
1656,0.0,4.440892098500626e-16
1657,2.220446049250313e-16,1.3322676295501878e-15
1658,1.1102230246251565e-16,8.326672684688674e-17
1659,0.0,0.0
1660,4.440892098500626e-16,3.3306690738754696e-16
1661,4.440892098500626e-16,7.771561172376096e-16
1662,0.0,0.0
1663,0.0,0.0
1664,0.0,2.220446049250313e-16
1665,0.0,0.0
1666,0.0,8.881784197001252e-16
1667,1.1102230246251565e-16,1.1102230246251565e-16
1668,1.6653345369377348e-16,3.3306690738754696e-16
1669,4.440892098500626e-16,0.0
1670,4.440892098500626e-16,0.0
1671,2.220446049250313e-16,0.0
1672,2.220446049250313e-16,2.7755575615628914e-16
1673,0.0,0.0
1674,0.0,0.0
1675,8.881784197001252e-16,0.0
1676,0.0,0.0
1677,2.220446049250313e-16,2.220446049250313e-16
1678,4.440892098500626e-16,4.440892098500626e-16
1679,0.0,4.440892098500626e-16
1680,2.7755575615628914e-17,1.1102230246251565e-16
1681,0.0,0.0
1682,1.1102230246251565e-16,2.220446049250313e-16
1683,2.220446049250313e-16,0.0
1684,0.0,0.0
1685,4.440892098500626e-16,4.440892098500626e-16
1686,0.0,4.440892098500626e-16
1687,0.0,4.440892098500626e-16
1688,1.6653345369377348e-16,0.0
1689,2.220446049250313e-16,0.0
1690,1.1102230246251565e-16,1.1102230246251565e-16
1691,0.0,0.0
1692,2.7755575615628914e-17,0.0
1693,2.220446049250313e-16,2.220446049250313e-16
1694,0.0,0.0
1695,4.440892098500626e-16,0.0
1696,2.220446049250313e-16,2.220446049250313e-16
1697,0.0,0.0
1698,0.0,0.0
1699,3.3306690738754696e-16,0.0
1700,0.0,0.0
1701,2.220446049250313e-16,0.0
1702,0.0,4.440892098500626e-16
1703,0.0,5.551115123125783e-17
1704,0.0,0.0
1705,1.1102230246251565e-16,4.440892098500626e-16
1706,2.220446049250313e-16,0.0
1707,1.6653345369377348e-16,1.3877787807814457e-16
1708,0.0,8.881784197001252e-16
1709,4.440892098500626e-16,1.1796119636642288e-16
1710,4.440892098500626e-16,0.0
1711,0.0,0.0
1712,2.220446049250313e-16,8.881784197001252e-16
1713,1.1102230246251565e-16,0.0
1714,2.7755575615628914e-17,3.3306690738754696e-16
1715,0.0,4.440892098500626e-16
1716,4.440892098500626e-16,2.220446049250313e-16
1717,0.0,0.0
1718,2.220446049250313e-16,2.220446049250313e-16
1719,1.1102230246251565e-16,0.0
1720,0.0,0.0
1721,1.1796119636642288e-16,0.0
1722,0.0,8.881784197001252e-16
1723,0.0,8.881784197001252e-16
1724,2.220446049250313e-16,4.440892098500626e-16
1725,0.0,1.6653345369377348e-16
1726,2.220446049250313e-16,0.0
1727,0.0,0.0
1728,4.440892098500626e-16,0.0
1729,4.440892098500626e-16,8.881784197001252e-16
1730,4.440892098500626e-16,0.0
1731,4.440892098500626e-16,4.440892098500626e-16
1732,0.0,2.220446049250313e-16
1733,2.220446049250313e-16,4.440892098500626e-16
1734,0.0,0.0
1735,2.220446049250313e-16,2.220446049250313e-16
1736,0.0,2.220446049250313e-16
1737,0.0,0.0
1738,0.0,0.0
1739,2.220446049250313e-16,2.220446049250313e-16
1740,0.0,4.440892098500626e-16
1741,0.0,0.0
1742,0.0,0.0
1743,2.220446049250313e-16,3.3306690738754696e-16
1744,2.220446049250313e-16,4.440892098500626e-16
1745,4.440892098500626e-16,0.0
1746,4.440892098500626e-16,4.440892098500626e-16
1747,2.220446049250313e-16,0.0
1748,2.220446049250313e-16,1.942890293094024e-16
1749,2.220446049250313e-16,7.771561172376096e-16
1750,0.0,0.0
1751,0.0,0.0
1752,0.0,4.440892098500626e-16
1753,0.0,1.1102230246251565e-16
1754,4.440892098500626e-16,4.440892098500626e-16
1755,3.3306690738754696e-16,1.1102230246251565e-16
1756,8.881784197001252e-16,8.881784197001252e-16
1757,4.440892098500626e-16,0.0
1758,4.440892098500626e-16,0.0
1759,4.440892098500626e-16,0.0
1760,2.220446049250313e-16,1.1102230246251565e-16
1761,0.0,4.440892098500626e-16
1762,0.0,8.881784197001252e-16
1763,1.1102230246251565e-16,1.1102230246251565e-16
1764,4.440892098500626e-16,0.0
1765,1.1102230246251565e-16,0.0
1766,0.0,4.440892098500626e-16
1767,1.1102230246251565e-16,2.220446049250313e-16
1768,0.0,8.881784197001252e-16
1769,0.0,0.0
1770,0.0,0.0
1771,2.220446049250313e-16,2.220446049250313e-16
1772,2.220446049250313e-16,0.0
1773,4.440892098500626e-16,0.0
1774,1.1102230246251565e-16,5.551115123125783e-17
1775,3.3306690738754696e-16,0.0
1776,0.0,0.0
1777,2.220446049250313e-16,2.220446049250313e-16
1778,0.0,4.440892098500626e-16
1779,0.0,2.220446049250313e-16
1780,0.0,8.881784197001252e-16
1781,0.0,5.551115123125783e-17
1782,0.0,0.0
1783,0.0,4.440892098500626e-16
1784,0.0,4.440892098500626e-16
1785,1.1102230246251565e-16,4.440892098500626e-16
1786,6.245004513516506e-17,0.0
1787,0.0,2.220446049250313e-16
1788,0.0,1.1102230246251565e-16
1789,0.0,2.220446049250313e-16
1790,2.220446049250313e-16,2.220446049250313e-16
1791,0.0,4.440892098500626e-16
1792,8.881784197001252e-16,8.881784197001252e-16
1793,0.0,2.220446049250313e-16
1794,0.0,0.0
1795,1.1102230246251565e-16,0.0
1796,0.0,0.0
1797,0.0,4.440892098500626e-16
1798,2.220446049250313e-16,0.0
1799,4.440892098500626e-16,4.440892098500626e-16
1800,0.0,0.0
1801,0.0,4.440892098500626e-16
1802,0.0,2.220446049250313e-16
1803,0.0,0.0
1804,4.440892098500626e-16,0.0
1805,5.551115123125783e-17,1.5265566588595902e-16
1806,2.220446049250313e-16,4.440892098500626e-16
1807,2.220446049250313e-16,0.0
1808,3.0531133177191805e-16,4.440892098500626e-16
1809,1.6653345369377348e-16,1.1102230246251565e-16
1810,1.1102230246251565e-16,6.106226635438361e-16
1811,2.220446049250313e-16,2.220446049250313e-16
1812,4.440892098500626e-16,4.440892098500626e-16
1813,0.0,4.440892098500626e-16
1814,0.0,1.5265566588595902e-16
1815,4.440892098500626e-16,0.0
1816,0.0,0.0
1817,0.0,8.881784197001252e-16
1818,0.0,8.881784197001252e-16
1819,6.938893903907228e-18,1.3877787807814457e-16
1820,2.220446049250313e-16,0.0
1821,0.0,2.220446049250313e-16
1822,4.440892098500626e-16,4.440892098500626e-16
1823,2.220446049250313e-16,0.0
1824,0.0,1.1102230246251565e-16
1825,5.551115123125783e-17,0.0
1826,8.881784197001252e-16,0.0
1827,0.0,0.0
1828,0.0,1.1102230246251565e-16
1829,5.551115123125783e-17,5.551115123125783e-17
1830,4.440892098500626e-16,0.0
1831,4.440892098500626e-16,0.0
1832,0.0,0.0
1833,2.220446049250313e-16,0.0
1834,8.881784197001252e-16,0.0
1835,1.1102230246251565e-16,2.220446049250313e-16
1836,4.440892098500626e-16,0.0
1837,1.249000902703301e-16,8.326672684688674e-17
1838,4.440892098500626e-16,0.0
1839,0.0,8.881784197001252e-16
1840,0.0,0.0
1841,6.938893903907228e-17,0.0
1842,1.1102230246251565e-16,2.220446049250313e-16
1843,4.440892098500626e-16,0.0
1844,2.220446049250313e-16,0.0
1845,0.0,4.440892098500626e-16
1846,4.440892098500626e-16,0.0
1847,0.0,2.220446049250313e-16
1848,4.440892098500626e-16,0.0
1849,1.1796119636642288e-16,4.440892098500626e-16
1850,2.220446049250313e-16,0.0
1851,0.0,8.881784197001252e-16
1852,0.0,4.440892098500626e-16
1853,0.0,4.440892098500626e-16
1854,0.0,0.0
1855,2.220446049250313e-16,4.163336342344337e-17
1856,2.220446049250313e-16,2.220446049250313e-16
1857,2.220446049250313e-16,4.440892098500626e-16
1858,0.0,0.0
1859,2.220446049250313e-16,1.1102230246251565e-16
1860,5.551115123125783e-17,2.220446049250313e-16
1861,4.440892098500626e-16,0.0
1862,2.220446049250313e-16,0.0
1863,0.0,1.1102230246251565e-16
1864,0.0,0.0
1865,0.0,0.0
1866,0.0,0.0
1867,0.0,4.440892098500626e-16
1868,2.7755575615628914e-17,2.220446049250313e-16
1869,0.0,0.0
1870,0.0,0.0
1871,0.0,4.440892098500626e-16
1872,5.551115123125783e-17,2.220446049250313e-16
1873,0.0,0.0
1874,0.0,0.0
1875,0.0,8.881784197001252e-16
1876,2.7755575615628914e-17,1.1102230246251565e-16
1877,0.0,0.0
1878,0.0,0.0
1879,4.440892098500626e-16,2.220446049250313e-16
1880,4.440892098500626e-16,6.661338147750939e-16
1881,2.220446049250313e-16,0.0
1882,0.0,0.0
1883,1.1102230246251565e-16,4.440892098500626e-16
1884,4.440892098500626e-16,4.440892098500626e-16
1885,2.220446049250313e-16,2.220446049250313e-16
1886,1.1102230246251565e-16,8.326672684688674e-17
1887,1.1102230246251565e-16,1.3877787807814457e-16
1888,0.0,0.0
1889,4.440892098500626e-16,1.1102230246251565e-16
1890,0.0,0.0
1891,0.0,5.551115123125783e-17
1892,1.1102230246251565e-16,1.1102230246251565e-16
1893,4.440892098500626e-16,0.0
1894,0.0,2.220446049250313e-16
1895,4.440892098500626e-16,8.881784197001252e-16
1896,2.220446049250313e-16,4.440892098500626e-16
1897,0.0,0.0
1898,4.440892098500626e-16,0.0
1899,2.220446049250313e-16,0.0
1900,0.0,1.7763568394002505e-15
1901,2.220446049250313e-16,4.440892098500626e-16
1902,1.1102230246251565e-16,1.3322676295501878e-15
1903,0.0,8.881784197001252e-16
1904,2.220446049250313e-16,4.440892098500626e-16
1905,4.440892098500626e-16,1.7763568394002505e-15
1906,0.0,4.440892098500626e-16
1907,0.0,0.0
1908,1.6653345369377348e-16,0.0
1909,4.440892098500626e-16,0.0
1910,0.0,0.0
1911,0.0,0.0
1912,0.0,0.0
1913,0.0,2.220446049250313e-16
1914,0.0,2.220446049250313e-16
1915,2.220446049250313e-16,2.220446049250313e-16
1916,0.0,0.0
1917,0.0,8.326672684688674e-17
1918,5.551115123125783e-17,0.0
1919,1.6653345369377348e-16,1.3322676295501878e-15
1920,2.220446049250313e-16,4.440892098500626e-16
1921,6.938893903907228e-18,3.3306690738754696e-16
1922,2.220446049250313e-16,2.220446049250313e-16
1923,2.220446049250313e-16,0.0
1924,0.0,1.1102230246251565e-16
1925,1.3877787807814457e-17,1.1102230246251565e-16
1926,0.0,0.0
1927,0.0,4.440892098500626e-16
1928,2.220446049250313e-16,0.0
1929,4.440892098500626e-16,2.220446049250313e-16
1930,4.440892098500626e-16,4.440892098500626e-16
1931,0.0,0.0
1932,0.0,0.0
1933,2.7755575615628914e-17,2.220446049250313e-16
1934,0.0,0.0
1935,0.0,2.220446049250313e-16
1936,5.551115123125783e-17,2.7755575615628914e-16
1937,0.0,0.0
1938,0.0,8.881784197001252e-16
1939,4.440892098500626e-16,0.0
1940,2.220446049250313e-16,0.0
1941,2.220446049250313e-16,1.1102230246251565e-16
1942,2.220446049250313e-16,2.220446049250313e-16
1943,0.0,0.0
1944,0.0,0.0
1945,4.440892098500626e-16,4.440892098500626e-16
1946,0.0,2.220446049250313e-16
1947,0.0,2.220446049250313e-16
1948,0.0,8.881784197001252e-16
1949,2.220446049250313e-16,0.0
1950,8.326672684688674e-17,3.3306690738754696e-16
1951,0.0,0.0
1952,0.0,0.0
1953,0.0,0.0
1954,0.0,4.440892098500626e-16
1955,6.938893903907228e-18,5.551115123125783e-17
1956,2.220446049250313e-16,4.440892098500626e-16
1957,0.0,3.3306690738754696e-16
1958,4.440892098500626e-16,0.0
1959,0.0,0.0
1960,1.1102230246251565e-16,0.0
1961,0.0,0.0
1962,2.220446049250313e-16,0.0
1963,0.0,1.1102230246251565e-16
1964,0.0,0.0
1965,0.0,0.0
1966,4.440892098500626e-16,0.0
1967,0.0,0.0
1968,0.0,2.220446049250313e-16
1969,1.1102230246251565e-16,0.0
1970,0.0,0.0
1971,0.0,4.440892098500626e-16
1972,0.0,0.0
1973,1.1102230246251565e-16,5.551115123125783e-16
1974,5.551115123125783e-17,0.0
1975,5.551115123125783e-17,8.881784197001252e-16
1976,0.0,2.220446049250313e-16
1977,0.0,0.0
1978,0.0,8.881784197001252e-16
1979,0.0,0.0
1980,0.0,0.0
1981,0.0,0.0
1982,2.220446049250313e-16,4.440892098500626e-16
1983,0.0,0.0
1984,0.0,0.0
1985,0.0,4.440892098500626e-16
1986,0.0,0.0
1987,0.0,4.440892098500626e-16
1988,2.220446049250313e-16,0.0
1989,0.0,8.881784197001252e-16
1990,4.440892098500626e-16,4.440892098500626e-16
1991,0.0,8.326672684688674e-17
1992,8.881784197001252e-16,4.440892098500626e-16
1993,2.220446049250313e-16,3.3306690738754696e-16
1994,0.0,4.440892098500626e-16
1995,0.0,0.0
1996,0.0,4.440892098500626e-16
1997,0.0,0.0
1998,0.0,0.0
1999,0.0,0.0
2000,0.0,4.440892098500626e-16
2001,0.0,8.881784197001252e-16
2002,1.6653345369377348e-16,1.1102230246251565e-16
2003,0.0,4.440892098500626e-16
2004,2.220446049250313e-16,4.440892098500626e-16
2005,0.0,0.0
2006,4.440892098500626e-16,0.0
2007,0.0,8.881784197001252e-16
2008,2.220446049250313e-16,2.220446049250313e-16
2009,0.0,8.881784197001252e-16
2010,4.440892098500626e-16,4.440892098500626e-16
2011,0.0,0.0
2012,4.440892098500626e-16,4.440892098500626e-16
2013,8.881784197001252e-16,0.0
2014,0.0,0.0
2015,0.0,7.632783294297951e-16
2016,4.440892098500626e-16,4.440892098500626e-16
2017,2.220446049250313e-16,4.440892098500626e-16
2018,2.220446049250313e-16,0.0
2019,4.440892098500626e-16,0.0
2020,0.0,0.0
2021,0.0,2.220446049250313e-16
2022,5.551115123125783e-17,3.3306690738754696e-16
2023,0.0,0.0
2024,0.0,8.881784197001252e-16
2025,4.440892098500626e-16,0.0
2026,8.881784197001252e-16,0.0
2027,2.220446049250313e-16,4.440892098500626e-16
2028,0.0,0.0
2029,2.220446049250313e-16,2.220446049250313e-16
2030,3.3306690738754696e-16,2.220446049250313e-16
2031,8.881784197001252e-16,0.0
2032,4.440892098500626e-16,0.0
2033,4.440892098500626e-16,2.220446049250313e-16
2034,4.440892098500626e-16,4.440892098500626e-16
2035,0.0,0.0
2036,2.220446049250313e-16,0.0
2037,4.440892098500626e-16,4.440892098500626e-16
2038,2.220446049250313e-16,0.0
2039,0.0,4.440892098500626e-16
2040,8.881784197001252e-16,8.881784197001252e-16
2041,0.0,8.881784197001252e-16
2042,1.1102230246251565e-16,2.7755575615628914e-17
2043,4.440892098500626e-16,0.0
2044,2.220446049250313e-16,1.1102230246251565e-16
2045,0.0,0.0
2046,2.220446049250313e-16,3.3306690738754696e-16
2047,0.0,2.220446049250313e-16
2048,0.0,0.0
2049,0.0,0.0
2050,0.0,4.440892098500626e-16
2051,4.440892098500626e-16,0.0
2052,0.0,2.220446049250313e-16
2053,0.0,4.440892098500626e-16
2054,2.220446049250313e-16,0.0
2055,1.1102230246251565e-16,1.1102230246251565e-16
2056,2.220446049250313e-16,2.220446049250313e-16
2057,0.0,0.0
2058,0.0,4.440892098500626e-16
2059,4.440892098500626e-16,4.440892098500626e-16
2060,0.0,8.881784197001252e-16
2061,0.0,8.881784197001252e-16
2062,0.0,0.0
2063,0.0,3.3306690738754696e-16
2064,0.0,0.0
2065,1.1102230246251565e-16,4.440892098500626e-16
2066,0.0,0.0
2067,0.0,0.0
2068,0.0,0.0
2069,0.0,8.881784197001252e-16
2070,1.1102230246251565e-16,1.1102230246251565e-16
2071,2.7755575615628914e-17,0.0
2072,0.0,4.440892098500626e-16
2073,2.220446049250313e-16,0.0
2074,1.1102230246251565e-16,0.0
2075,1.1102230246251565e-16,5.551115123125783e-17
2076,0.0,4.440892098500626e-16
2077,2.220446049250313e-16,0.0
2078,0.0,0.0
2079,0.0,6.661338147750939e-16
2080,5.551115123125783e-17,0.0
2081,0.0,0.0
2082,0.0,2.220446049250313e-16
2083,0.0,0.0
2084,0.0,0.0
2085,0.0,0.0
2086,0.0,6.661338147750939e-16
2087,4.440892098500626e-16,4.440892098500626e-16
2088,8.881784197001252e-16,8.881784197001252e-16
2089,0.0,8.881784197001252e-16
2090,0.0,0.0
2091,0.0,2.220446049250313e-16
2092,0.0,1.1102230246251565e-16
2093,0.0,0.0
2094,4.440892098500626e-16,2.220446049250313e-16
2095,4.440892098500626e-16,2.220446049250313e-16
2096,1.1102230246251565e-16,0.0
2097,4.440892098500626e-16,0.0
2098,1.1102230246251565e-16,2.7755575615628914e-16
2099,4.440892098500626e-16,6.938893903907228e-17
2100,2.7755575615628914e-17,0.0
2101,4.440892098500626e-16,8.881784197001252e-16
2102,0.0,0.0
2103,0.0,4.440892098500626e-16
2104,0.0,0.0
2105,2.220446049250313e-16,0.0
2106,2.220446049250313e-16,1.6653345369377348e-16
2107,3.3306690738754696e-16,4.440892098500626e-16
2108,1.1102230246251565e-16,2.220446049250313e-16
2109,0.0,0.0
2110,2.220446049250313e-16,4.440892098500626e-16
2111,0.0,0.0
2112,2.220446049250313e-16,0.0
2113,0.0,2.220446049250313e-16
2114,2.7755575615628914e-17,1.1102230246251565e-16
2115,0.0,2.6645352591003757e-15
2116,0.0,4.440892098500626e-16
2117,0.0,0.0
2118,4.440892098500626e-16,2.636779683484747e-16
2119,0.0,0.0
2120,2.220446049250313e-16,4.440892098500626e-16
2121,4.163336342344337e-17,2.220446049250313e-16
2122,2.220446049250313e-16,2.220446049250313e-16
2123,2.220446049250313e-16,0.0
2124,0.0,1.1102230246251565e-16
2125,4.440892098500626e-16,8.881784197001252e-16
2126,0.0,2.220446049250313e-16
2127,0.0,8.881784197001252e-16
2128,0.0,4.440892098500626e-16
2129,0.0,2.220446049250313e-16
2130,0.0,8.881784197001252e-16
2131,0.0,2.220446049250313e-16
2132,4.440892098500626e-16,0.0
2133,4.440892098500626e-16,0.0
2134,0.0,0.0
2135,0.0,0.0
2136,2.220446049250313e-16,0.0
2137,2.220446049250313e-16,0.0
2138,0.0,7.771561172376096e-16
2139,0.0,0.0
2140,1.942890293094024e-16,0.0
2141,0.0,0.0
2142,0.0,1.3322676295501878e-15
2143,0.0,0.0
2144,0.0,8.881784197001252e-16
2145,4.440892098500626e-16,0.0
2146,1.1102230246251565e-16,7.632783294297951e-17
2147,0.0,0.0
2148,1.1102230246251565e-16,5.551115123125783e-17
2149,0.0,4.440892098500626e-16
2150,2.220446049250313e-16,0.0
2151,0.0,0.0
2152,0.0,0.0
2153,0.0,8.881784197001252e-16
2154,4.440892098500626e-16,0.0
2155,4.440892098500626e-16,0.0
2156,0.0,1.1102230246251565e-16
2157,1.249000902703301e-16,6.661338147750939e-16
2158,0.0,0.0
2159,1.1102230246251565e-16,0.0
2160,4.440892098500626e-16,8.881784197001252e-16
2161,0.0,2.220446049250313e-16
2162,2.7755575615628914e-17,1.942890293094024e-16
2163,2.220446049250313e-16,0.0
2164,1.1102230246251565e-16,1.1102230246251565e-16
2165,0.0,4.440892098500626e-16
2166,0.0,2.220446049250313e-16
2167,8.326672684688674e-17,1.1102230246251565e-16
2168,0.0,0.0
2169,2.220446049250313e-16,4.440892098500626e-16
2170,0.0,0.0
2171,2.220446049250313e-16,2.220446049250313e-16
2172,0.0,2.220446049250313e-16
2173,2.220446049250313e-16,2.914335439641036e-16
2174,2.220446049250313e-16,0.0
2175,4.440892098500626e-16,0.0
2176,2.220446049250313e-16,0.0
2177,9.71445146547012e-17,4.440892098500626e-16
2178,0.0,0.0
2179,0.0,8.881784197001252e-16
2180,0.0,0.0
2181,0.0,0.0
2182,0.0,8.881784197001252e-16
2183,0.0,4.440892098500626e-16
2184,0.0,5.551115123125783e-17
2185,5.551115123125783e-17,8.881784197001252e-16
2186,0.0,0.0
2187,4.440892098500626e-16,2.220446049250313e-16
2188,1.1102230246251565e-16,0.0
2189,0.0,4.440892098500626e-16
2190,0.0,0.0
2191,0.0,4.440892098500626e-16
2192,4.440892098500626e-16,0.0
2193,0.0,4.440892098500626e-16
2194,0.0,0.0
2195,0.0,2.220446049250313e-16
2196,0.0,0.0
2197,0.0,2.220446049250313e-16
2198,4.440892098500626e-16,4.440892098500626e-16
2199,2.220446049250313e-16,1.1102230246251565e-16
2200,5.551115123125783e-17,1.1102230246251565e-16
2201,4.440892098500626e-16,5.551115123125783e-16
2202,4.440892098500626e-16,0.0
2203,2.220446049250313e-16,2.220446049250313e-16
2204,0.0,4.440892098500626e-16
2205,0.0,0.0
2206,0.0,4.440892098500626e-16
2207,0.0,4.440892098500626e-16
2208,2.220446049250313e-16,2.220446049250313e-16
2209,2.220446049250313e-16,0.0
2210,8.881784197001252e-16,0.0
2211,0.0,0.0
2212,2.220446049250313e-16,2.220446049250313e-16
2213,0.0,6.661338147750939e-16
2214,1.1102230246251565e-16,0.0
2215,0.0,4.440892098500626e-16
2216,0.0,4.440892098500626e-16
2217,0.0,8.881784197001252e-16
2218,0.0,0.0
2219,5.551115123125783e-17,1.1796119636642288e-16
2220,4.440892098500626e-16,2.220446049250313e-16
2221,1.1102230246251565e-16,1.1102230246251565e-16
2222,1.3877787807814457e-16,2.220446049250313e-16
2223,0.0,4.440892098500626e-16
2224,0.0,4.440892098500626e-16
2225,0.0,1.6653345369377348e-16
2226,0.0,0.0
2227,4.440892098500626e-16,0.0
2228,2.220446049250313e-16,2.7755575615628914e-16
2229,0.0,0.0
2230,0.0,2.220446049250313e-16
2231,4.440892098500626e-16,4.440892098500626e-16
2232,2.220446049250313e-16,0.0
2233,2.220446049250313e-16,4.440892098500626e-16
2234,1.1102230246251565e-16,2.220446049250313e-16
2235,4.440892098500626e-16,0.0
2236,4.440892098500626e-16,0.0
2237,2.220446049250313e-16,0.0
2238,5.551115123125783e-17,1.1102230246251565e-16
2239,0.0,2.220446049250313e-16
2240,0.0,4.440892098500626e-16
2241,2.220446049250313e-16,2.220446049250313e-16
2242,1.1102230246251565e-16,0.0
2243,4.440892098500626e-16,0.0
2244,1.1102230246251565e-16,1.1102230246251565e-16
2245,1.1102230246251565e-16,1.1796119636642288e-16
2246,0.0,0.0
2247,0.0,4.440892098500626e-16
2248,8.881784197001252e-16,0.0
2249,1.1102230246251565e-16,2.220446049250313e-16
2250,1.3877787807814457e-17,1.8041124150158794e-16
2251,8.881784197001252e-16,0.0
2252,2.220446049250313e-16,8.881784197001252e-16
2253,0.0,0.0
2254,2.220446049250313e-16,0.0
2255,2.220446049250313e-16,5.551115123125783e-17
2256,0.0,0.0
2257,6.661338147750939e-16,0.0
2258,2.220446049250313e-16,0.0
2259,4.440892098500626e-16,4.440892098500626e-16
2260,0.0,0.0
2261,1.1102230246251565e-16,0.0
2262,0.0,4.440892098500626e-16
2263,0.0,0.0
2264,0.0,5.898059818321144e-17
2265,4.440892098500626e-16,8.881784197001252e-16
2266,4.440892098500626e-16,0.0
2267,2.220446049250313e-16,0.0
2268,0.0,3.3306690738754696e-16
2269,4.440892098500626e-16,4.440892098500626e-16
2270,4.440892098500626e-16,1.1102230246251565e-16
2271,2.7755575615628914e-17,0.0
2272,2.220446049250313e-16,0.0
2273,2.220446049250313e-16,2.220446049250313e-16
2274,1.249000902703301e-16,1.1102230246251565e-16
2275,4.440892098500626e-16,0.0
2276,1.1102230246251565e-16,3.191891195797325e-16
2277,4.440892098500626e-16,0.0
2278,0.0,0.0
2279,2.220446049250313e-16,4.440892098500626e-16
2280,0.0,4.440892098500626e-16
2281,2.220446049250313e-16,2.220446049250313e-16
2282,0.0,0.0
2283,1.1102230246251565e-16,0.0
2284,6.591949208711867e-17,0.0
2285,0.0,0.0
2286,0.0,2.220446049250313e-16
2287,0.0,3.3306690738754696e-16
