n,sample_index,transform,relation_identical,relation_hash_identical,u_rank_identical,v_rank_identical,same_cardinality,coordinate_js_divergence_bits,base_max_marginal_ks_from_uniform,transformed_max_marginal_ks_from_uniform,mean_marginal_wasserstein_shift
256,22,power_anisotropic,True,True,True,True,True,0.3172588385948047,0.06595798924682006,0.5136093069194925,0.22835188452238417
256,22,beta_skew_opposed,True,True,True,True,True,0.2749816491042372,0.06595798924682006,0.42143808647318604,0.2073070567401789
256,22,power_isotropic_extreme,True,True,True,True,True,0.40951709676753417,0.06595798924682006,0.7149270515617487,0.3878594786918828
256,23,power_anisotropic,True,True,True,True,True,0.3164366235079858,0.047421682300110124,0.4667702991171863,0.23307857305421137
256,23,beta_skew_opposed,True,True,True,True,True,0.28891893640592037,0.047421682300110124,0.40486402290473866,0.21843907364875864
256,23,power_isotropic_extreme,True,True,True,True,True,0.38563375490159224,0.047421682300110124,0.6926230031906816,0.39497115102510416
256,24,power_anisotropic,True,True,True,True,True,0.29769201897316544,0.04003569921599237,0.4951267869923178,0.2323242247291199
256,24,beta_skew_opposed,True,True,True,True,True,0.2961058606111162,0.04003569921599237,0.4134848346472195,0.21269945976531374
256,24,power_isotropic_extreme,True,True,True,True,True,0.39022437643031616,0.04003569921599237,0.6775442540969395,0.389951555196379
256,25,power_anisotropic,True,True,True,True,True,0.32491569495373873,0.0672838459231756,0.5200786964590527,0.23211078578594163
256,25,beta_skew_opposed,True,True,True,True,True,0.2760268908698174,0.0672838459231756,0.40905329702782245,0.21326381398764455
256,25,power_isotropic_extreme,True,True,True,True,True,0.3924940684791712,0.0672838459231756,0.6791826464035813,0.38487712403861973
256,26,power_anisotropic,True,True,True,True,True,0.31129954914627594,0.042142756057439446,0.49002627351935374,0.23186615180932527
256,26,beta_skew_opposed,True,True,True,True,True,0.2829622657800037,0.042142756057439446,0.3935854920297678,0.2146389800312086
256,26,power_isotropic_extreme,True,True,True,True,True,0.4013192917275084,0.042142756057439446,0.6695242945266352,0.3858432692335667
256,27,power_anisotropic,True,True,True,True,True,0.30563053792337747,0.038184469939652854,0.48812454441684494,0.2335404510512269
256,27,beta_skew_opposed,True,True,True,True,True,0.2831154394022871,0.038184469939652854,0.4212650001382252,0.21591224461576047
256,27,power_isotropic_extreme,True,True,True,True,True,0.40144987887054234,0.038184469939652854,0.6768787726474252,0.3893270125420382
256,28,power_anisotropic,True,True,True,True,True,0.3169430311447404,0.041700991550899014,0.5021219404335677,0.2384940671762889
256,28,beta_skew_opposed,True,True,True,True,True,0.3017840870928203,0.041700991550899014,0.42516258442342436,0.21390181445337186
256,28,power_isotropic_extreme,True,True,True,True,True,0.4109419398815414,0.041700991550899014,0.6808981791801162,0.39630342941063557
256,29,power_anisotropic,True,True,True,True,True,0.3204201037015424,0.05821162008047265,0.5177396150129736,0.23637370088684959
256,29,beta_skew_opposed,True,True,True,True,True,0.29067028068297995,0.05821162008047265,0.4341703821331998,0.21322184668782562
256,29,power_isotropic_extreme,True,True,True,True,True,0.41686409401088487,0.05821162008047265,0.6674195384646893,0.39835855107176177
512,0,power_anisotropic,True,True,True,True,True,0.3654484297104817,0.03676865811613317,0.492438906489507,0.23836532275693229
512,0,beta_skew_opposed,True,True,True,True,True,0.3240950422275525,0.03676865811613317,0.4163911400576884,0.21567406169484077
512,0,power_isotropic_extreme,True,True,True,True,True,0.5150112370636921,0.03676865811613317,0.6781770346491143,0.39926967155296744
512,1,power_anisotropic,True,True,True,True,True,0.36129325219477626,0.03193878509570913,0.4849049849038992,0.23580438359842842
512,1,beta_skew_opposed,True,True,True,True,True,0.332448569418258,0.03193878509570913,0.4115011118403682,0.21624619297710151
512,1,power_isotropic_extreme,True,True,True,True,True,0.4957883510545994,0.03193878509570913,0.6747095667930487,0.38812482506236645
512,2,power_anisotropic,True,True,True,True,True,0.35522197920301285,0.055749009944073835,0.5213727156651002,0.23406401659201576
512,2,beta_skew_opposed,True,True,True,True,True,0.33510766520939633,0.055749009944073835,0.4360176042351633,0.20860093342418562
512,2,power_isotropic_extreme,True,True,True,True,True,0.48440827999237035,0.055749009944073835,0.703550813865711,0.38787427171554134
512,3,power_anisotropic,True,True,True,True,True,0.3473881623006518,0.051537532292536326,0.4447247142971873,0.23302852301151528
512,3,beta_skew_opposed,True,True,True,True,True,0.3504400014583569,0.051537532292536326,0.41427579958496386,0.2193177450021368
512,3,power_isotropic_extreme,True,True,True,True,True,0.49092922662491156,0.051537532292536326,0.6571205500007431,0.393202389081616
512,4,power_anisotropic,True,True,True,True,True,0.33922205029073,0.02751133429507735,0.477285487087451,0.23139432831726203
512,4,beta_skew_opposed,True,True,True,True,True,0.30553971524345824,0.02751133429507735,0.4076420917249626,0.21261949964290816
512,4,power_isotropic_extreme,True,True,True,True,True,0.4846015674977365,0.02751133429507735,0.6710524798220195,0.38848187330547806
512,5,power_anisotropic,True,True,True,True,True,0.3493576756974285,0.055915353571705184,0.48287325042192836,0.23428183838592942
512,5,beta_skew_opposed,True,True,True,True,True,0.3146691101091979,0.055915353571705184,0.39835922750368746,0.21926790999825901
512,5,power_isotropic_extreme,True,True,True,True,True,0.48898111880066214,0.055915353571705184,0.6708161908721657,0.3842944194449575
512,6,power_anisotropic,True,True,True,True,True,0.33939374141726075,0.04646869764063677,0.5183964674729881,0.23876159284929335
512,6,beta_skew_opposed,True,True,True,True,True,0.34969682742745994,0.04646869764063677,0.42280157830742016,0.21510195746565014
512,6,power_isotropic_extreme,True,True,True,True,True,0.48368493119203587,0.04646869764063677,0.6944864578321445,0.39288912967601985
512,7,power_anisotropic,True,True,True,True,True,0.36046469113544255,0.04342943731242721,0.45671684016897174,0.2342878744996713
512,7,beta_skew_opposed,True,True,True,True,True,0.3520501055941959,0.04342943731242721,0.4011120889242317,0.21921978082478966
512,7,power_isotropic_extreme,True,True,True,True,True,0.48798223338111973,0.04342943731242721,0.6481237642111475,0.39149769188561945
512,8,power_anisotropic,True,True,True,True,True,0.36545390955309437,0.047454889959448576,0.5079525061137471,0.22924181304616803
512,8,beta_skew_opposed,True,True,True,True,True,0.3288647945577259,0.047454889959448576,0.43044354215664693,0.21237625662131587
512,8,power_isotropic_extreme,True,True,True,True,True,0.522639465926295,0.047454889959448576,0.6643370561552752,0.3827776503823609
512,9,power_anisotropic,True,True,True,True,True,0.35273177837450653,0.03959707241244803,0.5009724611872002,0.22929136120890853
512,9,beta_skew_opposed,True,True,True,True,True,0.30358891378644143,0.03959707241244803,0.4093931574550886,0.2100829592607552
512,9,power_isotropic_extreme,True,True,True,True,True,0.48689496109948915,0.03959707241244803,0.6647370246000943,0.384519967791793
512,10,power_anisotropic,True,True,True,True,True,0.3475410787410946,0.027065890320448815,0.47584904295853403,0.23412885942525002
512,10,beta_skew_opposed,True,True,True,True,True,0.3130098141510598,0.027065890320448815,0.4041745443024604,0.21711837340116288
512,10,power_isotropic_extreme,True,True,True,True,True,0.5072930122786877,0.027065890320448815,0.6568874051095748,0.386547167000157
512,11,power_anisotropic,True,True,True,True,True,0.3423423101554341,0.036396580247572086,0.4786836086420809,0.232970211760875
512,11,beta_skew_opposed,True,True,True,True,True,0.3227454746913187,0.036396580247572086,0.3960664549271513,0.2170662728989125
512,11,power_isotropic_extreme,True,True,True,True,True,0.47215313557725086,0.036396580247572086,0.6555966407984068,0.38881642522110493
512,12,power_anisotropic,True,True,True,True,True,0.3550882777110847,0.042792831546558,0.4768265677282254,0.23846520514199598
512,12,beta_skew_opposed,True,True,True,True,True,0.3287621347406583,0.042792831546558,0.40837599597500485,0.22017181753449672
512,12,power_isotropic_extreme,True,True,True,True,True,0.4818039188294855,0.042792831546558,0.6594874391052894,0.39833076694624336
512,13,power_anisotropic,True,True,True,True,True,0.354713681815956,0.055113677011852547,0.4743967755177064,0.23669856898897007
512,13,beta_skew_opposed,True,True,True,True,True,0.3118872072203545,0.055113677011852547,0.409974136623772,0.21478310297409084
512,13,power_isotropic_extreme,True,True,True,True,True,0.5040769707308411,0.055113677011852547,0.6602296997504644,0.4014728132533011
512,14,power_anisotropic,True,True,True,True,True,0.34522006149686796,0.05693269784330124,0.4450722463658593,0.23211024659703555
512,14,beta_skew_opposed,True,True,True,True,True,0.3334673628277969,0.05693269784330124,0.40111838147155593,0.2182992973828374
512,14,power_isotropic_extreme,True,True,True,True,True,0.4804141722411492,0.05693269784330124,0.6492603068680085,0.39031075916675617
512,15,power_anisotropic,True,True,True,True,True,0.35609932047850285,0.0621855949956609,0.5297366790669567,0.2297010938620174
512,15,beta_skew_opposed,True,True,True,True,True,0.3191764207871684,0.0621855949956609,0.41006907565845446,0.2102989915354321
