sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
491,3,0.06005045101811019,0.08333563723645777
492,4,0.0725946872618851,0.15224260193549286
493,7,0.19115209951007042,0.28841840064983704
494,7,0.19667621264266952,0.2904958889190177
495,6,0.15397488886490315,0.3360512390676045
496,2,0.11803232377649511,0.23357999750560665
497,2,0.022260421978331058,0.033209424422258216
498,4,0.17504735538618266,0.2349845898548996
499,5,0.10881122597518308,0.23883690553986936
500,4,0.11251879409577521,0.13788748746681917
501,6,0.12260594921633196,0.26321953372002815
502,2,0.0361704635198741,0.03970943481241021
503,3,0.0659331736833312,0.10387095918933581
504,3,0.16947074777580087,0.2085963129627236
505,3,0.11791934499407197,0.1916588501157778
506,2,0.052319068389227466,0.09720226091645517
507,2,0.08954303691995186,0.16757524399512547
508,2,0.037517289204549484,0.037613283230387845
509,3,0.07609636826279097,0.12590959193430284
510,2,0.034445645901112015,0.04055385298420411
511,7,0.16508852421186054,0.3603141216555098
512,3,0.06250798200370235,0.07323176076836849
513,4,0.0856337093954626,0.16838585921788884
514,8,0.14170813475603355,0.25064566209681916
515,2,0.055557225733654306,0.07951862288464992
516,2,0.05171694666944256,0.09700657402823418
517,3,0.10004838374651254,0.15902025603463282
518,3,0.13744648967238218,0.21142780487012933
519,6,0.1567908385250157,0.32882085094853925
520,2,0.05047438000734761,0.05505359588494044
521,3,0.06533166481569198,0.18049380775246285
522,5,0.17920491246687664,0.28655345667855653
523,2,0.028477773522132543,0.041705319972242166
524,5,0.16537717705453558,0.26017273602292856
525,2,0.07645591368439136,0.13979474931873806
526,2,0.05662476025418804,0.10617606091153661
527,3,0.023079705798885127,0.032377340075364525
528,3,0.06579449266507088,0.09178638670425487
529,4,0.15344476848349065,0.3073302722953852
530,5,0.12158302338706832,0.15606261303924057
531,3,0.10335882786809174,0.1390894184422437
532,2,0.016658858783730537,0.020255251572789457
533,2,0.12471604904780198,0.17288277535935676
534,4,0.07039885939660395,0.12222044104622366
535,3,0.09262022171386504,0.1369503005816058
536,7,0.0938655513719043,0.23416641877370864
537,5,0.12995983622540794,0.1912751410914037
538,4,0.12015419295517227,0.2919062564275252
539,8,0.14146028554888945,0.24855508337882892
540,3,0.08509887154360389,0.11911785272741315
541,4,0.07538406671508788,0.11988996889596751
542,3,0.10698393116541456,0.19206812053256334
543,4,0.09781002999200172,0.15204076816736234
544,8,0.16158114044220445,0.3317135624157894
545,4,0.13850261263456706,0.18036237727505372
546,4,0.13587559388314804,0.2291282554233821
547,5,0.13440289019238244,0.30746264430357817
548,4,0.1348902369003133,0.1717437216043498
549,6,0.1428667271349924,0.28978111485371827
550,3,0.09007877384529746,0.19061031852068588
551,3,0.10932129565052774,0.14506598256785774
552,4,0.09481051354008391,0.13762903485060435
553,2,0.11550191656064154,0.18496521972504704
554,4,0.12149653747645528,0.1333420010337818
555,4,0.09245252399583619,0.13237591863849996
556,2,0.09735548377073684,0.1558677325260833
557,3,0.14292490397814842,0.23158923437744874
