sample_index,maximum_flow_aggregation_error,maximum_macro_row_sum_error
1142,2.220446049250313e-16,4.440892098500626e-16
1143,8.326672684688674e-17,2.220446049250313e-16
1144,2.220446049250313e-16,0.0
1145,3.3306690738754696e-16,5.551115123125783e-16
1146,1.1102230246251565e-16,2.220446049250313e-16
1147,8.326672684688674e-17,2.220446049250313e-16
1148,1.1102230246251565e-16,2.220446049250313e-16
1149,1.1102230246251565e-16,2.220446049250313e-16
1150,3.3306690738754696e-16,4.440892098500626e-16
1151,1.1102230246251565e-16,2.220446049250313e-16
1152,2.220446049250313e-16,2.220446049250313e-16
1153,1.6653345369377348e-16,2.220446049250313e-16
1154,1.1102230246251565e-16,2.220446049250313e-16
1155,1.1102230246251565e-16,2.220446049250313e-16
1156,1.1102230246251565e-16,2.220446049250313e-16
1157,4.440892098500626e-16,3.3306690738754696e-16
1158,1.1102230246251565e-16,2.220446049250313e-16
1159,1.3877787807814457e-16,3.3306690738754696e-16
1160,2.220446049250313e-16,2.220446049250313e-16
1161,1.1102230246251565e-16,0.0
1162,1.1102230246251565e-16,3.3306690738754696e-16
1163,2.220446049250313e-16,2.220446049250313e-16
1164,1.1102230246251565e-16,2.220446049250313e-16
1165,1.1102230246251565e-16,1.1102230246251565e-16
1166,2.7755575615628914e-16,2.220446049250313e-16
1167,2.220446049250313e-16,2.220446049250313e-16
1168,2.220446049250313e-16,2.220446049250313e-16
1169,1.1102230246251565e-16,1.1102230246251565e-16
1170,2.220446049250313e-16,2.220446049250313e-16
1171,1.1102230246251565e-16,2.220446049250313e-16
1172,5.551115123125783e-17,2.220446049250313e-16
1173,5.551115123125783e-17,2.220446049250313e-16
1174,8.326672684688674e-17,2.220446049250313e-16
1175,1.1102230246251565e-16,0.0
1176,1.6653345369377348e-16,0.0
1177,2.220446049250313e-16,4.440892098500626e-16
1178,1.1102230246251565e-16,2.220446049250313e-16
1179,2.220446049250313e-16,2.220446049250313e-16
1180,2.220446049250313e-16,0.0
1181,5.551115123125783e-17,2.220446049250313e-16
1182,3.3306690738754696e-16,4.440892098500626e-16
1183,3.3306690738754696e-16,2.220446049250313e-16
1184,2.220446049250313e-16,4.440892098500626e-16
1185,3.3306690738754696e-16,2.220446049250313e-16
1186,1.1102230246251565e-16,2.220446049250313e-16
1187,2.220446049250313e-16,0.0
1188,2.220446049250313e-16,2.220446049250313e-16
1189,4.440892098500626e-16,4.440892098500626e-16
1190,3.3306690738754696e-16,4.440892098500626e-16
1191,1.1102230246251565e-16,1.1102230246251565e-16
1192,1.1102230246251565e-16,2.220446049250313e-16
1193,3.3306690738754696e-16,4.440892098500626e-16
1194,1.6653345369377348e-16,2.220446049250313e-16
1195,2.220446049250313e-16,3.3306690738754696e-16
1196,1.1102230246251565e-16,0.0
1197,4.440892098500626e-16,4.440892098500626e-16
1198,1.1102230246251565e-16,4.440892098500626e-16
1199,1.6653345369377348e-16,2.220446049250313e-16
