n,sample_index,first_kernel,second_kernel,mean_row_total_variation,maximum_row_total_variation
64,47,standardized_asinh,standardized_rank,0.18311351214530994,0.284416447168649
64,48,standardized_exponential,standardized_asinh,0.08166276404385267,0.19388409870316575
64,48,standardized_exponential,standardized_rank,0.2517196283134417,0.3917072693904958
64,48,standardized_asinh,standardized_rank,0.18656136265784715,0.2549812098074291
64,49,standardized_exponential,standardized_asinh,0.0880766448935253,0.2567256050461755
64,49,standardized_exponential,standardized_rank,0.2687361868270572,0.476168824821653
64,49,standardized_asinh,standardized_rank,0.1929978073834845,0.2982613848936193
64,50,standardized_exponential,standardized_asinh,0.0756717710774177,0.20612392046299494
64,50,standardized_exponential,standardized_rank,0.25168699970729935,0.46425019828397573
64,50,standardized_asinh,standardized_rank,0.18815602906663187,0.2717747374219312
64,51,standardized_exponential,standardized_asinh,0.08178344276906813,0.2517449739811655
64,51,standardized_exponential,standardized_rank,0.25133313799926477,0.4214460252009925
64,51,standardized_asinh,standardized_rank,0.1836851095911138,0.2641297589232257
64,52,standardized_exponential,standardized_asinh,0.07946128724556163,0.21682585706073476
64,52,standardized_exponential,standardized_rank,0.2425358917952125,0.45790180503821143
64,52,standardized_asinh,standardized_rank,0.17760257172734767,0.26986234381248436
64,53,standardized_exponential,standardized_asinh,0.08882992885580383,0.2069607040086494
64,53,standardized_exponential,standardized_rank,0.2671346080201812,0.40542036590930475
64,53,standardized_asinh,standardized_rank,0.19347721045518287,0.27848068571428247
64,54,standardized_exponential,standardized_asinh,0.09696741751398524,0.26373940867080503
64,54,standardized_exponential,standardized_rank,0.2803820370918099,0.506021364706563
64,54,standardized_asinh,standardized_rank,0.1984379755461428,0.3021639092589603
64,55,standardized_exponential,standardized_asinh,0.08053381894094391,0.219755948126255
64,55,standardized_exponential,standardized_rank,0.2575048065255907,0.4541381280611557
64,55,standardized_asinh,standardized_rank,0.19025696541039935,0.28385900057291874
64,56,standardized_exponential,standardized_asinh,0.09374378213373266,0.23635989169792346
64,56,standardized_exponential,standardized_rank,0.27593987440445233,0.4583603528480014
64,56,standardized_asinh,standardized_rank,0.1970587275517241,0.2879544793226342
64,57,standardized_exponential,standardized_asinh,0.08536096735107394,0.19836830087031754
64,57,standardized_exponential,standardized_rank,0.25824063264403896,0.39823652565176093
64,57,standardized_asinh,standardized_rank,0.18888093254630822,0.28470885828210407
64,58,standardized_exponential,standardized_asinh,0.07945019348931584,0.19142099422528958
64,58,standardized_exponential,standardized_rank,0.25278643078996366,0.4632804018714106
64,58,standardized_asinh,standardized_rank,0.186297987261241,0.27555207801133014
64,59,standardized_exponential,standardized_asinh,0.08697370523059664,0.1790922859294566
64,59,standardized_exponential,standardized_rank,0.2608486887696778,0.44439785630776796
64,59,standardized_asinh,standardized_rank,0.1883735297440556,0.28454842202250274
64,60,standardized_exponential,standardized_asinh,0.08064545253356623,0.20635689969924767
64,60,standardized_exponential,standardized_rank,0.2592489333781229,0.385185418538305
64,60,standardized_asinh,standardized_rank,0.19126511466025248,0.27741082377846493
64,61,standardized_exponential,standardized_asinh,0.07794493236456826,0.20081553264230223
64,61,standardized_exponential,standardized_rank,0.24448894210119637,0.42669984613623213
64,61,standardized_asinh,standardized_rank,0.18203132228104776,0.2513987067737087
64,62,standardized_exponential,standardized_asinh,0.07704761677994362,0.19243120086389823
64,62,standardized_exponential,standardized_rank,0.25193608226625686,0.38444787454261636
64,62,standardized_asinh,standardized_rank,0.18790562308242625,0.27390466958770204
64,63,standardized_exponential,standardized_asinh,0.08753529001280905,0.1864730379610027
64,63,standardized_exponential,standardized_rank,0.2584407332838252,0.41545548325430576
64,63,standardized_asinh,standardized_rank,0.18573207482540285,0.2820765680158935
64,64,standardized_exponential,standardized_asinh,0.08932454484945677,0.24355156361748276
64,64,standardized_exponential,standardized_rank,0.26050613942156403,0.4885804929954295
64,64,standardized_asinh,standardized_rank,0.18500593554640718,0.2884089078569531
64,65,standardized_exponential,standardized_asinh,0.08907145683923445,0.2350904203690518
64,65,standardized_exponential,standardized_rank,0.2781577868884549,0.4991571774934908
64,65,standardized_asinh,standardized_rank,0.2019197266798436,0.29327402736171737
64,66,standardized_exponential,standardized_asinh,0.08225276713588008,0.24339765489806525
64,66,standardized_exponential,standardized_rank,0.25397279990083543,0.46577632204126695
64,66,standardized_asinh,standardized_rank,0.18379188449485034,0.259070122704397
64,67,standardized_exponential,standardized_asinh,0.07972497388552824,0.17822528563957232
64,67,standardized_exponential,standardized_rank,0.2540101759413204,0.3953578183044204
64,67,standardized_asinh,standardized_rank,0.1874879060690841,0.27608409387870503
64,68,standardized_exponential,standardized_asinh,0.08451796618162664,0.19195231210695884
64,68,standardized_exponential,standardized_rank,0.2526190370582891,0.38201633406029223
64,68,standardized_asinh,standardized_rank,0.18589005294817806,0.287229773916189
64,69,standardized_exponential,standardized_asinh,0.08926879866465712,0.2290895033697407
64,69,standardized_exponential,standardized_rank,0.2632836037766037,0.3982147959090234
64,69,standardized_asinh,standardized_rank,0.19122691344502155,0.27617514289461403
64,70,standardized_exponential,standardized_asinh,0.08346097506253433,0.2910142113077445
64,70,standardized_exponential,standardized_rank,0.26210513632671084,0.5626563371699702
64,70,standardized_asinh,standardized_rank,0.19154262662851362,0.2873794221614962
64,71,standardized_exponential,standardized_asinh,0.07998722069395481,0.22796868197794828
64,71,standardized_exponential,standardized_rank,0.2569107109052234,0.4584906354001766
64,71,standardized_asinh,standardized_rank,0.19213428993884502,0.2951478491338816
64,72,standardized_exponential,standardized_asinh,0.0794442154743051,0.20750601126797202
64,72,standardized_exponential,standardized_rank,0.25494862123742135,0.4192782788041266
64,72,standardized_asinh,standardized_rank,0.1901365339649172,0.2675670613512798
64,73,standardized_exponential,standardized_asinh,0.08882575375418769,0.24781529523140555
64,73,standardized_exponential,standardized_rank,0.26783875379009403,0.5005989294198796
64,73,standardized_asinh,standardized_rank,0.19348092136533895,0.26968144704764613
64,74,standardized_exponential,standardized_asinh,0.07795775125086957,0.20318171398232646
64,74,standardized_exponential,standardized_rank,0.2420762041518787,0.4126938184992026
64,74,standardized_asinh,standardized_rank,0.17905683271394712,0.29571005101388825
64,75,standardized_exponential,standardized_asinh,0.0975370298318774,0.2728392004471692
64,75,standardized_exponential,standardized_rank,0.2792942403606785,0.49197180904073484
64,75,standardized_asinh,standardized_rank,0.197753334770441,0.2906184003375072
64,76,standardized_exponential,standardized_asinh,0.08786385812713612,0.24168476568883168
64,76,standardized_exponential,standardized_rank,0.2747084273196183,0.512879040406457
64,76,standardized_asinh,standardized_rank,0.19919489528249332,0.2711942747176254
64,77,standardized_exponential,standardized_asinh,0.08069569565041665,0.20094781254565136
64,77,standardized_exponential,standardized_rank,0.2548058411039429,0.44721313747165437
64,77,standardized_asinh,standardized_rank,0.18744129042725596,0.24739628736290492
64,78,standardized_exponential,standardized_asinh,0.09472141005616944,0.26648658803533476
64,78,standardized_exponential,standardized_rank,0.2809173994600691,0.5099513189547322
64,78,standardized_asinh,standardized_rank,0.19626204766705674,0.28516340466567974
64,79,standardized_exponential,standardized_asinh,0.0929970358326505,0.223559674084656
64,79,standardized_exponential,standardized_rank,0.27141381251851604,0.4714218799561617
64,79,standardized_asinh,standardized_rank,0.19466595991326976,0.30026658815610474
64,80,standardized_exponential,standardized_asinh,0.07525926807693101,0.20121234349187533
64,80,standardized_exponential,standardized_rank,0.24728061658754397,0.38210218900126314
64,80,standardized_asinh,standardized_rank,0.18561058471537684,0.2634943532571282
64,81,standardized_exponential,standardized_asinh,0.08164614151915653,0.18681401720575205
64,81,standardized_exponential,standardized_rank,0.2661154172103049,0.4491021300078939
64,81,standardized_asinh,standardized_rank,0.19461589372475507,0.2730085759548513
64,82,standardized_exponential,standardized_asinh,0.07860288843280541,0.18083377205713658
64,82,standardized_exponential,standardized_rank,0.24941705977280754,0.4611333722357598
64,82,standardized_asinh,standardized_rank,0.18448247887863206,0.28029960017862326
64,83,standardized_exponential,standardized_asinh,0.08422907145852479,0.1795698047478499
64,83,standardized_exponential,standardized_rank,0.2577667333874111,0.4037145360765504
64,83,standardized_asinh,standardized_rank,0.18828472790541906,0.2528774987170475
64,84,standardized_exponential,standardized_asinh,0.08835480563389222,0.19865867926594868
64,84,standardized_exponential,standardized_rank,0.271290553375779,0.42235045810544847
64,84,standardized_asinh,standardized_rank,0.19659258533583296,0.28641375117990725
64,85,standardized_exponential,standardized_asinh,0.08181925007317575,0.17158549212696994
64,85,standardized_exponential,standardized_rank,0.25241389802292546,0.45390886674551023
64,85,standardized_asinh,standardized_rank,0.1870037106697462,0.2825970314909752
64,86,standardized_exponential,standardized_asinh,0.08868556523308882,0.234335681251089
64,86,standardized_exponential,standardized_rank,0.2732216784947742,0.47579262343848194
64,86,standardized_asinh,standardized_rank,0.19760253304179495,0.2894132881904349
64,87,standardized_exponential,standardized_asinh,0.0832525583450992,0.17745699406124088
64,87,standardized_exponential,standardized_rank,0.25931082090361923,0.3989954836338065
64,87,standardized_asinh,standardized_rank,0.19004310591429135,0.2804360073679792
64,88,standardized_exponential,standardized_asinh,0.08099239619355945,0.18689337966132777
64,88,standardized_exponential,standardized_rank,0.2502744817440405,0.40851407197844525
64,88,standardized_asinh,standardized_rank,0.1847208750317736,0.28723939445174407
64,89,standardized_exponential,standardized_asinh,0.07981946351465012,0.2198011294586074
64,89,standardized_exponential,standardized_rank,0.25408427350000046,0.4664288834651302
64,89,standardized_asinh,standardized_rank,0.18626311937899426,0.2679652316608518
64,90,standardized_exponential,standardized_asinh,0.08585300927370726,0.24151023471699157
64,90,standardized_exponential,standardized_rank,0.2764212031684091,0.4732025187794865
64,90,standardized_asinh,standardized_rank,0.20182417704989852,0.2784714966083427
64,91,standardized_exponential,standardized_asinh,0.0894839012972723,0.2323220548784155
64,91,standardized_exponential,standardized_rank,0.27123622109041445,0.47443296097296567
64,91,standardized_asinh,standardized_rank,0.19674888028810386,0.31037658151966663
64,92,standardized_exponential,standardized_asinh,0.08353896117011053,0.2243581966672022
64,92,standardized_exponential,standardized_rank,0.2545017414399942,0.4298395066028371
64,92,standardized_asinh,standardized_rank,0.18483472017107164,0.2626464262167901
64,93,standardized_exponential,standardized_asinh,0.09040511534178579,0.22423318714316906
64,93,standardized_exponential,standardized_rank,0.2660482967831782,0.43264247401629086
64,93,standardized_asinh,standardized_rank,0.19169335350538724,0.2626496467935809
64,94,standardized_exponential,standardized_asinh,0.07961283374593647,0.20292172238175113
64,94,standardized_exponential,standardized_rank,0.25309034523347484,0.4120161629901501
64,94,standardized_asinh,standardized_rank,0.1875670401719846,0.26824484622714306
64,95,standardized_exponential,standardized_asinh,0.08323728816241868,0.1817139624468594
64,95,standardized_exponential,standardized_rank,0.2586959210536181,0.4047847964736132
64,95,standardized_asinh,standardized_rank,0.1879836877735906,0.2750539336997237
64,96,standardized_exponential,standardized_asinh,0.09784417802667904,0.2939079197188666
64,96,standardized_exponential,standardized_rank,0.27715187636803584,0.5430126255206549
64,96,standardized_asinh,standardized_rank,0.19229058179989122,0.2999606871473951
64,97,standardized_exponential,standardized_asinh,0.07542328617587121,0.1794214065431312
64,97,standardized_exponential,standardized_rank,0.2523998168431687,0.3988470498594888
64,97,standardized_asinh,standardized_rank,0.18856212435711817,0.26058972826325527
64,98,standardized_exponential,standardized_asinh,0.08247219587559729,0.3018848101828322
64,98,standardized_exponential,standardized_rank,0.26272907228791315,0.540345352011425
64,98,standardized_asinh,standardized_rank,0.19469577824903245,0.26383430991152484
64,99,standardized_exponential,standardized_asinh,0.0934327726774769,0.19900635984840143
64,99,standardized_exponential,standardized_rank,0.27740930056295604,0.4472709953633117
64,99,standardized_asinh,standardized_rank,0.1974344450113308,0.27518101222692654
