n,sample_index,measure,clone_count,macro_total_variation,refinement_consistent
20,61,q_node_softmax,6,0.25966582006558536,False
20,62,uniform_count,3,0.08636363636363636,False
20,62,degree,3,0.09694268736821929,False
20,62,relation_stationary,3,0.1143202793976644,False
20,62,q_stationary,3,0.06825394515898241,False
20,62,q_node_softmax,3,0.09881595766579741,False
20,63,uniform_count,2,0.045238095238095286,False
20,63,degree,2,0.05222399690237646,False
20,63,relation_stationary,2,0.030897881029602444,False
20,63,q_stationary,2,0.028642350982446264,False
20,63,q_node_softmax,2,0.04681552296823736,False
20,64,uniform_count,4,0.12391304347826093,False
20,64,degree,4,0.14555749128919862,False
20,64,relation_stationary,4,0.0956361431032467,False
20,64,q_stationary,4,0.0961451290097358,False
20,64,q_node_softmax,4,0.11271067470148474,False
20,65,uniform_count,3,0.08636363636363636,False
20,65,degree,3,0.1,False
20,65,relation_stationary,3,0.13364030928689288,False
20,65,q_stationary,3,0.08801485364267225,False
20,65,q_node_softmax,3,0.07551506727104342,False
20,66,uniform_count,2,0.045238095238095286,False
20,66,degree,2,0.05250663315179445,False
20,66,relation_stationary,2,0.06506247514134578,False
20,66,q_stationary,2,0.03991735439963613,False
20,66,q_node_softmax,2,0.039237955360823,False
20,67,uniform_count,6,0.19000000000000003,False
20,67,degree,6,0.19980861244019138,False
20,67,relation_stationary,6,0.1975421057900838,False
20,67,q_stationary,6,0.10461593015678898,False
20,67,q_node_softmax,6,0.29918172363599604,False
20,68,uniform_count,3,0.08636363636363636,False
20,68,degree,3,0.10695053849222177,False
20,68,relation_stationary,3,0.09728849266531452,False
20,68,q_stationary,3,0.038719701934211176,False
20,68,q_node_softmax,3,0.09324516929761394,False
20,69,uniform_count,3,0.08636363636363638,False
20,69,degree,3,0.10637823371989297,False
20,69,relation_stationary,3,0.13436629154032043,False
20,69,q_stationary,3,0.08728254804725545,False
20,69,q_node_softmax,3,0.13659818018581493,False
20,70,uniform_count,5,0.15833333333333344,False
20,70,degree,5,0.17230769230769236,False
20,70,relation_stationary,5,0.08763621087160821,False
20,70,q_stationary,5,0.0326331483593093,False
20,70,q_node_softmax,5,0.13948485186648565,False
20,71,uniform_count,2,0.045238095238095286,False
20,71,degree,2,0.04402709359605911,False
20,71,relation_stationary,2,0.06299182708575206,False
20,71,q_stationary,2,0.02137897929616759,False
20,71,q_node_softmax,2,0.0923683553763497,False
20,72,uniform_count,2,0.045238095238095286,False
20,72,degree,2,0.04932418382200041,False
20,72,relation_stationary,2,0.028945830798081062,False
20,72,q_stationary,2,0.005496523456914849,False
20,72,q_node_softmax,2,0.029039009313594863,False
20,73,uniform_count,6,0.19000000000000003,False
20,73,degree,6,0.19300408953266945,False
20,73,relation_stationary,6,0.11359436399094847,False
20,73,q_stationary,6,0.04244385107487495,False
20,73,q_node_softmax,6,0.16023827306600288,False
20,74,uniform_count,4,0.1239130434782609,False
20,74,degree,4,0.1327395071888464,False
20,74,relation_stationary,4,0.09995995569836486,False
20,74,q_stationary,4,0.08505643586066704,False
20,74,q_node_softmax,4,0.1222327335412352,False
20,75,uniform_count,5,0.15833333333333344,False
20,75,degree,5,0.1700110066886801,False
20,75,relation_stationary,5,0.17896687007741488,False
20,75,q_stationary,5,0.12713473278388895,False
20,75,q_node_softmax,5,0.14804805202542984,False
20,76,uniform_count,5,0.15833333333333344,False
20,76,degree,5,0.1688154426953487,False
20,76,relation_stationary,5,0.11654889338554499,False
20,76,q_stationary,5,0.11253701079857688,False
20,76,q_node_softmax,5,0.16291520064246362,False
20,77,uniform_count,3,0.08636363636363638,False
20,77,degree,3,0.1042586054721977,False
20,77,relation_stationary,3,0.08740842251055148,False
20,77,q_stationary,3,0.01854402909993745,False
20,77,q_node_softmax,3,0.0827577878683384,False
20,78,uniform_count,4,0.1239130434782609,False
20,78,degree,4,0.132343306398777,False
20,78,relation_stationary,4,0.16311903301202438,False
20,78,q_stationary,4,0.10097099722664549,False
20,78,q_node_softmax,4,0.12140266507212374,False
20,79,uniform_count,4,0.12391304347826093,False
20,79,degree,4,0.14482404754778297,False
20,79,relation_stationary,4,0.08196994686929714,False
20,79,q_stationary,4,0.08500381916909519,False
20,79,q_node_softmax,4,0.15089575131762153,False
20,80,uniform_count,5,0.15833333333333344,False
20,80,degree,5,0.1642401825765326,False
20,80,relation_stationary,5,0.21549546556105942,False
20,80,q_stationary,5,0.13608799942953428,False
20,80,q_node_softmax,5,0.17913618297706554,False
20,81,uniform_count,5,0.15833333333333338,False
20,81,degree,5,0.17844202898550726,False
20,81,relation_stationary,5,0.0763768118793903,False
20,81,q_stationary,5,0.05297154831542897,False
20,81,q_node_softmax,5,0.1457632964710271,False
20,82,uniform_count,5,0.15833333333333344,False
20,82,degree,5,0.1768707482993197,False
20,82,relation_stationary,5,0.1770935502072538,False
20,82,q_stationary,5,0.17971613153811636,False
20,82,q_node_softmax,5,0.17050707986161115,False
20,83,uniform_count,3,0.08636363636363636,False
20,83,degree,3,0.10256410256410259,False
20,83,relation_stationary,3,0.06872615892912731,False
20,83,q_stationary,3,0.07804166961701317,False
20,83,q_node_softmax,3,0.11426186940242591,False
20,84,uniform_count,6,0.19000000000000003,False
20,84,degree,6,0.20986563401512598,False
20,84,relation_stationary,6,0.19802657882598915,False
20,84,q_stationary,6,0.12060145604526312,False
20,84,q_node_softmax,6,0.2604135593467505,False
20,85,uniform_count,6,0.19000000000000003,False
20,85,degree,6,0.19415904862066174,False
20,85,relation_stationary,6,0.2200211716158298,False
20,85,q_stationary,6,0.0922920352294042,False
20,85,q_node_softmax,6,0.1599330886092002,False
20,86,uniform_count,2,0.045238095238095286,False
20,86,degree,2,0.05333333333333335,False
20,86,relation_stationary,2,0.025845703556062097,False
20,86,q_stationary,2,0.03793804433642207,False
20,86,q_node_softmax,2,0.04853197632509308,False
20,87,uniform_count,3,0.08636363636363636,False
20,87,degree,3,0.10857531760435568,False
20,87,relation_stationary,3,0.0716662894541846,False
20,87,q_stationary,3,0.06400863942114395,False
20,87,q_node_softmax,3,0.10659841987808519,False
20,88,uniform_count,6,0.19000000000000003,False
20,88,degree,6,0.20404896421845575,False
20,88,relation_stationary,6,0.09952941627627983,False
20,88,q_stationary,6,0.058784546929850454,False
20,88,q_node_softmax,6,0.13488926511205868,False
20,89,uniform_count,2,0.045238095238095286,False
20,89,degree,2,0.051356122612742736,False
20,89,relation_stationary,2,0.0515565012811826,False
20,89,q_stationary,2,0.06487042172267699,False
20,89,q_node_softmax,2,0.07872225532706678,False
20,90,uniform_count,4,0.12391304347826093,False
20,90,degree,4,0.1611400041605991,False
20,90,relation_stationary,4,0.17480537608630375,False
20,90,q_stationary,4,0.08537917873953084,False
20,90,q_node_softmax,4,0.13046335049113356,False
20,91,uniform_count,6,0.19000000000000003,False
20,91,degree,6,0.19909255215001126,False
20,91,relation_stationary,6,0.1910213537905317,False
20,91,q_stationary,6,0.24471265631480146,False
20,91,q_node_softmax,6,0.2601917872498243,False
20,92,uniform_count,2,0.045238095238095286,False
20,92,degree,2,0.05157534246575343,False
20,92,relation_stationary,2,0.04811201712361347,False
20,92,q_stationary,2,0.031361197567368375,False
20,92,q_node_softmax,2,0.05899130337130744,False
20,93,uniform_count,3,0.08636363636363636,False
20,93,degree,3,0.11032388663967613,False
20,93,relation_stationary,3,0.10306741755533673,False
20,93,q_stationary,3,0.08811112582027647,False
20,93,q_node_softmax,3,0.13242522840747395,False
20,94,uniform_count,2,0.045238095238095286,False
20,94,degree,2,0.0481980814104226,False
20,94,relation_stationary,2,0.0907531562867489,False
20,94,q_stationary,2,0.17467042909056987,False
20,94,q_node_softmax,2,0.05678875314083994,False
20,95,uniform_count,2,0.045238095238095286,False
20,95,degree,2,0.05928689883913764,False
20,95,relation_stationary,2,0.0571625457596657,False
20,95,q_stationary,2,0.038415114836172985,False
20,95,q_node_softmax,2,0.06067649463809647,False
20,96,uniform_count,3,0.08636363636363636,False
20,96,degree,3,0.09977312013828868,False
20,96,relation_stationary,3,0.10735431861550436,False
20,96,q_stationary,3,0.04393136858948941,False
20,96,q_node_softmax,3,0.0566182683742725,False
20,97,uniform_count,5,0.1583333333333334,False
20,97,degree,5,0.17733134920634921,False
20,97,relation_stationary,5,0.11801814654573549,False
20,97,q_stationary,5,0.054797733424247166,False
20,97,q_node_softmax,5,0.18865868168817448,False
20,98,uniform_count,4,0.12391304347826093,False
20,98,degree,4,0.12084651898734178,False
20,98,relation_stationary,4,0.17875272293642433,False
20,98,q_stationary,4,0.16264645199287778,False
20,98,q_node_softmax,4,0.15800289723394154,False
20,99,uniform_count,4,0.12391304347826093,False
20,99,degree,4,0.13132653061224492,False
20,99,relation_stationary,4,0.16140594469960373,False
20,99,q_stationary,4,0.06287406857427891,False
20,99,q_node_softmax,4,0.06675637183115447,False
20,100,uniform_count,6,0.19000000000000003,False
20,100,degree,6,0.20213832275309052,False
20,100,relation_stationary,6,0.07604748330169443,False
20,100,q_stationary,6,0.01126973334185732,False
20,100,q_node_softmax,6,0.20233755655886337,False
20,101,uniform_count,3,0.08636363636363636,False
20,101,degree,3,0.10511433489058272,False
20,101,relation_stationary,3,0.16140152985170292,False
20,101,q_stationary,3,0.11745799667131995,False
20,101,q_node_softmax,3,0.05156723735707906,False
20,102,uniform_count,4,0.12391304347826093,False
20,102,degree,4,0.15100589311115625,False
20,102,relation_stationary,4,0.17658449758705785,False
20,102,q_stationary,4,0.1549155408097096,False
20,102,q_node_softmax,4,0.13624137260566518,False
20,103,uniform_count,5,0.15833333333333344,False
20,103,degree,5,0.16537144362486833,False
20,103,relation_stationary,5,0.16850888225229194,False
20,103,q_stationary,5,0.09877703827201113,False
20,103,q_node_softmax,5,0.16545046804943048,False
20,104,uniform_count,4,0.12391304347826093,False
20,104,degree,4,0.14065934065934066,False
20,104,relation_stationary,4,0.21971229518517799,False
20,104,q_stationary,4,0.11437311249157112,False
20,104,q_node_softmax,4,0.11329019891297845,False
20,105,uniform_count,6,0.19000000000000003,False
20,105,degree,6,0.19789473684210526,False
20,105,relation_stationary,6,0.1433139038478251,False
20,105,q_stationary,6,0.23760835779495817,False
20,105,q_node_softmax,6,0.19778520580203945,False
20,106,uniform_count,5,0.15833333333333344,False
20,106,degree,5,0.16624619399739013,False
20,106,relation_stationary,5,0.12125718597680998,False
20,106,q_stationary,5,0.05099316331790442,False
20,106,q_node_softmax,5,0.13245974326121546,False
20,107,uniform_count,2,0.045238095238095286,False
20,107,degree,2,0.054164660568127104,False
20,107,relation_stationary,2,0.038708294823810906,False
20,107,q_stationary,2,0.035251966286515474,False
20,107,q_node_softmax,2,0.05268794049975055,False
20,108,uniform_count,3,0.08636363636363636,False
20,108,degree,3,0.1007673034763545,False
20,108,relation_stationary,3,0.04929561346194518,False
20,108,q_stationary,3,0.034490503370061536,False
20,108,q_node_softmax,3,0.10923872469475575,False
20,109,uniform_count,2,0.045238095238095286,False
20,109,degree,2,0.056535947712418294,False
20,109,relation_stationary,2,0.021683029286168207,False
20,109,q_stationary,2,0.026159204850280587,False
20,109,q_node_softmax,2,0.03675060754197508,False
20,110,uniform_count,2,0.045238095238095286,False
20,110,degree,2,0.06305905609093154,False
20,110,relation_stationary,2,0.07345208998853708,False
20,110,q_stationary,2,0.02132200934063972,False
20,110,q_node_softmax,2,0.06503200295622946,False
20,111,uniform_count,3,0.08636363636363636,False
20,111,degree,3,0.09888323437941755,False
20,111,relation_stationary,3,0.0779779673827758,False
20,111,q_stationary,3,0.06033816752417434,False
20,111,q_node_softmax,3,0.09595680958664943,False
20,112,uniform_count,3,0.08636363636363636,False
20,112,degree,3,0.0767214965328173,False
20,112,relation_stationary,3,0.1071388475681404,False
20,112,q_stationary,3,0.11198826615247182,False
20,112,q_node_softmax,3,0.1410585953358018,False
20,113,uniform_count,5,0.15833333333333344,False
20,113,degree,5,0.15733161456654848,False
20,113,relation_stationary,5,0.11625566972464213,False
20,113,q_stationary,5,0.11833408334256215,False
20,113,q_node_softmax,5,0.15144980348491432,False
20,114,uniform_count,6,0.19000000000000003,False
20,114,degree,6,0.20959552247417926,False
20,114,relation_stationary,6,0.15475447158348743,False
20,114,q_stationary,6,0.11841229006257012,False
20,114,q_node_softmax,6,0.16475901890850747,False
20,115,uniform_count,6,0.19000000000000003,False
20,115,degree,6,0.19515772918367963,False
20,115,relation_stationary,6,0.20320106645308328,False
20,115,q_stationary,6,0.1213611875415658,False
20,115,q_node_softmax,6,0.15365055371392022,False
20,116,uniform_count,5,0.15833333333333344,False
20,116,degree,5,0.17278821641015954,False
20,116,relation_stationary,5,0.06504516799935847,False
20,116,q_stationary,5,0.02453705254606071,False
20,116,q_node_softmax,5,0.14021737650907895,False
20,117,uniform_count,2,0.045238095238095286,False
20,117,degree,2,0.05635975320360702,False
20,117,relation_stationary,2,0.07767566210152331,False
20,117,q_stationary,2,0.05952986294298722,False
20,117,q_node_softmax,2,0.04370623496849575,False
20,118,uniform_count,4,0.1239130434782609,False
20,118,degree,4,0.1317343173431734,False
20,118,relation_stationary,4,0.08635360281971959,False
20,118,q_stationary,4,0.08151603100513374,False
20,118,q_node_softmax,4,0.17910209929525817,False
20,119,uniform_count,4,0.12391304347826093,False
20,119,degree,4,0.13484239990264088,False
20,119,relation_stationary,4,0.11578448391492258,False
20,119,q_stationary,4,0.06512426987317296,False
20,119,q_node_softmax,4,0.09789519355058265,False
20,120,uniform_count,5,0.15833333333333344,False
20,120,degree,5,0.15579365079365085,False
20,120,relation_stationary,5,0.22459909329564837,False
20,120,q_stationary,5,0.1548985491909866,False
20,120,q_node_softmax,5,0.11387220766210318,False
20,121,uniform_count,5,0.1583333333333334,False
20,121,degree,5,0.16892327530625403,False
20,121,relation_stationary,5,0.07725442874445984,False
20,121,q_stationary,5,0.10561976773713923,False
20,121,q_node_softmax,5,0.16303179304040555,False
20,122,uniform_count,6,0.19000000000000003,False
20,122,degree,6,0.1913402000476304,False
20,122,relation_stationary,6,0.1303433228843232,False
20,122,q_stationary,6,0.06879850112224958,False
20,122,q_node_softmax,6,0.18488530351748309,False
20,123,uniform_count,6,0.19000000000000003,False
20,123,degree,6,0.21457965902410348,False
20,123,relation_stationary,6,0.18291096851254876,False
20,123,q_stationary,6,0.12344812126594608,False
20,123,q_node_softmax,6,0.1283344310374618,False
20,124,uniform_count,2,0.045238095238095286,False
20,124,degree,2,0.04574177796926613,False
20,124,relation_stationary,2,0.07819567361858301,False
20,124,q_stationary,2,0.0675681946127644,False
20,124,q_node_softmax,2,0.05118213489628107,False
20,125,uniform_count,3,0.08636363636363636,False
20,125,degree,3,0.09804496578690126,False
20,125,relation_stationary,3,0.07771086677838235,False
20,125,q_stationary,3,0.07239236179749431,False
20,125,q_node_softmax,3,0.06227356536220295,False
20,126,uniform_count,2,0.045238095238095286,False
20,126,degree,2,0.05710994075049376,False
20,126,relation_stationary,2,0.06154626801137306,False
20,126,q_stationary,2,0.018852731881349387,False
20,126,q_node_softmax,2,0.029002019043034198,False
20,127,uniform_count,6,0.19000000000000003,False
20,127,degree,6,0.22306597057427624,False
20,127,relation_stationary,6,0.35268314068335793,False
20,127,q_stationary,6,0.08872177673960296,False
20,127,q_node_softmax,6,0.145803846095734,False
20,128,uniform_count,3,0.08636363636363636,False
20,128,degree,3,0.0948191593352884,False
20,128,relation_stationary,3,0.059886023803070294,False
20,128,q_stationary,3,0.062403687742010425,False
20,128,q_node_softmax,3,0.09769373578202771,False
20,129,uniform_count,4,0.12391304347826093,False
20,129,degree,4,0.12397761515281965,False
20,129,relation_stationary,4,0.09139109337302304,False
20,129,q_stationary,4,0.03764624901330156,False
20,129,q_node_softmax,4,0.13284917869815635,False
20,130,uniform_count,5,0.15833333333333338,False
20,130,degree,5,0.1934232026143791,False
20,130,relation_stationary,5,0.20608206308533722,False
20,130,q_stationary,5,0.26026759195992166,False
20,130,q_node_softmax,5,0.19088220101041434,False
20,131,uniform_count,4,0.12391304347826093,False
20,131,degree,4,0.13587684069611777,False
20,131,relation_stationary,4,0.10276522643830412,False
20,131,q_stationary,4,0.10239044498714518,False
20,131,q_node_softmax,4,0.10166803851406205,False
20,132,uniform_count,6,0.19000000000000003,False
20,132,degree,6,0.22106601374894058,False
20,132,relation_stationary,6,0.2757432877382767,False
20,132,q_stationary,6,0.21899466063943157,False
20,132,q_node_softmax,6,0.20896664596102707,False
20,133,uniform_count,5,0.15833333333333344,False
20,133,degree,5,0.19384057971014496,False
20,133,relation_stationary,5,0.12570990510232172,False
20,133,q_stationary,5,0.09819690720598864,False
20,133,q_node_softmax,5,0.11090854242266693,False
20,134,uniform_count,4,0.12391304347826093,False
20,134,degree,4,0.13279095421952564,False
20,134,relation_stationary,4,0.05354497435283851,False
20,134,q_stationary,4,0.03741654618763681,False
20,134,q_node_softmax,4,0.10949275100639114,False
20,135,uniform_count,2,0.045238095238095286,False
20,135,degree,2,0.05231949120838009,False
20,135,relation_stationary,2,0.05304014711890229,False
20,135,q_stationary,2,0.0509197949305727,False
20,135,q_node_softmax,2,0.054207109557260616,False
20,136,uniform_count,6,0.19000000000000003,False
20,136,degree,6,0.19878716389922266,False
20,136,relation_stationary,6,0.17494175299740863,False
20,136,q_stationary,6,0.09730155302335015,False
20,136,q_node_softmax,6,0.21456882654644982,False
20,137,uniform_count,4,0.12391304347826093,False
20,137,degree,4,0.14512517225539728,False
20,137,relation_stationary,4,0.0983293039709838,False
20,137,q_stationary,4,0.05081530217860968,False
20,137,q_node_softmax,4,0.13799555894939775,False
20,138,uniform_count,2,0.045238095238095286,False
20,138,degree,2,0.04581726293390079,False
20,138,relation_stationary,2,0.038985201242114575,False
20,138,q_stationary,2,0.06215680598229784,False
20,138,q_node_softmax,2,0.040543283563874294,False
20,139,uniform_count,5,0.15833333333333344,False
20,139,degree,5,0.17198996655518395,False
20,139,relation_stationary,5,0.12488392571456203,False
20,139,q_stationary,5,0.08290545911685081,False
20,139,q_node_softmax,5,0.167529774185946,False
20,140,uniform_count,2,0.045238095238095286,False
20,140,degree,2,0.05337918660287082,False
20,140,relation_stationary,2,0.0647638786444296,False
20,140,q_stationary,2,0.022683798063692875,False
20,140,q_node_softmax,2,0.03474907700661101,False
20,141,uniform_count,5,0.15833333333333344,False
20,141,degree,5,0.15753901895206243,False
20,141,relation_stationary,5,0.13599695672440357,False
20,141,q_stationary,5,0.11724061681960077,False
20,141,q_node_softmax,5,0.15362405623897812,False
20,142,uniform_count,5,0.15833333333333344,False
20,142,degree,5,0.16887755102040816,False
20,142,relation_stationary,5,0.16946980903735848,False
20,142,q_stationary,5,0.14177459586686356,False
20,142,q_node_softmax,5,0.14251084350584045,False
20,143,uniform_count,3,0.08636363636363636,False
20,143,degree,3,0.09173669467787113,False
20,143,relation_stationary,3,0.18826004536061317,False
20,143,q_stationary,3,0.10025069634652596,False
20,143,q_node_softmax,3,0.09356101220718789,False
20,144,uniform_count,2,0.045238095238095286,False
20,144,degree,2,0.06409295352323838,False
20,144,relation_stationary,2,0.05455590468320177,False
20,144,q_stationary,2,0.022805261597895393,False
20,144,q_node_softmax,2,0.03769440760960483,False
20,145,uniform_count,3,0.08636363636363636,False
20,145,degree,3,0.11369102682701199,False
20,145,relation_stationary,3,0.08065841332945398,False
20,145,q_stationary,3,0.0888319486363113,False
20,145,q_node_softmax,3,0.11439718415980207,False
20,146,uniform_count,6,0.19000000000000003,False
20,146,degree,6,0.20182152477872323,False
20,146,relation_stationary,6,0.12131471203046962,False
20,146,q_stationary,6,0.08107515622152098,False
20,146,q_node_softmax,6,0.18479770294054187,False
20,147,uniform_count,4,0.12391304347826093,False
20,147,degree,4,0.1446085409252669,False
20,147,relation_stationary,4,0.10883060506400072,False
20,147,q_stationary,4,0.07946297974388915,False
20,147,q_node_softmax,4,0.12861004133286896,False
20,148,uniform_count,5,0.15833333333333344,False
20,148,degree,5,0.1925600173022853,False
20,148,relation_stationary,5,0.18412237115718139,False
20,148,q_stationary,5,0.179034082284125,False
20,148,q_node_softmax,5,0.17309437564246635,False
20,149,uniform_count,4,0.12391304347826093,False
20,149,degree,4,0.12673835125448027,False
20,149,relation_stationary,4,0.19760383495211867,False
20,149,q_stationary,4,0.10148477622168563,False
20,149,q_node_softmax,4,0.1318042974725488,False
20,150,uniform_count,6,0.19000000000000003,False
20,150,degree,6,0.21513864692218349,False
20,150,relation_stationary,6,0.15979806375446448,False
20,150,q_stationary,6,0.044934953521816846,False
20,150,q_node_softmax,6,0.22635573760067165,False
20,151,uniform_count,4,0.12391304347826093,False
20,151,degree,4,0.12260807937632884,False
20,151,relation_stationary,4,0.02600571473277241,False
20,151,q_stationary,4,0.03431569141062751,False
20,151,q_node_softmax,4,0.14480936520004614,False
20,152,uniform_count,3,0.08636363636363636,False
20,152,degree,3,0.0971283783783784,False
20,152,relation_stationary,3,0.07439003108002182,False
20,152,q_stationary,3,0.05790423495903562,False
20,152,q_node_softmax,3,0.10674729863326601,False
20,153,uniform_count,4,0.12391304347826093,False
20,153,degree,4,0.13146752476924378,False
20,153,relation_stationary,4,0.13372635645111772,False
20,153,q_stationary,4,0.09058878301712432,False
20,153,q_node_softmax,4,0.1555396824742479,False
20,154,uniform_count,6,0.19000000000000003,False
20,154,degree,6,0.1913169374247894,False
20,154,relation_stationary,6,0.2140396918219685,False
20,154,q_stationary,6,0.1514457399376942,False
20,154,q_node_softmax,6,0.3510211493298185,False
20,155,uniform_count,6,0.19000000000000003,False
20,155,degree,6,0.19496458377165296,False
20,155,relation_stationary,6,0.18913620477163934,False
20,155,q_stationary,6,0.07721524759263942,False
20,155,q_node_softmax,6,0.14575796032374966,False
20,156,uniform_count,6,0.19000000000000003,False
20,156,degree,6,0.21968787515006005,False
20,156,relation_stationary,6,0.10821814163013037,False
20,156,q_stationary,6,0.04567112601769155,False
20,156,q_node_softmax,6,0.17309742969982042,False
20,157,uniform_count,5,0.15833333333333344,False
20,157,degree,5,0.17846494590680637,False
20,157,relation_stationary,5,0.07490201850124573,False
20,157,q_stationary,5,0.008381096150240575,False
20,157,q_node_softmax,5,0.17060835502471994,False
20,158,uniform_count,3,0.08636363636363636,False
20,158,degree,3,0.09622153209109731,False
20,158,relation_stationary,3,0.0711115437973085,False
20,158,q_stationary,3,0.07108605157666933,False
20,158,q_node_softmax,3,0.07665756320798653,False
20,159,uniform_count,3,0.08636363636363638,False
20,159,degree,3,0.10127420998980631,False
20,159,relation_stationary,3,0.08350509850550421,False
20,159,q_stationary,3,0.05682506808279988,False
20,159,q_node_softmax,3,0.10083526769420531,False
20,160,uniform_count,5,0.15833333333333344,False
20,160,degree,5,0.1776035834266517,False
20,160,relation_stationary,5,0.08277876506662872,False
20,160,q_stationary,5,0.04347787626478823,False
20,160,q_node_softmax,5,0.11570173655568705,False
20,161,uniform_count,2,0.045238095238095286,False
20,161,degree,2,0.05853584753453664,False
20,161,relation_stationary,2,0.04289489146167029,False
20,161,q_stationary,2,0.059261307471461126,False
20,161,q_node_softmax,2,0.06516586516865562,False
20,162,uniform_count,3,0.08636363636363636,False
20,162,degree,3,0.09375801076647015,False
20,162,relation_stationary,3,0.09714287568546624,False
20,162,q_stationary,3,0.0773572147359838,False
20,162,q_node_softmax,3,0.04929499744622318,False
20,163,uniform_count,3,0.08636363636363636,False
20,163,degree,3,0.11397973693565591,False
20,163,relation_stationary,3,0.1152353668143585,False
20,163,q_stationary,3,0.09943806930565521,False
20,163,q_node_softmax,3,0.06500368516962177,False
20,164,uniform_count,2,0.045238095238095286,False
20,164,degree,2,0.06322082568375466,False
20,164,relation_stationary,2,0.057290513586516906,False
20,164,q_stationary,2,0.05600110261253531,False
20,164,q_node_softmax,2,0.04332181670834094,False
20,165,uniform_count,3,0.08636363636363636,False
20,165,degree,3,0.10842696629213483,False
20,165,relation_stationary,3,0.08104971087057528,False
20,165,q_stationary,3,0.05795933051689334,False
20,165,q_node_softmax,3,0.12668388287968815,False
20,166,uniform_count,3,0.08636363636363636,False
20,166,degree,3,0.08898876404494381,False
20,166,relation_stationary,3,0.1471787292829133,False
20,166,q_stationary,3,0.07508953562549989,False
20,166,q_node_softmax,3,0.07031289706752289,False
20,167,uniform_count,4,0.1239130434782609,False
20,167,degree,4,0.13153386454183266,False
20,167,relation_stationary,4,0.09793344054441568,False
20,167,q_stationary,4,0.0634089836340358,False
20,167,q_node_softmax,4,0.12281359501529415,False
20,168,uniform_count,2,0.045238095238095286,False
20,168,degree,2,0.0522337924084649,False
20,168,relation_stationary,2,0.06265272439770632,False
20,168,q_stationary,2,0.027636514034795,False
20,168,q_node_softmax,2,0.06676103539524823,False
20,169,uniform_count,4,0.12391304347826093,False
20,169,degree,4,0.13173907752221006,False
20,169,relation_stationary,4,0.16960294499888495,False
20,169,q_stationary,4,0.07804877147770815,False
20,169,q_node_softmax,4,0.11692795941344604,False
20,170,uniform_count,6,0.19000000000000003,False
20,170,degree,6,0.20915032679738563,False
20,170,relation_stationary,6,0.1972330209598786,False
20,170,q_stationary,6,0.0676553769882897,False
20,170,q_node_softmax,6,0.14747454208972294,False
20,171,uniform_count,2,0.045238095238095286,False
20,171,degree,2,0.054235246888799694,False
20,171,relation_stationary,2,0.04662803781787797,False
20,171,q_stationary,2,0.04407807736276058,False
20,171,q_node_softmax,2,0.04771737631868451,False
20,172,uniform_count,6,0.19000000000000003,False
20,172,degree,6,0.19128113879003558,False
20,172,relation_stationary,6,0.2282227617944964,False
20,172,q_stationary,6,0.37103646753984626,False
20,172,q_node_softmax,6,0.20194528145213508,False
20,173,uniform_count,2,0.045238095238095286,False
20,173,degree,2,0.060541823886038904,False
20,173,relation_stationary,2,0.043400468592184605,False
20,173,q_stationary,2,0.06492694793049239,False
20,173,q_node_softmax,2,0.047994428770307095,False
20,174,uniform_count,3,0.08636363636363636,False
20,174,degree,3,0.10156392071285689,False
20,174,relation_stationary,3,0.12213637328116761,False
20,174,q_stationary,3,0.11030797680633675,False
20,174,q_node_softmax,3,0.08638524488018648,False
20,175,uniform_count,6,0.19000000000000003,False
20,175,degree,6,0.1959815546772069,False
20,175,relation_stationary,6,0.18697622230213273,False
20,175,q_stationary,6,0.1120861196753322,False
20,175,q_node_softmax,6,0.17812486555100826,False
20,176,uniform_count,4,0.12391304347826093,False
20,176,degree,4,0.14366920152091256,False
20,176,relation_stationary,4,0.11537826339878282,False
20,176,q_stationary,4,0.05637781222955766,False
20,176,q_node_softmax,4,0.10297916272988628,False
20,177,uniform_count,5,0.15833333333333344,False
20,177,degree,5,0.16927536231884055,False
20,177,relation_stationary,5,0.14084453811283631,False
20,177,q_stationary,5,0.07911401072384729,False
20,177,q_node_softmax,5,0.12818014271550426,False
20,178,uniform_count,6,0.19000000000000003,False
20,178,degree,6,0.1939539860888176,False
20,178,relation_stationary,6,0.10916165441621556,False
20,178,q_stationary,6,0.07637225661982207,False
20,178,q_node_softmax,6,0.16710046751935692,False
20,179,uniform_count,4,0.12391304347826093,False
20,179,degree,4,0.14591710485617077,False
20,179,relation_stationary,4,0.13392757533953706,False
20,179,q_stationary,4,0.09844808760096985,False
20,179,q_node_softmax,4,0.167598641293751,False
40,0,uniform_count,6,0.10833333333333336,False
40,0,degree,6,0.15103433575762476,False
40,0,relation_stationary,6,0.13206126667914542,False
40,0,q_stationary,6,0.11647033142133467,False
40,0,q_node_softmax,6,0.08182851768655233,False
40,1,uniform_count,6,0.10833333333333336,False
40,1,degree,6,0.12424432382119266,False
40,1,relation_stationary,6,0.14015161433948736,False
40,1,q_stationary,6,0.0827065247448559,False
40,1,q_node_softmax,6,0.12932953338832398,False
40,2,uniform_count,5,0.08863636363636365,False
40,2,degree,5,0.10947117004011392,False
40,2,relation_stationary,5,0.07554272843697175,False
40,2,q_stationary,5,0.05476911414739555,False
40,2,q_node_softmax,5,0.07547643827054532,False
40,3,uniform_count,6,0.10833333333333334,False
