n,phase,candidate_index,gadget_count,gadget_vertex_fraction,core_n,prefix_size,suffix_size,target_ordering_fraction,ordering_fraction,ordering_fraction_mismatch,induced_s3_certificate,transitive,q_score,p_value,accepted_by_a14
128,discovery,58,2,0.09375,116,34,17,0.5067667322834646,0.5067667322834646,0.0,True,True,129.11460694296855,0.004524886877828055,False
128,discovery,59,2,0.09375,116,29,48,0.5178395669291339,0.5179625984251969,0.00012303149606296415,True,True,228.22500986791485,0.004524886877828055,False
128,discovery,0,3,0.140625,110,29,28,0.5253444881889764,0.5253444881889764,0.0,True,True,199.705847577408,0.004524886877828055,False
128,discovery,1,3,0.140625,110,30,31,0.5216535433070866,0.5216535433070866,0.0,True,True,308.4812511458473,0.004524886877828055,False
128,discovery,2,3,0.140625,110,8,34,0.5065206692913385,0.5060285433070866,0.0004921259842519676,True,True,141.05652043900878,0.004524886877828055,False
128,discovery,3,3,0.140625,110,17,26,0.48326771653543305,0.48351377952755903,0.0002460629921259838,True,True,214.06877058865342,0.004524886877828055,False
128,discovery,4,3,0.140625,110,23,25,0.49606299212598426,0.49593996062992124,0.00012303149606301966,True,True,230.85187829500865,0.004524886877828055,False
128,discovery,5,3,0.140625,110,33,35,0.5671751968503937,0.5670521653543307,0.00012303149606307517,True,True,361.7343961764959,0.004524886877828055,False
128,discovery,6,3,0.140625,110,17,33,0.48683562992125984,0.48683562992125984,0.0,True,True,280.5855414519758,0.004524886877828055,False
128,discovery,7,3,0.140625,110,19,51,0.5279281496062992,0.5279281496062992,0.0,True,True,392.1134509187652,0.004524886877828055,False
128,discovery,8,3,0.140625,110,11,55,0.5068897637795275,0.5068897637795275,0.0,True,True,491.81753618897056,0.004524886877828055,False
128,discovery,9,3,0.140625,110,11,22,0.45410925196850394,0.453494094488189,0.0006151574803149318,True,True,252.02901503558536,0.004524886877828055,False
128,discovery,10,3,0.140625,110,44,20,0.5050442913385826,0.5050442913385826,0.0,True,True,426.19729088008796,0.004524886877828055,False
128,discovery,11,3,0.140625,110,50,17,0.4816683070866142,0.4816683070866142,0.0,True,True,453.29734224060326,0.004524886877828055,False
128,discovery,12,3,0.140625,110,19,45,0.5140255905511811,0.5140255905511811,0.0,True,True,439.09519942966716,0.004524886877828055,False
128,discovery,13,3,0.140625,110,32,16,0.4943405511811024,0.4943405511811024,0.0,True,True,283.95125009619954,0.004524886877828055,False
128,discovery,14,3,0.140625,110,34,27,0.5105807086614174,0.5104576771653543,0.00012303149606307517,True,True,243.31844086908455,0.004524886877828055,False
128,discovery,15,3,0.140625,110,39,22,0.48683562992125984,0.48683562992125984,0.0,True,True,356.3741214425412,0.004524886877828055,False
128,discovery,16,3,0.140625,110,18,28,0.5171013779527559,0.5177165354330708,0.0006151574803149318,True,True,214.49260303129506,0.004524886877828055,False
128,discovery,17,3,0.140625,110,26,33,0.4964320866141732,0.4964320866141732,0.0,True,True,357.1305767051132,0.004524886877828055,False
128,discovery,18,3,0.140625,110,35,31,0.5017224409448819,0.5017224409448819,0.0,True,True,370.0816776342069,0.004524886877828055,False
128,discovery,19,3,0.140625,110,38,25,0.4873277559055118,0.4873277559055118,0.0,True,True,350.71223134737176,0.004524886877828055,False
128,discovery,20,3,0.140625,110,23,32,0.4749015748031496,0.47477854330708663,0.00012303149606296415,True,True,278.82327381734785,0.004524886877828055,False
128,discovery,21,3,0.140625,110,14,38,0.47563976377952755,0.47563976377952755,0.0,True,True,188.29397171354174,0.004524886877828055,False
128,discovery,22,3,0.140625,110,54,4,0.46653543307086615,0.46653543307086615,0.0,True,True,261.4076752314976,0.004524886877828055,False
128,discovery,23,3,0.140625,110,50,6,0.5082431102362205,0.5082431102362205,0.0,True,True,217.84104071169122,0.004524886877828055,False
128,discovery,24,3,0.140625,110,27,37,0.5103346456692913,0.5103346456692913,0.0,True,True,347.4605241457402,0.004524886877828055,False
128,discovery,25,3,0.140625,110,12,13,0.4436515748031496,0.4431594488188976,0.0004921259842519676,True,True,187.2866218994943,0.004524886877828055,False
128,discovery,26,3,0.140625,110,45,16,0.4859744094488189,0.4859744094488189,0.0,True,True,316.58993630993155,0.004524886877828055,False
128,discovery,27,3,0.140625,110,19,35,0.49126476377952755,0.49126476377952755,0.0,True,True,371.68930905526327,0.004524886877828055,False
128,discovery,28,3,0.140625,110,26,45,0.5442913385826772,0.5442913385826772,0.0,True,True,316.3971121278143,0.004524886877828055,False
128,discovery,29,3,0.140625,110,10,32,0.4575541338582677,0.4569389763779528,0.0006151574803149318,True,True,225.13207616314048,0.004524886877828055,False
128,discovery,30,3,0.140625,110,16,17,0.45398622047244097,0.452878937007874,0.001107283464566955,True,True,164.78017883896453,0.004524886877828055,False
128,discovery,31,3,0.140625,110,28,22,0.5282972440944882,0.5284202755905512,0.00012303149606296415,True,True,223.25404360029654,0.004524886877828055,False
128,discovery,32,3,0.140625,110,55,25,0.5601624015748031,0.5601624015748031,0.0,True,True,474.152258228573,0.004524886877828055,False
128,discovery,33,3,0.140625,110,14,32,0.49544783464566927,0.49544783464566927,0.0,True,True,215.32958933255583,0.004524886877828055,False
128,discovery,34,3,0.140625,110,41,14,0.48302165354330706,0.48302165354330706,0.0,True,True,290.42290943681553,0.004524886877828055,False
128,discovery,35,3,0.140625,110,24,36,0.4920029527559055,0.4920029527559055,0.0,True,True,380.884333920646,0.004524886877828055,False
128,discovery,36,3,0.140625,110,13,40,0.515625,0.515625,0.0,True,True,193.45127051858742,0.004524886877828055,False
128,discovery,37,3,0.140625,110,26,14,0.4607529527559055,0.46149114173228345,0.0007381889763779514,True,True,190.78247109329845,0.004524886877828055,False
128,discovery,38,3,0.140625,110,15,27,0.46776574803149606,0.46825787401574803,0.0004921259842519676,True,True,232.32270063318086,0.004524886877828055,False
128,discovery,39,3,0.140625,110,23,21,0.4879429133858268,0.48720472440944884,0.0007381889763779514,True,True,189.87165960930326,0.004524886877828055,False
128,discovery,40,3,0.140625,110,12,13,0.4311023622047244,0.4301181102362205,0.0009842519685039353,True,True,162.38453327355114,0.004524886877828055,False
128,discovery,41,3,0.140625,110,37,35,0.5210383858267716,0.5210383858267716,0.0,True,True,579.8723283248403,0.004524886877828055,False
128,discovery,42,3,0.140625,110,26,24,0.5027066929133859,0.5028297244094488,0.00012303149606296415,True,True,225.1589965889917,0.004524886877828055,False
128,discovery,43,3,0.140625,110,49,25,0.5200541338582677,0.5200541338582677,0.0,True,True,619.0244781841088,0.004524886877828055,False
128,discovery,44,3,0.140625,110,19,20,0.4907726377952756,0.49138779527559057,0.0006151574803149873,True,True,358.4774859843296,0.004524886877828055,False
128,discovery,45,3,0.140625,110,38,16,0.484621062992126,0.484621062992126,0.0,True,True,262.94037307849027,0.004524886877828055,False
128,discovery,46,3,0.140625,110,21,47,0.5050442913385826,0.5050442913385826,0.0,True,True,331.7367163462378,0.004524886877828055,False
128,discovery,47,3,0.140625,110,20,53,0.5252214566929134,0.5250984251968503,0.00012303149606307517,True,True,316.8281806735863,0.004524886877828055,False
128,discovery,48,3,0.140625,110,32,24,0.48351377952755903,0.48351377952755903,0.0,True,True,384.6282441308234,0.004524886877828055,False
128,discovery,49,3,0.140625,110,34,36,0.5252214566929134,0.5252214566929134,0.0,True,True,509.73955411642453,0.004524886877828055,False
128,discovery,50,3,0.140625,110,27,50,0.5396161417322834,0.5394931102362205,0.00012303149606296415,True,True,704.7031028153413,0.004524886877828055,False
128,discovery,51,3,0.140625,110,27,43,0.5328494094488189,0.5328494094488189,0.0,True,True,378.7437985322636,0.004524886877828055,False
128,discovery,52,3,0.140625,110,17,21,0.4672736220472441,0.4672736220472441,0.0,True,True,222.21963032607545,0.004524886877828055,False
128,discovery,53,3,0.140625,110,17,28,0.4796998031496063,0.4793307086614173,0.0003690944881890035,True,True,236.83719137442836,0.004524886877828055,False
128,discovery,54,3,0.140625,110,52,11,0.47600885826771655,0.47600885826771655,0.0,True,True,385.56812632117703,0.004524886877828055,False
128,discovery,55,3,0.140625,110,46,30,0.5503198818897638,0.5503198818897638,0.0,True,True,481.041629375239,0.004524886877828055,False
128,discovery,56,3,0.140625,110,25,21,0.48831200787401574,0.48831200787401574,0.0,True,True,248.2704027022213,0.004524886877828055,False
128,discovery,57,3,0.140625,110,16,44,0.5220226377952756,0.5220226377952756,0.0,True,True,275.9001368478915,0.004524886877828055,False
128,discovery,58,3,0.140625,110,36,31,0.5067667322834646,0.5067667322834646,0.0,True,True,442.3748076055399,0.004524886877828055,False
128,discovery,59,3,0.140625,110,37,19,0.5178395669291339,0.5178395669291339,0.0,True,True,194.26223245093666,0.004524886877828055,False
192,prospective_confirmation,0,1,0.03125,186,45,45,0.5170702443280978,0.5170702443280978,0.0,True,True,108.35401357163347,0.5882352941176471,True
192,prospective_confirmation,1,1,0.03125,186,60,60,0.5021269633507853,0.5021269633507853,0.0,True,True,220.12928178102544,0.004524886877828055,False
192,prospective_confirmation,2,1,0.03125,186,52,51,0.5332678883071553,0.5332678883071553,0.0,True,True,122.85647979957523,0.3665158371040724,True
192,prospective_confirmation,3,1,0.03125,186,27,28,0.50032722513089,0.5003817626527051,5.453752181505678e-05,True,True,87.682864540054,0.9049773755656109,True
192,prospective_confirmation,4,1,0.03125,186,65,63,0.5181064572425829,0.5181064572425829,0.0,True,True,130.11754560513805,0.27601809954751133,True
192,prospective_confirmation,5,1,0.03125,186,54,68,0.5340314136125655,0.5340859511343804,5.4537521814945755e-05,True,True,232.2557545189093,0.004524886877828055,False
192,prospective_confirmation,6,1,0.03125,186,10,11,0.5012543630017452,0.5012543630017452,0.0,True,True,102.11346127156638,0.7013574660633484,True
192,prospective_confirmation,7,1,0.03125,186,45,21,0.48325698080279234,0.48325698080279234,0.0,True,True,95.62176031263931,0.8099547511312217,True
192,prospective_confirmation,8,1,0.03125,186,0,0,0.4641688481675393,0.4745309773123909,0.010362129144851628,True,True,129.18057562531308,0.2895927601809955,True
192,prospective_confirmation,9,1,0.03125,186,4,4,0.5035994764397905,0.5035449389179756,5.4537521814945755e-05,True,True,126.35670288240087,0.3257918552036199,True
192,prospective_confirmation,10,1,0.03125,186,69,40,0.543575479930192,0.543575479930192,0.0,True,True,223.97022510402905,0.004524886877828055,False
192,prospective_confirmation,11,1,0.03125,186,0,0,0.45397033158813266,0.5017997382198953,0.04782940663176266,True,True,126.63758453601767,0.31221719457013575,True
192,prospective_confirmation,12,1,0.03125,186,79,51,0.5366492146596858,0.5366492146596858,0.0,True,True,204.16188295949252,0.004524886877828055,False
192,prospective_confirmation,13,1,0.03125,186,79,53,0.5393760907504364,0.5394306282722513,5.4537521814945755e-05,True,True,135.96752100038245,0.17647058823529413,True
192,prospective_confirmation,14,1,0.03125,186,52,72,0.524923647469459,0.524869109947644,5.4537521814945755e-05,True,True,206.705352055538,0.004524886877828055,False
192,prospective_confirmation,15,1,0.03125,186,51,37,0.525087260034904,0.525087260034904,0.0,True,True,155.26757012702194,0.05429864253393665,True
192,prospective_confirmation,16,1,0.03125,186,44,65,0.5008180628272252,0.5008180628272252,0.0,True,True,163.57148300152159,0.04072398190045249,False
192,prospective_confirmation,17,1,0.03125,186,40,52,0.46913176265270506,0.46913176265270506,0.0,True,True,173.7482723398708,0.01809954751131222,False
192,prospective_confirmation,18,1,0.03125,186,56,53,0.4944371727748691,0.4944371727748691,0.0,True,True,216.49778443907033,0.004524886877828055,False
192,prospective_confirmation,19,1,0.03125,186,27,27,0.506435427574171,0.506489965095986,5.4537521814945755e-05,True,True,112.44475890954648,0.5384615384615384,True
192,prospective_confirmation,20,1,0.03125,186,58,70,0.524487347294939,0.524487347294939,0.0,True,True,252.50361862777976,0.004524886877828055,False
192,prospective_confirmation,21,1,0.03125,186,57,42,0.4925283595113438,0.4925283595113438,0.0,True,True,143.9695606208115,0.1085972850678733,True
192,prospective_confirmation,22,1,0.03125,186,57,27,0.5029450261780105,0.5029450261780105,0.0,True,True,111.56316043864094,0.5429864253393665,True
192,prospective_confirmation,23,1,0.03125,186,0,0,0.4640597731239092,0.47142233856893545,0.007362565445026226,True,True,99.53919691386344,0.755656108597285,True
192,prospective_confirmation,24,1,0.03125,186,33,38,0.48194808027923214,0.48194808027923214,0.0,True,True,133.14131279599806,0.22624434389140272,True
192,prospective_confirmation,25,1,0.03125,186,72,47,0.5085078534031413,0.5085078534031413,0.0,True,True,116.32681820333973,0.4796380090497738,True
192,prospective_confirmation,26,1,0.03125,186,26,43,0.506053664921466,0.506053664921466,0.0,True,True,106.81516294883562,0.6108597285067874,True
192,prospective_confirmation,27,1,0.03125,186,39,43,0.49967277486910994,0.49967277486910994,0.0,True,True,139.03524873736325,0.1583710407239819,True
192,prospective_confirmation,28,1,0.03125,186,13,14,0.4556064572425829,0.45549738219895286,0.00010907504363005804,True,True,165.79900341721873,0.04072398190045249,False
192,prospective_confirmation,29,1,0.03125,186,0,0,0.49710951134380454,0.512107329842932,0.014997818499127402,True,True,132.0963264662911,0.2398190045248869,True
192,prospective_confirmation,30,1,0.03125,186,66,53,0.5208878708551483,0.5208878708551483,0.0,True,True,117.29328182118422,0.4660633484162896,True
192,prospective_confirmation,31,1,0.03125,186,63,26,0.5364856020942408,0.5364856020942408,0.0,True,True,129.73814592103054,0.2850678733031674,True
192,prospective_confirmation,32,1,0.03125,186,58,35,0.5032722513089005,0.5032722513089005,0.0,True,True,129.02040929183102,0.29411764705882354,True
192,prospective_confirmation,33,1,0.03125,186,39,39,0.538012652705061,0.538012652705061,0.0,True,True,131.39959707975106,0.25339366515837103,True
192,prospective_confirmation,34,1,0.03125,186,38,58,0.48407504363001747,0.48407504363001747,0.0,True,True,189.78415235083452,0.004524886877828055,False
192,prospective_confirmation,35,1,0.03125,186,18,18,0.47742146596858637,0.47742146596858637,0.0,True,True,164.1422877773092,0.04072398190045249,False
192,prospective_confirmation,36,1,0.03125,186,50,41,0.5005453752181501,0.5005453752181501,0.0,True,True,170.2465739233881,0.02262443438914027,False
192,prospective_confirmation,37,1,0.03125,186,79,39,0.5335951134380453,0.5335951134380453,0.0,True,True,139.28426900625644,0.1583710407239819,True
192,prospective_confirmation,38,1,0.03125,186,52,51,0.5065990401396161,0.5065990401396161,0.0,True,True,140.84414396019733,0.1493212669683258,True
192,prospective_confirmation,39,1,0.03125,186,10,11,0.4767124781849913,0.4767670157068063,5.4537521815001266e-05,True,True,107.71786231499092,0.6018099547511312,True
192,prospective_confirmation,40,1,0.03125,186,23,24,0.5027268760907504,0.5027268760907504,0.0,True,True,90.0048243337348,0.8914027149321267,True
192,prospective_confirmation,41,1,0.03125,186,92,37,0.5019088132635253,0.5019088132635253,0.0,True,True,160.712244911872,0.04524886877828054,False
192,prospective_confirmation,42,1,0.03125,186,33,36,0.49580061082024435,0.49580061082024435,0.0,True,True,151.87565058899597,0.07239819004524888,True
192,prospective_confirmation,43,1,0.03125,186,51,70,0.5348494764397905,0.5348494764397905,0.0,True,True,143.9285902016511,0.1085972850678733,True
192,prospective_confirmation,44,1,0.03125,186,9,10,0.49154668411867364,0.49149214659685864,5.4537521815001266e-05,True,True,116.46789379177551,0.4796380090497738,True
192,prospective_confirmation,45,1,0.03125,186,0,0,0.43084642233856896,0.4836387434554974,0.05279232111692844,True,True,90.80485402723657,0.8778280542986425,True
192,prospective_confirmation,46,1,0.03125,186,37,59,0.4965095986038394,0.4965095986038394,0.0,True,True,169.3315972344361,0.027149321266968326,False
192,prospective_confirmation,47,1,0.03125,186,58,74,0.5065990401396161,0.5065990401396161,0.0,True,True,160.8564873880639,0.04524886877828054,False
192,prospective_confirmation,48,1,0.03125,186,27,37,0.48423865619546247,0.48423865619546247,0.0,True,True,92.65201549393592,0.8552036199095022,True
192,prospective_confirmation,49,1,0.03125,186,45,28,0.5399214659685864,0.5399214659685864,0.0,True,True,167.52594202700712,0.03167420814479638,False
192,prospective_confirmation,50,1,0.03125,186,0,0,0.47049520069808026,0.5087805410122164,0.03828534031413611,True,True,83.21461681698008,0.9502262443438914,True
192,prospective_confirmation,51,1,0.03125,186,51,51,0.48467495636998253,0.48467495636998253,0.0,True,True,133.34439999224952,0.22171945701357465,True
192,prospective_confirmation,52,1,0.03125,186,74,65,0.5430301047120419,0.5430301047120419,0.0,True,True,285.06778457277676,0.004524886877828055,False
192,prospective_confirmation,53,1,0.03125,186,56,46,0.4974912739965096,0.4974912739965096,0.0,True,True,143.37724394794182,0.1085972850678733,True
192,prospective_confirmation,54,1,0.03125,186,56,22,0.49143760907504364,0.49143760907504364,0.0,True,True,108.38069017989946,0.5882352941176471,True
192,prospective_confirmation,55,1,0.03125,186,0,0,0.48194808027923214,0.4920375218150087,0.010089441535776567,True,True,124.36167067244267,0.3438914027149321,True
192,prospective_confirmation,56,1,0.03125,186,72,56,0.536976439790576,0.536976439790576,0.0,True,True,117.41108984330646,0.4660633484162896,True
192,prospective_confirmation,57,1,0.03125,186,54,57,0.5236692844677138,0.5236692844677138,0.0,True,True,187.72701719221402,0.00904977375565611,False
192,prospective_confirmation,58,1,0.03125,186,15,41,0.4949825479930192,0.4949280104712042,5.4537521815001266e-05,True,True,138.4046294745756,0.16289592760180996,True
192,prospective_confirmation,59,1,0.03125,186,57,42,0.5051265270506108,0.5051265270506108,0.0,True,True,148.85620063260063,0.08144796380090498,True
192,prospective_confirmation,0,2,0.0625,180,38,72,0.5170702443280978,0.5170702443280978,0.0,True,True,197.34037534574716,0.004524886877828055,False
192,prospective_confirmation,1,2,0.0625,180,33,46,0.5021269633507853,0.5021269633507853,0.0,True,True,218.58541711495465,0.004524886877828055,False
192,prospective_confirmation,2,2,0.0625,180,32,66,0.5332678883071553,0.5332678883071553,0.0,True,True,172.16091857065473,0.01809954751131222,False
192,prospective_confirmation,3,2,0.0625,180,32,42,0.50032722513089,0.50032722513089,0.0,True,True,214.80792195406465,0.004524886877828055,False
192,prospective_confirmation,4,2,0.0625,180,26,27,0.5181064572425829,0.5179428446771379,0.0001636125654449483,True,True,143.56034293807195,0.1085972850678733,True
192,prospective_confirmation,5,2,0.0625,180,69,51,0.5340314136125655,0.5340859511343804,5.4537521814945755e-05,True,True,185.47006240870067,0.013574660633484163,False
192,prospective_confirmation,6,2,0.0625,180,34,34,0.5012543630017452,0.5012543630017452,0.0,True,True,236.3099502393295,0.004524886877828055,False
192,prospective_confirmation,7,2,0.0625,180,28,46,0.48325698080279234,0.48325698080279234,0.0,True,True,192.9336035131427,0.004524886877828055,False
192,prospective_confirmation,8,2,0.0625,180,34,30,0.4641688481675393,0.4641688481675393,0.0,True,True,158.4879931434766,0.05429864253393665,True
192,prospective_confirmation,9,2,0.0625,180,69,22,0.5035994764397905,0.5035994764397905,0.0,True,True,156.4315672955515,0.05429864253393665,True
192,prospective_confirmation,10,2,0.0625,180,60,65,0.543575479930192,0.543575479930192,0.0,True,True,335.902352331148,0.004524886877828055,False
192,prospective_confirmation,11,2,0.0625,180,15,16,0.45397033158813266,0.4538067190226876,0.0001636125654450593,True,True,111.49472463432419,0.5429864253393665,True
192,prospective_confirmation,12,2,0.0625,180,42,51,0.5366492146596858,0.5366492146596858,0.0,True,True,231.745895828803,0.004524886877828055,False
192,prospective_confirmation,13,2,0.0625,180,71,47,0.5393760907504364,0.5393760907504364,0.0,True,True,273.65118931500416,0.004524886877828055,False
192,prospective_confirmation,14,2,0.0625,180,68,47,0.524923647469459,0.524923647469459,0.0,True,True,139.4897041819831,0.15384615384615385,True
192,prospective_confirmation,15,2,0.0625,180,26,79,0.525087260034904,0.525087260034904,0.0,True,True,201.9221788471929,0.004524886877828055,False
192,prospective_confirmation,16,2,0.0625,180,41,42,0.5008180628272252,0.5008180628272252,0.0,True,True,204.26997542495616,0.004524886877828055,False
192,prospective_confirmation,17,2,0.0625,180,7,7,0.46913176265270506,0.46896815008726006,0.0001636125654450038,True,True,128.2728458830117,0.3076923076923077,True
192,prospective_confirmation,18,2,0.0625,180,29,27,0.4944371727748691,0.4943280977312391,0.00010907504363000253,True,True,156.28403408339392,0.05429864253393665,True
192,prospective_confirmation,19,2,0.0625,180,76,34,0.506435427574171,0.506435427574171,0.0,True,True,248.0010256213118,0.004524886877828055,False
192,prospective_confirmation,20,2,0.0625,180,54,57,0.524487347294939,0.524487347294939,0.0,True,True,242.2562299808763,0.004524886877828055,False
192,prospective_confirmation,21,2,0.0625,180,44,55,0.4925283595113438,0.4925283595113438,0.0,True,True,303.906191975138,0.004524886877828055,False
192,prospective_confirmation,22,2,0.0625,180,59,32,0.5029450261780105,0.5029450261780105,0.0,True,True,233.1484888874252,0.004524886877828055,False
192,prospective_confirmation,23,2,0.0625,180,39,16,0.4640597731239092,0.4640597731239092,0.0,True,True,150.50943975452302,0.07239819004524888,True
192,prospective_confirmation,24,2,0.0625,180,30,30,0.48194808027923214,0.48222076788830714,0.00027268760907500633,True,True,208.9396252620097,0.004524886877828055,False
192,prospective_confirmation,25,2,0.0625,180,62,49,0.5085078534031413,0.5084533158813264,5.4537521814945755e-05,True,True,246.10476637679898,0.004524886877828055,False
192,prospective_confirmation,26,2,0.0625,180,64,23,0.506053664921466,0.506053664921466,0.0,True,True,161.1064637426065,0.04524886877828054,False
192,prospective_confirmation,27,2,0.0625,180,36,47,0.49967277486910994,0.49967277486910994,0.0,True,True,198.1902324189477,0.004524886877828055,False
192,prospective_confirmation,28,2,0.0625,180,34,54,0.4556064572425829,0.4556064572425829,0.0,True,True,206.20597768446197,0.004524886877828055,False
192,prospective_confirmation,29,2,0.0625,180,35,29,0.49710951134380454,0.49716404886561955,5.4537521815001266e-05,True,True,164.6809318311852,0.04072398190045249,False
192,prospective_confirmation,30,2,0.0625,180,49,27,0.5208878708551483,0.5208878708551483,0.0,True,True,187.1109726138846,0.013574660633484163,False
192,prospective_confirmation,31,2,0.0625,180,41,62,0.5364856020942408,0.5364856020942408,0.0,True,True,197.4036888128202,0.004524886877828055,False
192,prospective_confirmation,32,2,0.0625,180,33,71,0.5032722513089005,0.5032722513089005,0.0,True,True,196.16637551312203,0.004524886877828055,False
192,prospective_confirmation,33,2,0.0625,180,56,68,0.538012652705061,0.538012652705061,0.0,True,True,477.43457510258827,0.004524886877828055,False
192,prospective_confirmation,34,2,0.0625,180,45,36,0.48407504363001747,0.48407504363001747,0.0,True,True,215.51849059039023,0.004524886877828055,False
192,prospective_confirmation,35,2,0.0625,180,55,44,0.47742146596858637,0.47742146596858637,0.0,True,True,236.86963547796344,0.004524886877828055,False
192,prospective_confirmation,36,2,0.0625,180,30,30,0.5005453752181501,0.5005453752181501,0.0,True,True,157.93429158183315,0.05429864253393665,True
192,prospective_confirmation,37,2,0.0625,180,34,85,0.5335951134380453,0.5335951134380453,0.0,True,True,249.9995765082603,0.004524886877828055,False
192,prospective_confirmation,38,2,0.0625,180,89,25,0.5065990401396161,0.5065990401396161,0.0,True,True,162.78583585061085,0.04072398190045249,False
192,prospective_confirmation,39,2,0.0625,180,9,10,0.4767124781849913,0.4767670157068063,5.4537521815001266e-05,True,True,166.26149654117543,0.04072398190045249,False
192,prospective_confirmation,40,2,0.0625,180,19,20,0.5027268760907504,0.5027814136125655,5.453752181505678e-05,True,True,96.72244127652195,0.7963800904977375,True
192,prospective_confirmation,41,2,0.0625,180,28,29,0.5019088132635253,0.5021815008726004,0.00027268760907506184,True,True,128.80110723265454,0.3031674208144796,True
192,prospective_confirmation,42,2,0.0625,180,40,30,0.49580061082024435,0.49580061082024435,0.0,True,True,155.07945256774823,0.058823529411764705,True
192,prospective_confirmation,43,2,0.0625,180,61,47,0.5348494764397905,0.5348494764397905,0.0,True,True,214.5045967904562,0.004524886877828055,False
192,prospective_confirmation,44,2,0.0625,180,37,22,0.49154668411867364,0.49149214659685864,5.4537521815001266e-05,True,True,213.79951440348293,0.004524886877828055,False
192,prospective_confirmation,45,2,0.0625,180,11,11,0.43084642233856896,0.4306282722513089,0.00021815008726006058,True,True,141.3185827739929,0.14027149321266968,True
192,prospective_confirmation,46,2,0.0625,180,18,55,0.4965095986038394,0.4965095986038394,0.0,True,True,118.15310330345879,0.45248868778280543,True
192,prospective_confirmation,47,2,0.0625,180,53,22,0.5065990401396161,0.5065990401396161,0.0,True,True,177.04678018799217,0.01809954751131222,False
192,prospective_confirmation,48,2,0.0625,180,36,54,0.48423865619546247,0.48423865619546247,0.0,True,True,285.3342377934229,0.004524886877828055,False
192,prospective_confirmation,49,2,0.0625,180,54,57,0.5399214659685864,0.5399214659685864,0.0,True,True,195.03294993136709,0.004524886877828055,False
192,prospective_confirmation,50,2,0.0625,180,21,22,0.47049520069808026,0.4706042757417103,0.00010907504363005804,True,True,167.01859960329804,0.03167420814479638,False
192,prospective_confirmation,51,2,0.0625,180,23,23,0.48467495636998253,0.48451134380453753,0.0001636125654450038,True,True,140.33267367274033,0.15384615384615385,True
192,prospective_confirmation,52,2,0.0625,180,51,83,0.5430301047120419,0.5430301047120419,0.0,True,True,327.3417898308664,0.004524886877828055,False
192,prospective_confirmation,53,2,0.0625,180,10,10,0.4974912739965096,0.49732766143106455,0.0001636125654450593,True,True,121.64155235269338,0.37104072398190047,True
192,prospective_confirmation,54,2,0.0625,180,51,34,0.49143760907504364,0.49143760907504364,0.0,True,True,177.63183618976504,0.01809954751131222,False
192,prospective_confirmation,55,2,0.0625,180,33,38,0.48194808027923214,0.48194808027923214,0.0,True,True,157.82742254246253,0.05429864253393665,True
192,prospective_confirmation,56,2,0.0625,180,47,65,0.536976439790576,0.536976439790576,0.0,True,True,236.5210121253325,0.004524886877828055,False
192,prospective_confirmation,57,2,0.0625,180,43,87,0.5236692844677138,0.5236692844677138,0.0,True,True,327.72820481355257,0.004524886877828055,False
192,prospective_confirmation,58,2,0.0625,180,45,52,0.4949825479930192,0.4949825479930192,0.0,True,True,243.32005411150632,0.004524886877828055,False
192,prospective_confirmation,59,2,0.0625,180,32,32,0.5051265270506108,0.5052356020942408,0.00010907504363000253,True,True,200.8269510771117,0.004524886877828055,False
192,prospective_confirmation,0,3,0.09375,174,64,42,0.5170702443280978,0.5170702443280978,0.0,True,True,369.0144013548555,0.004524886877828055,False
192,prospective_confirmation,1,3,0.09375,174,44,70,0.5021269633507853,0.5021269633507853,0.0,True,True,426.57777997596355,0.004524886877828055,False
192,prospective_confirmation,2,3,0.09375,174,37,67,0.5332678883071553,0.5332678883071553,0.0,True,True,339.95313890648106,0.004524886877828055,False
192,prospective_confirmation,3,3,0.09375,174,27,52,0.50032722513089,0.50032722513089,0.0,True,True,247.9781834145455,0.004524886877828055,False
192,prospective_confirmation,4,3,0.09375,174,25,78,0.5181064572425829,0.5181064572425829,0.0,True,True,378.5442852893051,0.004524886877828055,False
192,prospective_confirmation,5,3,0.09375,174,46,43,0.5340314136125655,0.5340314136125655,0.0,True,True,306.32555232137395,0.004524886877828055,False
192,prospective_confirmation,6,3,0.09375,174,63,38,0.5012543630017452,0.5013089005235603,5.453752181505678e-05,True,True,393.8745336862244,0.004524886877828055,False
192,prospective_confirmation,7,3,0.09375,174,40,32,0.48325698080279234,0.48325698080279234,0.0,True,True,253.54500187911887,0.004524886877828055,False
192,prospective_confirmation,8,3,0.09375,174,61,24,0.4641688481675393,0.4641688481675393,0.0,True,True,432.9141246463489,0.004524886877828055,False
192,prospective_confirmation,9,3,0.09375,174,50,46,0.5035994764397905,0.5035994764397905,0.0,True,True,419.51654912241435,0.004524886877828055,False
192,prospective_confirmation,10,3,0.09375,174,66,36,0.543575479930192,0.543575479930192,0.0,True,True,205.37648261187044,0.004524886877828055,False
192,prospective_confirmation,11,3,0.09375,174,19,43,0.45397033158813266,0.45397033158813266,0.0,True,True,209.25878149957322,0.004524886877828055,False
192,prospective_confirmation,12,3,0.09375,174,57,57,0.5366492146596858,0.5366492146596858,0.0,True,True,483.209053603944,0.004524886877828055,False
