sample_index,epsilon,total_variation,nonincreasing_from_previous
1011,0.0001,1.5830460526769506e-05,True
1011,1e-05,1.5831855833974844e-06,True
1011,1e-06,1.5831995378183054e-07,True
1012,0.1,0.014184102125102972,True
1012,0.01,0.0014370219798883763,True
1012,0.001,0.0001438907128231541,True
1012,0.0001,1.4390958852842702e-05,True
1012,1e-05,1.439114763383296e-06,True
1012,1e-06,1.4391166503704353e-07,True
1013,0.1,0.008283263343607052,True
1013,0.01,0.0008415551541142176,True
1013,0.001,8.42898578295085e-05,True
1013,0.0001,8.430331290355555e-06,True
1013,1e-05,8.430465861732284e-07,True
1013,1e-06,8.430479310388439e-08,True
1014,0.1,0.00623108153205591,True
1014,0.01,0.0006300256155169663,True
1014,0.001,6.307251891122358e-05,True
1014,0.0001,6.307952256144001e-06,True
1014,1e-05,6.308022300229343e-07,True
1014,1e-06,6.308029301617961e-08,True
1015,0.1,0.013251620646967714,True
1015,0.01,0.001341887143737782,True
1015,0.001,0.00013435822411807125,True
1015,0.0001,1.3437519798442253e-05,True
1015,1e-05,1.3437689559688904e-06,True
1015,1e-06,1.3437706534306058e-07,True
1016,0.1,0.0028370445583718214,True
1016,0.01,0.00028958905396859677,True
1016,0.001,2.901911284761001e-05,True
1016,0.0001,2.9025147562795284e-06,True
1016,1e-05,2.902575117998583e-07,True
1016,1e-06,2.9025811479336157e-08,True
1017,0.1,0.007518963664797706,True
1017,0.01,0.0007612345134009875,True
1017,0.001,7.621803896039572e-05,True
1017,0.0001,7.6227509941461115e-06,True
1017,1e-05,7.62284571588043e-07,True
1017,1e-06,7.62285518410922e-08,True
1018,0.1,0.02539214069941366,True
1018,0.01,0.0026004803225674372,True
1018,0.001,0.0002606767366103173,True
1018,0.0001,2.6073977167830277e-05,True
1018,1e-05,2.607460768365627e-06,True
1018,1e-06,2.607467074944988e-07,True
1019,0.1,0.002967105683454864,True
1019,0.01,0.000298438757996066,True
1019,0.001,2.9861192401166177e-05,True
1019,0.0001,2.9862924397551907e-06,True
1019,1e-05,2.986309760952613e-07,True
1019,1e-06,2.986311498697827e-08,True
1020,0.1,0.02346889776084673,True
1020,0.01,0.0024078360249275123,True
1020,0.001,0.0002414099762270978,True
1020,0.0001,2.4147278738428366e-05,True
1020,1e-05,2.414790702404049e-06,True
1020,1e-06,2.4147969851489776e-07,True
1021,0.1,0.0030476752603595817,True
1021,0.01,0.0003094248893965663,True
1021,0.001,3.099006819334204e-05,True
1021,0.0001,3.0994836475977725e-06,True
1021,1e-05,3.0995313404381027e-07,True
1021,1e-06,3.099536107471803e-08,True
1022,0.1,0.004227273711714084,True
1022,0.01,0.00042603912341045944,True
1022,0.001,4.263728461670109e-05,True
1022,0.0001,4.264062441032717e-06,True
1022,1e-05,4.2640958398331905e-07,True
1022,1e-06,4.264099172899254e-08,True
1023,0.1,0.06401958773701358,True
1023,0.01,0.006865250156219855,True
1023,0.001,0.0006915826006985708,True
1023,0.0001,6.920930221761886e-05,True
1023,1e-05,6.921441114044936e-06,True
1023,1e-06,6.921492207879198e-07,True
1024,0.1,0.006887120913960248,True
1024,0.01,0.0006977784309435715,True
1024,0.001,6.986970875585619e-05,True
1024,0.0001,6.987890750002767e-06,True
1024,1e-05,6.987982749260929e-07,True
1024,1e-06,6.987991937630631e-08,True
1025,0.1,0.007972078988714913,True
1025,0.01,0.0008046065557494068,True
1025,0.001,8.053535755865571e-05,True
1025,0.0001,8.054283497945683e-06,True
1025,1e-05,8.054358278619378e-07,True
1025,1e-06,8.054365767185147e-08,True
1026,0.1,0.021160272050787972,True
1026,0.01,0.0021580321586298365,True
1026,0.001,0.0002162329239541543,True
1026,0.0001,2.1627599367388215e-05,True
1026,1e-05,2.162803016315759e-06,True
1026,1e-06,2.1628073250523338e-07,True
1027,0.1,0.007477031216948317,True
1027,0.01,0.0007563848399762758,True
1027,0.001,7.572637160185992e-05,True
1027,0.0001,7.573517120003162e-06,True
1027,1e-05,7.573605127072865e-07,True
1027,1e-06,7.573613926103192e-08,True
1028,0.1,0.002319961101027998,True
1028,0.01,0.0002342356075227551,True
1028,0.001,2.344633521054875e-05,True
1028,0.0001,2.344861655217466e-06,True
1028,1e-05,2.344884472815118e-07,True
1028,1e-06,2.3448867572052894e-08,True
1029,0.1,0.0030827975733610756,True
1029,0.01,0.00031004968598867484,True
1029,0.001,3.102263587533418e-05,True
1029,0.0001,3.102440224888383e-06,True
1029,1e-05,3.10245788826062e-07,True
1029,1e-06,3.1024596597450625e-08,True
1030,0.1,0.008303934321134441,True
1030,0.01,0.0008392274303030238,True
1030,0.001,8.401209647197061e-05,True
1030,0.0001,8.402104206798726e-06,True
1030,1e-05,8.402193673570301e-07,True
1030,1e-06,8.402202623230638e-08,True
1031,0.1,0.005377264072538513,True
1031,0.01,0.0005574880274601806,True
1031,0.001,5.5958465593770496e-05,True
1031,0.0001,5.597956025001081e-06,True
1031,1e-05,5.598167100675457e-07,True
1031,1e-06,5.598188213596246e-08,True
1032,0.1,0.04058852234982492,True
1032,0.01,0.004215582110107002,True
1032,0.001,0.0004231963365281525,True
1032,0.0001,4.233608912077361e-05,True
1032,1e-05,4.2337735413131765e-06,True
1032,1e-06,4.23379000525799e-07,True
1033,0.1,0.01525668820779418,True
1033,0.01,0.0015468790926206413,True
1033,0.001,0.00015490327814030594,True
1033,0.0001,1.549248482034093e-05,True
1033,1e-05,1.5492700554108057e-06,True
1033,1e-06,1.5492722128249454e-07,True
1034,0.1,0.008052567562227112,True
1034,0.01,0.0008122764596640626,True
1034,0.001,8.129849998101622e-05,True
1034,0.0001,8.130559201361074e-06,True
1034,1e-05,8.130630128859006e-07,True
1034,1e-06,8.130637221466263e-08,True
1035,0.1,0.0029321665230873334,True
1035,0.01,0.00029388306507218987,True
1035,0.001,2.9394497878641333e-05,True
1035,0.0001,2.9395112121382747e-06,True
1035,1e-05,2.939517349548095e-07,True
1035,1e-06,2.9395179712465217e-08,True
1036,0.1,0.002205318332789986,True
1036,0.01,0.000223273323011216,True
1036,0.001,2.2355167074076862e-05,True
1036,0.0001,2.2357954829489524e-06,True
1036,1e-05,2.235823364651696e-07,True
1036,1e-06,2.235826152559369e-08,True
1037,0.1,0.021850254202595655,True
1037,0.01,0.0022292349740859864,True
1037,0.001,0.00022337525385809803,True
1037,0.0001,2.2342052820754685e-05,True
1037,1e-05,2.234250566281062e-06,True
1037,1e-06,2.2342550950540603e-07,True
1038,0.1,0.022896959295913056,True
1038,0.01,0.0023452789319773925,True
1038,0.001,0.00023510036957893397,True
1038,0.0001,2.3515778894971992e-05,True
1038,1e-05,2.351635326116732e-06,True
1038,1e-06,2.3516410704122072e-07,True
1039,0.1,0.005037905160445648,True
1039,0.01,0.0005075173287461994,True
1039,0.001,5.078929239232127e-05,True
1039,0.0001,5.079305128034522e-06,True
1039,1e-05,5.079342720508667e-07,True
1039,1e-06,5.079346477640583e-08,True
1040,0.1,0.004564894426701532,True
1040,0.01,0.000460734044218673,True
1040,0.001,4.611613841632972e-05,True
1040,0.0001,4.612041469244772e-06,True
1040,1e-05,4.6120842339887934e-07,True
1040,1e-06,4.612088504824377e-08,True
1041,0.1,0.010877786037412213,True
1041,0.01,0.0011004684305405419,True
1041,0.001,0.00011017535968022943,True
1041,0.0001,1.101882277342405e-05,True
1041,1e-05,1.1018951470900314e-06,True
1041,1e-06,1.101896433592084e-07,True
1042,0.1,0.008116056197526342,True
1042,0.01,0.0008217072557637854,True
1042,0.001,8.227301759199492e-05,True
1042,0.0001,8.228325971174584e-06,True
1042,1e-05,8.228428405377492e-07,True
1042,1e-06,8.228438649509337e-08,True
1043,0.1,0.003217702119574555,True
1043,0.01,0.00032470948976017204,True
1043,0.001,3.254649768672642e-05,True
1043,0.0001,3.255406717118807e-06,True
1043,1e-05,3.255482427231355e-07,True
1043,1e-06,3.2554900012839984e-08,True
1044,0.1,0.004368161238481821,True
1044,0.01,0.00044057378972275245,True
1044,0.001,4.409527760757704e-05,True
1044,0.0001,4.409907071862366e-06,True
1044,1e-05,4.409945005916996e-07,True
1044,1e-06,4.409948793100819e-08,True
1045,0.1,0.0019775985184044263,True
1045,0.01,0.00020059216295142875,True
1045,0.001,2.008797719678659e-05,True
1045,0.0001,2.0090857744418317e-06,True
1045,1e-05,2.0091145835869305e-07,True
1045,1e-06,2.0091174568497042e-08,True
1046,0.1,0.010851489039401701,True
1046,0.01,0.0011047025835130447,True
1046,0.001,0.0001106694955632683,True
1046,0.0001,1.1068945700088555e-05,True
1046,1e-05,1.1069145351510821e-06,True
1046,1e-06,1.1069165324554783e-07,True
1047,0.1,0.016339105992232164,True
1047,0.01,0.0016614875822756874,True
1047,0.001,0.00016642950977582545,True
1047,0.0001,1.6645763564359297e-05,True
1047,1e-05,1.6646044873873562e-06,True
1047,1e-06,1.6646073011921147e-07,True
1048,0.1,0.01309317049929519,True
1048,0.01,0.0013273734885282302,True
1048,0.001,0.00013292057735028124,True
1048,0.0001,1.3293892723271232e-05,True
1048,1e-05,1.329407624983231e-06,True
1048,1e-06,1.3294094603313695e-07,True
1049,0.1,0.006316310237221892,True
1049,0.01,0.0006391164555985907,True
1049,0.001,6.398739470205517e-05,True
1049,0.0001,6.3994978672246665e-06,True
1049,1e-05,6.399573716504212e-07,True
1049,1e-06,6.399581297831984e-08,True
1050,0.1,0.012043834726153411,True
1050,0.01,0.0012222855686787907,True
1050,0.001,0.00012241039979065993,True
1050,0.0001,1.2242861274937612e-05,True
1050,1e-05,1.2243043434311805e-06,True
1050,1e-06,1.2243061651012972e-07,True
1051,0.1,0.009675075224191892,True
1051,0.01,0.0010147528037661763,True
1051,0.001,0.00010197524127731032,True
1051,0.0001,1.0202552888527565e-05,True
1051,1e-05,1.0203056057529105e-06,True
1051,1e-06,1.0203106377326773e-07,True
1052,0.1,0.0023001205978954763,True
1052,0.01,0.00023363300606016438,True
1052,0.001,2.3400149156754188e-05,True
1052,0.0001,2.340384052900745e-06,True
1052,1e-05,2.3404209732378372e-07,True
1052,1e-06,2.340424662960212e-08,True
1053,0.1,0.0034185391531029643,True
1053,0.01,0.00034314566338364814,True
1053,0.001,3.432712385269805e-05,True
1053,0.0001,3.4328375864499966e-06,True
1053,1e-05,3.432850102356074e-07,True
1053,1e-06,3.432851359698982e-08,True
1054,0.1,0.002765687047316786,True
1054,0.01,0.0002767767499558967,True
1054,0.001,2.7679182693799146e-05,True
1054,0.0001,2.7679327555734444e-06,True
1054,1e-05,2.7679341992840517e-07,True
1054,1e-06,2.767934333127966e-08,True
1055,0.1,0.003177926700655834,True
1055,0.01,0.0003196136107598124,True
1055,0.001,3.1979593472437785e-05,True
1055,0.0001,3.198141692537693e-06,True
1055,1e-05,3.198159927389475e-07,True
1055,1e-06,3.198161757550575e-08,True
1056,0.1,0.01851569685586192,True
1056,0.01,0.0018836308067748829,True
1056,0.001,0.00018869011799300093,True
1056,0.0001,1.8872288733508495e-05,True
1056,1e-05,1.8872616492757806e-06,True
1056,1e-06,1.8872649261596384e-07,True
1057,0.1,0.026427646827613373,True
1057,0.01,0.0027189720922469298,True
1057,0.001,0.00027268669982809105,True
1057,0.0001,2.727659334958601e-05,True
1057,1e-05,2.72773859721045e-06,True
1057,1e-06,2.727746522837717e-07,True
1058,0.1,0.008986037202611541,True
1058,0.01,0.000913296813285794,True
1058,0.001,9.147933901673166e-05,True
1058,0.0001,9.149433256588783e-06,True
1058,1e-05,9.14958322033891e-07,True
1058,1e-06,9.149598224535818e-08,True
1059,0.1,0.021588833030224675,True
1059,0.01,0.0022049713799453634,True
1059,0.001,0.0002209682503861357,True
1059,0.0001,2.2101546610595454e-05,True
1059,1e-05,2.2102018871797656e-06,True
1059,1e-06,2.2102066089520494e-07,True
1060,0.1,0.05270480688150359,True
1060,0.01,0.005599899317939977,True
1060,0.001,0.0005635471769369515,True
1060,0.0001,5.6390575491810314e-05,True
1060,1e-05,5.639416414973971e-06,True
1060,1e-06,5.639452303948255e-07,True
1061,0.1,0.024202872190542426,True
1061,0.01,0.002478644800013205,True
1061,0.001,0.00024846516029521277,True
1061,0.0001,2.48525404725129e-05,True
1061,1e-05,2.4853143092534203e-06,True
1061,1e-06,2.485320335071404e-07,True
1062,0.1,0.002586813856111168,True
1062,0.01,0.00025886845100617846,True
1062,0.001,2.5888207199603747e-05,True
1062,0.0001,2.5888338154184318e-06,True
1062,1e-05,2.588835120125526e-07,True
1062,1e-06,2.5888352501236438e-08,True
1063,0.1,0.004631083501884291,True
1063,0.01,0.0004749525760898075,True
1063,0.001,4.761729598511777e-05,True
1063,0.0001,4.762953696229551e-06,True
1063,1e-05,4.763076143212292e-07,True
1063,1e-06,4.763088383551471e-08,True
1064,0.1,0.005717115928035584,True
1064,0.01,0.0005739819241332282,True
1064,0.001,5.741706357322155e-05,True
1064,0.0001,5.741890983608508e-06,True
1064,1e-05,5.741909405299717e-07,True
1064,1e-06,5.741911257056664e-08,True
1065,0.1,0.00547314133780911,True
1065,0.01,0.0005710472955348168,True
1065,0.001,5.735209833463965e-05,True
1065,0.0001,5.737693985549952e-06,True
1065,1e-05,5.737942505073545e-07,True
1065,1e-06,5.7379673415524155e-08,True
1066,0.1,0.03341047484567891,True
1066,0.01,0.0034437496280456505,True
1066,0.001,0.00034543668042988444,True
1066,0.0001,3.455432110589138e-05,True
1066,1e-05,3.4555386772208865e-06,True
1066,1e-06,3.4555493338043285e-07,True
1067,0.1,0.06677912705567406,True
1067,0.01,0.007306148972772399,True
1067,0.001,0.0007376413758991003,True
1067,0.0001,7.383523769663008e-05,True
1067,1e-05,7.384235616195901e-06,True
1067,1e-06,7.384306809771992e-07,True
1068,0.1,0.023098205691134653,True
1068,0.01,0.002359647465694199,True
1068,0.001,0.0002364752506308725,True
1068,0.0001,2.3652642646885444e-05,True
1068,1e-05,2.365315453048162e-06,True
1068,1e-06,2.3653205708237968e-07,True
1069,0.1,0.019659653321577666,True
1069,0.01,0.002002325797076779,True
1069,0.001,0.00020060342261783647,True
1069,0.0001,2.0064058072705044e-05,True
1069,1e-05,2.0064429728193786e-06,True
1069,1e-06,2.0064466904078408e-07,True
1070,0.1,0.0032918188886169983,True
1070,0.01,0.0003356374544292158,True
1070,0.001,3.363087122656068e-05,True
1070,0.0001,3.3637610745490636e-06,True
1070,1e-05,3.3638284967689877e-07,True
1070,1e-06,3.363835235838612e-08,True
1071,0.1,0.005069153580771912,True
1071,0.01,0.00050808863494384,True
1071,0.001,5.081725898504116e-05,True
1071,0.0001,5.081806299713872e-06,True
1071,1e-05,5.081814304016158e-07,True
1071,1e-06,5.0818151034766895e-08,True
1072,0.1,0.0035625963098322314,True
1072,0.01,0.00035864341119532395,True
1072,0.001,3.5888336477227245e-05,True
1072,0.0001,3.589073759775483e-06,True
1072,1e-05,3.589097772009884e-07,True
1072,1e-06,3.5891001822500204e-08,True
1073,0.1,0.022912847671833585,True
1073,0.01,0.002341185410864875,True
1073,0.001,0.00023462920842382676,True
1073,0.0001,2.346803944657245e-05,True
1073,1e-05,2.3468551427217534e-06,True
1073,1e-06,2.3468602625782955e-07,True
1074,0.1,0.020022982973759082,True
1074,0.01,0.002040338854965154,True
1074,0.001,0.00020442289125135202,True
1074,0.0001,2.0446187990671458e-05,True
1074,1e-05,2.0446577965687978e-06,True
1074,1e-06,2.044661696659314e-07,True
1075,0.1,0.002346682552539497,True
1075,0.01,0.000235917103532237,True
1075,0.001,2.3604176312711995e-05,True
1075,0.0001,2.3605422660310957e-06,True
1075,1e-05,2.3605547292954946e-07,True
1075,1e-06,2.360555974773571e-08,True
1076,0.1,0.027800186344320882,True
1076,0.01,0.002856362647289588,True
1076,0.001,0.0002864252919437164,True
1076,0.0001,2.8650445974059526e-05,True
1076,1e-05,2.8651237918321848e-06,True
1076,1e-06,2.8651317113650233e-07,True
1077,0.1,0.006421985242797897,True
1077,0.01,0.0006643413251290411,True
1077,0.001,6.666555920111643e-05,True
1077,0.0001,6.668880664464862e-06,True
1077,1e-05,6.669113244491108e-07,True
1077,1e-06,6.66913649768305e-08,True
1078,0.1,0.03875205339836468,True
1078,0.01,0.004032438112318006,True
1078,0.001,0.0004048936658018395,True
1078,0.0001,4.0505946649522584e-05,True
1078,1e-05,4.050760547680749e-06,True
1078,1e-06,4.050777137174061e-07,True
1079,0.1,0.08592557102334798,True
1079,0.01,0.009583822338648391,True
1079,0.001,0.000969757322492942,True
1079,0.0001,9.709117102737783e-05,True
1079,1e-05,9.710273204396177e-06,True
1079,1e-06,9.710388830799942e-07,True
1080,0.1,0.004281108456255829,True
1080,0.01,0.0004299342118785843,True
1080,0.001,4.3010236851739125e-05,True
1080,0.0001,4.3011903506974956e-06,True
1080,1e-05,4.3012070022166893e-07,True
1080,1e-06,4.3012086706138965e-08,True
1081,0.1,0.01888669561212919,True
1081,0.01,0.0019227440709984915,True
1081,0.001,0.00019262248934151242,True
1081,0.0001,1.9265737262501116e-05,True
1081,1e-05,1.926608616928583e-06,True
1081,1e-06,1.926612105514244e-07,True
1082,0.1,0.006327057984834864,True
1082,0.01,0.0006574038579355501,True
1082,0.001,6.599923759338406e-05,True
1082,0.0001,6.602524776863288e-06,True
1082,1e-05,6.602785005139715e-07,True
1082,1e-06,6.602811026055978e-08,True
1083,0.1,0.03793251332225207,True
1083,0.01,0.003938730874246371,True
1083,0.001,0.0003953966602978715,True
1083,0.0001,3.955497402407923e-05,True
1083,1e-05,3.955650555122027e-06,True
1083,1e-06,3.9556658714763826e-07,True
1084,0.1,0.0027753173409976717,True
1084,0.01,0.00027810424423866265,True
1084,0.001,2.7815855981204134e-05,True
1084,0.0001,2.7816396114284695e-06,True
1084,1e-05,2.781645009498134e-07,True
1084,1e-06,2.78164555498495e-08,True
1085,0.1,0.002785760124195552,True
1085,0.01,0.00028006489769153526,True
1085,0.001,2.8021402152673357e-05,True
1085,0.0001,2.8022893616367482e-06,True
1085,1e-05,2.8023042756919495e-07,True
1085,1e-06,2.802305769032634e-08,True
1086,0.1,0.047518195026360024,True
1086,0.01,0.004984174177751417,True
1086,0.001,0.0005008811105170405,True
1086,0.0001,5.0112897201092314e-05,True
1086,1e-05,5.011537731891826e-06,True
1086,1e-06,5.011562534952909e-07,True
1087,0.1,0.004467461845682583,True
1087,0.01,0.0004522247951336761,True
1087,0.001,4.5277828244667546e-05,True
1087,0.0001,4.52833687938406e-06,True
1087,1e-05,4.528392290713002e-07,True
1087,1e-06,4.52839783465437e-08,True
1088,0.1,0.0035883217479186734,True
1088,0.01,0.00035971715105757244,True
1088,0.001,3.597989143611851e-05,True
1088,0.0001,3.598070206727678e-06,True
1088,1e-05,3.598078306577604e-07,True
1088,1e-06,3.598079113712032e-08,True
1089,0.1,0.004198784604446708,True
1089,0.01,0.0004234956984263073,True
1089,0.001,4.2386030557306547e-05,True
1089,0.0001,4.238967953140049e-06,True
1089,1e-05,4.239004446122276e-07,True
1089,1e-06,4.2390080965832385e-08,True
1090,0.1,0.023179368179336843,True
1090,0.01,0.0023705860217552626,True
1090,0.001,0.0002375992913355455,True
1090,0.0001,2.3765350622900953e-05,True
1090,1e-05,2.3765892916644373e-06,True
1090,1e-06,2.37659471403369e-07,True
1091,0.1,0.0204167007575527,True
1091,0.01,0.0022415397376369605,True
1091,0.001,0.0002263902628233471,True
1091,0.0001,2.266165569795005e-05,True
1091,1e-05,2.266392133703602e-06,True
1091,1e-06,2.2664147928474803e-07,True
1092,0.1,0.04265188523886852,True
1092,0.01,0.004439486029609842,True
1092,0.001,0.0004457683529985599,True
1092,0.0001,4.459511293348941e-05,True
1092,1e-05,4.4596941501886e-06,True
1092,1e-06,4.4597124359834484e-07,True
1093,0.1,0.06874780522999521,True
1093,0.01,0.007568770961000041,True
1093,0.001,0.0007646909744114502,True
1093,0.0001,7.65482234149601e-05,True
1093,1e-05,7.655614601201834e-06,True
1093,1e-06,7.65569383733944e-07,True
1094,0.1,0.009776551188939366,True
1094,0.01,0.000993785043005052,True
1094,0.001,9.954251507121875e-05,True
1094,0.0001,9.955894372243629e-06,True
1094,1e-05,9.956058686314893e-07,True
1094,1e-06,9.956075112050907e-08,True
1095,0.1,0.008553110194220143,True
1095,0.01,0.0008661950445877959,True
1095,0.001,8.672983683983029e-05,True
1095,0.0001,8.674088520682045e-06,True
1095,1e-05,8.674199019496544e-07,True
1095,1e-06,8.674210065947184e-08,True
1096,0.1,0.005447280353171101,True
1096,0.01,0.0005499699942359357,True
1096,0.001,5.504993916558618e-05,True
1096,0.0001,5.505523839238036e-06,True
1096,1e-05,5.505576836739538e-07,True
1096,1e-06,5.5055821393125354e-08,True
1097,0.1,0.0035971716321421235,True
1097,0.01,0.000363135849691753,True
1097,0.001,3.63477797249581e-05,True
1097,0.0001,3.635119918961996e-06,True
1097,1e-05,3.6351541139352345e-07,True
1097,1e-06,3.635157541875526e-08,True
1098,0.1,0.009071447041619931,True
1098,0.01,0.0009549456540770383,True
1098,0.001,9.60043233365387e-05,True
1098,0.0001,9.605563846312238e-06,True
1098,1e-05,9.606077339536153e-07,True
1098,1e-06,9.606128696011647e-08,True
1099,0.1,0.007230461639708681,True
1099,0.01,0.0007627750981658992,True
1099,0.001,7.67034780918698e-05,True
1099,0.0001,7.674638364384682e-06,True
1099,1e-05,7.675067731190564e-07,True
1099,1e-06,7.675110666976015e-08,True
1100,0.1,0.00747306989296845,True
1100,0.01,0.0007813180149257666,True
1100,0.001,7.849283408989828e-05,True
1100,0.0001,7.85291602531565e-06,True
1100,1e-05,7.853279511070886e-07,True
1100,1e-06,7.85331586149305e-08,True
1101,0.1,0.022664339517267526,True
1101,0.01,0.002316319655383372,True
1101,0.001,0.00023214406054982518,True
1101,0.0001,2.3219540619130794e-05,True
1101,1e-05,2.3220054210598704e-06,True
1101,1e-06,2.3220105566163595e-07,True
1102,0.1,0.016777161885763302,True
1102,0.01,0.0017132720058000408,True
1102,0.001,0.00017169075072431234,True
1102,0.0001,1.7172718745559354e-05,True
1102,1e-05,1.7173083195227198e-06,True
1102,1e-06,1.7173119640361407e-07,True
1103,0.1,0.0022407814507938778,True
1103,0.01,0.00022722170308296755,True
1103,0.001,2.275416509583483e-05,True
1103,0.0001,2.275737028652175e-06,True
1103,1e-05,2.275769085944934e-07,True
1103,1e-06,2.2757722962798398e-08,True
1104,0.1,0.00308985750060266,True
1104,0.01,0.0003107284860935422,True
1104,0.001,3.109022032539344e-05,True
1104,0.0001,3.1091956901447436e-06,True
1104,1e-05,3.10921305604209e-07,True
1104,1e-06,3.109214804850549e-08,True
1105,0.1,0.6896005990014258,True
1105,0.01,0.3862222166917677,True
1105,0.001,0.06795263060035081,True
1105,0.0001,0.007349114871426402,True
1105,1e-05,0.0007409459153574859,True
1105,1e-06,7.415547656190035e-05,True
1106,0.1,0.01813629974874198,True
1106,0.01,0.0018449108146876096,True
1106,0.001,0.00018481026736784552,True
1106,0.0001,1.8484225111141765e-05,True
1106,1e-05,1.8484545013333979e-06,True
1106,1e-06,1.8484576998073278e-07,True
1107,0.1,0.0054270790967763955,True
1107,0.01,0.0005470442420799497,True
1107,0.001,5.474815896769106e-05,True
1107,0.0001,5.47525361907375e-06,True
1107,1e-05,5.475297396145949e-07,True
1107,1e-06,5.4753017830923224e-08,True
1108,0.1,0.003637389718250805,True
1108,0.01,0.0003665434122844684,True
1108,0.001,3.668258297936302e-05,True
1108,0.0001,3.66854091402559e-06,True
1108,1e-05,3.6685691769057953e-07,True
1108,1e-06,3.66857200857879e-08,True
1109,0.1,0.008103364430514726,True
1109,0.01,0.0008180291823794904,True
1109,0.001,8.188062292571787e-05,True
1109,0.0001,8.188840124622858e-06,True
1109,1e-05,8.18891791510895e-07,True
1109,1e-06,8.188925697438147e-08,True
1110,0.1,0.0035167160196737175,True
1110,0.01,0.00036100690256050613,True
1110,0.001,3.6197702980063666e-05,True
1110,0.0001,3.620744239068552e-06,True
1110,1e-05,3.620841670445304e-07,True
1110,1e-06,3.620851411927382e-08,True
1111,0.1,0.024496730717515087,True
1111,0.01,0.002504787568166749,True
1111,0.001,0.00025104362526655,True
1111,0.0001,2.511002528345216e-05,True
1111,1e-05,2.5110591699809374e-06,True
1111,1e-06,2.5110648335162776e-07,True
1112,0.1,0.021303875737842606,True
1112,0.01,0.0021727374790538366,True
1112,0.001,0.00021770699496920015,True
1112,0.0001,2.1775041951559367e-05,True
1112,1e-05,2.177547629708627e-06,True
1112,1e-06,2.1775519725162083e-07,True
1113,0.1,0.011130609307846604,True
1113,0.01,0.0011261500102166954,True
1113,0.001,0.0001127475371939609,True
1113,0.0001,1.127608074702617e-05,True
1113,1e-05,1.1276213465548821e-06,True
1113,1e-06,1.1276226732654506e-07,True
1114,0.1,0.011335808183170148,True
1114,0.01,0.0012384146836562954,True
1114,0.001,0.00012501840985447362,True
1114,0.0001,1.2513755806672968e-05,True
1114,1e-05,1.2514948761730294e-06,True
1114,1e-06,1.2515068068094065e-07,True
1115,0.1,0.006175594628993097,True
1115,0.01,0.0006245148088650794,True
1115,0.001,6.252182667281815e-05,True
1115,0.0001,6.252886926679029e-06,True
1115,1e-05,6.252957360867302e-07,True
1115,1e-06,6.252964402055587e-08,True
1116,0.1,0.00900289936965681,True
1116,0.01,0.000909525047420708,True
1116,0.001,9.104587618030544e-05,True
1116,0.0001,9.105522364077957e-06,True
1116,1e-05,9.105615848064144e-07,True
1116,1e-06,9.105625203739005e-08,True
1117,0.1,0.061004313350666695,True
1117,0.01,0.006591632481736104,True
1117,0.001,0.0006645805210495878,True
1117,0.0001,6.651278445896224e-05,True
1117,1e-05,6.651826335228469e-06,True
1117,1e-06,6.651881130046305e-07,True
1118,0.1,0.06094296239471258,True
1118,0.01,0.006524468947126388,True
1118,0.001,0.0006571340491264018,True
1118,0.0001,6.57606986258669e-05,True
1118,1e-05,6.576543225936024e-06,True
1118,1e-06,6.576590566110735e-07,True
1119,0.1,0.07013666914644337,True
1119,0.01,0.007702034666061328,True
1119,0.001,0.0007779421084985983,True
1119,0.0001,7.787256239784916e-05,True
1119,1e-05,7.788040732868115e-06,True
1119,1e-06,7.788119191333727e-07,True
1120,0.1,0.01970953760135956,True
1120,0.01,0.002009199853087603,True
1120,0.001,0.00020131018219488023,True
1120,0.0001,2.0134928073831023e-05,True
1120,1e-05,2.0135319138852713e-06,True
1120,1e-06,2.013535824349728e-07,True
1121,0.1,0.01127285083349952,True
1121,0.01,0.0011435442304232077,True
1121,0.001,0.00011451957757599988,True
1121,0.0001,1.1453611906747552e-05,True
1121,1e-05,1.145377734748105e-06,True
1121,1e-06,1.1453793891326428e-07,True
1122,0.1,0.04381234613183399,True
1122,0.01,0.0046284458757108815,True
1122,0.001,0.00046549444362279215,True
1122,0.0001,4.657613406471568e-05,True
1122,1e-05,4.657880496048793e-06,True
1122,1e-06,4.6579072071705374e-07,True
1123,0.1,0.03910155241092145,True
1123,0.01,0.004081348991009697,True
1123,0.001,0.0004099412925290455,True
1123,0.0001,4.1012293183350074e-05,True
1123,1e-05,4.10141105825809e-06,True
1123,1e-06,4.1014292337724826e-07,True
1124,0.1,0.015658185729806963,True
1124,0.01,0.001594553609607083,True
1124,0.001,0.00015974831029525396,True
1124,0.0001,1.59777662308895e-05,True
1124,1e-05,1.5978059808549128e-06,True
1124,1e-06,1.597808916949843e-07,True
1125,0.1,0.003500213017144825,True
1125,0.01,0.0003522718335264833,True
1125,0.001,3.5249743328559784e-05,True
1125,0.0001,3.5251999853360527e-06,True
1125,1e-05,3.5252225498559426e-07,True
1125,1e-06,3.525224812882387e-08,True
1126,0.1,0.015343852117958214,True
1126,0.01,0.0015558367044271888,True
1126,0.001,0.0001558014693622508,True
1126,0.0001,1.5582328260398102e-05,True
1126,1e-05,1.558254642629716e-06,True
1126,1e-06,1.558256824420552e-07,True
1127,0.1,0.002887041509055672,True
