sample_index,mode,size,clone_count,target_index,macro_total_variation,maximum_macro_probability_error,refinement_consistent
2983,weighted_z,6,4,2,1.249000902703301e-16,1.6653345369377348e-16,True
2984,unweighted_raw,8,4,0,0.09196984672785219,0.09196984672785219,False
2984,unweighted_z,8,4,0,0.06640977670044791,0.06640977670044788,False
2984,weighted_raw,8,4,0,0.0,0.0,True
2984,weighted_z,8,4,0,0.0,0.0,True
2985,unweighted_raw,5,3,0,0.08125609436079578,0.08125609436079584,False
2985,unweighted_z,5,3,0,0.07529833308310215,0.0752983330831021,False
2985,weighted_raw,5,3,0,3.469446951953614e-18,6.938893903907228e-18,True
2985,weighted_z,5,3,0,3.469446951953614e-18,6.938893903907228e-18,True
2986,unweighted_raw,10,6,7,0.08295016858798684,0.08295016858798689,False
2986,unweighted_z,10,6,7,0.08526092155779537,0.08294476503643473,False
2986,weighted_raw,10,6,7,0.0,0.0,True
2986,weighted_z,10,6,7,9.974659986866641e-17,5.551115123125783e-17,True
2987,unweighted_raw,11,5,9,0.3692290373659074,0.36922903736590745,False
2987,unweighted_z,11,5,9,0.3612911944269852,0.3612911944269852,False
2987,weighted_raw,11,5,9,2.7755575615628914e-17,5.551115123125783e-17,True
2987,weighted_z,11,5,9,4.163336342344337e-17,8.326672684688674e-17,True
2988,unweighted_raw,5,6,3,0.36390585084635185,0.3639058508463518,False
2988,unweighted_z,5,6,3,0.18216045863805858,0.18216045863805858,False
2988,weighted_raw,5,6,3,6.938893903907228e-18,1.3877787807814457e-17,True
2988,weighted_z,5,6,3,3.469446951953614e-18,6.938893903907228e-18,True
2989,unweighted_raw,10,4,8,0.043126657786780744,0.04312665778678075,False
2989,unweighted_z,10,4,8,0.05387165340602646,0.05253602894181098,False
2989,weighted_raw,10,4,8,8.673617379884035e-19,1.734723475976807e-18,True
2989,weighted_z,10,4,8,2.0816681711721685e-17,2.7755575615628914e-17,True
2990,unweighted_raw,8,6,7,0.041589900330567024,0.04158990033056724,False
2990,unweighted_z,8,6,7,0.11280391546080784,0.09207337917540484,False
2990,weighted_raw,8,6,7,7.719519468096792e-17,5.551115123125783e-17,True
2990,weighted_z,8,6,7,1.0191500421363742e-16,1.6653345369377348e-16,True
2991,unweighted_raw,9,5,6,0.29173276758331823,0.2917327675833182,False
2991,unweighted_z,9,5,6,0.2780574443690278,0.27805744436902785,False
2991,weighted_raw,9,5,6,2.7755575615628914e-17,5.551115123125783e-17,True
2991,weighted_z,9,5,6,0.0,0.0,True
2992,unweighted_raw,7,2,3,0.052135412412957396,0.05213541241295744,False
2992,unweighted_z,7,2,3,0.03829531096189126,0.03829531096189114,False
2992,weighted_raw,7,2,3,3.469446951953614e-18,6.938893903907228e-18,True
2992,weighted_z,7,2,3,0.0,0.0,True
2993,unweighted_raw,5,4,3,0.32128819574800105,0.32128819574800105,False
2993,unweighted_z,5,4,3,0.31368409620155185,0.3136840962015519,False
2993,weighted_raw,5,4,3,1.3877787807814457e-17,2.7755575615628914e-17,True
2993,weighted_z,5,4,3,3.469446951953614e-17,4.163336342344337e-17,True
2994,unweighted_raw,4,2,1,0.02898433576622031,0.02898433576622032,False
2994,unweighted_z,4,2,1,0.04333875595500302,0.043338755955002986,False
2994,weighted_raw,4,2,1,0.0,0.0,True
2994,weighted_z,4,2,1,3.469446951953614e-18,6.938893903907228e-18,True
2995,unweighted_raw,6,2,3,0.1707539089912844,0.1707539089912844,False
2995,unweighted_z,6,2,3,0.1650748786560891,0.1650748786560891,False
2995,weighted_raw,6,2,3,2.7755575615628914e-17,5.551115123125783e-17,True
2995,weighted_z,6,2,3,7.979727989493313e-17,5.551115123125783e-17,True
2996,unweighted_raw,10,4,7,0.08150498884899304,0.08150498884899314,False
2996,unweighted_z,10,4,7,0.07851217617714999,0.07851217617715008,False
2996,weighted_raw,10,4,7,3.469446951953614e-18,6.938893903907228e-18,True
2996,weighted_z,10,4,7,0.0,0.0,True
2997,unweighted_raw,5,6,0,0.41348790487329495,0.413487904873295,False
2997,unweighted_z,5,6,0,0.4292829828545875,0.4292829828545874,False
2997,weighted_raw,5,6,0,1.3877787807814457e-17,2.7755575615628914e-17,True
2997,weighted_z,5,6,0,7.979727989493313e-17,5.551115123125783e-17,True
2998,unweighted_raw,4,2,0,0.13207659091306212,0.13207659091306212,False
2998,unweighted_z,4,2,0,0.04785573056702328,0.047855730567023205,False
2998,weighted_raw,4,2,0,1.3877787807814457e-17,2.7755575615628914e-17,True
2998,weighted_z,4,2,0,0.0,0.0,True
2999,unweighted_raw,11,2,10,0.07268286781866205,0.0726828678186621,False
2999,unweighted_z,11,2,10,0.054093761907055914,0.05409376190705609,False
2999,weighted_raw,11,2,10,3.469446951953614e-18,6.938893903907228e-18,True
2999,weighted_z,11,2,10,5.0306980803327406e-17,8.326672684688674e-17,True
3000,unweighted_raw,5,4,1,0.22738891950390522,0.22738891950390525,False
3000,unweighted_z,5,4,1,0.14992305591734664,0.14992305591734667,False
3000,weighted_raw,5,4,1,2.7755575615628914e-17,5.551115123125783e-17,True
3000,weighted_z,5,4,1,1.1622647289044608e-16,1.6653345369377348e-16,True
3001,unweighted_raw,8,6,5,0.050637416460849405,0.050637416460849266,False
3001,unweighted_z,8,6,5,0.0961963859806585,0.09421139497034087,False
3001,weighted_raw,8,6,5,8.673617379884035e-19,1.734723475976807e-18,True
3001,weighted_z,8,6,5,0.0,0.0,True
3002,unweighted_raw,5,3,1,0.13230914843558883,0.13230914843558883,False
3002,unweighted_z,5,3,1,0.10140392283111165,0.10140392283111166,False
3002,weighted_raw,5,3,1,5.551115123125783e-17,1.1102230246251565e-16,True
3002,weighted_z,5,3,1,7.632783294297951e-17,1.1102230246251565e-16,True
3003,unweighted_raw,8,6,1,0.35884288815730064,0.3588428881573007,False
3003,unweighted_z,8,6,1,0.36031925252229635,0.36031925252229635,False
3003,weighted_raw,8,6,1,0.0,0.0,True
3003,weighted_z,8,6,1,6.245004513516506e-17,5.551115123125783e-17,True
3004,unweighted_raw,9,5,3,0.18667494782845978,0.18667494782845986,False
3004,unweighted_z,9,5,3,0.13173958749838743,0.12432910242422085,False
3004,weighted_raw,9,5,3,0.0,0.0,True
3004,weighted_z,9,5,3,1.0234868508263162e-16,5.551115123125783e-17,True
3005,unweighted_raw,8,2,1,0.07450255087327791,0.07450255087327783,False
3005,unweighted_z,8,2,1,0.055105191100833194,0.05510519110083323,False
3005,weighted_raw,8,2,1,3.469446951953614e-18,6.938893903907228e-18,True
3005,weighted_z,8,2,1,1.0581813203458523e-16,1.1102230246251565e-16,True
3006,unweighted_raw,7,5,1,0.24688602767003162,0.24688602767003154,False
3006,unweighted_z,7,5,1,0.1050951748251203,0.09736003307749624,False
3006,weighted_raw,7,5,1,6.938893903907228e-18,1.3877787807814457e-17,True
3006,weighted_z,7,5,1,0.0,0.0,True
3007,unweighted_raw,7,4,4,0.09645684678371545,0.09645684678371547,False
3007,unweighted_z,7,4,4,0.06597083813528219,0.06597083813528228,False
3007,weighted_raw,7,4,4,9.367506770274758e-17,1.1102230246251565e-16,True
3007,weighted_z,7,4,4,8.847089727481716e-17,1.1102230246251565e-16,True
3008,unweighted_raw,4,5,2,0.2985937095900656,0.2985937095900656,False
3008,unweighted_z,4,5,2,0.18881531110710675,0.1888153111071068,False
3008,weighted_raw,4,5,2,0.0,0.0,True
3008,weighted_z,4,5,2,6.938893903907228e-18,1.3877787807814457e-17,True
3009,unweighted_raw,6,2,5,0.07288868086647281,0.07288868086647278,False
3009,unweighted_z,6,2,5,0.07783912975268377,0.07783912975268369,False
3009,weighted_raw,6,2,5,0.0,0.0,True
3009,weighted_z,6,2,5,1.6306400674181987e-16,1.6653345369377348e-16,True
3010,unweighted_raw,6,4,1,0.3173406017947554,0.3173406017947553,False
3010,unweighted_z,6,4,1,0.27605826853075777,0.27605826853075777,False
3010,weighted_raw,6,4,1,1.0061396160665481e-16,5.551115123125783e-17,True
3010,weighted_z,6,4,1,2.949029909160572e-17,2.7755575615628914e-17,True
3011,unweighted_raw,7,5,6,0.12879663042903355,0.12879663042903342,False
3011,unweighted_z,7,5,6,0.08512493245917943,0.0851249324591794,False
3011,weighted_raw,7,5,6,1.734723475976807e-18,3.469446951953614e-18,True
3011,weighted_z,7,5,6,2.2898349882893854e-16,2.220446049250313e-16,True
3012,unweighted_raw,5,5,1,0.3260099587335006,0.3260099587335006,False
3012,unweighted_z,5,5,1,0.11963821694947051,0.11963821694947055,False
3012,weighted_raw,5,5,1,0.0,0.0,True
3012,weighted_z,5,5,1,3.122502256758253e-17,2.7755575615628914e-17,True
3013,unweighted_raw,9,3,1,0.04586443401651226,0.045864434016512176,False
3013,unweighted_z,9,3,1,0.04352033811260162,0.03883533667269036,False
3013,weighted_raw,9,3,1,3.469446951953614e-18,6.938893903907228e-18,True
3013,weighted_z,9,3,1,2.6020852139652106e-17,2.0816681711721685e-17,True
3014,unweighted_raw,6,6,5,0.12205220878341028,0.12205220878341026,False
3014,unweighted_z,6,6,5,0.10394233815521303,0.09786970161306952,False
3014,weighted_raw,6,6,5,7.632783294297951e-17,1.1102230246251565e-16,True
3014,weighted_z,6,6,5,1.5959455978986625e-16,1.1102230246251565e-16,True
3015,unweighted_raw,11,4,7,0.3283671188610444,0.3283671188610444,False
3015,unweighted_z,11,4,7,0.30550273906513015,0.3055027390651303,False
3015,weighted_raw,11,4,7,1.0061396160665481e-16,5.551115123125783e-17,True
3015,weighted_z,11,4,7,9.280770596475918e-17,8.326672684688674e-17,True
3016,unweighted_raw,7,4,0,0.2814517160738719,0.2814517160738718,False
3016,unweighted_z,7,4,0,0.2800934289853868,0.2800934289853868,False
3016,weighted_raw,7,4,0,0.0,0.0,True
3016,weighted_z,7,4,0,7.806255641895632e-17,5.551115123125783e-17,True
3017,unweighted_raw,5,5,1,0.3815195165474363,0.38151951654743627,False
3017,unweighted_z,5,5,1,0.39187526355714836,0.3918752635571484,False
3017,weighted_raw,5,5,1,8.500145032286355e-17,5.551115123125783e-17,True
3017,weighted_z,5,5,1,1.205632815803881e-16,1.6653345369377348e-16,True
3018,unweighted_raw,11,3,1,0.17648581340172662,0.1764858134017266,False
3018,unweighted_z,11,3,1,0.17673852864061787,0.17673852864061787,False
3018,weighted_raw,11,3,1,0.0,0.0,True
3018,weighted_z,11,3,1,0.0,0.0,True
3019,unweighted_raw,6,4,5,0.1558832564857244,0.15588325648572451,False
3019,unweighted_z,6,4,5,0.0917453517119707,0.09174535171197076,False
3019,weighted_raw,6,4,5,8.153200337090993e-17,5.551115123125783e-17,True
3019,weighted_z,6,4,5,8.391724815037804e-17,5.551115123125783e-17,True
3020,unweighted_raw,6,4,3,0.10534725034964602,0.10534725034964594,False
3020,unweighted_z,6,4,3,0.08814828494934127,0.08814828494934121,False
3020,weighted_raw,6,4,3,0.0,0.0,True
3020,weighted_z,6,4,3,5.551115123125783e-17,1.1102230246251565e-16,True
3021,unweighted_raw,4,4,2,0.1828671257308589,0.18286712573085895,False
3021,unweighted_z,4,4,2,0.10490100110533823,0.1049010011053382,False
3021,weighted_raw,4,4,2,0.0,0.0,True
3021,weighted_z,4,4,2,0.0,0.0,True
3022,unweighted_raw,8,2,1,0.07551021285718529,0.07551021285718537,False
3022,unweighted_z,8,2,1,0.06217498670751696,0.06217498670751696,False
3022,weighted_raw,8,2,1,0.0,0.0,True
3022,weighted_z,8,2,1,0.0,0.0,True
3023,unweighted_raw,8,6,3,0.22360008177141372,0.2236000817714137,False
3023,unweighted_z,8,6,3,0.1620671387424955,0.16206713874249554,False
3023,weighted_raw,8,6,3,6.678685382510707e-17,2.7755575615628914e-17,True
3023,weighted_z,8,6,3,5.551115123125783e-17,5.551115123125783e-17,True
3024,unweighted_raw,10,2,6,0.013060820746149207,0.013060820746149246,False
3024,unweighted_z,10,2,6,0.020396949854703632,0.017393413613624134,False
3024,weighted_raw,10,2,6,4.336808689942018e-19,8.673617379884035e-19,True
3024,weighted_z,10,2,6,1.227316859253591e-16,1.6653345369377348e-16,True
3025,unweighted_raw,9,4,7,0.05661854968464509,0.05661854968464519,False
3025,unweighted_z,9,4,7,0.05947148470233274,0.05947148470233275,False
3025,weighted_raw,9,4,7,8.673617379884035e-19,1.734723475976807e-18,True
3025,weighted_z,9,4,7,9.020562075079397e-17,1.1102230246251565e-16,True
3026,unweighted_raw,9,4,3,0.11402303493338065,0.11402303493338063,False
3026,unweighted_z,9,4,3,0.056616094314716564,0.05661609431471651,False
3026,weighted_raw,9,4,3,6.938893903907228e-18,1.3877787807814457e-17,True
3026,weighted_z,9,4,3,5.551115123125783e-17,5.551115123125783e-17,True
3027,unweighted_raw,5,2,1,0.12522851971344562,0.1252285197134456,False
3027,unweighted_z,5,2,1,0.08490809788156652,0.08490809788156659,False
3027,weighted_raw,5,2,1,6.938893903907228e-18,1.3877787807814457e-17,True
3027,weighted_z,5,2,1,0.0,0.0,True
3028,unweighted_raw,9,2,2,0.06361444710998339,0.06361444710998344,False
3028,unweighted_z,9,2,2,0.052029281875853595,0.052029281875853595,False
3028,weighted_raw,9,2,2,0.0,0.0,True
3028,weighted_z,9,2,2,0.0,0.0,True
3029,unweighted_raw,9,2,4,0.0685016897255708,0.06850168972557087,False
3029,unweighted_z,9,2,4,0.06555811554649596,0.06555811554649586,False
3029,weighted_raw,9,2,4,6.938893903907228e-18,1.3877787807814457e-17,True
3029,weighted_z,9,2,4,6.938893903907228e-18,6.938893903907228e-18,True
3030,unweighted_raw,8,3,2,0.10680485538489051,0.10680485538489046,False
3030,unweighted_z,8,3,2,0.07685505086747471,0.07685505086747474,False
3030,weighted_raw,8,3,2,0.0,0.0,True
3030,weighted_z,8,3,2,1.1622647289044608e-16,1.1102230246251565e-16,True
3031,unweighted_raw,6,2,5,0.010267055673995624,0.010267055673995608,False
3031,unweighted_z,6,2,5,0.032294860570263144,0.030171848586121996,False
3031,weighted_raw,6,2,5,4.336808689942018e-19,8.673617379884035e-19,True
3031,weighted_z,6,2,5,1.0928757898653885e-16,1.1102230246251565e-16,True
3032,unweighted_raw,8,5,1,0.12262598524392776,0.12262598524392776,False
3032,unweighted_z,8,5,1,0.1467732537167493,0.14677325371674937,False
3032,weighted_raw,8,5,1,3.469446951953614e-18,6.938893903907228e-18,True
3032,weighted_z,8,5,1,8.586881206085195e-17,5.551115123125783e-17,True
3033,unweighted_raw,10,6,0,0.21365517134823667,0.2136551713482367,False
3033,unweighted_z,10,6,0,0.14235331098014797,0.12268318094455707,False
3033,weighted_raw,10,6,0,0.0,0.0,True
3033,weighted_z,10,6,0,0.0,0.0,True
3034,unweighted_raw,6,5,3,0.09640704817119228,0.0964070481711923,False
3034,unweighted_z,6,5,3,0.09735306762281709,0.09735306762281704,False
3034,weighted_raw,6,5,3,1.734723475976807e-18,3.469446951953614e-18,True
3034,weighted_z,6,5,3,0.0,0.0,True
3035,unweighted_raw,5,6,2,0.2577343780873596,0.25773437808735966,False
3035,unweighted_z,5,6,2,0.1558558054690895,0.15585580546908945,False
3035,weighted_raw,5,6,2,3.469446951953614e-18,6.938893903907228e-18,True
3035,weighted_z,5,6,2,6.938893903907228e-18,1.3877787807814457e-17,True
3036,unweighted_raw,5,3,3,0.2553923350739162,0.25539233507391623,False
3036,unweighted_z,5,3,3,0.25859405867870744,0.2585940586787075,False
3036,weighted_raw,5,3,3,8.500145032286355e-17,5.551115123125783e-17,True
3036,weighted_z,5,3,3,1.1275702593849246e-16,1.1102230246251565e-16,True
3037,unweighted_raw,9,3,3,0.04655332543215039,0.04655332543215045,False
3037,unweighted_z,9,3,3,0.07134274149301258,0.060665132564164226,False
3037,weighted_raw,9,3,3,8.673617379884035e-19,1.734723475976807e-18,True
3037,weighted_z,9,3,3,2.168404344971009e-19,4.336808689942018e-19,True
3038,unweighted_raw,5,5,2,0.3818613602668156,0.38186136026681566,False
3038,unweighted_z,5,5,2,0.38761195723730024,0.3876119572373001,False
3038,weighted_raw,5,5,2,1.3877787807814457e-17,2.7755575615628914e-17,True
3038,weighted_z,5,5,2,1.3877787807814457e-17,2.7755575615628914e-17,True
3039,unweighted_raw,11,2,3,0.05279490592415856,0.05279490592415862,False
3039,unweighted_z,11,2,3,0.0534194107723897,0.05341941077238961,False
3039,weighted_raw,11,2,3,0.0,0.0,True
3039,weighted_z,11,2,3,0.0,0.0,True
3040,unweighted_raw,10,2,2,0.023864383663786543,0.023864383663786584,False
3040,unweighted_z,10,2,2,0.02344855951029739,0.023448559510297364,False
3040,weighted_raw,10,2,2,5.984795992119984e-17,5.551115123125783e-17,True
3040,weighted_z,10,2,2,0.0,0.0,True
3041,unweighted_raw,9,6,6,0.27476153272661535,0.27476153272661524,False
3041,unweighted_z,9,6,6,0.1527003746713859,0.15270037467138575,False
3041,weighted_raw,9,6,6,1.0234868508263162e-16,1.1102230246251565e-16,True
3041,weighted_z,9,6,6,1.1709383462843448e-16,1.1102230246251565e-16,True
3042,unweighted_raw,9,5,2,0.04238490835738046,0.0423849083573805,False
3042,unweighted_z,9,5,2,0.07790898855087316,0.07790898855087315,False
3042,weighted_raw,9,5,2,0.0,0.0,True
3042,weighted_z,9,5,2,3.469446951953614e-17,5.551115123125783e-17,True
3043,unweighted_raw,6,2,1,0.11308164527135699,0.11308164527135697,False
3043,unweighted_z,6,2,1,0.09331533234139955,0.09331533234139949,False
3043,weighted_raw,6,2,1,1.3877787807814457e-17,2.7755575615628914e-17,True
3043,weighted_z,6,2,1,6.938893903907228e-17,5.551115123125783e-17,True
3044,unweighted_raw,5,2,0,0.07949987015208382,0.07949987015208379,False
3044,unweighted_z,5,2,0,0.043971745581742286,0.043971745581742314,False
3044,weighted_raw,5,2,0,6.938893903907228e-18,1.3877787807814457e-17,True
3044,weighted_z,5,2,0,3.469446951953614e-18,6.938893903907228e-18,True
3045,unweighted_raw,9,4,4,0.17653604302223946,0.1765360430222395,False
3045,unweighted_z,9,4,4,0.14115078793403826,0.14115078793403824,False
3045,weighted_raw,9,4,4,3.469446951953614e-18,6.938893903907228e-18,True
3045,weighted_z,9,4,4,6.938893903907228e-17,5.551115123125783e-17,True
3046,unweighted_raw,4,6,1,0.26661833580243594,0.2666183358024359,False
3046,unweighted_z,4,6,1,0.14773550033425314,0.14773550033425326,False
3046,weighted_raw,4,6,1,0.0,0.0,True
3046,weighted_z,4,6,1,1.0061396160665481e-16,1.1102230246251565e-16,True
3047,unweighted_raw,9,3,7,0.24429412898823608,0.24429412898823605,False
3047,unweighted_z,9,3,7,0.24403951758247913,0.24403951758247908,False
3047,weighted_raw,9,3,7,9.367506770274758e-17,5.551115123125783e-17,True
3047,weighted_z,9,3,7,9.367506770274758e-17,5.551115123125783e-17,True
3048,unweighted_raw,6,5,5,0.26465588550581903,0.264655885505819,False
3048,unweighted_z,6,5,5,0.15589661615046038,0.15589661615046035,False
3048,weighted_raw,6,5,5,6.938893903907228e-18,1.3877787807814457e-17,True
3048,weighted_z,6,5,5,3.8163916471489756e-17,2.7755575615628914e-17,True
3049,unweighted_raw,6,3,1,0.15831181759309532,0.15831181759309526,False
3049,unweighted_z,6,3,1,0.085279765849853,0.08527976584985297,False
3049,weighted_raw,6,3,1,0.0,0.0,True
3049,weighted_z,6,3,1,1.1839487723541708e-16,1.1102230246251565e-16,True
3050,unweighted_raw,6,3,0,0.23306920244492377,0.23306920244492377,False
3050,unweighted_z,6,3,0,0.23371567044315036,0.23371567044315042,False
3050,weighted_raw,6,3,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3050,weighted_z,6,3,0,6.418476861114186e-17,5.551115123125783e-17,True
3051,unweighted_raw,11,6,5,0.14422667654347202,0.14422667654347204,False
3051,unweighted_z,11,6,5,0.116138788172189,0.11170917576946146,False
3051,weighted_raw,11,6,5,9.454242944073599e-17,5.551115123125783e-17,True
3051,weighted_z,11,6,5,1.734723475976807e-18,3.469446951953614e-18,True
3052,unweighted_raw,9,5,5,0.12930583749128394,0.12930583749128394,False
3052,unweighted_z,9,5,5,0.07769280195795708,0.07769280195795711,False
3052,weighted_raw,9,5,5,7.546047120499111e-17,5.551115123125783e-17,True
3052,weighted_z,9,5,5,5.204170427930421e-18,1.0408340855860843e-17,True
3053,unweighted_raw,7,5,0,0.3678948344251531,0.36789483442515314,False
3053,unweighted_z,7,5,0,0.3755012782181518,0.37550127821815177,False
3053,weighted_raw,7,5,0,0.0,0.0,True
3053,weighted_z,7,5,0,2.7755575615628914e-17,5.551115123125783e-17,True
3054,unweighted_raw,6,2,4,0.14635676423684674,0.14635676423684668,False
3054,unweighted_z,6,2,4,0.14511095552761089,0.14511095552761089,False
3054,weighted_raw,6,2,4,6.765421556309548e-17,5.551115123125783e-17,True
3054,weighted_z,6,2,4,1.3877787807814457e-17,2.7755575615628914e-17,True
3055,unweighted_raw,9,3,3,0.17728827720710746,0.17728827720710746,False
3055,unweighted_z,9,3,3,0.17015113588090194,0.17015113588090192,False
3055,weighted_raw,9,3,3,7.979727989493313e-17,5.551115123125783e-17,True
3055,weighted_z,9,3,3,3.469446951953614e-18,6.938893903907228e-18,True
3056,unweighted_raw,4,5,2,0.36350984216837806,0.363509842168378,False
3056,unweighted_z,4,5,2,0.35517630768392117,0.3551763076839212,False
3056,weighted_raw,4,5,2,1.249000902703301e-16,1.1102230246251565e-16,True
3056,weighted_z,4,5,2,0.0,0.0,True
3057,unweighted_raw,8,4,6,0.13608939434505837,0.13608939434505843,False
3057,unweighted_z,8,4,6,0.09909016906223432,0.09441375779841327,False
3057,weighted_raw,8,4,6,4.597017211338539e-17,2.7755575615628914e-17,True
3057,weighted_z,8,4,6,7.806255641895632e-18,1.0408340855860843e-17,True
3058,unweighted_raw,8,6,0,0.381617608339075,0.381617608339075,False
3058,unweighted_z,8,6,0,0.4026832676009278,0.4026832676009279,False
3058,weighted_raw,8,6,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3058,weighted_z,8,6,0,1.3877787807814457e-17,2.7755575615628914e-17,True
3059,unweighted_raw,4,5,2,0.3669508456199939,0.36695084561999397,False
3059,unweighted_z,4,5,2,0.25638797054926554,0.25638797054926543,False
3059,weighted_raw,4,5,2,6.418476861114186e-17,1.1102230246251565e-16,True
3059,weighted_z,4,5,2,1.491862189340054e-16,2.220446049250313e-16,True
3060,unweighted_raw,10,3,2,0.030499900567638884,0.030499900567638908,False
3060,unweighted_z,10,3,2,0.03935395460941139,0.036145335271865336,False
3060,weighted_raw,10,3,2,1.1449174941446927e-16,1.1102230246251565e-16,True
3060,weighted_z,10,3,2,8.153200337090993e-17,5.551115123125783e-17,True
3061,unweighted_raw,8,2,1,0.029508040961568185,0.029508040961568185,False
3061,unweighted_z,8,2,1,0.0222219151010963,0.022221915101096276,False
3061,weighted_raw,8,2,1,3.469446951953614e-18,6.938893903907228e-18,True
3061,weighted_z,8,2,1,1.734723475976807e-18,3.469446951953614e-18,True
3062,unweighted_raw,6,3,1,0.08307470857288432,0.08307470857288424,False
3062,unweighted_z,6,3,1,0.06422332804902826,0.05642413045955523,False
3062,weighted_raw,6,3,1,0.0,0.0,True
3062,weighted_z,6,3,1,1.3877787807814457e-16,1.1102230246251565e-16,True
3063,unweighted_raw,10,4,8,0.056326778788533316,0.05632677878853336,False
3063,unweighted_z,10,4,8,0.06082075354677275,0.04905875554520132,False
3063,weighted_raw,10,4,8,1.734723475976807e-18,3.469446951953614e-18,True
3063,weighted_z,10,4,8,1.2836953722228372e-16,1.1102230246251565e-16,True
3064,unweighted_raw,5,6,1,0.3821734236414786,0.38217342364147855,False
3064,unweighted_z,5,6,1,0.31006761533830746,0.3100676153383075,False
3064,weighted_raw,5,6,1,0.0,0.0,True
3064,weighted_z,5,6,1,6.418476861114186e-17,5.551115123125783e-17,True
3065,unweighted_raw,5,3,1,0.10877249215436198,0.10877249215436191,False
3065,unweighted_z,5,3,1,0.0661940477576529,0.06619404775765289,False
3065,weighted_raw,5,3,1,0.0,0.0,True
3065,weighted_z,5,3,1,1.734723475976807e-18,3.469446951953614e-18,True
3066,unweighted_raw,6,6,4,0.4149982767784244,0.41499827677842427,False
3066,unweighted_z,6,6,4,0.4215640730368948,0.42156407303689464,False
3066,weighted_raw,6,6,4,9.367506770274758e-17,5.551115123125783e-17,True
3066,weighted_z,6,6,4,6.938893903907228e-17,8.326672684688674e-17,True
3067,unweighted_raw,9,4,3,0.09997733669695776,0.09997733669695774,False
3067,unweighted_z,9,4,3,0.09009083634330216,0.09009083634330217,False
3067,weighted_raw,9,4,3,8.673617379884035e-19,1.734723475976807e-18,True
3067,weighted_z,9,4,3,1.734723475976807e-18,3.469446951953614e-18,True
3068,unweighted_raw,6,6,2,0.24548165411623,0.24548165411623002,False
3068,unweighted_z,6,6,2,0.17858917452839795,0.17858917452839795,False
3068,weighted_raw,6,6,2,0.0,0.0,True
3068,weighted_z,6,6,2,7.806255641895632e-17,1.1102230246251565e-16,True
3069,unweighted_raw,9,2,2,0.07830752355761725,0.07830752355761728,False
3069,unweighted_z,9,2,2,0.059106540915386405,0.05910654091538649,False
3069,weighted_raw,9,2,2,6.938893903907228e-18,1.3877787807814457e-17,True
3069,weighted_z,9,2,2,0.0,0.0,True
3070,unweighted_raw,4,2,0,0.15192733749329884,0.1519273374932989,False
3070,unweighted_z,4,2,0,0.12814470442663448,0.1281447044266345,False
3070,weighted_raw,4,2,0,0.0,0.0,True
3070,weighted_z,4,2,0,0.0,0.0,True
3071,unweighted_raw,10,5,7,0.26213424285884496,0.2621342428588449,False
3071,unweighted_z,10,5,7,0.24128888778133406,0.24128888778133387,False
3071,weighted_raw,10,5,7,8.153200337090993e-17,2.7755575615628914e-17,True
3071,weighted_z,10,5,7,0.0,0.0,True
3072,unweighted_raw,9,4,4,0.03829494453009932,0.038294944530099295,False
3072,unweighted_z,9,4,4,0.06496120048670963,0.05535043074639386,False
3072,weighted_raw,9,4,4,3.642919299551295e-17,2.7755575615628914e-17,True
3072,weighted_z,9,4,4,0.0,0.0,True
3073,unweighted_raw,5,5,4,0.3568682128594657,0.3568682128594656,False
3073,unweighted_z,5,5,4,0.3629033403462771,0.3629033403462771,False
3073,weighted_raw,5,5,4,1.0061396160665481e-16,1.1102230246251565e-16,True
3073,weighted_z,5,5,4,6.591949208711867e-17,5.551115123125783e-17,True
3074,unweighted_raw,8,5,6,0.11925398891728806,0.11925398891728803,False
3074,unweighted_z,8,5,6,0.08433237318190277,0.08375674853681628,False
3074,weighted_raw,8,5,6,9.280770596475918e-17,1.1102230246251565e-16,True
3074,weighted_z,8,5,6,7.632783294297951e-17,1.1102230246251565e-16,True
3075,unweighted_raw,10,6,4,0.1353720503447141,0.13537205034471403,False
3075,unweighted_z,10,6,4,0.0845961206022134,0.0845961206022135,False
3075,weighted_raw,10,6,4,7.892991815694472e-17,5.551115123125783e-17,True
3075,weighted_z,10,6,4,8.673617379884035e-19,1.734723475976807e-18,True
3076,unweighted_raw,10,4,8,0.03462523172198926,0.03462523172198932,False
3076,unweighted_z,10,4,8,0.0730726836299218,0.047396366434956004,False
3076,weighted_raw,10,4,8,0.0,0.0,True
3076,weighted_z,10,4,8,0.0,0.0,True
3077,unweighted_raw,8,2,2,0.0955245085222635,0.09552450852226357,False
3077,unweighted_z,8,2,2,0.07565573424972952,0.0756557342497295,False
3077,weighted_raw,8,2,2,6.938893903907228e-18,1.3877787807814457e-17,True
3077,weighted_z,8,2,2,1.0408340855860843e-17,1.3877787807814457e-17,True
3078,unweighted_raw,5,6,2,0.4135490011395765,0.4135490011395763,False
3078,unweighted_z,5,6,2,0.42050447425418624,0.4205044742541863,False
3078,weighted_raw,5,6,2,0.0,0.0,True
3078,weighted_z,5,6,2,7.632783294297951e-17,5.551115123125783e-17,True
3079,unweighted_raw,10,5,0,0.2880081021746173,0.28800810217461725,False
3079,unweighted_z,10,5,0,0.2711293179456545,0.2711293179456544,False
