sample_index,operator,offset,absolute_gauge_covariance_error
1872,weighted_arithmetic,0.5141676386945653,1.1102230246251565e-16
1872,exponential_mean,0.5141676386945653,1.1102230246251565e-16
1872,weighted_median,0.5141676386945653,0.0
1872,minimum,0.5141676386945653,0.0
1872,rms,0.5141676386945653,0.3917497488290027
1873,weighted_arithmetic,0.11961559538341593,0.0
1873,exponential_mean,0.11961559538341593,0.0
1873,weighted_median,0.11961559538341593,0.0
1873,minimum,0.11961559538341593,0.0
1873,rms,0.11961559538341593,0.0536368735855236
1874,weighted_arithmetic,-2.5429931119116693,0.0
1874,exponential_mean,-2.5429931119116693,0.0
1874,weighted_median,-2.5429931119116693,0.0
1874,minimum,-2.5429931119116693,0.0
1874,rms,-2.5429931119116693,4.408674891604989
1875,weighted_arithmetic,1.0787080963681257,0.0
1875,exponential_mean,1.0787080963681257,2.220446049250313e-16
1875,weighted_median,1.0787080963681257,0.0
1875,minimum,1.0787080963681257,0.0
1875,rms,1.0787080963681257,0.4135961895972896
1876,weighted_arithmetic,-1.8454355146704158,8.881784197001252e-16
1876,exponential_mean,-1.8454355146704158,2.220446049250313e-16
1876,weighted_median,-1.8454355146704158,0.0
1876,minimum,-1.8454355146704158,0.0
1876,rms,-1.8454355146704158,2.796273949315807
1877,weighted_arithmetic,0.0932056350799817,1.3877787807814457e-16
1877,exponential_mean,0.0932056350799817,1.1102230246251565e-16
1877,weighted_median,0.0932056350799817,0.0
1877,minimum,0.0932056350799817,0.0
1877,rms,0.0932056350799817,0.11617711270400166
1878,weighted_arithmetic,3.989970381003399,8.881784197001252e-16
1878,exponential_mean,3.989970381003399,8.881784197001252e-16
1878,weighted_median,3.989970381003399,4.440892098500626e-16
1878,minimum,3.989970381003399,0.0
1878,rms,3.989970381003399,0.1540388061608291
1879,weighted_arithmetic,-2.1484838146652407,4.440892098500626e-16
1879,exponential_mean,-2.1484838146652407,0.0
1879,weighted_median,-2.1484838146652407,0.0
1879,minimum,-2.1484838146652407,0.0
1879,rms,-2.1484838146652407,3.543678727356007
1880,weighted_arithmetic,3.741495699325049,0.0
1880,exponential_mean,3.741495699325049,0.0
1880,weighted_median,3.741495699325049,0.0
1880,minimum,3.741495699325049,0.0
1880,rms,3.741495699325049,3.2005850377159124
1881,weighted_arithmetic,0.4337861258715039,2.7755575615628914e-16
1881,exponential_mean,0.4337861258715039,0.0
1881,weighted_median,0.4337861258715039,5.551115123125783e-17
1881,minimum,0.4337861258715039,0.0
1881,rms,0.4337861258715039,0.18456849955551902
1882,weighted_arithmetic,3.9796107531332536,0.0
1882,exponential_mean,3.9796107531332536,0.0
1882,weighted_median,3.9796107531332536,0.0
1882,minimum,3.9796107531332536,0.0
1882,rms,3.9796107531332536,0.6163368975118351
1883,weighted_arithmetic,3.9776788899952065,4.440892098500626e-16
1883,exponential_mean,3.9776788899952065,0.0
1883,weighted_median,3.9776788899952065,0.0
1883,minimum,3.9776788899952065,0.0
1883,rms,3.9776788899952065,1.500849637654337
1884,weighted_arithmetic,-1.8327401303359583,0.0
1884,exponential_mean,-1.8327401303359583,6.661338147750939e-16
1884,weighted_median,-1.8327401303359583,0.0
