sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
287,4,0.0448418413089863,0.07328558217436122
288,3,0.14182742819154862,0.3036469181498343
289,7,0.13637837349241405,0.19554355853590133
290,3,0.13385396023952367,0.27655155819684407
291,3,0.09810665324343655,0.10884389291941339
292,4,0.07619329813643062,0.16981828517347047
293,2,0.14905823238885696,0.16698536950646478
294,3,0.1376399842899936,0.1679554032650526
295,7,0.14736821436305525,0.23334018157743283
296,8,0.20362467471843926,0.3105497690449753
297,2,0.03791531653512625,0.0566485133075674
298,2,0.019045266842884184,0.03402728467677846
299,2,0.036381188042672374,0.04412294405208003
300,4,0.1263428632303508,0.20831720757899194
301,5,0.0896063375980737,0.17695573221987151
302,5,0.16220066531165442,0.21356727027213168
303,2,0.045723490415227816,0.08931815638404259
304,2,0.025858101970455058,0.03556286875218878
305,3,0.05876456182394916,0.10662279067026391
306,2,0.0335465531117054,0.034028586695716456
307,3,0.05387977320038826,0.09546665680088443
308,5,0.10864143875487106,0.19581407052014627
309,2,0.03229732502585793,0.04419460563992239
310,2,0.10935496136019046,0.10969258019378914
311,4,0.13471933405943354,0.208694962188024
312,2,0.041461338978281956,0.07679191402828967
313,8,0.1342430723842554,0.22456433704438822
314,2,0.13068998031317353,0.15394849887238346
315,6,0.18567733807069534,0.2819611438137428
316,6,0.17636147519957404,0.2531491713776577
317,3,0.1275823694383322,0.15585100060009247
318,2,0.19154647334823782,0.22610572717082333
319,2,0.11566884948779718,0.15089148609865294
320,3,0.12460304082181216,0.29421936471686005
321,6,0.18547511666372773,0.27250906633102184
322,3,0.15928101356087557,0.25368780093811943
323,2,0.06920750038990409,0.1323200917047159
324,3,0.05449955212719257,0.08155921365736268
325,5,0.1961028916665519,0.25635279101971786
326,4,0.035995174161723285,0.06216389718791446
327,5,0.16217869565669854,0.27646496996763276
328,4,0.17144977667030237,0.42704781236210726
329,6,0.15121266431965805,0.32024554286248474
330,5,0.10321972035727782,0.16539688135611674
331,2,0.008570840967196028,0.011171273836137419
332,4,0.12623489192734172,0.18019388045064208
333,2,0.06698897546991354,0.07521665763273994
334,3,0.14042989509099368,0.23974566609855982
335,3,0.12337465471435949,0.15226520760213508
336,2,0.11392025919969759,0.18055859182346048
337,4,0.14281892655291684,0.2369703415527667
338,5,0.18586442202689207,0.23335415467356022
339,6,0.10821479312221155,0.2871311943633279
340,6,0.18165165588884405,0.4491531719621529
341,3,0.0997958851097482,0.14177384666331272
342,5,0.10714740528452682,0.22680764050696622
343,4,0.12993338128049867,0.17623364138022884
344,5,0.11151188069875247,0.2191006330255462
345,2,0.12493388443302753,0.2267405173834396
346,4,0.1266706844433487,0.19430736412001923
347,4,0.09261883331026217,0.2129563063666821
348,8,0.13386542232724552,0.22623656810616802
349,3,0.1519785161742665,0.19127047902085603
350,3,0.04965132641948392,0.10921946474964678
351,2,0.07530975250247657,0.10959896864127197
352,4,0.1096911994937761,0.1524397686226352
353,2,0.053594838753117865,0.08918285801891102
354,6,0.10959300403334886,0.2534024023801349
355,7,0.11553989643334349,0.18789568056909708
356,2,0.12564040399389031,0.17293598764810938
357,3,0.07922900122546861,0.145283095683052
358,5,0.14373075272486097,0.26368182127477047
