sample_index,operator,size,group_count,direct_score,hierarchical_score,absolute_associativity_error,associative_at_tolerance
2689,minimum,26,7,-1.8253132875396942,-1.8253132875396942,0.0,True
2690,weighted_arithmetic,5,2,0.24674481680482496,0.24674481680482493,2.7755575615628914e-17,True
2690,exponential_mean,5,2,0.13660215129004935,0.13660215129004966,3.0531133177191805e-16,True
2690,weighted_median,5,2,0.2486888003981159,0.2486888003981159,0.0,True
2690,minimum,5,2,-0.9462701744065077,-0.9462701744065077,0.0,True
2691,weighted_arithmetic,13,2,0.1703449914187134,0.17034499141871337,2.7755575615628914e-17,True
2691,exponential_mean,13,2,-0.6822348167841756,-0.6822348167841757,1.1102230246251565e-16,True
2691,weighted_median,13,2,0.4096263097834057,1.0313252821200427,0.6216989723366371,False
2691,minimum,13,2,-1.7604746848319812,-1.7604746848319812,0.0,True
2692,weighted_arithmetic,13,5,-0.43260783252533985,-0.4326078325253399,5.551115123125783e-17,True
2692,exponential_mean,13,5,-0.8611640328555307,-0.8611640328555306,1.1102230246251565e-16,True
2692,weighted_median,13,5,-0.6088888456375551,-1.2665729181712748,0.6576840725337197,False
2692,minimum,13,5,-1.6778450854763074,-1.6778450854763074,0.0,True
2693,weighted_arithmetic,6,6,0.2562690885634719,0.25626908856347197,5.551115123125783e-17,True
2693,exponential_mean,6,6,-0.06687794529533467,-0.06687794529533467,0.0,True
2693,weighted_median,6,6,0.4390645661257196,0.4390645661257196,0.0,True
2693,minimum,6,6,-1.4886788447937005,-1.4886788447937005,0.0,True
2694,weighted_arithmetic,8,3,-0.5409599686728708,-0.5409599686728708,0.0,True
2694,exponential_mean,8,3,-2.0093759288784305,-2.0093759288784305,0.0,True
2694,weighted_median,8,3,-0.19303364204870418,-1.2540209144763552,1.060987272427651,False
2694,minimum,8,3,-3.02492090191941,-3.02492090191941,0.0,True
2695,weighted_arithmetic,28,3,-0.08216322931699313,-0.08216322931699314,1.3877787807814457e-17,True
2695,exponential_mean,28,3,-0.6175096393002015,-0.6175096393002018,2.220446049250313e-16,True
2695,weighted_median,28,3,-0.37608043862117396,-0.06670263771478639,0.30937780090638756,False
2695,minimum,28,3,-2.3122253543580555,-2.3122253543580555,0.0,True
2696,weighted_arithmetic,11,4,0.023444486252284905,0.023444486252284916,1.0408340855860843e-17,True
2696,exponential_mean,11,4,-0.8370033781570425,-0.8370033781570424,1.1102230246251565e-16,True
2696,weighted_median,11,4,-0.3434193466124737,-0.3434193466124737,0.0,True
2696,minimum,11,4,-2.0488295847108655,-2.0488295847108655,0.0,True
2697,weighted_arithmetic,32,7,-0.3599183106854916,-0.3599183106854915,1.1102230246251565e-16,True
2697,exponential_mean,32,7,-0.6914305606185666,-0.6914305606185664,1.1102230246251565e-16,True
2697,weighted_median,32,7,-0.47547670672623216,-0.788838071415812,0.3133613646895798,False
2697,minimum,32,7,-2.075383593597674,-2.075383593597674,0.0,True
2698,weighted_arithmetic,30,7,0.24104960684224364,0.24104960684224372,8.326672684688674e-17,True
2698,exponential_mean,30,7,-0.5343651754601506,-0.5343651754601509,3.3306690738754696e-16,True
2698,weighted_median,30,7,0.5457019778669634,0.8447441492302379,0.2990421713632745,False
2698,minimum,30,7,-2.784225573927654,-2.784225573927654,0.0,True
2699,weighted_arithmetic,32,7,-0.10126167435087918,-0.1012616743508792,1.3877787807814457e-17,True
2699,exponential_mean,32,7,-0.6884291253825683,-0.6884291253825682,1.1102230246251565e-16,True
2699,weighted_median,32,7,-0.3333189004457551,-0.3888902718943245,0.05557137144856944,False
2699,minimum,32,7,-2.1542217143586813,-2.1542217143586813,0.0,True
2700,weighted_arithmetic,34,3,-0.08746439714819311,-0.0874643971481931,1.3877787807814457e-17,True
2700,exponential_mean,34,3,-0.9148484091648953,-0.914848409164895,3.3306690738754696e-16,True
2700,weighted_median,34,3,0.16154236654214435,0.16154236654214435,0.0,True
2700,minimum,34,3,-3.5291980409416004,-3.5291980409416004,0.0,True
2701,weighted_arithmetic,30,2,-0.002389059075969503,-0.0023890590759694835,1.951563910473908e-17,True
2701,exponential_mean,30,2,-0.40926803508582876,-0.40926803508582876,0.0,True
2701,weighted_median,30,2,-0.09265503769921137,-0.2745560686763266,0.18190103097711524,False
2701,minimum,30,2,-2.231592667892633,-2.231592667892633,0.0,True
2702,weighted_arithmetic,23,2,-0.4464405058755955,-0.44644050587559553,5.551115123125783e-17,True
2702,exponential_mean,23,2,-0.9778822423518989,-0.9778822423518989,0.0,True
2702,weighted_median,23,2,-0.5810781246132075,-0.15428768639542498,0.4267904382177825,False
2702,minimum,23,2,-2.049440958433927,-2.049440958433927,0.0,True
2703,weighted_arithmetic,31,2,0.512744924325887,0.5127449243258869,1.1102230246251565e-16,True
2703,exponential_mean,31,2,-0.48725818042621005,-0.48725818042621,5.551115123125783e-17,True
2703,weighted_median,31,2,0.6681002532610207,0.3018625005174576,0.3662377527435631,False
2703,minimum,31,2,-2.0203549790847593,-2.0203549790847593,0.0,True
2704,weighted_arithmetic,34,2,0.2412382063192683,0.2412382063192683,0.0,True
2704,exponential_mean,34,2,-0.7427254873496534,-0.742725487349653,3.3306690738754696e-16,True
2704,weighted_median,34,2,0.04056585123651477,0.03203489096196378,0.00853096027455099,False
2704,minimum,34,2,-3.2227392199006784,-3.2227392199006784,0.0,True
2705,weighted_arithmetic,33,2,-0.2957450914044193,-0.29574509140441924,5.551115123125783e-17,True
2705,exponential_mean,33,2,-1.2160596027845774,-1.2160596027845771,2.220446049250313e-16,True
2705,weighted_median,33,2,-0.1707242386704338,-0.5212440809357624,0.35051984226532856,False
2705,minimum,33,2,-3.0454297500044167,-3.0454297500044167,0.0,True
2706,weighted_arithmetic,10,3,-0.05247667073772779,-0.05247667073772779,0.0,True
2706,exponential_mean,10,3,-0.7127916134171084,-0.7127916134171086,2.220446049250313e-16,True
2706,weighted_median,10,3,0.07448473682472488,-0.15397837777859358,0.22846311460331847,False
2706,minimum,10,3,-1.8708725203558976,-1.8708725203558976,0.0,True
2707,weighted_arithmetic,14,5,-0.3197014521189156,-0.31970145211891554,5.551115123125783e-17,True
2707,exponential_mean,14,5,-1.3652863991251127,-1.3652863991251127,0.0,True
2707,weighted_median,14,5,0.0812329516730866,0.21077172326471413,0.12953877159162752,False
2707,minimum,14,5,-2.974527484243491,-2.974527484243491,0.0,True
2708,weighted_arithmetic,26,7,-0.34625248927084346,-0.34625248927084346,0.0,True
2708,exponential_mean,26,7,-1.024346027643609,-1.0243460276436092,2.220446049250313e-16,True
2708,weighted_median,26,7,-0.801654615138503,-0.8619705634193348,0.060315948280831755,False
2708,minimum,26,7,-2.0332200051500946,-2.0332200051500946,0.0,True
2709,weighted_arithmetic,27,5,-0.42712487717614356,-0.4271248771761435,5.551115123125783e-17,True
2709,exponential_mean,27,5,-1.1558625059392083,-1.1558625059392083,0.0,True
2709,weighted_median,27,5,-0.30547643291731374,-0.549009411187857,0.2435329782705432,False
2709,minimum,27,5,-3.841657552391407,-3.841657552391407,0.0,True
2710,weighted_arithmetic,5,2,-0.04689043490148632,-0.04689043490148629,2.7755575615628914e-17,True
2710,exponential_mean,5,2,-0.27882386075636917,-0.278823860756369,1.6653345369377348e-16,True
2710,weighted_median,5,2,-0.3189968430574003,-0.3189968430574003,0.0,True
2710,minimum,5,2,-0.9011150980303374,-0.9011150980303374,0.0,True
2711,weighted_arithmetic,6,2,-0.07882846574291119,-0.07882846574291119,0.0,True
2711,exponential_mean,6,2,-0.16218278458931276,-0.16218278458931276,0.0,True
2711,weighted_median,6,2,-0.07991821898955175,-0.07991821898955175,0.0,True
2711,minimum,6,2,-0.9622806269457878,-0.9622806269457878,0.0,True
2712,weighted_arithmetic,24,5,-0.12524317887047492,-0.12524317887047498,5.551115123125783e-17,True
2712,exponential_mean,24,5,-0.6783030481519081,-0.6783030481519079,2.220446049250313e-16,True
2712,weighted_median,24,5,0.049055082696967504,0.24600795233118936,0.19695286963422184,False
2712,minimum,24,5,-2.5756197069809628,-2.5756197069809628,0.0,True
2713,weighted_arithmetic,34,2,-0.4702420123416064,-0.47024201234160645,5.551115123125783e-17,True
2713,exponential_mean,34,2,-1.3817569691500555,-1.381756969150056,4.440892098500626e-16,True
2713,weighted_median,34,2,-0.32497902882542673,-1.0149088185895772,0.6899297897641504,False
2713,minimum,34,2,-3.109125201265145,-3.109125201265145,0.0,True
2714,weighted_arithmetic,25,3,-0.12545377598018673,-0.1254537759801868,8.326672684688674e-17,True
2714,exponential_mean,25,3,-0.7243634048576124,-0.7243634048576124,0.0,True
2714,weighted_median,25,3,-0.1357548768156614,0.22894191196545033,0.3646967887811117,False
2714,minimum,25,3,-2.200669828431336,-2.200669828431336,0.0,True
2715,weighted_arithmetic,17,5,0.3595455725901391,0.3595455725901392,1.1102230246251565e-16,True
2715,exponential_mean,17,5,-0.7738734750858203,-0.7738734750858205,2.220446049250313e-16,True
2715,weighted_median,17,5,0.19973552236633954,1.4018863132453339,1.2021507908789943,False
2715,minimum,17,5,-2.8327715604932058,-2.8327715604932058,0.0,True
2716,weighted_arithmetic,14,4,0.5628632119157133,0.5628632119157133,0.0,True
2716,exponential_mean,14,4,-0.2805942641819927,-0.2805942641819928,1.1102230246251565e-16,True
2716,weighted_median,14,4,1.2958788131749708,1.415511558867032,0.11963274569206117,False
2716,minimum,14,4,-1.584942836323526,-1.584942836323526,0.0,True
2717,weighted_arithmetic,22,7,0.33339843556868126,0.33339843556868126,0.0,True
2717,exponential_mean,22,7,-0.5240844307702004,-0.5240844307702004,0.0,True
2717,weighted_median,22,7,0.3522524409282237,0.24325667873828513,0.10899576218993859,False
2717,minimum,22,7,-1.935902320917179,-1.935902320917179,0.0,True
2718,weighted_arithmetic,27,2,0.12161466572845187,0.12161466572845193,6.938893903907228e-17,True
2718,exponential_mean,27,2,-1.086385934324635,-1.086385934324635,0.0,True
2718,weighted_median,27,2,0.35657892461395213,0.2609167245429884,0.09566220007096371,False
2718,minimum,27,2,-3.2136073756888717,-3.2136073756888717,0.0,True
