sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
85,exponential_mean,3,2.7755575615628914e-17,1.419964751883548e-16
85,weighted_median,3,0.13307696846169687,0.7047295936725764
85,minimum,3,0.16965519172933935,4.338682932313726
86,weighted_arithmetic,6,0.18402965707689303,0.5403332785095704
86,exponential_mean,6,4.9439619065339e-17,1.7879051797248195e-16
86,weighted_median,6,0.24545343123176783,0.7251221824725459
86,minimum,6,0.1914962718156503,3.5404107367081616
87,weighted_arithmetic,3,0.041430250955728706,0.3495437344368023
87,exponential_mean,3,6.938893903907228e-17,2.1696324471497165e-16
87,weighted_median,3,0.04423591685935635,0.16664508560653837
87,minimum,3,0.0483921630708157,1.2838900726109224
88,weighted_arithmetic,3,0.051748671262757936,0.592452103710772
88,exponential_mean,3,1.3877787807814457e-17,1.975009402130532e-16
88,weighted_median,3,0.052728359466564484,0.5321392078900753
88,minimum,3,0.2087345557808305,7.395441065706667
89,weighted_arithmetic,5,0.12053605711571636,0.6708021355887201
89,exponential_mean,5,6.938893903907228e-17,3.32919784512228e-16
89,weighted_median,5,0.30633673257250116,0.8078115510859226
89,minimum,5,0.2883146843620498,11.231966290811352
90,weighted_arithmetic,6,0.2117268906436788,0.8698568922758635
90,exponential_mean,6,1.3877787807814457e-17,1.5615211213657585e-16
90,weighted_median,6,0.360471521839256,0.9604850163045662
90,minimum,6,0.13305666026332905,5.747251858587237
91,weighted_arithmetic,8,0.12406943098363625,0.5203605846574936
91,exponential_mean,8,4.336808689942018e-17,1.7464642825957806e-16
91,weighted_median,8,0.10022215124091892,0.4838711418802575
91,minimum,8,0.15153105845989198,3.8337187430770254
92,weighted_arithmetic,2,0.15318036045694255,0.7174676380121009
92,exponential_mean,2,2.7755575615628914e-17,1.9206121698658375e-16
92,weighted_median,2,0.16239539295678285,0.7502684850512725
92,minimum,2,0.021182380624272162,3.98496398992238
93,weighted_arithmetic,7,0.11887556741504522,0.6077218184155478
93,exponential_mean,7,2.185751579730777e-16,8.73418993931938e-16
93,weighted_median,7,0.2521158573058504,0.7403940580917852
93,minimum,7,0.21256064879263187,4.784219705298049
94,weighted_arithmetic,5,0.07060242408044705,0.5187802129204178
94,exponential_mean,5,2.0816681711721685e-17,2.0222708865520445e-16
94,weighted_median,5,0.08345646167329906,0.5887413309963123
94,minimum,5,0.053611992338900634,4.1721068613203025
95,weighted_arithmetic,5,0.07837328278672284,0.7749967581374768
95,exponential_mean,5,6.765421556309548e-17,2.6786401926442043e-16
95,weighted_median,5,0.10562915147405581,0.9119805935890759
95,minimum,5,0.08608466596057848,2.728017225313638
96,weighted_arithmetic,5,0.1674656671091863,0.607370394902649
96,exponential_mean,5,2.0816681711721685e-17,1.8701088040497587e-16
96,weighted_median,5,0.3382567129563809,0.8244534262871815
96,minimum,5,0.139588456488404,2.094157577623948
97,weighted_arithmetic,6,0.10231263828462349,0.6530212152327067
97,exponential_mean,6,7.632783294297951e-17,3.9901604875788565e-16
97,weighted_median,6,0.1389863294045087,0.9339916541634603
97,minimum,6,0.18232603973691097,2.185588092855952
98,weighted_arithmetic,4,0.10080735316218252,0.5683020323252261
98,exponential_mean,4,2.7755575615628914e-17,1.9792592785980566e-16
98,weighted_median,4,0.08456436776194792,0.5630034065779619
98,minimum,4,0.14214036067848804,3.386096589195883
99,weighted_arithmetic,2,0.08518932095588228,0.5579002195912787
99,exponential_mean,2,1.3877787807814457e-16,2.931263767662136e-16
99,weighted_median,2,0.13847572403519243,0.6918587917740999
99,minimum,2,0.06262199943535171,3.0431143734037107
100,weighted_arithmetic,6,0.05082099803079787,0.23592793414707064
100,exponential_mean,6,8.630249292984615e-17,2.210302190471126e-16
100,weighted_median,6,0.10188013441566522,0.43178678620915095
100,minimum,6,0.07004909823009627,0.43178678620915095
101,weighted_arithmetic,4,0.1534931800980788,0.6257202778729934
101,exponential_mean,4,5.551115123125783e-17,2.9866428129232103e-16
101,weighted_median,4,0.2290184086792192,0.6174268353931565
101,minimum,4,0.15268939018118158,3.4322778818058928
102,weighted_arithmetic,8,0.13103278149433856,0.5775996995251439
102,exponential_mean,8,6.245004513516506e-17,2.6554663892719e-16
102,weighted_median,8,0.17434848816606144,0.8593613007798468
102,minimum,8,0.12533712365859231,3.7435216445446353
103,weighted_arithmetic,4,0.14990044200654812,0.6170314943261846
103,exponential_mean,4,5.551115123125783e-17,2.548386231676039e-16
103,weighted_median,4,0.2197597587914174,0.8188518561911504
103,minimum,4,0.0830942137244775,3.5018171352137344
104,weighted_arithmetic,2,0.07314059828360733,0.4855067261444062
104,exponential_mean,2,5.551115123125783e-17,1.5211200173440741e-16
104,weighted_median,2,0.02120365289742726,0.5043986126434875
104,minimum,2,0.07218262008312484,4.265855598600904
105,weighted_arithmetic,2,0.06976873284406473,0.5161160025347231
105,exponential_mean,2,0.0,0.0
105,weighted_median,2,0.2273487454987188,0.5998356416368876
105,minimum,2,0.2603476089281331,7.407628176330951
106,weighted_arithmetic,3,0.08724423389813131,0.5453894592440557
106,exponential_mean,3,4.163336342344337e-17,1.9489287459718598e-16
106,weighted_median,3,0.2251403976731668,0.6169681156651802
106,minimum,3,0.16576650055340222,3.7873760003965464
107,weighted_arithmetic,8,0.030829537491826684,0.4942264212354459
107,exponential_mean,8,1.3877787807814457e-17,1.3345631073875582e-16
107,weighted_median,8,0.18916913248198272,0.727258883976963
107,minimum,8,0.10099397849958264,2.156304698419893
108,weighted_arithmetic,4,0.10601373608448207,0.5414797123525186
108,exponential_mean,4,9.71445146547012e-17,2.1562397730281366e-16
