sample_index,macro_count,clone_count,conservative_tv,ontic_branching_tv
1454,13,7,0.0,0.29149797570850206
1455,19,8,0.0,0.25506072874493924
1456,5,7,0.0,0.4363636363636364
1457,15,8,0.0,0.29696969696969705
1458,5,3,0.0,0.2285714285714286
1459,11,3,0.0,0.13986013986013984
1460,18,5,0.0,0.1717171717171717
1461,17,7,0.0,0.24552429667519182
1462,9,6,0.0,0.3174603174603174
1463,9,7,0.0,0.35555555555555557
1464,4,7,0.0,0.44999999999999996
1465,10,4,0.0,0.20769230769230773
1466,17,5,0.0,0.1792717086834734
1467,18,3,0.0,0.09444444444444439
1468,7,4,0.0,0.25714285714285706
1469,9,2,0.0,0.08888888888888885
1470,6,7,0.0,0.41666666666666674
1471,19,6,0.0,0.19736842105263155
1472,11,3,0.0,0.13986013986013984
1473,17,4,0.0,0.14117647058823524
1474,8,5,0.0,0.29166666666666674
1475,13,7,0.0,0.29149797570850206
1476,3,7,0.0,0.4444444444444445
1477,7,8,0.0,0.4285714285714285
1478,3,6,0.0,0.41666666666666663
1479,5,5,0.0,0.35555555555555557
1480,10,6,0.0,0.30000000000000004
1481,4,3,0.0,0.25
1482,9,6,0.0,0.31746031746031744
1483,15,6,0.0,0.2333333333333333
1484,11,5,0.0,0.24242424242424243
1485,18,2,0.0,0.049707602339181284
1486,10,8,0.0,0.37058823529411766
1487,5,3,0.0,0.2285714285714286
1488,6,2,0.0,0.11904761904761904
1489,15,8,0.0,0.29696969696969705
1490,4,8,0.0,0.47727272727272724
1491,12,7,0.0,0.3055555555555556
1492,3,3,0.0,0.2666666666666666
1493,19,5,0.0,0.16475972540045764
1494,7,2,0.0,0.10714285714285712
1495,18,7,0.0,0.23611111111111113
1496,15,4,0.0,0.15555555555555559
1497,19,6,0.0,0.19736842105263155
1498,12,2,0.0,0.07051282051282046
1499,18,6,0.0,0.20531400966183572
1500,5,4,0.0,0.30000000000000004
1501,12,5,0.0,0.22916666666666663
1502,11,3,0.0,0.13986013986013984
1503,5,7,0.0,0.4363636363636364
1504,19,7,0.0,0.22736842105263158
1505,17,6,0.0,0.213903743315508
1506,3,2,0.0,0.16666666666666666
1507,19,5,0.0,0.16475972540045764
1508,5,5,0.0,0.3555555555555556
1509,16,8,0.0,0.28532608695652173
1510,13,2,0.0,0.06593406593406598
1511,5,4,0.0,0.30000000000000004
1512,6,3,0.0,0.20833333333333326
1513,12,5,0.0,0.2291666666666666
1514,4,5,0.0,0.375
1515,19,5,0.0,0.16475972540045764
1516,3,5,0.0,0.38095238095238093
1517,5,6,0.0,0.39999999999999997
1518,19,7,0.0,0.22736842105263158
1519,8,7,0.0,0.37500000000000006
1520,11,4,0.0,0.19480519480519484
1521,15,7,0.0,0.26666666666666666
1522,13,3,0.0,0.12307692307692314
1523,6,6,0.0,0.3787878787878787
1524,13,6,0.0,0.25641025641025644
1525,4,3,0.0,0.25
1526,16,4,0.0,0.1480263157894737
1527,6,8,0.0,0.44871794871794873
1528,18,6,0.0,0.20531400966183572
1529,18,6,0.0,0.20531400966183572
1530,17,4,0.0,0.14117647058823524
1531,18,4,0.0,0.13492063492063489
1532,8,5,0.0,0.29166666666666674
1533,13,8,0.0,0.3230769230769231
1534,11,2,0.0,0.07575757575757577
1535,15,6,0.0,0.2333333333333333
1536,11,6,0.0,0.2840909090909091
1537,16,6,0.0,0.22321428571428573
1538,7,5,0.0,0.31168831168831174
1539,19,2,0.0,0.04736842105263153
1540,18,4,0.0,0.13492063492063489
1541,7,6,0.0,0.35714285714285715
1542,9,2,0.0,0.08888888888888885
1543,7,3,0.0,0.19047619047619047
1544,10,6,0.0,0.30000000000000004
1545,6,3,0.0,0.20833333333333326
1546,16,8,0.0,0.28532608695652173
1547,9,7,0.0,0.35555555555555557
1548,11,8,0.0,0.35353535353535354
1549,4,4,0.0,0.3214285714285714
1550,13,4,0.0,0.1730769230769231
1551,10,6,0.0,0.30000000000000004
1552,9,4,0.0,0.22222222222222224
1553,14,6,0.0,0.24436090225563917
1554,4,8,0.0,0.47727272727272724
1555,10,7,0.0,0.3375
1556,3,5,0.0,0.38095238095238093
1557,9,3,0.0,0.1616161616161616
1558,12,8,0.0,0.337719298245614
1559,3,8,0.0,0.4666666666666667
1560,10,2,0.0,0.08181818181818183
1561,19,3,0.0,0.09022556390977443
1562,16,4,0.0,0.1480263157894737
1563,14,2,0.0,0.061904761904761886
1564,10,2,0.0,0.08181818181818183
1565,16,8,0.0,0.28532608695652173
1566,14,8,0.0,0.3095238095238096
1567,3,4,0.0,0.3333333333333333
1568,9,2,0.0,0.08888888888888885
1569,10,3,0.0,0.15000000000000002
1570,14,7,0.0,0.2785714285714286
1571,14,2,0.0,0.061904761904761886
1572,13,8,0.0,0.3230769230769231
1573,5,5,0.0,0.3555555555555556
1574,8,6,0.0,0.33653846153846156
1575,6,4,0.0,0.27777777777777785
1576,13,3,0.0,0.12307692307692314
1577,12,6,0.0,0.26960784313725494
1578,10,8,0.0,0.37058823529411766
1579,16,3,0.0,0.10416666666666669
1580,15,4,0.0,0.1555555555555556
1581,10,2,0.0,0.08181818181818183
1582,18,5,0.0,0.1717171717171717
1583,9,4,0.0,0.22222222222222224
1584,18,6,0.0,0.20531400966183572
1585,4,7,0.0,0.45
1586,8,6,0.0,0.33653846153846156
1587,10,2,0.0,0.08181818181818183
1588,10,6,0.0,0.30000000000000004
1589,13,6,0.0,0.2564102564102565
1590,19,2,0.0,0.04736842105263153
1591,17,4,0.0,0.14117647058823524
1592,5,5,0.0,0.3555555555555556
1593,6,4,0.0,0.2777777777777778
1594,15,4,0.0,0.1555555555555556
1595,11,4,0.0,0.19480519480519481
1596,11,3,0.0,0.13986013986013984
1597,3,7,0.0,0.4444444444444445
1598,12,8,0.0,0.337719298245614
1599,4,2,0.0,0.15
1600,18,6,0.0,0.20531400966183574
1601,9,8,0.0,0.38888888888888884
1602,11,4,0.0,0.19480519480519484
1603,18,8,0.0,0.2644444444444444
1604,5,8,0.0,0.4666666666666667
1605,3,2,0.0,0.16666666666666666
1606,12,6,0.0,0.26960784313725494
1607,3,2,0.0,0.16666666666666666
1608,4,2,0.0,0.15
1609,9,4,0.0,0.22222222222222224
1610,16,8,0.0,0.28532608695652173
1611,11,2,0.0,0.07575757575757577
1612,11,5,0.0,0.2424242424242424
1613,19,7,0.0,0.22736842105263158
1614,6,6,0.0,0.3787878787878788
1615,11,8,0.0,0.35353535353535354
1616,13,7,0.0,0.29149797570850206
1617,3,2,0.0,0.16666666666666666
1618,9,5,0.0,0.2735042735042735
1619,10,4,0.0,0.20769230769230773
1620,6,3,0.0,0.20833333333333326
1621,9,3,0.0,0.1616161616161616
1622,15,7,0.0,0.26666666666666666
1623,8,5,0.0,0.29166666666666674
1624,10,4,0.0,0.20769230769230773
1625,18,4,0.0,0.13492063492063489
1626,12,7,0.0,0.3055555555555556
1627,6,4,0.0,0.2777777777777778
1628,14,4,0.0,0.16386554621848742
1629,14,8,0.0,0.30952380952380953
1630,6,7,0.0,0.4166666666666668
1631,9,7,0.0,0.35555555555555557
1632,7,5,0.0,0.3116883116883117
1633,5,6,0.0,0.39999999999999997
1634,8,4,0.0,0.23863636363636362
1635,13,3,0.0,0.12307692307692314
1636,9,7,0.0,0.35555555555555557
1637,16,8,0.0,0.28532608695652173
1638,16,4,0.0,0.1480263157894737
1639,15,5,0.0,0.1964912280701754
1640,16,6,0.0,0.22321428571428573
1641,10,4,0.0,0.20769230769230773
1642,14,5,0.0,0.20634920634920634
1643,6,4,0.0,0.27777777777777785
1644,13,2,0.0,0.06593406593406598
1645,14,8,0.0,0.3095238095238096
1646,8,7,0.0,0.37500000000000006
1647,3,2,0.0,0.16666666666666666
1648,14,2,0.0,0.061904761904761886
1649,4,5,0.0,0.375
1650,9,8,0.0,0.38888888888888884
1651,19,5,0.0,0.16475972540045764
1652,12,4,0.0,0.18333333333333332
1653,6,3,0.0,0.20833333333333331
1654,8,2,0.0,0.09722222222222224
1655,6,2,0.0,0.11904761904761904
1656,8,7,0.0,0.37500000000000006
1657,8,5,0.0,0.29166666666666674
1658,8,4,0.0,0.23863636363636362
1659,5,7,0.0,0.4363636363636364
1660,5,7,0.0,0.4363636363636364
1661,9,6,0.0,0.31746031746031744
1662,15,7,0.0,0.26666666666666666
1663,16,8,0.0,0.28532608695652173
1664,10,2,0.0,0.08181818181818183
1665,3,3,0.0,0.2666666666666666
1666,5,7,0.0,0.4363636363636364
1667,18,7,0.0,0.23611111111111113
1668,9,8,0.0,0.38888888888888884
1669,8,7,0.0,0.37500000000000006
1670,13,2,0.0,0.06593406593406598
1671,4,4,0.0,0.3214285714285714
1672,15,3,0.0,0.10980392156862746
1673,12,8,0.0,0.337719298245614
1674,6,5,0.0,0.3333333333333333
1675,19,3,0.0,0.09022556390977443
1676,15,4,0.0,0.1555555555555556
1677,19,6,0.0,0.19736842105263155
1678,16,3,0.0,0.10416666666666669
1679,5,8,0.0,0.4666666666666667
1680,14,7,0.0,0.2785714285714286
1681,12,6,0.0,0.2696078431372549
1682,3,7,0.0,0.4444444444444445
1683,19,5,0.0,0.16475972540045764
1684,10,8,0.0,0.37058823529411766
1685,9,7,0.0,0.35555555555555557
1686,15,2,0.0,0.05833333333333333
1687,19,6,0.0,0.19736842105263155
1688,3,6,0.0,0.41666666666666663
1689,9,6,0.0,0.3174603174603174
1690,9,6,0.0,0.3174603174603174
1691,11,2,0.0,0.07575757575757579
1692,5,4,0.0,0.30000000000000004
1693,15,5,0.0,0.1964912280701754
1694,5,3,0.0,0.2285714285714286
1695,13,6,0.0,0.25641025641025644
1696,10,4,0.0,0.20769230769230773
1697,13,5,0.0,0.2171945701357466
1698,18,6,0.0,0.20531400966183572
1699,11,8,0.0,0.35353535353535354
1700,4,3,0.0,0.25000000000000006
1701,13,3,0.0,0.12307692307692311
1702,15,7,0.0,0.26666666666666666
1703,13,5,0.0,0.2171945701357466
1704,6,6,0.0,0.3787878787878788
1705,8,2,0.0,0.09722222222222224
1706,18,8,0.0,0.2644444444444444
1707,3,4,0.0,0.3333333333333333
1708,9,6,0.0,0.3174603174603174
1709,10,8,0.0,0.37058823529411766
1710,15,5,0.0,0.1964912280701754
1711,3,4,0.0,0.3333333333333333
1712,19,3,0.0,0.09022556390977443
1713,18,7,0.0,0.23611111111111113
1714,19,5,0.0,0.16475972540045764
1715,8,3,0.0,0.175
1716,16,5,0.0,0.1875
1717,17,8,0.0,0.2745098039215686
1718,5,3,0.0,0.2285714285714286
1719,5,5,0.0,0.3555555555555556
1720,8,4,0.0,0.23863636363636362
1721,12,5,0.0,0.2291666666666666
1722,17,7,0.0,0.24552429667519182
1723,12,6,0.0,0.26960784313725494
1724,17,5,0.0,0.1792717086834734
1725,11,8,0.0,0.35353535353535354
1726,18,2,0.0,0.049707602339181284
1727,4,8,0.0,0.47727272727272724
1728,6,7,0.0,0.4166666666666668
1729,8,3,0.0,0.175
1730,15,4,0.0,0.15555555555555559
1731,19,7,0.0,0.22736842105263158
1732,3,5,0.0,0.38095238095238093
1733,5,5,0.0,0.35555555555555557
1734,14,7,0.0,0.2785714285714286
1735,3,5,0.0,0.38095238095238093
1736,14,7,0.0,0.2785714285714285
1737,13,2,0.0,0.06593406593406598
1738,13,8,0.0,0.3230769230769231
1739,17,5,0.0,0.1792717086834734
1740,19,8,0.0,0.25506072874493924
1741,18,3,0.0,0.09444444444444439
1742,17,4,0.0,0.14117647058823524
1743,19,6,0.0,0.19736842105263155
1744,16,6,0.0,0.22321428571428573
1745,7,2,0.0,0.10714285714285712
1746,18,5,0.0,0.1717171717171717
1747,4,7,0.0,0.45
1748,4,4,0.0,0.3214285714285714
1749,10,3,0.0,0.15000000000000002
1750,13,6,0.0,0.2564102564102565
1751,8,7,0.0,0.37500000000000006
1752,11,4,0.0,0.19480519480519481
1753,8,8,0.0,0.4083333333333333
1754,13,5,0.0,0.2171945701357466
1755,9,3,0.0,0.1616161616161616
1756,18,5,0.0,0.1717171717171717
1757,19,2,0.0,0.04736842105263153
1758,16,5,0.0,0.1875
1759,14,6,0.0,0.2443609022556391
1760,3,8,0.0,0.4666666666666667
1761,4,4,0.0,0.3214285714285714
1762,4,3,0.0,0.25
1763,11,5,0.0,0.24242424242424243
1764,8,2,0.0,0.09722222222222224
1765,3,5,0.0,0.38095238095238093
1766,6,4,0.0,0.27777777777777785
1767,8,5,0.0,0.29166666666666674
1768,6,5,0.0,0.3333333333333333
1769,3,2,0.0,0.16666666666666666
1770,7,8,0.0,0.4285714285714285
1771,13,5,0.0,0.2171945701357466
1772,10,6,0.0,0.30000000000000004
1773,3,8,0.0,0.4666666666666667
1774,15,7,0.0,0.26666666666666666
1775,3,8,0.0,0.4666666666666667
1776,15,2,0.0,0.05833333333333333
1777,8,8,0.0,0.4083333333333333
1778,8,7,0.0,0.37500000000000006
1779,4,2,0.0,0.15
1780,5,3,0.0,0.2285714285714286
1781,6,8,0.0,0.44871794871794873
1782,10,7,0.0,0.3375
1783,11,2,0.0,0.07575757575757577
1784,15,6,0.0,0.2333333333333333
1785,9,7,0.0,0.3555555555555555
1786,17,2,0.0,0.05228758169934642
1787,18,7,0.0,0.23611111111111113
1788,11,3,0.0,0.13986013986013984
1789,12,3,0.0,0.13095238095238093
1790,10,8,0.0,0.37058823529411766
1791,4,4,0.0,0.3214285714285714
1792,5,5,0.0,0.3555555555555556
1793,13,5,0.0,0.2171945701357466
1794,6,4,0.0,0.2777777777777778
1795,10,6,0.0,0.30000000000000004
1796,19,6,0.0,0.19736842105263155
1797,7,4,0.0,0.25714285714285706
1798,15,6,0.0,0.2333333333333333
1799,14,5,0.0,0.20634920634920634
1800,19,2,0.0,0.04736842105263153
1801,11,8,0.0,0.35353535353535354
1802,6,3,0.0,0.20833333333333326
1803,5,7,0.0,0.4363636363636364
1804,19,2,0.0,0.04736842105263153
1805,5,8,0.0,0.4666666666666667
1806,14,3,0.0,0.11607142857142855
1807,6,4,0.0,0.2777777777777778
1808,15,5,0.0,0.1964912280701754
1809,4,8,0.0,0.47727272727272724
1810,8,2,0.0,0.09722222222222224
1811,5,3,0.0,0.2285714285714286
1812,19,3,0.0,0.09022556390977443
1813,9,6,0.0,0.3174603174603174
1814,13,2,0.0,0.06593406593406598
1815,5,6,0.0,0.39999999999999997
1816,6,5,0.0,0.3333333333333333
1817,18,8,0.0,0.2644444444444444
1818,9,3,0.0,0.1616161616161616
1819,6,6,0.0,0.3787878787878788
1820,14,5,0.0,0.20634920634920634
1821,12,7,0.0,0.3055555555555556
1822,4,8,0.0,0.47727272727272724
1823,17,5,0.0,0.1792717086834734
1824,12,4,0.0,0.18333333333333332
1825,16,7,0.0,0.2556818181818181
1826,7,4,0.0,0.25714285714285706
1827,15,2,0.0,0.05833333333333333
1828,17,2,0.0,0.05228758169934642
1829,9,8,0.0,0.38888888888888884
1830,6,4,0.0,0.2777777777777778
1831,10,4,0.0,0.2076923076923077
1832,16,2,0.0,0.05514705882352942
1833,17,3,0.0,0.09907120743034056
1834,17,2,0.0,0.05228758169934642
1835,17,7,0.0,0.24552429667519182
1836,7,3,0.0,0.19047619047619047
1837,13,6,0.0,0.2564102564102565
1838,7,8,0.0,0.4285714285714285
1839,3,5,0.0,0.38095238095238093
1840,16,5,0.0,0.1875
1841,12,6,0.0,0.26960784313725494
1842,5,5,0.0,0.3555555555555556
1843,7,8,0.0,0.4285714285714285
1844,19,4,0.0,0.12918660287081335
1845,4,5,0.0,0.375
1846,16,3,0.0,0.10416666666666669
1847,16,4,0.0,0.1480263157894737
1848,8,4,0.0,0.23863636363636362
1849,18,6,0.0,0.20531400966183572
1850,14,2,0.0,0.061904761904761886
1851,4,7,0.0,0.45
1852,8,2,0.0,0.09722222222222224
1853,18,2,0.0,0.049707602339181284
1854,11,4,0.0,0.19480519480519484
1855,10,8,0.0,0.37058823529411766
1856,9,8,0.0,0.38888888888888884
1857,5,5,0.0,0.3555555555555556
1858,11,4,0.0,0.19480519480519481
1859,14,3,0.0,0.11607142857142855
1860,8,8,0.0,0.4083333333333333
1861,8,8,0.0,0.4083333333333333
1862,7,8,0.0,0.4285714285714285
1863,14,8,0.0,0.3095238095238096
1864,7,3,0.0,0.19047619047619047
1865,6,3,0.0,0.20833333333333326
1866,11,5,0.0,0.24242424242424243
1867,6,7,0.0,0.41666666666666674
1868,3,5,0.0,0.38095238095238093
1869,9,2,0.0,0.08888888888888885
1870,5,7,0.0,0.4363636363636364
1871,11,7,0.0,0.32085561497326204
1872,5,3,0.0,0.2285714285714286
1873,11,6,0.0,0.2840909090909091
1874,14,8,0.0,0.3095238095238096
1875,17,2,0.0,0.05228758169934642
1876,11,3,0.0,0.13986013986013984
1877,15,4,0.0,0.1555555555555556
1878,9,2,0.0,0.08888888888888885
1879,15,6,0.0,0.2333333333333333
1880,19,5,0.0,0.16475972540045764
1881,11,6,0.0,0.2840909090909091
1882,16,8,0.0,0.28532608695652173
1883,19,8,0.0,0.25506072874493924
1884,19,4,0.0,0.12918660287081335
1885,19,7,0.0,0.22736842105263158
1886,18,8,0.0,0.2644444444444444
1887,17,7,0.0,0.24552429667519182
1888,8,5,0.0,0.29166666666666674
1889,7,8,0.0,0.4285714285714285
1890,4,3,0.0,0.25000000000000006
1891,3,3,0.0,0.2666666666666666
1892,19,8,0.0,0.25506072874493924
1893,16,4,0.0,0.1480263157894737
1894,15,4,0.0,0.1555555555555556
1895,4,7,0.0,0.45
1896,16,7,0.0,0.2556818181818181
1897,15,4,0.0,0.1555555555555556
1898,8,2,0.0,0.09722222222222224
1899,4,4,0.0,0.3214285714285714
1900,13,2,0.0,0.06593406593406598
1901,16,5,0.0,0.1875
1902,8,8,0.0,0.4083333333333333
1903,6,7,0.0,0.4166666666666668
1904,11,2,0.0,0.07575757575757577
1905,5,2,0.0,0.13333333333333336
1906,17,4,0.0,0.14117647058823524
1907,11,7,0.0,0.32085561497326204
1908,16,8,0.0,0.28532608695652173
1909,7,3,0.0,0.19047619047619047
1910,4,8,0.0,0.4772727272727273
1911,9,7,0.0,0.35555555555555557
1912,9,4,0.0,0.2222222222222222
1913,8,2,0.0,0.09722222222222224
1914,8,4,0.0,0.23863636363636362
1915,9,7,0.0,0.35555555555555557
1916,8,6,0.0,0.33653846153846156
1917,16,4,0.0,0.1480263157894737
1918,4,2,0.0,0.15
1919,17,6,0.0,0.213903743315508
1920,7,4,0.0,0.25714285714285706
1921,7,7,0.0,0.39560439560439553
1922,16,7,0.0,0.2556818181818181
1923,17,5,0.0,0.1792717086834734
1924,14,6,0.0,0.24436090225563917
1925,18,7,0.0,0.23611111111111113
1926,11,6,0.0,0.2840909090909091
1927,15,6,0.0,0.2333333333333333
1928,18,5,0.0,0.1717171717171717
1929,7,4,0.0,0.25714285714285706
1930,8,7,0.0,0.37500000000000006
1931,9,4,0.0,0.22222222222222224
1932,9,3,0.0,0.1616161616161616
1933,3,3,0.0,0.2666666666666666
1934,17,3,0.0,0.09907120743034056
1935,12,7,0.0,0.3055555555555556
1936,3,8,0.0,0.4666666666666667
1937,4,8,0.0,0.4772727272727273
1938,15,2,0.0,0.05833333333333333
1939,16,4,0.0,0.1480263157894737
1940,13,4,0.0,0.1730769230769231
1941,16,4,0.0,0.1480263157894737
1942,11,8,0.0,0.35353535353535354
1943,17,6,0.0,0.213903743315508
1944,6,2,0.0,0.11904761904761904
1945,12,2,0.0,0.07051282051282046
1946,10,8,0.0,0.37058823529411766
1947,5,4,0.0,0.30000000000000004
1948,4,8,0.0,0.47727272727272724
1949,4,3,0.0,0.25
1950,7,8,0.0,0.4285714285714285
1951,4,5,0.0,0.375
1952,12,6,0.0,0.26960784313725494
1953,10,6,0.0,0.30000000000000004
1954,3,6,0.0,0.41666666666666663
1955,3,6,0.0,0.41666666666666663
1956,19,4,0.0,0.12918660287081335
1957,10,2,0.0,0.08181818181818183
1958,3,7,0.0,0.4444444444444445
1959,4,6,0.0,0.41666666666666663
1960,17,7,0.0,0.24552429667519182
1961,12,7,0.0,0.3055555555555556
1962,6,5,0.0,0.3333333333333333
1963,6,6,0.0,0.3787878787878787
1964,12,6,0.0,0.2696078431372549
1965,13,6,0.0,0.25641025641025644
1966,16,5,0.0,0.1875
1967,4,5,0.0,0.375
1968,15,7,0.0,0.26666666666666666
1969,13,8,0.0,0.3230769230769231
1970,10,2,0.0,0.08181818181818183
1971,8,6,0.0,0.33653846153846156
1972,5,2,0.0,0.13333333333333336
1973,12,8,0.0,0.337719298245614
1974,16,5,0.0,0.1875
1975,6,6,0.0,0.3787878787878787
1976,19,7,0.0,0.22736842105263158
1977,9,5,0.0,0.2735042735042735
1978,15,8,0.0,0.29696969696969705
1979,11,2,0.0,0.07575757575757577
1980,10,7,0.0,0.3375
1981,12,8,0.0,0.337719298245614
1982,3,6,0.0,0.41666666666666663
1983,12,4,0.0,0.18333333333333332
1984,17,7,0.0,0.24552429667519182
1985,9,4,0.0,0.22222222222222224
1986,18,4,0.0,0.13492063492063489
1987,8,6,0.0,0.33653846153846156
1988,9,7,0.0,0.35555555555555557
1989,7,4,0.0,0.25714285714285706
1990,15,3,0.0,0.10980392156862746
1991,19,6,0.0,0.19736842105263155
1992,19,8,0.0,0.25506072874493924
1993,3,7,0.0,0.4444444444444445
1994,5,2,0.0,0.13333333333333336
1995,15,8,0.0,0.29696969696969705
1996,18,5,0.0,0.17171717171717168
1997,12,4,0.0,0.18333333333333332
1998,6,5,0.0,0.3333333333333333
1999,12,5,0.0,0.22916666666666663
2000,3,6,0.0,0.41666666666666663
2001,8,2,0.0,0.09722222222222224
2002,14,5,0.0,0.20634920634920634
2003,18,7,0.0,0.23611111111111113
2004,10,4,0.0,0.20769230769230773
2005,3,8,0.0,0.4666666666666667
2006,4,6,0.0,0.41666666666666663
2007,5,7,0.0,0.4363636363636364
2008,13,5,0.0,0.2171945701357466
2009,17,3,0.0,0.09907120743034056
2010,10,5,0.0,0.2571428571428572
2011,9,2,0.0,0.08888888888888885
2012,12,3,0.0,0.13095238095238096
2013,14,4,0.0,0.16386554621848742
2014,12,4,0.0,0.18333333333333332
2015,11,3,0.0,0.13986013986013984
2016,9,8,0.0,0.38888888888888884
2017,13,8,0.0,0.3230769230769231
2018,6,6,0.0,0.3787878787878787
2019,13,7,0.0,0.29149797570850206
2020,14,5,0.0,0.20634920634920634
2021,8,7,0.0,0.37500000000000006
2022,12,2,0.0,0.07051282051282047
2023,8,4,0.0,0.23863636363636362
2024,9,7,0.0,0.35555555555555557
2025,7,8,0.0,0.4285714285714285
2026,10,2,0.0,0.08181818181818183
2027,18,2,0.0,0.049707602339181284
2028,12,3,0.0,0.13095238095238096
2029,12,3,0.0,0.13095238095238096
2030,5,4,0.0,0.30000000000000004
2031,12,3,0.0,0.13095238095238096
2032,3,2,0.0,0.16666666666666666
2033,8,7,0.0,0.37500000000000006
2034,7,7,0.0,0.39560439560439553
2035,19,2,0.0,0.04736842105263153
2036,11,7,0.0,0.32085561497326204
2037,6,6,0.0,0.3787878787878787
2038,17,7,0.0,0.24552429667519182
2039,5,7,0.0,0.4363636363636364
2040,14,8,0.0,0.3095238095238096
2041,17,7,0.0,0.24552429667519182
2042,5,5,0.0,0.3555555555555556
2043,15,7,0.0,0.26666666666666666
2044,17,2,0.0,0.05228758169934642
2045,5,8,0.0,0.4666666666666667
2046,7,8,0.0,0.4285714285714285
2047,7,3,0.0,0.19047619047619047
2048,12,5,0.0,0.22916666666666663
2049,10,7,0.0,0.3375
2050,19,3,0.0,0.09022556390977443
2051,8,6,0.0,0.33653846153846156
2052,16,7,0.0,0.2556818181818181
2053,16,7,0.0,0.2556818181818181
2054,9,4,0.0,0.22222222222222224
2055,8,7,0.0,0.37500000000000006
2056,18,6,0.0,0.20531400966183572
2057,7,3,0.0,0.19047619047619047
2058,7,2,0.0,0.10714285714285712
2059,19,7,0.0,0.22736842105263158
2060,17,5,0.0,0.1792717086834734
2061,12,6,0.0,0.26960784313725494
2062,19,6,0.0,0.19736842105263155
2063,11,6,0.0,0.2840909090909091
2064,8,4,0.0,0.23863636363636362
2065,3,3,0.0,0.2666666666666666
2066,5,6,0.0,0.39999999999999997
2067,18,5,0.0,0.1717171717171717
2068,5,2,0.0,0.13333333333333336
2069,17,2,0.0,0.05228758169934642
2070,16,5,0.0,0.1875
2071,18,4,0.0,0.13492063492063489
2072,4,6,0.0,0.41666666666666663
2073,14,5,0.0,0.20634920634920637
2074,18,5,0.0,0.1717171717171717
2075,3,5,0.0,0.38095238095238093
2076,3,8,0.0,0.4666666666666667
2077,13,2,0.0,0.06593406593406598
2078,12,2,0.0,0.07051282051282046
2079,3,6,0.0,0.41666666666666663
2080,18,7,0.0,0.23611111111111113
2081,18,8,0.0,0.2644444444444444
2082,15,2,0.0,0.05833333333333333
2083,3,2,0.0,0.16666666666666666
2084,4,4,0.0,0.3214285714285714
2085,10,4,0.0,0.20769230769230773
2086,13,4,0.0,0.1730769230769231
2087,18,3,0.0,0.09444444444444439
2088,4,7,0.0,0.44999999999999996
2089,12,5,0.0,0.2291666666666666
2090,12,2,0.0,0.07051282051282046
2091,17,5,0.0,0.1792717086834734
2092,6,3,0.0,0.20833333333333331
2093,9,6,0.0,0.3174603174603174
2094,19,7,0.0,0.22736842105263158
2095,10,3,0.0,0.15000000000000002
2096,7,8,0.0,0.4285714285714285
2097,18,2,0.0,0.049707602339181284
2098,11,5,0.0,0.24242424242424243
2099,11,3,0.0,0.13986013986013984
2100,6,6,0.0,0.3787878787878787
2101,3,7,0.0,0.4444444444444445
2102,12,4,0.0,0.18333333333333332
2103,5,8,0.0,0.4666666666666667
2104,5,3,0.0,0.2285714285714286
2105,5,2,0.0,0.13333333333333336
2106,3,4,0.0,0.3333333333333333
2107,15,2,0.0,0.05833333333333333
2108,9,7,0.0,0.35555555555555557
2109,5,8,0.0,0.4666666666666667
2110,5,3,0.0,0.2285714285714286
2111,18,2,0.0,0.049707602339181284
2112,18,5,0.0,0.1717171717171717
2113,15,3,0.0,0.10980392156862746
2114,17,4,0.0,0.14117647058823524
2115,9,7,0.0,0.35555555555555557
2116,8,2,0.0,0.09722222222222224
2117,17,6,0.0,0.213903743315508
2118,4,6,0.0,0.41666666666666663
2119,11,5,0.0,0.24242424242424243
2120,17,6,0.0,0.213903743315508
2121,13,4,0.0,0.1730769230769231
2122,5,8,0.0,0.4666666666666667
2123,16,3,0.0,0.10416666666666669
2124,19,2,0.0,0.04736842105263153
2125,10,4,0.0,0.20769230769230773
2126,13,5,0.0,0.2171945701357466
2127,12,5,0.0,0.2291666666666666
2128,19,3,0.0,0.09022556390977443
2129,19,5,0.0,0.16475972540045764
2130,16,2,0.0,0.05514705882352942
2131,17,4,0.0,0.14117647058823524
2132,8,4,0.0,0.23863636363636362
2133,18,7,0.0,0.2361111111111111
2134,9,5,0.0,0.2735042735042735
2135,13,4,0.0,0.1730769230769231
2136,18,6,0.0,0.20531400966183572
2137,4,4,0.0,0.3214285714285714
2138,4,8,0.0,0.47727272727272724
2139,19,5,0.0,0.16475972540045764
2140,4,4,0.0,0.3214285714285714
2141,16,5,0.0,0.1875
2142,19,3,0.0,0.09022556390977443
2143,11,3,0.0,0.13986013986013984
2144,19,8,0.0,0.25506072874493924
2145,9,7,0.0,0.35555555555555557
2146,19,4,0.0,0.12918660287081335
2147,14,4,0.0,0.16386554621848742
2148,4,6,0.0,0.41666666666666663
2149,4,2,0.0,0.15
2150,17,8,0.0,0.2745098039215686
2151,4,7,0.0,0.45
2152,10,3,0.0,0.15000000000000005
2153,14,7,0.0,0.2785714285714286
2154,14,7,0.0,0.2785714285714286
2155,6,6,0.0,0.3787878787878787
2156,18,7,0.0,0.23611111111111113
2157,13,7,0.0,0.29149797570850206
2158,11,6,0.0,0.2840909090909091
2159,4,2,0.0,0.15
