sample_index,leaf_count,maximum_additive_state_error,maximum_derived_observable_error
1329,33,2.1316282072803006e-14,2.1316282072803006e-14
1330,50,2.842170943040401e-14,2.842170943040401e-14
1331,50,5.684341886080802e-14,5.684341886080802e-14
1332,66,4.263256414560601e-14,1.4210854715202004e-14
1333,71,2.842170943040401e-14,2.842170943040401e-14
1334,61,2.842170943040401e-14,2.842170943040401e-14
1335,25,7.105427357601002e-15,7.105427357601002e-15
1336,62,4.263256414560601e-14,4.263256414560601e-14
1337,66,5.684341886080802e-14,5.684341886080802e-14
1338,56,8.526512829121202e-14,8.526512829121202e-14
1339,12,3.552713678800501e-15,3.552713678800501e-15
1340,54,2.842170943040401e-14,2.842170943040401e-14
1341,28,7.105427357601002e-15,7.105427357601002e-15
1342,23,7.105427357601002e-15,7.105427357601002e-15
1343,78,2.842170943040401e-14,2.842170943040401e-14
1344,43,1.4210854715202004e-14,1.4210854715202004e-14
1345,51,2.842170943040401e-14,2.842170943040401e-14
1346,14,7.105427357601002e-15,7.105427357601002e-15
1347,76,1.4210854715202004e-14,1.4210854715202004e-14
1348,60,2.842170943040401e-14,2.842170943040401e-14
1349,49,3.552713678800501e-14,3.552713678800501e-14
1350,54,7.105427357601002e-14,7.105427357601002e-14
1351,55,2.842170943040401e-14,2.842170943040401e-14
1352,70,8.526512829121202e-14,8.526512829121202e-14
1353,53,4.263256414560601e-14,4.263256414560601e-14
1354,20,2.842170943040401e-14,2.842170943040401e-14
1355,77,5.684341886080802e-14,5.684341886080802e-14
1356,67,2.842170943040401e-14,2.842170943040401e-14
1357,56,5.684341886080802e-14,5.684341886080802e-14
1358,42,2.842170943040401e-14,2.842170943040401e-14
1359,14,7.105427357601002e-15,7.105427357601002e-15
1360,62,5.684341886080802e-14,5.684341886080802e-14
1361,9,3.552713678800501e-15,1.7763568394002505e-15
1362,41,1.4210854715202004e-14,1.4210854715202004e-14
1363,21,1.4210854715202004e-14,1.4210854715202004e-14
1364,41,4.263256414560601e-14,4.263256414560601e-14
1365,10,1.7763568394002505e-15,1.7763568394002505e-15
1366,65,5.684341886080802e-14,5.684341886080802e-14
1367,10,7.105427357601002e-15,7.105427357601002e-15
1368,32,2.1316282072803006e-14,2.1316282072803006e-14
1369,61,4.263256414560601e-14,4.263256414560601e-14
1370,49,1.4210854715202004e-14,1.4210854715202004e-14
1371,66,5.684341886080802e-14,5.684341886080802e-14
1372,56,1.4210854715202004e-14,1.4210854715202004e-14
1373,52,2.842170943040401e-14,2.842170943040401e-14
1374,35,4.263256414560601e-14,4.263256414560601e-14
1375,74,5.684341886080802e-14,5.684341886080802e-14
1376,51,2.842170943040401e-14,2.842170943040401e-14
1377,47,1.4210854715202004e-14,1.4210854715202004e-14
1378,61,8.526512829121202e-14,8.526512829121202e-14
1379,77,1.7053025658242404e-13,1.7053025658242404e-13
1380,9,1.7763568394002505e-15,1.7763568394002505e-15
1381,78,5.684341886080802e-14,2.842170943040401e-14
1382,33,1.4210854715202004e-14,1.4210854715202004e-14
1383,52,5.684341886080802e-14,5.684341886080802e-14
1384,15,7.105427357601002e-15,7.105427357601002e-15
1385,32,2.842170943040401e-14,2.842170943040401e-14
1386,74,1.1368683772161603e-13,1.1368683772161603e-13
1387,33,1.4210854715202004e-14,1.4210854715202004e-14
1388,54,5.684341886080802e-14,5.684341886080802e-14
1389,67,5.684341886080802e-14,5.684341886080802e-14
1390,79,5.684341886080802e-14,5.684341886080802e-14
1391,72,5.684341886080802e-14,5.684341886080802e-14
1392,49,2.842170943040401e-14,1.4210854715202004e-14
1393,79,2.842170943040401e-14,2.842170943040401e-14
1394,32,2.842170943040401e-14,2.842170943040401e-14
1395,12,7.105427357601002e-15,7.105427357601002e-15
1396,40,1.4210854715202004e-14,1.4210854715202004e-14
1397,44,1.4210854715202004e-14,1.4210854715202004e-14
1398,24,1.4210854715202004e-14,7.105427357601002e-15
1399,41,1.4210854715202004e-14,1.4210854715202004e-14
1400,14,3.552713678800501e-15,3.552713678800501e-15
1401,40,8.526512829121202e-14,8.526512829121202e-14
1402,49,2.842170943040401e-14,2.842170943040401e-14
1403,23,1.0658141036401503e-14,1.0658141036401503e-14
1404,27,1.4210854715202004e-14,1.4210854715202004e-14
1405,54,2.842170943040401e-14,2.842170943040401e-14
1406,46,2.842170943040401e-14,2.842170943040401e-14
1407,71,7.105427357601002e-14,7.105427357601002e-14
1408,39,2.842170943040401e-14,2.842170943040401e-14
1409,62,5.684341886080802e-14,5.684341886080802e-14
1410,8,1.7763568394002505e-15,4.440892098500626e-16
1411,51,2.842170943040401e-14,2.842170943040401e-14
1412,16,7.105427357601002e-15,7.105427357601002e-15
1413,70,4.263256414560601e-14,4.263256414560601e-14
1414,35,7.105427357601002e-15,2.220446049250313e-16
1415,62,8.526512829121202e-14,8.526512829121202e-14
1416,75,8.526512829121202e-14,8.526512829121202e-14
1417,73,1.1368683772161603e-13,1.1368683772161603e-13
1418,41,2.842170943040401e-14,2.842170943040401e-14
1419,24,1.0658141036401503e-14,1.0658141036401503e-14
1420,24,7.105427357601002e-15,7.105427357601002e-15
1421,50,2.842170943040401e-14,2.842170943040401e-14
1422,70,2.842170943040401e-14,2.842170943040401e-14
1423,9,3.552713678800501e-15,1.7763568394002505e-15
1424,74,5.684341886080802e-14,5.684341886080802e-14
1425,53,5.684341886080802e-14,5.684341886080802e-14
1426,34,1.4210854715202004e-14,1.4210854715202004e-14
1427,78,2.842170943040401e-14,2.842170943040401e-14
1428,39,2.842170943040401e-14,2.842170943040401e-14
1429,20,2.842170943040401e-14,2.842170943040401e-14
1430,9,3.552713678800501e-15,3.552713678800501e-15
1431,76,1.7053025658242404e-13,1.7053025658242404e-13
1432,16,7.105427357601002e-15,7.105427357601002e-15
1433,35,1.4210854715202004e-14,1.4210854715202004e-14
1434,36,1.4210854715202004e-14,1.4210854715202004e-14
1435,35,2.842170943040401e-14,2.842170943040401e-14
1436,28,1.4210854715202004e-14,1.4210854715202004e-14
1437,80,1.1368683772161603e-13,1.1368683772161603e-13
1438,59,4.263256414560601e-14,4.263256414560601e-14
1439,31,1.4210854715202004e-14,1.4210854715202004e-14
1440,71,1.4210854715202004e-14,1.4210854715202004e-14
1441,35,1.4210854715202004e-14,1.4210854715202004e-14
1442,28,1.4210854715202004e-14,1.4210854715202004e-14
1443,12,7.105427357601002e-15,7.105427357601002e-15
1444,62,2.842170943040401e-14,2.842170943040401e-14
1445,58,2.842170943040401e-14,2.842170943040401e-14
1446,26,5.684341886080802e-14,5.684341886080802e-14
1447,63,2.842170943040401e-14,1.4210854715202004e-14
1448,38,2.842170943040401e-14,2.842170943040401e-14
1449,58,5.684341886080802e-14,5.684341886080802e-14
1450,62,5.684341886080802e-14,5.684341886080802e-14
1451,74,2.842170943040401e-14,2.842170943040401e-14
1452,42,2.1316282072803006e-14,2.1316282072803006e-14
1453,70,5.684341886080802e-14,5.684341886080802e-14
1454,44,2.842170943040401e-14,2.842170943040401e-14
1455,39,1.4210854715202004e-14,1.4210854715202004e-14
1456,18,1.4210854715202004e-14,1.4210854715202004e-14
1457,39,7.105427357601002e-15,7.105427357601002e-15
1458,42,2.1316282072803006e-14,1.4210854715202004e-14
1459,22,1.4210854715202004e-14,1.4210854715202004e-14
1460,66,2.842170943040401e-14,2.842170943040401e-14
1461,49,8.526512829121202e-14,8.526512829121202e-14
1462,42,5.684341886080802e-14,2.842170943040401e-14
1463,57,2.842170943040401e-14,2.842170943040401e-14
1464,68,1.4210854715202004e-14,1.4210854715202004e-14
1465,46,2.842170943040401e-14,2.842170943040401e-14
1466,32,1.4210854715202004e-14,1.4210854715202004e-14
1467,55,2.842170943040401e-14,2.842170943040401e-14
1468,79,5.684341886080802e-14,5.684341886080802e-14
1469,9,1.7763568394002505e-15,1.7763568394002505e-15
1470,16,3.552713678800501e-15,3.552713678800501e-15
1471,67,5.684341886080802e-14,5.684341886080802e-14
1472,53,4.263256414560601e-14,4.263256414560601e-14
1473,9,1.7763568394002505e-15,1.7763568394002505e-15
1474,76,8.526512829121202e-14,8.526512829121202e-14
1475,43,1.4210854715202004e-14,1.4210854715202004e-14
1476,72,5.684341886080802e-14,5.684341886080802e-14
1477,80,1.1368683772161603e-13,1.1368683772161603e-13
1478,11,1.7763568394002505e-15,1.7763568394002505e-15
1479,37,4.263256414560601e-14,4.263256414560601e-14
1480,40,2.842170943040401e-14,2.842170943040401e-14
1481,72,5.684341886080802e-14,5.684341886080802e-14
1482,45,2.842170943040401e-14,2.842170943040401e-14
1483,41,1.4210854715202004e-14,1.4210854715202004e-14
1484,23,1.0658141036401503e-14,1.0658141036401503e-14
1485,12,3.552713678800501e-15,3.552713678800501e-15
1486,15,7.105427357601002e-15,7.105427357601002e-15
1487,58,8.526512829121202e-14,8.526512829121202e-14
1488,28,2.842170943040401e-14,2.842170943040401e-14
1489,45,4.263256414560601e-14,4.263256414560601e-14
1490,49,2.1316282072803006e-14,2.1316282072803006e-14
1491,25,2.1316282072803006e-14,2.1316282072803006e-14
1492,73,1.1368683772161603e-13,1.1368683772161603e-13
1493,80,5.684341886080802e-14,5.684341886080802e-14
1494,59,5.684341886080802e-14,5.684341886080802e-14
1495,28,1.4210854715202004e-14,1.4210854715202004e-14
1496,46,2.842170943040401e-14,2.842170943040401e-14
1497,58,1.4210854715202004e-14,1.4210854715202004e-14
1498,44,4.263256414560601e-14,4.263256414560601e-14
1499,71,8.526512829121202e-14,8.526512829121202e-14
1500,35,2.842170943040401e-14,2.1316282072803006e-14
1501,46,2.842170943040401e-14,2.842170943040401e-14
1502,76,1.1368683772161603e-13,1.1368683772161603e-13
1503,34,1.4210854715202004e-14,1.4210854715202004e-14
1504,57,5.684341886080802e-14,5.684341886080802e-14
1505,42,2.842170943040401e-14,2.842170943040401e-14
1506,16,2.842170943040401e-14,2.842170943040401e-14
1507,10,3.552713678800501e-15,3.552713678800501e-15
1508,32,1.4210854715202004e-14,1.4210854715202004e-14
1509,65,5.684341886080802e-14,5.684341886080802e-14
1510,17,1.4210854715202004e-14,1.4210854715202004e-14
1511,79,2.842170943040401e-14,2.842170943040401e-14
1512,65,8.526512829121202e-14,8.526512829121202e-14
1513,36,1.4210854715202004e-14,1.4210854715202004e-14
1514,64,5.684341886080802e-14,5.684341886080802e-14
1515,52,5.684341886080802e-14,5.684341886080802e-14
1516,9,3.552713678800501e-15,3.552713678800501e-15
1517,14,3.552713678800501e-15,3.552713678800501e-15
1518,76,4.263256414560601e-14,4.263256414560601e-14
1519,74,2.842170943040401e-14,2.842170943040401e-14
1520,62,8.526512829121202e-14,8.526512829121202e-14
1521,21,1.0658141036401503e-14,1.0658141036401503e-14
1522,63,2.842170943040401e-14,2.842170943040401e-14
1523,59,2.842170943040401e-14,2.842170943040401e-14
1524,57,2.842170943040401e-14,2.842170943040401e-14
1525,46,8.526512829121202e-14,8.526512829121202e-14
1526,30,1.4210854715202004e-14,1.4210854715202004e-14
1527,21,7.105427357601002e-15,7.105427357601002e-15
1528,60,4.263256414560601e-14,2.842170943040401e-14
1529,63,2.842170943040401e-14,2.842170943040401e-14
1530,76,8.526512829121202e-14,8.526512829121202e-14
1531,61,2.842170943040401e-14,2.842170943040401e-14
1532,46,2.842170943040401e-14,2.842170943040401e-14
1533,47,1.4210854715202004e-14,1.4210854715202004e-14
1534,28,2.1316282072803006e-14,2.1316282072803006e-14
1535,62,4.263256414560601e-14,4.263256414560601e-14
1536,70,4.263256414560601e-14,2.842170943040401e-14
1537,15,1.4210854715202004e-14,1.4210854715202004e-14
1538,62,8.526512829121202e-14,8.526512829121202e-14
1539,16,3.552713678800501e-15,3.552713678800501e-15
1540,66,2.842170943040401e-14,2.842170943040401e-14
1541,31,1.4210854715202004e-14,1.4210854715202004e-14
1542,28,4.263256414560601e-14,4.263256414560601e-14
1543,16,1.4210854715202004e-14,1.4210854715202004e-14
1544,80,5.684341886080802e-14,5.684341886080802e-14
1545,80,5.684341886080802e-14,5.684341886080802e-14
1546,13,7.105427357601002e-15,7.105427357601002e-15
1547,53,2.842170943040401e-14,2.842170943040401e-14
1548,39,1.4210854715202004e-14,1.4210854715202004e-14
1549,42,2.842170943040401e-14,2.842170943040401e-14
1550,9,3.552713678800501e-15,1.7763568394002505e-15
1551,48,5.684341886080802e-14,5.684341886080802e-14
1552,66,1.1368683772161603e-13,1.1368683772161603e-13
1553,77,2.842170943040401e-14,2.842170943040401e-14
1554,24,2.842170943040401e-14,2.842170943040401e-14
1555,9,3.552713678800501e-15,1.7763568394002505e-15
1556,76,1.4210854715202004e-14,1.4210854715202004e-14
1557,57,2.842170943040401e-14,2.842170943040401e-14
1558,50,7.105427357601002e-15,7.105427357601002e-15
1559,65,4.263256414560601e-14,4.263256414560601e-14
1560,17,1.4210854715202004e-14,1.4210854715202004e-14
1561,58,4.263256414560601e-14,4.263256414560601e-14
1562,51,2.842170943040401e-14,2.842170943040401e-14
1563,15,7.105427357601002e-15,7.105427357601002e-15
1564,56,1.4210854715202004e-14,1.4210854715202004e-14
1565,24,1.4210854715202004e-14,1.4210854715202004e-14
1566,59,2.842170943040401e-14,2.842170943040401e-14
1567,76,5.684341886080802e-14,5.684341886080802e-14
1568,26,1.4210854715202004e-14,7.105427357601002e-15
1569,16,7.105427357601002e-15,7.105427357601002e-15
1570,75,5.684341886080802e-14,5.684341886080802e-14
1571,33,1.4210854715202004e-14,1.4210854715202004e-14
1572,16,3.552713678800501e-15,3.552713678800501e-15
1573,22,2.842170943040401e-14,2.842170943040401e-14
1574,27,7.105427357601002e-15,7.105427357601002e-15
1575,33,2.842170943040401e-14,2.842170943040401e-14
1576,19,7.105427357601002e-15,7.105427357601002e-15
1577,80,8.526512829121202e-14,8.526512829121202e-14
1578,63,4.263256414560601e-14,2.842170943040401e-14
1579,21,7.105427357601002e-15,7.105427357601002e-15
1580,51,4.263256414560601e-14,4.263256414560601e-14
1581,8,3.552713678800501e-15,3.552713678800501e-15
1582,34,1.4210854715202004e-14,1.4210854715202004e-14
1583,67,2.842170943040401e-14,2.842170943040401e-14
1584,75,5.684341886080802e-14,5.684341886080802e-14
1585,70,2.842170943040401e-14,2.842170943040401e-14
1586,43,2.842170943040401e-14,2.842170943040401e-14
1587,38,2.842170943040401e-14,2.842170943040401e-14
1588,30,1.4210854715202004e-14,1.4210854715202004e-14
1589,48,1.4210854715202004e-14,1.4210854715202004e-14
1590,74,8.526512829121202e-14,8.526512829121202e-14
1591,21,2.842170943040401e-14,2.842170943040401e-14
1592,69,4.263256414560601e-14,4.263256414560601e-14
1593,37,5.684341886080802e-14,5.684341886080802e-14
1594,15,3.552713678800501e-15,3.552713678800501e-15
1595,70,1.1368683772161603e-13,1.1368683772161603e-13
1596,75,4.263256414560601e-14,4.263256414560601e-14
1597,26,1.4210854715202004e-14,1.4210854715202004e-14
1598,52,1.4210854715202004e-14,1.4210854715202004e-14
1599,45,2.1316282072803006e-14,1.4210854715202004e-14
1600,59,4.263256414560601e-14,4.263256414560601e-14
1601,63,4.263256414560601e-14,4.263256414560601e-14
1602,49,2.842170943040401e-14,2.842170943040401e-14
1603,62,5.684341886080802e-14,5.684341886080802e-14
1604,19,7.105427357601002e-15,7.105427357601002e-15
1605,58,2.842170943040401e-14,2.842170943040401e-14
1606,46,2.1316282072803006e-14,1.4210854715202004e-14
1607,38,7.105427357601002e-15,7.105427357601002e-15
1608,39,7.105427357601002e-15,7.105427357601002e-15
1609,48,4.263256414560601e-14,4.263256414560601e-14
1610,64,4.263256414560601e-14,4.263256414560601e-14
1611,8,3.552713678800501e-15,1.7763568394002505e-15
1612,20,1.4210854715202004e-14,1.4210854715202004e-14
1613,34,1.4210854715202004e-14,1.4210854715202004e-14
1614,12,3.552713678800501e-15,1.7763568394002505e-15
1615,16,3.552713678800501e-15,3.552713678800501e-15
1616,77,1.1368683772161603e-13,1.1368683772161603e-13
1617,45,2.842170943040401e-14,2.842170943040401e-14
1618,28,1.4210854715202004e-14,1.4210854715202004e-14
1619,72,2.842170943040401e-14,2.842170943040401e-14
1620,34,1.4210854715202004e-14,1.4210854715202004e-14
1621,64,2.842170943040401e-14,2.842170943040401e-14
1622,38,2.842170943040401e-14,2.842170943040401e-14
1623,67,2.842170943040401e-14,2.842170943040401e-14
1624,65,5.684341886080802e-14,5.684341886080802e-14
1625,13,1.4210854715202004e-14,1.4210854715202004e-14
1626,29,1.4210854715202004e-14,1.4210854715202004e-14
1627,38,1.4210854715202004e-14,1.4210854715202004e-14
1628,60,8.526512829121202e-14,8.526512829121202e-14
1629,24,1.4210854715202004e-14,1.4210854715202004e-14
1630,26,2.1316282072803006e-14,2.1316282072803006e-14
1631,49,5.684341886080802e-14,5.684341886080802e-14
1632,16,7.105427357601002e-15,7.105427357601002e-15
1633,72,5.684341886080802e-14,5.684341886080802e-14
1634,10,7.105427357601002e-15,7.105427357601002e-15
1635,74,4.263256414560601e-14,2.842170943040401e-14
1636,24,1.4210854715202004e-14,1.4210854715202004e-14
1637,62,5.684341886080802e-14,5.684341886080802e-14
1638,34,1.4210854715202004e-14,1.4210854715202004e-14
1639,62,5.684341886080802e-14,5.684341886080802e-14
1640,56,5.684341886080802e-14,5.684341886080802e-14
1641,36,4.263256414560601e-14,4.263256414560601e-14
1642,61,2.842170943040401e-14,1.4210854715202004e-14
1643,57,5.684341886080802e-14,2.842170943040401e-14
1644,68,2.842170943040401e-14,2.842170943040401e-14
1645,33,2.842170943040401e-14,2.842170943040401e-14
1646,26,1.4210854715202004e-14,1.4210854715202004e-14
1647,48,2.842170943040401e-14,2.842170943040401e-14
1648,56,2.842170943040401e-14,2.842170943040401e-14
1649,22,1.4210854715202004e-14,1.4210854715202004e-14
1650,29,2.1316282072803006e-14,2.1316282072803006e-14
1651,13,3.552713678800501e-15,3.552713678800501e-15
1652,32,1.4210854715202004e-14,1.4210854715202004e-14
1653,68,5.684341886080802e-14,5.684341886080802e-14
1654,42,1.4210854715202004e-14,1.4210854715202004e-14
1655,43,2.842170943040401e-14,2.842170943040401e-14
1656,61,2.842170943040401e-14,2.842170943040401e-14
1657,27,1.4210854715202004e-14,1.4210854715202004e-14
1658,30,2.842170943040401e-14,2.842170943040401e-14
1659,29,7.105427357601002e-15,7.105427357601002e-15
1660,43,2.842170943040401e-14,2.842170943040401e-14
1661,64,4.263256414560601e-14,4.263256414560601e-14
1662,40,1.4210854715202004e-14,1.4210854715202004e-14
1663,37,2.1316282072803006e-14,1.4210854715202004e-14
1664,47,5.684341886080802e-14,5.684341886080802e-14
1665,36,2.842170943040401e-14,2.842170943040401e-14
1666,77,2.842170943040401e-14,2.842170943040401e-14
1667,36,1.4210854715202004e-14,1.4210854715202004e-14
1668,50,2.842170943040401e-14,2.842170943040401e-14
1669,56,1.1368683772161603e-13,1.1368683772161603e-13
1670,70,5.684341886080802e-14,5.684341886080802e-14
1671,36,2.1316282072803006e-14,1.4210854715202004e-14
1672,31,1.4210854715202004e-14,1.4210854715202004e-14
1673,16,1.0658141036401503e-14,1.0658141036401503e-14
1674,54,2.842170943040401e-14,2.842170943040401e-14
1675,33,2.842170943040401e-14,2.842170943040401e-14
1676,24,7.105427357601002e-15,7.105427357601002e-15
1677,29,2.842170943040401e-14,2.842170943040401e-14
1678,12,3.552713678800501e-15,3.552713678800501e-15
1679,15,7.105427357601002e-15,7.105427357601002e-15
1680,72,8.526512829121202e-14,8.526512829121202e-14
1681,55,1.4210854715202004e-14,2.220446049250313e-16
1682,47,5.684341886080802e-14,5.684341886080802e-14
1683,66,2.1316282072803006e-14,1.4210854715202004e-14
1684,60,2.842170943040401e-14,2.842170943040401e-14
1685,77,5.684341886080802e-14,5.684341886080802e-14
1686,79,8.526512829121202e-14,8.526512829121202e-14
1687,70,8.526512829121202e-14,8.526512829121202e-14
1688,48,5.684341886080802e-14,5.684341886080802e-14
1689,44,2.1316282072803006e-14,2.1316282072803006e-14
1690,17,1.0658141036401503e-14,1.0658141036401503e-14
1691,12,1.0658141036401503e-14,1.0658141036401503e-14
1692,60,5.684341886080802e-14,5.684341886080802e-14
1693,52,5.684341886080802e-14,5.684341886080802e-14
1694,62,2.842170943040401e-14,2.842170943040401e-14
1695,52,8.526512829121202e-14,8.526512829121202e-14
1696,30,1.4210854715202004e-14,1.4210854715202004e-14
1697,67,5.684341886080802e-14,5.684341886080802e-14
1698,33,2.842170943040401e-14,2.842170943040401e-14
1699,24,7.105427357601002e-15,7.105427357601002e-15
1700,32,1.4210854715202004e-14,1.4210854715202004e-14
1701,31,1.4210854715202004e-14,1.4210854715202004e-14
1702,57,2.842170943040401e-14,2.842170943040401e-14
1703,8,1.7763568394002505e-15,1.7763568394002505e-15
1704,11,3.552713678800501e-15,3.552713678800501e-15
1705,34,2.842170943040401e-14,2.842170943040401e-14
1706,54,2.842170943040401e-14,2.842170943040401e-14
1707,11,7.105427357601002e-15,7.105427357601002e-15
1708,61,2.1316282072803006e-14,1.4210854715202004e-14
1709,75,1.1368683772161603e-13,1.1368683772161603e-13
1710,14,3.552713678800501e-15,3.552713678800501e-15
1711,57,1.4210854715202004e-14,1.4210854715202004e-14
1712,35,2.842170943040401e-14,2.842170943040401e-14
1713,36,2.842170943040401e-14,2.842170943040401e-14
1714,52,4.263256414560601e-14,2.842170943040401e-14
1715,24,1.4210854715202004e-14,1.4210854715202004e-14
1716,57,2.842170943040401e-14,2.842170943040401e-14
1717,69,2.842170943040401e-14,2.842170943040401e-14
1718,18,7.105427357601002e-15,7.105427357601002e-15
1719,78,2.842170943040401e-14,2.842170943040401e-14
1720,30,7.105427357601002e-15,7.105427357601002e-15
1721,9,7.105427357601002e-15,7.105427357601002e-15
1722,56,4.263256414560601e-14,4.263256414560601e-14
1723,14,3.552713678800501e-15,3.552713678800501e-15
1724,66,1.4210854715202004e-14,1.4210854715202004e-14
1725,8,8.881784197001252e-16,1.1102230246251565e-16
1726,29,2.842170943040401e-14,2.842170943040401e-14
1727,17,7.105427357601002e-15,7.105427357601002e-15
1728,62,1.1368683772161603e-13,1.1368683772161603e-13
1729,46,2.842170943040401e-14,2.842170943040401e-14
1730,28,1.4210854715202004e-14,7.105427357601002e-15
1731,8,1.7763568394002505e-15,8.881784197001252e-16
1732,74,2.842170943040401e-14,2.842170943040401e-14
1733,9,7.105427357601002e-15,7.105427357601002e-15
1734,64,5.684341886080802e-14,5.684341886080802e-14
1735,26,2.842170943040401e-14,2.842170943040401e-14
1736,39,1.4210854715202004e-14,7.105427357601002e-15
1737,46,2.842170943040401e-14,2.842170943040401e-14
1738,9,1.7763568394002505e-15,1.7763568394002505e-15
1739,50,2.842170943040401e-14,2.842170943040401e-14
1740,10,3.552713678800501e-15,3.552713678800501e-15
1741,69,2.842170943040401e-14,2.842170943040401e-14
1742,55,2.842170943040401e-14,2.842170943040401e-14
1743,63,8.526512829121202e-14,8.526512829121202e-14
1744,50,1.4210854715202004e-14,1.4210854715202004e-14
1745,32,1.4210854715202004e-14,1.4210854715202004e-14
1746,56,5.684341886080802e-14,5.684341886080802e-14
1747,51,2.842170943040401e-14,2.842170943040401e-14
1748,43,2.842170943040401e-14,2.842170943040401e-14
1749,58,5.684341886080802e-14,5.684341886080802e-14
1750,52,5.684341886080802e-14,5.684341886080802e-14
1751,49,4.263256414560601e-14,4.263256414560601e-14
1752,9,7.105427357601002e-15,7.105427357601002e-15
1753,56,8.526512829121202e-14,8.526512829121202e-14
1754,40,1.4210854715202004e-14,1.4210854715202004e-14
1755,74,2.842170943040401e-14,2.842170943040401e-14
1756,23,1.4210854715202004e-14,1.4210854715202004e-14
1757,55,4.263256414560601e-14,4.263256414560601e-14
1758,33,1.4210854715202004e-14,7.105427357601002e-15
1759,13,7.105427357601002e-15,7.105427357601002e-15
1760,30,7.105427357601002e-15,7.105427357601002e-15
1761,35,1.4210854715202004e-14,1.4210854715202004e-14
1762,45,2.842170943040401e-14,2.842170943040401e-14
1763,79,1.1368683772161603e-13,1.1368683772161603e-13
1764,8,1.7763568394002505e-15,1.7763568394002505e-15
1765,38,2.1316282072803006e-14,1.4210854715202004e-14
1766,26,1.4210854715202004e-14,1.4210854715202004e-14
1767,60,2.842170943040401e-14,2.842170943040401e-14
1768,26,2.842170943040401e-14,2.842170943040401e-14
1769,80,8.526512829121202e-14,8.526512829121202e-14
1770,18,7.105427357601002e-15,7.105427357601002e-15
1771,45,2.842170943040401e-14,2.842170943040401e-14
1772,40,4.263256414560601e-14,4.263256414560601e-14
1773,64,5.684341886080802e-14,5.684341886080802e-14
1774,55,2.842170943040401e-14,2.842170943040401e-14
1775,71,2.842170943040401e-14,1.4210854715202004e-14
1776,77,1.1368683772161603e-13,1.1368683772161603e-13
1777,64,5.684341886080802e-14,5.684341886080802e-14
1778,9,1.7763568394002505e-15,1.7763568394002505e-15
1779,68,5.684341886080802e-14,5.684341886080802e-14
1780,68,2.842170943040401e-14,2.842170943040401e-14
1781,53,5.684341886080802e-14,5.684341886080802e-14
1782,68,5.684341886080802e-14,2.842170943040401e-14
1783,54,2.842170943040401e-14,2.842170943040401e-14
1784,47,2.842170943040401e-14,2.842170943040401e-14
1785,11,3.552713678800501e-15,3.552713678800501e-15
1786,77,4.263256414560601e-14,2.842170943040401e-14
1787,59,5.684341886080802e-14,5.684341886080802e-14
1788,16,7.105427357601002e-15,7.105427357601002e-15
1789,27,2.1316282072803006e-14,2.1316282072803006e-14
1790,27,1.4210854715202004e-14,1.4210854715202004e-14
1791,18,7.105427357601002e-15,7.105427357601002e-15
1792,73,2.842170943040401e-14,2.842170943040401e-14
1793,46,2.842170943040401e-14,2.842170943040401e-14
1794,29,7.105427357601002e-15,7.105427357601002e-15
1795,57,1.4210854715202004e-14,1.4210854715202004e-14
1796,38,4.263256414560601e-14,4.263256414560601e-14
1797,11,1.7763568394002505e-15,1.7763568394002505e-15
1798,14,7.105427357601002e-15,7.105427357601002e-15
1799,62,2.842170943040401e-14,2.842170943040401e-14
1800,62,5.684341886080802e-14,5.684341886080802e-14
1801,76,4.263256414560601e-14,2.842170943040401e-14
1802,54,2.842170943040401e-14,2.842170943040401e-14
1803,24,5.684341886080802e-14,5.684341886080802e-14
1804,11,3.552713678800501e-15,3.552713678800501e-15
1805,58,2.842170943040401e-14,2.842170943040401e-14
1806,15,1.4210854715202004e-14,1.4210854715202004e-14
1807,76,5.684341886080802e-14,5.684341886080802e-14
1808,10,3.552713678800501e-15,3.552713678800501e-15
1809,29,2.842170943040401e-14,2.842170943040401e-14
1810,35,5.684341886080802e-14,5.684341886080802e-14
1811,28,2.842170943040401e-14,2.842170943040401e-14
1812,12,3.552713678800501e-15,3.552713678800501e-15
1813,37,2.842170943040401e-14,2.842170943040401e-14
1814,47,1.4210854715202004e-14,1.4210854715202004e-14
1815,32,2.1316282072803006e-14,2.1316282072803006e-14
1816,61,1.4210854715202004e-13,1.4210854715202004e-13
1817,80,5.684341886080802e-14,5.684341886080802e-14
1818,66,2.842170943040401e-14,2.842170943040401e-14
1819,27,1.4210854715202004e-14,1.4210854715202004e-14
1820,45,2.842170943040401e-14,2.842170943040401e-14
1821,31,4.263256414560601e-14,4.263256414560601e-14
1822,21,1.0658141036401503e-14,1.0658141036401503e-14
1823,40,2.842170943040401e-14,2.842170943040401e-14
1824,27,1.4210854715202004e-14,1.4210854715202004e-14
1825,52,5.684341886080802e-14,5.684341886080802e-14
1826,37,7.105427357601002e-15,7.105427357601002e-15
1827,47,2.842170943040401e-14,2.842170943040401e-14
1828,25,1.0658141036401503e-14,1.0658141036401503e-14
1829,79,5.684341886080802e-14,5.684341886080802e-14
1830,17,1.4210854715202004e-14,1.4210854715202004e-14
1831,73,8.526512829121202e-14,8.526512829121202e-14
1832,23,1.4210854715202004e-14,1.4210854715202004e-14
1833,70,7.105427357601002e-14,7.105427357601002e-14
